relative_path,absolute_path,top_dir,subject,session_stamp,modality,raw_scope,raw_sensor_scope,derived_file,size_bytes,mtime,sha256,hash_status
原始生理数据/zx/Entity_Recording_2025_09_27_17_40_34_physio.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始生理数据\zx\Entity_Recording_2025_09_27_17_40_34_physio.csv,原始生理数据,zx,2025_09_27_17_40_34,physio,True,True,False,4555962,2025-11-10T11:16:55,af2374cf46606c666efa0749107fa3ae450562f9388ce2946f0e63cadd143b1f,ok
原始生理数据/zx/Entity_Recording_2025_09_27_17_45_11_physio.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始生理数据\zx\Entity_Recording_2025_09_27_17_45_11_physio.csv,原始生理数据,zx,2025_09_27_17_45_11,physio,True,True,False,75314311,2025-11-10T11:17:05,6665debad128b14c5bd239a013814b605480fb0416b93ad2452e8b4974410c47,ok
原始生理数据/zx/Entity_Recording_2025_09_27_17_56_42_physio.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始生理数据\zx\Entity_Recording_2025_09_27_17_56_42_physio.csv,原始生理数据,zx,2025_09_27_17_56_42,physio,True,True,False,20405341,2025-11-10T11:17:09,9562fdef233a64b3f83f49f196fd00b2539bdfb757c6aa6b36cf26c3206ce747,ok
原始生理数据/zx/Entity_Recording_2025_09_27_18_00_08_physio.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始生理数据\zx\Entity_Recording_2025_09_27_18_00_08_physio.csv,原始生理数据,zx,2025_09_27_18_00_08,physio,True,True,False,45816644,2025-11-10T11:17:15,958dbbe651ca66bdb08273e2c726731979f69cb4f8d7777333ad252f718e4af1,ok
原始生理数据/zx/Entity_Recording_2025_09_27_18_07_01_physio.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始生理数据\zx\Entity_Recording_2025_09_27_18_07_01_physio.csv,原始生理数据,zx,2025_09_27_18_07_01,physio,True,True,False,72673297,2025-11-10T11:17:25,c0b920ab32a1b569abf800ff89f85d093a671bf352bcec648fefee57aa01a077,ok
原始生理数据/zx/Entity_Recording_2025_09_27_18_17_48_physio.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始生理数据\zx\Entity_Recording_2025_09_27_18_17_48_physio.csv,原始生理数据,zx,2025_09_27_18_17_48,physio,True,True,False,69173182,2025-11-10T11:17:35,e023307d73f45638e8cd765b81a348a207bdcaa8416cf1df41e2ed30f7bfebf7,ok
原始生理数据/zxy/Entity_Recording_2025_09_28_15_57_38_physio.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始生理数据\zxy\Entity_Recording_2025_09_28_15_57_38_physio.csv,原始生理数据,zxy,2025_09_28_15_57_38,physio,True,True,False,24185564,2025-11-10T11:17:38,19b477d4627606abd1db63c3f488b2777220760b5a01ab588dcc8a181d941a09,ok
原始生理数据/zxy/Entity_Recording_2025_09_28_16_01_55_physio.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始生理数据\zxy\Entity_Recording_2025_09_28_16_01_55_physio.csv,原始生理数据,zxy,2025_09_28_16_01_55,physio,True,True,False,67967583,2025-11-10T11:17:48,9a352696029c70908a90952b44d1479b535d7a7502c855012d74a0a33efcdec5,ok
原始生理数据/zxy/Entity_Recording_2025_09_28_16_12_11_physio.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始生理数据\zxy\Entity_Recording_2025_09_28_16_12_11_physio.csv,原始生理数据,zxy,2025_09_28_16_12_11,physio,True,True,False,74198618,2025-11-10T11:17:58,eec8245c12ed35b1f82222dc6884d1c134f20d9f8e6b6536234d9bde2c2c337f,ok
原始生理数据/zxy/Entity_Recording_2025_09_28_16_25_33_physio.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始生理数据\zxy\Entity_Recording_2025_09_28_16_25_33_physio.csv,原始生理数据,zxy,2025_09_28_16_25_33,physio,True,True,False,806097,2025-11-10T11:17:58,dd5070c599f63483bfad55d5e98f98ff50111bc88e4144f22882fa503465ffb6,ok
原始生理数据/zxy/Entity_Recording_2025_09_28_16_25_51_physio.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始生理数据\zxy\Entity_Recording_2025_09_28_16_25_51_physio.csv,原始生理数据,zxy,2025_09_28_16_25_51,physio,True,True,False,67207535,2025-11-10T11:18:06,eb5be0020455088a91c76118baab454f1927bf43b0b21146c0953bb27bafdc3c,ok
原始生理数据/zxy/Entity_Recording_2025_09_28_16_35_30_physio.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始生理数据\zxy\Entity_Recording_2025_09_28_16_35_30_physio.csv,原始生理数据,zxy,2025_09_28_16_35_30,physio,True,True,False,96886200,2025-11-10T11:18:19,ebf49dfc8523e5e50d478b97ef46714042cfe08d1892587578f51166ddefe64c,ok
原始脑电数据/byx/Entity_Recording_2025_09_28_17_05_51_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\byx\Entity_Recording_2025_09_28_17_05_51_eeg.csv,原始脑电数据,byx,2025_09_28_17_05_51,eeg,True,True,False,107599060,2025-10-11T19:01:38,430ce79f07ec0f1089f5772dafeddf41b1e6d13a59e72a1107ce67a8a904b2ff,ok
原始脑电数据/byx/Entity_Recording_2025_09_28_17_15_52_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\byx\Entity_Recording_2025_09_28_17_15_52_eeg.csv,原始脑电数据,byx,2025_09_28_17_15_52,eeg,True,True,False,100907631,2025-10-11T19:03:08,40d41b087fe9d61f1806e1234341f18a94bb8459bf8efeefe93998d75815ef49,ok
原始脑电数据/byx/Entity_Recording_2025_09_28_17_25_18_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\byx\Entity_Recording_2025_09_28_17_25_18_eeg.csv,原始脑电数据,byx,2025_09_28_17_25_18,eeg,True,True,False,110551881,2025-10-11T19:04:48,d6a6cd67a9f74f440352b60d9517101bac71312ac7780a7c85647ef7232d4c5e,ok
原始脑电数据/byx/Entity_Recording_2025_09_28_17_35_43_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\byx\Entity_Recording_2025_09_28_17_35_43_eeg.csv,原始脑电数据,byx,2025_09_28_17_35_43,eeg,True,True,False,110399301,2025-10-11T19:06:28,9a2efbe4599824619940b6c91680718920de1b42790fa9d00b7d96b03fb36f88,ok
原始脑电数据/byx/Entity_Recording_2025_09_28_17_46_00_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\byx\Entity_Recording_2025_09_28_17_46_00_eeg.csv,原始脑电数据,byx,2025_09_28_17_46_00,eeg,True,True,False,103153306,2025-10-11T19:08:00,e327f4d94a912824030ed0c312ac39348825b865113e4b63d5e54f0efa162c4d,ok
原始脑电数据/cwh/Entity_Recording_2025_09_26_19_23_28_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\cwh\Entity_Recording_2025_09_26_19_23_28_eeg.csv,原始脑电数据,cwh,2025_09_26_19_23_28,eeg,True,True,False,30665572,2025-10-11T17:42:34,0d9aa4a657c81a44a38955a80c6b0fd9781a87d9e861b67dde961ddb56e052cd,ok
原始脑电数据/cwh/Entity_Recording_2025_09_26_19_27_21_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\cwh\Entity_Recording_2025_09_26_19_27_21_eeg.csv,原始脑电数据,cwh,2025_09_26_19_27_21,eeg,True,True,False,81139457,2025-10-11T17:43:46,b2cb376790ff518d0e918d8d2b078c3d1c265b01e8a9287c59b409cff6b07ad0,ok
原始脑电数据/cwh/Entity_Recording_2025_09_26_19_35_47_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\cwh\Entity_Recording_2025_09_26_19_35_47_eeg.csv,原始脑电数据,cwh,2025_09_26_19_35_47,eeg,True,True,False,102685101,2025-10-11T17:45:18,92b456f23ea84724c153b5cc1f0224331c79bc23d05f399449ac9e4f2777b75e,ok
原始脑电数据/cwh/Entity_Recording_2025_09_26_19_45_40_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\cwh\Entity_Recording_2025_09_26_19_45_40_eeg.csv,原始脑电数据,cwh,2025_09_26_19_45_40,eeg,True,True,False,100732582,2025-10-11T17:46:48,3db8282c9f59ce3c395126855968192a34a894c06976ae509808044aaf37bee8,ok
原始脑电数据/cwh/Entity_Recording_2025_09_26_19_56_16_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\cwh\Entity_Recording_2025_09_26_19_56_16_eeg.csv,原始脑电数据,cwh,2025_09_26_19_56_16,eeg,True,True,False,98299822,2025-10-11T17:48:16,418a51825a4109f8d414abdbde33ad6eb1b740874bbdd33562d05c89ec1658a1,ok
原始脑电数据/cwh/Entity_Recording_2025_09_26_20_06_19_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\cwh\Entity_Recording_2025_09_26_20_06_19_eeg.csv,原始脑电数据,cwh,2025_09_26_20_06_19,eeg,True,True,False,94278255,2025-10-11T17:49:42,78a7646c27331ef7fe1ec06f72de91d686df4870292aa8e844a1fa520cbe4153,ok
原始脑电数据/gf/Entity_Recording_2025_09_26_10_03_00_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\gf\Entity_Recording_2025_09_26_10_03_00_eeg.csv,原始脑电数据,gf,2025_09_26_10_03_00,eeg,True,True,False,106359281,2025-10-11T17:20:38,fade2e20d900d3c7ff904fc43b7aa648f746e61d64023ecf44b5ee26bed7cba1,ok
原始脑电数据/gf/Entity_Recording_2025_09_26_10_18_49_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\gf\Entity_Recording_2025_09_26_10_18_49_eeg.csv,原始脑电数据,gf,2025_09_26_10_18_49,eeg,True,True,False,109851368,2025-10-11T17:22:10,a9aef3d8374638eb10370a6b51993338fe24c12f99789c4c06301e821034b527,ok
原始脑电数据/gf/Entity_Recording_2025_09_26_10_30_12_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\gf\Entity_Recording_2025_09_26_10_30_12_eeg.csv,原始脑电数据,gf,2025_09_26_10_30_12,eeg,True,True,False,102608809,2025-10-11T17:23:36,1501b10bde880fb660b63598860701c4a5e941a36ed05d3b16bebae52780272f,ok
原始脑电数据/gf/Entity_Recording_2025_09_26_10_40_59_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\gf\Entity_Recording_2025_09_26_10_40_59_eeg.csv,原始脑电数据,gf,2025_09_26_10_40_59,eeg,True,True,False,111394868,2025-10-11T17:25:10,4a2a4f899364d33850f1fbc91b726fead2f2ffcfee3d378756f91ebe76877596,ok
原始脑电数据/gf/Entity_Recording_2025_09_26_10_52_57_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\gf\Entity_Recording_2025_09_26_10_52_57_eeg.csv,原始脑电数据,gf,2025_09_26_10_52_57,eeg,True,True,False,116393072,2025-10-11T17:26:46,5d9cf729df785d13ac6416d2f21daf964b8513791ecb3f0137fc9bd243a1ba45,ok
原始脑电数据/gzj/Entity_Recording_2025_09_27_11_38_49_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\gzj\Entity_Recording_2025_09_27_11_38_49_eeg.csv,原始脑电数据,gzj,2025_09_27_11_38_49,eeg,True,True,False,21071093,2025-10-11T18:03:18,6d27945bd299d90856d3e7723e79ce77e1d180d7a3aa66f0a4a5032b9a868466,ok
原始脑电数据/gzj/Entity_Recording_2025_09_27_11_41_47_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\gzj\Entity_Recording_2025_09_27_11_41_47_eeg.csv,原始脑电数据,gzj,2025_09_27_11_41_47,eeg,True,True,False,119926500,2025-10-11T18:05:00,c8022e0ee17060059bcacb17ed807aa253233bf7eef8de622228375dfdb0c2e5,ok
原始脑电数据/gzj/Entity_Recording_2025_09_27_11_53_25_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\gzj\Entity_Recording_2025_09_27_11_53_25_eeg.csv,原始脑电数据,gzj,2025_09_27_11_53_25,eeg,True,True,False,111102562,2025-10-11T18:06:30,de8af684afeae125b815ef35aacd050109ed262841fe46968257a55b0f87a064,ok
原始脑电数据/gzj/Entity_Recording_2025_09_27_12_04_23_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\gzj\Entity_Recording_2025_09_27_12_04_23_eeg.csv,原始脑电数据,gzj,2025_09_27_12_04_23,eeg,True,True,False,58655625,2025-10-11T18:07:18,c212152c94674ef60cf172fabfe5a70fac73fc139369320e8711cb4e0b80b1fa,ok
原始脑电数据/gzj/Entity_Recording_2025_09_27_12_17_12_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\gzj\Entity_Recording_2025_09_27_12_17_12_eeg.csv,原始脑电数据,gzj,2025_09_27_12_17_12,eeg,True,True,False,114901682,2025-10-11T18:09:02,517b5a3845766e4b96c64a7f9b34545b78e471c08dd3099fa5ee747beeb34988,ok
原始脑电数据/gzj/Entity_Recording_2025_09_27_12_28_14_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\gzj\Entity_Recording_2025_09_27_12_28_14_eeg.csv,原始脑电数据,gzj,2025_09_27_12_28_14,eeg,True,True,False,117289344,2025-10-11T18:10:50,67177976aaf3209300b9649e5a2dfe75377389b09432b352569e8a0a180b31a4,ok
原始脑电数据/hzh/Entity_Recording_2025_09_26_20_50_27_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\hzh\Entity_Recording_2025_09_26_20_50_27_eeg.csv,原始脑电数据,hzh,2025_09_26_20_50_27,eeg,True,True,False,137643474,2025-10-11T17:51:48,cd991835c0eb70d699669d2553d2172f55bb0d7840e8daa153a86203f4eb94e6,ok
原始脑电数据/hzh/Entity_Recording_2025_09_26_21_03_19_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\hzh\Entity_Recording_2025_09_26_21_03_19_eeg.csv,原始脑电数据,hzh,2025_09_26_21_03_19,eeg,True,True,False,112544421,2025-10-11T17:53:30,0d88af8dfee8f35cf28400e61f8678f34398854de112e42b42dfe117175d1665,ok
原始脑电数据/hzh/Entity_Recording_2025_09_26_21_17_02_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\hzh\Entity_Recording_2025_09_26_21_17_02_eeg.csv,原始脑电数据,hzh,2025_09_26_21_17_02,eeg,True,True,False,125073664,2025-10-11T17:55:22,e3a68d3e6c3a7bc74c499d9914a87325ee0276caa3f174838f3b39684c6f6375,ok
原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\hzh\Entity_Recording_2025_09_27_19_22_27_eeg.csv,原始脑电数据,hzh,2025_09_27_19_22_27,eeg,True,True,False,107067608,2025-10-11T18:34:06,dd425b0292576a44504b6a511c6cd95743a68f48f62dffe374eecf88ca48559f,ok
原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\hzh\Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,True,False,108552277,2025-10-11T18:35:42,0cfe7ecfe6ed0f1159d6607f7e1dc3dc65ddfdaa64ff75031d86c450161b6889,ok
原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\hzh\Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,True,False,104900504,2025-10-11T18:37:14,5643de09b35a1def5e072737d28b6562528a5bd9e5dbb00b13a8a7a10988032f,ok
原始脑电数据/jy/Entity_Recording_2025_09_26_17_17_11_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\jy\Entity_Recording_2025_09_26_17_17_11_eeg.csv,原始脑电数据,jy,2025_09_26_17_17_11,eeg,True,True,False,126629607,2025-10-11T17:35:40,8666b5993d4af8f507c550e84752cbf415c01b525b5467a69bd6c2ccf364bfad,ok
原始脑电数据/jy/Entity_Recording_2025_09_26_17_29_44_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\jy\Entity_Recording_2025_09_26_17_29_44_eeg.csv,原始脑电数据,jy,2025_09_26_17_29_44,eeg,True,True,False,119472295,2025-10-11T17:37:28,555ac0fd1c5093667b682b5c3ae5fe9913a6288d09661b893c5c0e0c7a8855d3,ok
原始脑电数据/jy/Entity_Recording_2025_09_26_17_40_51_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\jy\Entity_Recording_2025_09_26_17_40_51_eeg.csv,原始脑电数据,jy,2025_09_26_17_40_51,eeg,True,True,False,102721476,2025-10-11T17:39:02,8108f772ca964b89c680a9d94c21082ea1a2e69ddf515173cd9d6b3c523d599f,ok
原始脑电数据/jy/Entity_Recording_2025_09_26_17_51_46_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\jy\Entity_Recording_2025_09_26_17_51_46_eeg.csv,原始脑电数据,jy,2025_09_26_17_51_46,eeg,True,True,False,105596280,2025-10-11T17:40:38,598992fe0fdc7b86c71beaf69ba644d9bb64cb797b0873d6298f18c6253f5905,ok
原始脑电数据/jy/Entity_Recording_2025_09_26_18_01_40_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\jy\Entity_Recording_2025_09_26_18_01_40_eeg.csv,原始脑电数据,jy,2025_09_26_18_01_40,eeg,True,True,False,97696010,2025-10-11T17:42:06,7310d0563237724e41aeaf9ea0c6bcd7c3359a97310adc86a84915dca1246780,ok
原始脑电数据/lx/Entity_Recording_2025_09_26_08_58_43_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\lx\Entity_Recording_2025_09_26_08_58_43_eeg.csv,原始脑电数据,lx,2025_09_26_08_58_43,eeg,True,True,False,51232931,2025-10-11T17:16:24,05afcab5b74b0aeb35d75dd98b59c951d5f4716f53d5bdc31f9b9843f6b55685,ok
原始脑电数据/lx/Entity_Recording_2025_09_26_09_06_38_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\lx\Entity_Recording_2025_09_26_09_06_38_eeg.csv,原始脑电数据,lx,2025_09_26_09_06_38,eeg,True,True,False,69212580,2025-10-11T17:17:28,7be2ffde7c7446b3cdcd9c19dd2d41c33a8e70272c84992ea584bb6da312f95f,ok
原始脑电数据/lx/Entity_Recording_2025_09_26_09_17_22_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\lx\Entity_Recording_2025_09_26_09_17_22_eeg.csv,原始脑电数据,lx,2025_09_26_09_17_22,eeg,True,True,False,116109795,2025-10-11T17:19:12,fca18d4998214afd9c282761355eca32c27984730e9c152baa5357ee81902d5e,ok
原始脑电数据/lxy/Entity_Recording_2025_09_28_17_55_52_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\lxy\Entity_Recording_2025_09_28_17_55_52_eeg.csv,原始脑电数据,lxy,2025_09_28_17_55_52,eeg,True,True,False,111503538,2025-10-11T19:09:38,f7a24be8c647fb74b3174213546f8bc187b29202da4085cc259a526211c75663,ok
原始脑电数据/lxy/Entity_Recording_2025_09_28_18_06_16_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\lxy\Entity_Recording_2025_09_28_18_06_16_eeg.csv,原始脑电数据,lxy,2025_09_28_18_06_16,eeg,True,True,False,109006740,2025-10-11T19:11:18,24fd23e0b76dcd8f5c2095e591ff9a0c4068ccdc03c63c300a28eade2073ad0d,ok
原始脑电数据/lxy/Entity_Recording_2025_09_28_18_16_26_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\lxy\Entity_Recording_2025_09_28_18_16_26_eeg.csv,原始脑电数据,lxy,2025_09_28_18_16_26,eeg,True,True,False,2641307,2025-10-11T19:11:20,9a6e46d18f742fda33d47a4535469c265cc5afb0ad1a9d5a841d4acf7bef6321,ok
原始脑电数据/lxy/Entity_Recording_2025_09_28_18_19_35_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\lxy\Entity_Recording_2025_09_28_18_19_35_eeg.csv,原始脑电数据,lxy,2025_09_28_18_19_35,eeg,True,True,False,102216756,2025-10-11T19:12:56,1d3ea0f3d9ba95b7775ad02c50e77d4e7e6775bf775599e1b0073418cc6f2e07,ok
原始脑电数据/rjy/Entity_Recording_2025_09_28_19_33_26_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\rjy\Entity_Recording_2025_09_28_19_33_26_eeg.csv,原始脑电数据,rjy,2025_09_28_19_33_26,eeg,True,True,False,124904070,2025-10-11T19:14:46,37e819127141f766c0852ca26bf7d4f7d55f8a5373a2d817df6244a95ec703dc,ok
原始脑电数据/rjy/Entity_Recording_2025_09_28_19_44_42_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\rjy\Entity_Recording_2025_09_28_19_44_42_eeg.csv,原始脑电数据,rjy,2025_09_28_19_44_42,eeg,True,True,False,28579814,2025-10-11T19:15:12,4f98c287445d51eb490274f27c132ac569996c967c6a89978c60c92e86103881,ok
原始脑电数据/rjy/Entity_Recording_2025_09_28_19_49_06_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\rjy\Entity_Recording_2025_09_28_19_49_06_eeg.csv,原始脑电数据,rjy,2025_09_28_19_49_06,eeg,True,True,False,11761751,2025-10-11T19:15:22,8f16b6d70bc278a405ca509f859ba886aaa7cc1c6c62aa38631a1b8719ff0eca,ok
原始脑电数据/txj/Entity_Recording_2025_09_27_08_39_31_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\txj\Entity_Recording_2025_09_27_08_39_31_eeg.csv,原始脑电数据,txj,2025_09_27_08_39_31,eeg,True,True,False,1234312,2025-10-11T17:55:24,415ff3399d54ecadb618c9de9f755dbd864a5b17019d01af2df82d69c997dd63,ok
原始脑电数据/txj/Entity_Recording_2025_09_27_08_40_46_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\txj\Entity_Recording_2025_09_27_08_40_46_eeg.csv,原始脑电数据,txj,2025_09_27_08_40_46,eeg,True,True,False,140212083,2025-10-11T17:57:24,ddcd41ab6e0f10f783d32e84bd54906704767a01b57c2158de662eb6d7973376,ok
原始脑电数据/txj/Entity_Recording_2025_09_27_08_53_44_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\txj\Entity_Recording_2025_09_27_08_53_44_eeg.csv,原始脑电数据,txj,2025_09_27_08_53_44,eeg,True,True,False,127950749,2025-10-11T17:59:20,30a93083afe79ad1e0959311852d6c48bf07d878d722428bad26e4f539d84b53,ok
原始脑电数据/txj/Entity_Recording_2025_09_27_09_06_19_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\txj\Entity_Recording_2025_09_27_09_06_19_eeg.csv,原始脑电数据,txj,2025_09_27_09_06_19,eeg,True,True,False,118189810,2025-10-11T18:01:08,49dd4b012539e31781471ff728531ade3ca9321f943380bfee7b6f737a8b36f4,ok
原始脑电数据/txj/Entity_Recording_2025_09_27_09_17_11_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\txj\Entity_Recording_2025_09_27_09_17_11_eeg.csv,原始脑电数据,txj,2025_09_27_09_17_11,eeg,True,True,False,115521937,2025-10-11T18:02:54,5748785ea6410f637f5e7e8c6d01a2e7cc9fa2c64f60b39015ec73408592025c,ok
原始脑电数据/tyy/Entity_Recording_2025_09_28_14_23_43_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\tyy\Entity_Recording_2025_09_28_14_23_43_eeg.csv,原始脑电数据,tyy,2025_09_28_14_23_43,eeg,True,True,False,168926959,2025-10-11T18:48:32,f10eb5cfd8974ff49243040c62e86bbeb8bd34accbd48b968bc410357c86643b,ok
原始脑电数据/tyy/Entity_Recording_2025_09_28_14_40_01_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\tyy\Entity_Recording_2025_09_28_14_40_01_eeg.csv,原始脑电数据,tyy,2025_09_28_14_40_01,eeg,True,True,False,34607735,2025-10-11T18:49:08,e36b2aa3139e6474716138043ef48401e002e9a02d83740684960fe37bd5a8ba,ok
原始脑电数据/tyy/Entity_Recording_2025_09_28_14_44_09_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\tyy\Entity_Recording_2025_09_28_14_44_09_eeg.csv,原始脑电数据,tyy,2025_09_28_14_44_09,eeg,True,True,False,107402236,2025-10-11T18:50:44,225122196295699b8b432d52c8c4de33024c93dd4f572ea2362c646890e1029d,ok
原始脑电数据/tyy/Entity_Recording_2025_09_28_14_57_17_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\tyy\Entity_Recording_2025_09_28_14_57_17_eeg.csv,原始脑电数据,tyy,2025_09_28_14_57_17,eeg,True,True,False,83457912,2025-10-11T18:52:06,0de4d3ab7b5a572762cfec00b8508b4d50597b0d6aded52b7c757ba62aa9ff96,ok
原始脑电数据/xst/Entity_Recording_2025_09_26_11_34_18_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\xst\Entity_Recording_2025_09_26_11_34_18_eeg.csv,原始脑电数据,xst,2025_09_26_11_34_18,eeg,True,True,False,139125243,2025-10-11T17:28:40,ead0a668c88c5fd5cca31262b2f8503b4de36966de00601f655492b66ac8a36c,ok
原始脑电数据/yyl/Entity_Recording_2025_09_28_09_14_23_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\yyl\Entity_Recording_2025_09_28_09_14_23_eeg.csv,原始脑电数据,yyl,2025_09_28_09_14_23,eeg,True,True,False,150631521,2025-10-11T18:39:30,69fccb71bb9a300b9bc36927752a23d95fc0cd422ecdb42b4833578b7d7e86b9,ok
原始脑电数据/yyl/Entity_Recording_2025_09_28_09_29_01_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\yyl\Entity_Recording_2025_09_28_09_29_01_eeg.csv,原始脑电数据,yyl,2025_09_28_09_29_01,eeg,True,True,False,110247739,2025-10-11T18:41:06,f9dc143b8bbc0686e01dd89804eee5ea0a9ad29fb0ee95057a25f5b0988ba49a,ok
原始脑电数据/yyl/Entity_Recording_2025_09_28_09_39_01_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\yyl\Entity_Recording_2025_09_28_09_39_01_eeg.csv,原始脑电数据,yyl,2025_09_28_09_39_01,eeg,True,True,False,110298254,2025-10-11T18:42:42,93d4b77744caa2fa4f4ad7a367c8831786d6643eb12a4476f9079659ef8410d1,ok
原始脑电数据/yyl/Entity_Recording_2025_09_28_09_49_11_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\yyl\Entity_Recording_2025_09_28_09_49_11_eeg.csv,原始脑电数据,yyl,2025_09_28_09_49_11,eeg,True,True,False,104689090,2025-10-11T18:44:14,9f347b5b11329824de231072c2b82902a4c76dd87aba3870b4913de7a7787a19,ok
