signal,valid_count,total_count,valid_rate,min,max,mean,std,zero_rate,near_constant,median_abs_diff,spike_rate_proxy,relative_path,top_dir,subject,session_stamp,modality,raw_sensor_scope,derived_file
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH1-ECG,504493,807683,0.6246175789263857,-0.389031736843719,1.47167202066977,0.00042931116951851265,0.25857576027860485,0.0013439235033984615,False,0.002021527500920099,0.0,原始生理数据/cwh/Entity_Recording_2025_09_26_20_06_19_physio.csv,原始生理数据,cwh,2025_09_26_20_06_19,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH2-EMG,504493,807683,0.6246175789263857,-0.68682861328125,0.6295166015625,-0.0008415450841259969,0.018210175073530635,0.006737457209515295,False,0.00787353515625,0.0005371740285277071,原始生理数据/cwh/Entity_Recording_2025_09_26_20_06_19_physio.csv,原始生理数据,cwh,2025_09_26_20_06_19,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH3-EDA,504493,807683,0.6246175789263857,6.57844543457031,11.907958984375,8.588932353868142,0.886090951494093,0.0,False,0.0034332275390607236,0.0,原始生理数据/cwh/Entity_Recording_2025_09_26_20_06_19_physio.csv,原始生理数据,cwh,2025_09_26_20_06_19,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH4-RESP,504493,807683,0.6246175789263857,-0.52947998046875,0.39215087890625,-0.09645848649155873,0.12612725066608305,0.012824756735970569,False,0.10986328125,0.0,原始生理数据/cwh/Entity_Recording_2025_09_26_20_06_19_physio.csv,原始生理数据,cwh,2025_09_26_20_06_19,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH1-ECG,659267,996953,0.6612819260286091,-1.4719415576699,1.00914652845927,0.0005350885942153144,0.14126518522038672,0.0007614517335161626,False,0.0055704313358685,0.0,原始生理数据/gf/Entity_Recording_2025_09_26_10_03_00_physio.csv,原始生理数据,gf,2025_09_26_10_03_00,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH2-EMG,659267,996953,0.6612819260286091,-1.49972534179688,1.4652099609375,-0.0008580695377315134,0.05784774617190569,0.002304074070141536,False,0.0189971923828125,0.001066337411606241,原始生理数据/gf/Entity_Recording_2025_09_26_10_03_00_physio.csv,原始生理数据,gf,2025_09_26_10_03_00,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH3-EDA,659267,996953,0.6612819260286091,4.89654541015625,11.1759185791016,7.913190454003353,1.246835703904354,0.0,False,0.0030517578125,0.0,原始生理数据/gf/Entity_Recording_2025_09_26_10_03_00_physio.csv,原始生理数据,gf,2025_09_26_10_03_00,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH4-RESP,659267,996953,0.6612819260286091,-1.800537109375,1.0986328125,-0.10056795691867824,0.3274453866457913,0.004806853672336095,False,0.048828125,0.0,原始生理数据/gf/Entity_Recording_2025_09_26_10_03_00_physio.csv,原始生理数据,gf,2025_09_26_10_03_00,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH1-ECG,583841,934715,0.6246192689750352,-1.35568126495032,1.03969405513984,0.0005093639955104973,0.1342089104360033,0.0009094941944810316,False,0.004851666002208099,0.0,原始生理数据/gf/Entity_Recording_2025_09_26_10_18_49_physio.csv,原始生理数据,gf,2025_09_26_10_18_49,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH2-EMG,583841,934715,0.6246192689750352,-1.49972534179688,1.36322021484375,-0.0009211808534083191,0.05364115243416847,0.0030659032168004643,False,0.0166168212890625,0.0011732666483968211,原始生理数据/gf/Entity_Recording_2025_09_26_10_18_49_physio.csv,原始生理数据,gf,2025_09_26_10_18_49,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH3-EDA,583841,934715,0.6246192689750352,4.8980712890625,13.9316558837891,9.594780027235757,1.235619912778645,0.0,False,0.0030517578125,0.0,原始生理数据/gf/Entity_Recording_2025_09_26_10_18_49_physio.csv,原始生理数据,gf,2025_09_26_10_18_49,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH4-RESP,583841,934715,0.6246192689750352,-1.507568359375,1.092529296875,-0.12691493314017377,0.3370717322998419,0.004014791698424743,False,0.115966796875,0.0,原始生理数据/gf/Entity_Recording_2025_09_26_10_18_49_physio.csv,原始生理数据,gf,2025_09_26_10_18_49,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH1-ECG,565999,849554,0.6662307516649912,-1.47198648050325,1.11839885917566,0.0005785798128990297,0.15060246184919515,0.000897528087505455,False,0.0039532093351324,0.0,原始生理数据/gf/Entity_Recording_2025_09_26_10_30_12_physio.csv,原始生理数据,gf,2025_09_26_10_30_12,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH2-EMG,565999,849554,0.6662307516649912,-1.49958801269531,1.43115234375,-0.0009196566866984727,0.046223759990868196,0.0029894045749197435,False,0.01593017578125,0.0010441733009657278,原始生理数据/gf/Entity_Recording_2025_09_26_10_30_12_physio.csv,原始生理数据,gf,2025_09_26_10_30_12,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH3-EDA,565999,849554,0.6662307516649912,5.99822998046875,15.2374267578125,9.537955795112078,1.3813266475141903,0.0,False,0.0030517578125,0.0,原始生理数据/gf/Entity_Recording_2025_09_26_10_30_12_physio.csv,原始生理数据,gf,2025_09_26_10_30_12,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH4-RESP,565999,849554,0.6662307516649912,-1.96533203125,1.068115234375,-0.12837583759534027,0.3501955919695828,0.003862197636391584,False,0.10986328125,0.0,原始生理数据/gf/Entity_Recording_2025_09_26_10_30_12_physio.csv,原始生理数据,gf,2025_09_26_10_30_12,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH1-ECG,591339,946720,0.6246186834544533,-1.4719415576699,1.37679499662659,0.0005506152087378831,0.1588403685751922,0.0008100260595022483,False,0.0039532093351324,0.0,原始生理数据/gf/Entity_Recording_2025_09_26_10_40_59_physio.csv,原始生理数据,gf,2025_09_26_10_40_59,physio,True,False
