sample_id,event_uid,subject,session_stamp,split,top1_branch,best_branch_oracle,top1_matches_best,top1_prob,prob_margin,branch_spread_mean,branch_spread_peak,rmse_branch0,rmse_branch1,rmse_branch2,rmse_bestk,rmse_top1_branch,top1_bestk_gap,rbf_sample_rmse,rbf_wrong_side,rbf_large_response_recalled,rbf_severe_amp_under,rbf_peak_amp_abs_error,rbf_peak_time_abs_error_s,rbf_onset_delay_abs_error_s,rbf_tail_abs_error,rbf_tail_drift_risk,rbf_zero_crossing_mismatch,rbf_reversal_count_exact,rbf_pred_multi_segment,rbf_pred_peak_abs,rbf_gt_peak_abs,rbf_is_large_response,rbf_is_difficult_peak_top20,top1_sample_rmse,top1_wrong_side,top1_large_response_recalled,top1_severe_amp_under,top1_peak_amp_abs_error,top1_peak_time_abs_error_s,top1_onset_delay_abs_error_s,top1_tail_abs_error,top1_tail_drift_risk,top1_zero_crossing_mismatch,top1_reversal_count_exact,top1_pred_multi_segment,top1_pred_peak_abs,top1_gt_peak_abs,top1_is_large_response,top1_is_difficult_peak_top20,bestk_sample_rmse,bestk_wrong_side,bestk_large_response_recalled,bestk_severe_amp_under,bestk_peak_amp_abs_error,bestk_peak_time_abs_error_s,bestk_onset_delay_abs_error_s,bestk_tail_abs_error,bestk_tail_drift_risk,bestk_zero_crossing_mismatch,bestk_reversal_count_exact,bestk_pred_multi_segment,bestk_pred_peak_abs,bestk_gt_peak_abs,bestk_is_large_response,bestk_is_difficult_peak_top20,event_level,road_type_anchor,old_v400_phase_mode,road_design_module_name,road_design_instance_name,road_design_risk_class,road_design_mapping_reliability,anchor_time_rel_s,curvature_anchor,median_speed_kmh_window,computed_morphology,amplitude_bucket,response_family_target,peak_time_bucket,onset_bucket,tail_state,peak_abs,peak_signed,reversal_count,top1_minus_rbf_rmse,bestk_minus_rbf_rmse,bestk_gain_over_top1,bestk_gain_over_rbf,z_top1_prob,z_prob_margin,z_branch_spread_mean,z_branch_spread_peak,simple_reliability_risk_score,high_gap_train_p75,high_risk_train_p75,low_confidence_train_rule
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000320035__pre3_label3_response_coverage,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000320035,lxy,2025_09_28_18_19_35,train,2,1,0,0.3431459,0.0066946745,0.2512073,0.42128542,0.5324564,0.41498137,0.78369176,0.41498137,0.78369176,0.36871038999999994,0.3150139153003692,0,1,0,0.2379624843597412,0.1299999952316284,0.0150000005960464,0.0886277258396148,0,0,0,1,1.4223735332489014,1.6603360176086426,1,0,0.7836917638778687,0,0,1,0.8558230400085449,0.0149999856948852,0.8300000131130219,0.8848361521959305,1,0,0,1,0.8045129776000977,1.6603360176086426,1,0,0.4149813652038574,0,1,0,0.0279325246810913,0.2450000047683715,0.0450000017881393,0.0997643321752548,0,0,0,1,1.6324034929275513,1.6603360176086426,1,0,extreme_active,straight,secondary,middle_section,section5,design_regular_road,very_low,320.035,-0.0,127.6156,multi_correction,large_response,positive__large_response__multi_correction,middle_peak,fast_onset,returned_tail,1.6603360176086426,1.6603360176086426,4,0.46867784857749945,0.09996744990348821,0.36871039867401123,-0.09996744990348821,-1.7647139111075414,-1.0140599159593962,0.924731639951568,0.7058291878144256,4.409334654832931,1,1,1
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000334720__pre3_label3_response_coverage,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000334720,lxy,2025_09_28_18_19_35,train,0,1,0,0.39009777,0.05232215,0.18534216,0.32866648,0.18236889,0.14492413,0.3671216,0.14492413,0.18236889,0.037444759999999994,0.0904351621866226,0,0,0,0.1240220963954925,0.0350000858306884,0.5149999968707561,0.0835995078086853,0,0,0,1,0.4031001031398773,0.2790780067443847,0,0,0.1823688894510269,0,0,0,0.0169155895709991,1.5750000476837158,0.4249999970197677,0.1623300015926361,1,0,0,0,0.2621624171733856,0.2790780067443847,0,0,0.144924134016037,0,0,0,0.0335854887962341,0.2599999904632568,0.0799999833106994,0.0846656281501054,0,0,0,1,0.2454925179481506,0.2790780067443847,0,0,weak,straight,secondary,middle_section,section5,design_regular_road,very_low,334.72,0.0,140.4208,multi_correction,small_response,negative__small_response__multi_correction,middle_peak,middle_onset,residual_tail,0.2790780067443847,-0.2790780067443847,3,0.09193372726440428,0.05448897182941438,0.0374447554349899,-0.05448897182941438,0.32691451103188673,0.5910942948649479,-0.492013312255781,-0.47529418654180033,-1.885316304694416,0,0,0
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000402090__pre3_label3_response_coverage,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000402090,lxy,2025_09_28_18_19_35,train,1,1,1,0.4287572,0.101160824,0.23169209,0.38752463,0.4421627,0.36119336,0.6072937,0.36119336,0.36119336,0.0,0.1966462135314941,0,0,0,0.0654890537261962,0.5800000429153442,0.125,0.1211558543145656,0,0,0,1,1.398921012878418,1.3334319591522217,0,0,0.3611933588981628,0,0,0,0.2376528978347778,0.5600000619888306,0.3500000238418579,0.6269517242908478,0,0,1,1,1.5710848569869995,1.3334319591522217,0,0,0.3611933588981628,0,0,0,0.2376528978347778,0.5600000619888306,0.3500000238418579,0.6269517242908478,0,0,1,1,1.5710848569869995,1.3334319591522217,0,0,extreme_active,straight,secondary,middle_section,section6,design_regular_road,very_low,402.09,-0.0,134.4032,multi_correction,medium_response,positive__medium_response__multi_correction,late_peak,delayed_onset,returned_tail,1.3334319591522217,1.3334319591522217,2,0.16454714536666867,0.16454714536666867,0.0,-0.16454714536666867,2.049128398821865,2.3092170347955716,0.5049636828992271,0.27529458867377515,-3.5780871620444348,0,0,0
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000481970__pre3_label3_response_coverage,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000481970,lxy,2025_09_28_18_19_35,train,0,0,1,0.43461353,0.121157974,0.14326344,0.2719279,0.09065375,0.20676985,0.2593969,0.09065375,0.09065375,0.0,0.0289542283862829,0,0,0,0.036152645945549,0.3600000143051147,0.0150000005960464,0.02372907102108,0,1,0,0,0.1354625672101974,0.0993099212646484,0,0,0.0906537473201751,0,0,0,0.1564800441265106,0.1899999380111694,0.025000000372529,0.1493227891623973,1,1,1,0,0.255789965391159,0.0993099212646484,0,0,0.0906537473201751,0,0,0,0.1564800441265106,0.1899999380111694,0.025000000372529,0.1493227891623973,1,1,1,0,0.255789965391159,0.0993099212646484,0,0,medium_active,straight,secondary,differentmu_road,mu1,design_high_risk_surface,low,481.97,0.0,21.210339,single_lobe,small_response,negative__small_response__single_lobe,middle_peak,fast_onset,unsettled_tail,0.0993099212646484,-0.0993099212646484,0,0.0616995189338922,0.0616995189338922,0.0,-0.0616995189338922,2.310018247882783,3.012707841053,-1.3971175017457969,-1.1988531375056164,-7.918696728187196,0,0,0
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000137120__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000137120,rjy,2025_09_28_19_33_26,train,2,2,1,0.38325816,0.01592496,0.21258092,0.3404108,0.29795125,0.5370326,0.20953959,0.20953959,0.20953959,0.0,0.1756350845098495,0,0,0,0.2790929675102234,0.2199997901916504,0.0649999976158142,0.0319554880261421,0,0,0,1,0.6647810339927673,0.9438740015029908,0,0,0.2095395922660827,0,0,0,0.1233265399932861,0.6399998664855957,0.3849999904632568,0.334916740655899,0,0,0,1,1.0672005414962769,0.9438740015029908,0,0,0.2095395922660827,0,0,0,0.1233265399932861,0.6399998664855957,0.3849999904632568,0.334916740655899,0,0,0,1,1.0672005414962769,0.9438740015029908,0,0,strong_active,straight,secondary,middle_section,section2,design_regular_road,high,137.12,0.0,90.01684,multi_correction,medium_response,negative__medium_response__multi_correction,late_peak,delayed_onset,returned_tail,0.9438740015029908,-0.9438740015029908,6,0.033904507756233215,0.033904507756233215,0.0,-0.033904507756233215,0.022221158619106486,-0.6893425943220006,0.09388653908268792,-0.3255247023745302,0.43548327241105195,0,0,0
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000439360__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000439360,rjy,2025_09_28_19_33_26,train,0,2,0,0.37746477,0.014897585,0.20445386,0.3692589,0.4356073,0.6400277,0.3891753,0.3891753,0.4356073,0.04643199999999997,0.3429090976715088,0,1,0,0.5957688093185425,0.1699999570846557,0.2199999988079071,0.0022199712693691,0,0,0,1,1.132634162902832,1.7284029722213743,1,0,0.4356073141098022,0,0,1,0.8861387968063354,0.2200000286102295,0.8299999535083771,0.1141764856874942,0,0,0,1,0.8422641754150391,1.7284029722213743,1,0,0.3891752958297729,0,1,0,0.4313955307006836,0.1349999904632568,0.7400000393390656,0.3423805572092533,0,0,0,1,1.297007441520691,1.7284029722213743,1,0,strong_active,straight,secondary,middle_section,section5,design_regular_road,very_low,439.36,0.0,99.60828,multi_correction,large_response,negative__large_response__multi_correction,middle_peak,middle_onset,returned_tail,1.7284029722213743,-1.7284029722213743,3,0.0926982164382934,0.046266198158264105,0.0464320182800293,-0.046266198158264105,-0.23586481717990557,-0.7254851879955354,-0.08092476825357953,0.04236079940043953,0.922786036322301,0,0,0
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000515545__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000515545,rjy,2025_09_28_19_33_26,train,0,2,0,0.37167978,0.055099934,0.19178683,0.33755428,0.21756333,0.4493499,0.1306849,0.1306849,0.21756333,0.08687843,0.1187138855457305,0,0,0,0.0200967490673065,0.0099999904632568,0.5399999916553497,0.0757835730910301,0,0,0,1,0.4700426161289215,0.449945867061615,0,0,0.2175633311271667,0,0,0,0.2243730425834655,0.2549999952316284,0.1200000047683715,0.1040548086166381,0,0,0,1,0.6743189096450806,0.449945867061615,0,0,0.1306848973035812,0,0,0,0.0169863104820251,0.440000057220459,0.2549999952316284,0.2622509002685547,1,0,0,1,0.4329595565795898,0.449945867061615,0,0,strong_active,straight,secondary,middle_section,section6,design_regular_road,very_low,515.545,0.0,111.4726,multi_correction,small_response,positive__small_response__multi_correction,middle_peak,middle_onset,residual_tail,0.449945867061615,0.449945867061615,5,0.0988494455814362,0.011971011757850716,0.08687843382358548,-0.011971011757850716,-0.49357658682384836,0.688815495424477,-0.353389850874812,-0.36195248422256343,-0.9105812436980041,0,0,0
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000598710__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000598710,rjy,2025_09_28_19_33_26,train,0,2,0,0.3439666,0.0045719743,0.18065223,0.32334405,0.31224364,0.536251,0.23791224,0.23791224,0.31224364,0.07433139999999999,0.3796986043453216,0,0,0,0.0594109892845153,0.2549999952316284,0.0150000005960464,0.1382664423435926,0,0,0,1,0.8919329643249512,0.8325219750404358,0,0,0.312243640422821,0,0,0,0.024387776851654,0.4600000381469726,0.125,0.2684648782014847,0,0,0,1,0.8081341981887817,0.8325219750404358,0,0,0.2379122376441955,0,0,0,0.4084628820419311,0.1200000047683715,0.6849999874830246,0.4398053884506225,1,0,0,1,0.4240590929985046,0.8325219750404358,0,0,medium_active,straight,secondary,differentmu_road,mu1,design_high_risk_surface,low,598.71,-0.0,114.3344,multi_correction,medium_response,positive__medium_response__multi_correction,middle_peak,fast_onset,returned_tail,0.8325219750404358,0.8325219750404358,5,-0.06745496392250061,-0.1417863667011261,0.07433140277862549,0.1417863667011261,-1.728153078790323,-1.088735560995854,-0.5928926947896346,-0.543168494770493,1.6808274502260492,0,0,1
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000180850__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000180850,rjy,2025_09_28_19_51_44,train,2,1,0,0.3984111,0.06306031,0.2888149,0.45196113,0.7006099,0.5006787,1.0154238,0.5006787,1.0154238,0.5147451,0.5998265147209167,0,1,0,0.467218279838562,0.0699999332427978,0.1349999904632568,0.1200067624449729,0,0,0,1,1.378989338874817,1.846207618713379,1,1,1.0154237747192385,0,1,0,0.763569712638855,0.3249999284744262,0.3799999952316284,0.2649676911532879,0,0,0,1,1.082637906074524,1.846207618713379,1,1,0.5006787180900574,0,1,0,0.7953263521194458,0.1850000619888305,0.2100000083446502,0.7385318577289581,0,0,0,0,1.050881266593933,1.846207618713379,1,1,extreme_active,straight,secondary,middle_section,section3,design_regular_road,low,180.85,0.0,103.234,multi_correction,large_response,negative__large_response__multi_correction,middle_peak,middle_onset,returned_tail,1.846207618713379,-1.846207618713379,7,0.41559725999832176,-0.09914779663085938,0.5147450566291811,0.09914779663085938,0.6972596604503101,0.9688579679944318,1.733663002803496,1.097021292863058,1.1645666672218122,1,0,1
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000209520__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000209520,rjy,2025_09_28_19_51_44,train,0,1,0,0.37943012,0.014911175,0.25133505,0.44958737,0.29712445,0.23043624,0.60208267,0.23043624,0.29712445,0.06668821,0.1132330745458602,0,0,0,0.0748126506805419,0.0750000476837158,0.0350000038743019,0.1138488054275512,0,0,0,1,0.7891764044761658,0.7143637537956238,0,0,0.297124445438385,0,0,0,0.1809281110763549,0.125,0.1850000023841858,0.0402047708630561,0,0,0,1,0.8952918648719788,0.7143637537956238,0,0,0.230436235666275,0,0,0,0.0020539164543151,0.1050000190734863,0.6349999904632568,0.3989519849419594,1,0,0,0,0.716417670249939,0.7143637537956238,0,0,extreme_active,straight,primary,fix_road,fix_road,design_special_event_segment,low,209.52,0.0,110.857,multi_correction,medium_response,negative__medium_response__multi_correction,middle_peak,fast_onset,returned_tail,0.7143637537956238,-0.7143637537956238,5,0.18389137089252483,0.1172031611204148,0.06668820977211001,-0.1172031611204148,-0.14831171398185028,-0.7250070978648399,0.9274795148918545,1.0667499096976727,2.8675482364362175,0,1,1
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000340405__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000340405,rjy,2025_09_28_19_51_44,train,0,0,1,0.39449507,0.074293435,0.20876485,0.42642912,0.29198754,0.39576897,0.4521616,0.29198754,0.29198754,0.0,0.2646879553794861,0,0,0,0.2998871207237243,0.0899999141693115,0.0149999856948852,0.0492031630128622,0,0,0,1,0.990260899066925,1.2901480197906494,0,0,0.2919875383377075,0,0,0,0.2704792022705078,0.3300000429153442,0.0299999713897705,0.3214704096317291,0,0,0,1,1.0196688175201416,1.2901480197906494,0,0,0.2919875383377075,0,0,0,0.2704792022705078,0.3300000429153442,0.0299999713897705,0.3214704096317291,0,0,0,1,1.0196688175201416,1.2901480197906494,0,0,strong_active,straight,secondary,curve2,curve2,design_curve_context,very_low,340.405,-0.0,116.498,multi_correction,medium_response,positive__medium_response__multi_correction,middle_peak,middle_onset,returned_tail,1.2901480197906494,1.2901480197906494,4,0.027299582958221436,0.027299582958221436,0.0,-0.027299582958221436,0.5228069783750126,1.3640342887721664,0.011803696629610252,0.7714242410581368,-1.103613329459432,0,0,0
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000384965__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000384965,rjy,2025_09_28_19_51_44,train,2,1,0,0.392524,0.04660642,0.25201678,0.37690175,0.7641119,0.6183553,0.9726035,0.6183553,0.9726035,0.3542481999999999,0.5069710612297058,0,1,0,0.8399938344955444,0.0600000619888305,0.0649999976158142,0.0216400297358632,0,0,0,1,1.2845920324325562,2.1245858669281006,1,1,0.9726034998893738,0,0,1,1.107222557067871,0.2649999856948852,0.3300000429153442,0.2896409630775451,0,0,0,1,1.0173633098602295,2.1245858669281006,1,1,0.6183552742004395,0,0,1,1.0820035934448242,0.25,0.2300000190734863,0.5144304633140564,0,0,0,0,1.0425822734832764,2.1245858669281006,1,1,extreme_active,straight,secondary,middle_section,section5,design_regular_road,very_low,384.965,-0.0,107.906,multi_correction,large_response,negative__large_response__multi_correction,middle_peak,middle_onset,returned_tail,2.1245858669281006,-2.1245858669281006,6,0.46563243865966797,0.11138421297073364,0.3542482256889343,-0.11138421297073364,0.43499905860469457,0.3900174661143627,0.9421433801211443,0.13982627224755323,0.25695312764964023,1,0,1
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000463330__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000463330,rjy,2025_09_28_19_51_44,train,0,1,0,0.35777256,0.027898073,0.20433691,0.3785831,0.2638487,0.23742099,0.47316635,0.23742099,0.2638487,0.026427709999999993,0.2602625489234924,0,0,0,0.249194324016571,0.0550000667572021,0.0450000017881393,0.2420598790049553,0,0,0,1,0.7617006897926331,1.010895013809204,0,0,0.2638486921787262,0,0,0,0.0396074056625366,0.2200000286102295,0.0150000005960464,0.5105779767036438,1,0,1,1,0.9712876081466676,1.010895013809204,0,0,0.2374209910631179,0,0,0,0.3398127555847168,0.3249999284744262,0.0300000011920928,0.2261592373251915,0,0,1,1,1.350707769393921,1.010895013809204,0,0,strong_active,straight,secondary,differentmu_road,mu1,design_high_risk_surface,very_low,463.33,0.0,104.764001,multi_correction,medium_response,positive__medium_response__multi_correction,middle_peak,fast_onset,residual_tail,1.010895013809204,1.010895013809204,2,0.00358614325523382,-0.02284155786037448,0.0264277011156083,0.02284155786037448,-1.1131203158584084,-0.2681338261834764,-0.08344033752376732,0.1612676943311343,1.459081498849252,0,0,1
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000137410__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000137410,rjy,2025_09_28_20_02_20,train,0,0,1,0.37732315,0.018072844,0.23654763,0.42393112,0.3896262,0.44967538,0.64066744,0.3896262,0.3896262,0.0,0.3081273734569549,0,0,0,0.5094699859619141,0.4049999713897705,1.1400000154972076,0.0886695906519889,0,1,0,1,0.955559492111206,1.46502947807312,0,0,0.3896262049674988,0,0,0,0.3184177875518799,0.0699999332427978,0.5800000429153442,0.4083366394042969,0,1,0,0,1.1466116905212402,1.46502947807312,0,0,0.3896262049674988,0,0,0,0.3184177875518799,0.0699999332427978,0.5800000429153442,0.4083366394042969,0,1,0,0,1.1466116905212402,1.46502947807312,0,0,extreme_active,straight,secondary,curve1,curve1,design_curve_context,medium,137.41,-0.00729802,113.842998,multi_correction,medium_response,negative__medium_response__multi_correction,middle_peak,delayed_onset,returned_tail,1.46502947807312,-1.46502947807312,9,0.08149883151054388,0.08149883151054388,0.0,-0.08149883151054388,-0.24217375476095196,-0.6137809944486472,0.6094053008057692,0.7395684868339808,2.204928536849349,0,1,0
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000500840__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000500840,rjy,2025_09_28_20_02_20,train,0,1,0,0.3762689,0.049898,0.17488748,0.33698457,0.20384836,0.096986726,0.47861826,0.096986726,0.20384836,0.10686163400000001,0.066109262406826,1,0,0,0.017097033560276,2.625,0.0,0.0188990831375122,0,0,0,1,0.1251329332590103,0.1080358996987342,0,0,0.2038483619689941,1,0,0,0.2473800107836723,1.3799999952316284,0.0349999964237213,0.0061987191438674,0,0,0,0,0.3554159104824066,0.1080358996987342,0,0,0.0969867259263992,0,0,0,0.0247134789824485,2.0850000381469727,0.1200000047683715,0.1836634650826454,1,0,0,0,0.1327493786811828,0.1080358996987342,0,0,medium_active,straight,secondary,middle_section,section5,design_regular_road,very_low,500.84,0.0,14.0005,multi_correction,small_response,positive__small_response__multi_correction,early_peak,fast_onset,unsettled_tail,0.1080358996987342,0.1080358996987342,5,0.13773909956216812,0.030877463519573198,0.10686163604259491,-0.030877463519573198,-0.28913885463962447,0.5058137804922026,-0.7168912236508393,-0.369217713101284,-1.3027838626047015,0,0,0
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000703720__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000703720,rjy,2025_09_28_20_02_20,train,2,0,0,0.41559833,0.080779076,0.25619358,0.44908106,0.36064094,0.4705594,0.45428097,0.36064094,0.45428097,0.09364002999999999,0.3243758082389831,0,0,0,0.354923665523529,0.0099999904632568,0.2300000190734863,0.1141142323613166,0,0,0,1,0.8711681962013245,1.2260918617248535,0,0,0.4542810022830963,0,0,0,0.1237683296203613,0.1000000238418579,0.5900000035762787,0.5979725271463394,0,0,0,1,1.1023235321044922,1.2260918617248535,0,0,0.3606409430503845,0,0,0,0.600892186164856,0.2900000810623169,0.0600000619888305,0.392450749874115,0,0,0,1,0.6251996755599976,1.2260918617248535,0,0,extreme_active,straight,secondary,middle_section,section3,design_regular_road,low,703.72,-0.0,110.794,multi_correction,medium_response,negative__medium_response__multi_correction,middle_peak,delayed_onset,returned_tail,1.2260918617248535,-1.2260918617248535,3,0.12990519404411321,0.03626513481140142,0.09364005923271179,-0.03626513481140142,1.462922428852238,1.592196242659907,1.031985447053358,1.0602931895530638,-0.9628400349057229,0,0,1
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000221270__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000221270,rjy,2025_09_28_20_15_42,val,2,1,0,0.39040098,0.031571805,0.22103265,0.4093069,0.6364841,0.3368962,0.9050376,0.3368962,0.9050376,0.5681414,0.5874730944633484,0,0,0,0.1136471629142761,0.4450000524520874,0.5599999725818634,0.2307022809982299,0,0,0,1,0.678557813167572,0.7922049760818481,0,0,0.9050375819206238,0,0,0,0.3254598379135132,0.4900000095367431,0.1350000202655792,0.4156098812818527,1,0,0,1,1.117664813995361,0.7922049760818481,0,0,0.3368962109088897,0,0,0,0.3543890416622162,0.0349999666213989,0.2750000059604645,0.0004397630691528,0,0,0,0,0.4378159344196319,0.7922049760818481,0,0,strong_active,straight,secondary,fix_road,fix_road,design_special_event_segment,low,221.27,-0.0,129.431,multi_correction,medium_response,negative__medium_response__multi_correction,middle_peak,middle_onset,residual_tail,0.7922049760818481,-0.7922049760818481,4,0.3175644874572754,-0.2505768835544587,0.568141371011734,0.2505768835544587,0.34042201677930195,-0.13889357511501343,0.2756814280773731,0.5530730672823445,0.627226053695429,1,0,0
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000378840__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000378840,rjy,2025_09_28_20_15_42,val,2,2,1,0.35571623,0.024819374,0.2409248,0.42135778,0.47217157,0.73397654,0.24055776,0.24055776,0.24055776,0.0,0.5422168970108032,0,0,0,1.0278031826019287,0.0650000572204589,0.3150000050663948,0.1676521748304367,0,1,0,1,1.4068892002105713,0.3790860176086426,0,0,0.2405577600002288,0,0,0,0.2738977074623108,0.4100000858306885,0.3200000077486038,0.5632801651954651,1,1,0,1,0.6529837250709534,0.3790860176086426,0,0,0.2405577600002288,0,0,0,0.2738977074623108,0.4100000858306885,0.3200000077486038,0.5632801651954651,1,1,0,1,0.6529837250709534,0.3790860176086426,0,0,extreme_active,straight,secondary,curve2,curve2,design_curve_context,very_low,378.84,-5.872e-05,126.6396,multi_correction,small_response,positive__small_response__multi_correction,middle_peak,middle_onset,residual_tail,0.3790860176086426,0.3790860176086426,4,-0.30165913701057445,-0.30165913701057445,0.0,0.30165913701057445,-1.2047264281026697,-0.37644108205413473,0.7035572832118404,0.7067519589816234,2.9914767523502688,0,1,1
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000382075__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000382075,rjy,2025_09_28_20_15_42,val,0,1,0,0.38154224,0.050000966,0.19557554,0.31705362,0.8543982,0.7291419,0.9863986,0.7291419,0.8543982,0.1252563,0.7403135895729065,0,0,1,1.510209321975708,0.2450000047683715,0.074999988079071,0.1282767057418823,0,0,0,1,0.545785665512085,2.055994987487793,1,1,0.8543981909751892,0,0,1,1.6373465955257416,0.2250000238418579,0.4900000095367431,0.051315352320671,0,0,0,0,0.4186483919620514,2.055994987487793,1,1,0.729141891002655,0,0,1,1.6031649708747864,0.1349999904632568,0.0349999666213989,0.3724539428949356,0,0,0,0,0.4528300166130066,2.055994987487793,1,1,extreme_active,straight,secondary,middle_section,section5,design_regular_road,very_low,382.075,0.0,125.8116,multi_correction,large_response,negative__large_response__multi_correction,middle_peak,delayed_onset,returned_tail,2.055994987487793,-2.055994987487793,7,0.11408460140228271,-0.011171698570251465,0.12525629997253418,0.011171698570251465,-0.05422024919100982,0.5094360783875079,-0.2718955161193176,-0.6233872265736388,-1.3504985718894544,0,0,0
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000547420__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000547420,rjy,2025_09_28_20_15_42,val,0,0,1,0.37184936,0.025399536,0.14163111,0.25719237,0.30898234,0.4239877,0.37193152,0.30898234,0.30898234,0.0,0.4418979585170746,0,0,0,0.0975615382194519,1.0149999856948853,0.0099999979138374,0.2071873173117637,0,0,0,1,0.6092914342880249,0.511729896068573,0,0,0.3089823126792907,0,0,0,0.2440179586410522,0.6149998903274536,0.1950000077486038,0.0751745253801345,0,0,0,1,0.2677119374275207,0.511729896068573,0,0,0.3089823126792907,0,0,0,0.2440179586410522,0.6149998903274536,0.1950000077486038,0.0751745253801345,0,0,0,1,0.2677119374275207,0.511729896068573,0,0,medium_active,straight,secondary,differentmu_road,mu1,design_high_risk_surface,low,547.42,0.0,106.0176,multi_correction,small_response,negative__small_response__multi_correction,late_peak,fast_onset,residual_tail,0.511729896068573,-0.511729896068573,4,-0.13291564583778387,-0.13291564583778387,0.0,0.13291564583778387,-0.48602207732664604,-0.35603124199493025,-1.4322285679006188,-1.3867680382432774,-1.97694328682232,0,0,0
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000560065__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000560065,rjy,2025_09_28_20_15_42,val,0,0,1,0.3826878,0.036433756,0.15518188,0.2831442,0.41441777,0.51477325,0.4277106,0.41441777,0.41441777,0.0,0.4236979186534881,0,0,0,0.4912812113761902,0.9350000619888306,1.0850000381469729,0.0644940435886383,0,0,0,1,0.5346278548240662,1.0259090662002563,0,0,0.4144177734851837,1,0,1,0.7830638885498047,1.830000102519989,1.5649999976158142,0.1588692963123321,0,0,0,0,0.2428451776504516,1.0259090662002563,0,0,0.4144177734851837,1,0,1,0.7830638885498047,1.830000102519989,1.5649999976158142,0.1588692963123321,0,0,0,0,0.2428451776504516,1.0259090662002563,0,0,strong_active,straight,secondary,differentmu_road,mu1,design_high_risk_surface,very_low,560.065,-0.0,111.5308,multi_correction,medium_response,negative__medium_response__multi_correction,late_peak,delayed_onset,returned_tail,1.0259090662002563,-1.0259090662002563,2,-0.009280145168304388,-0.009280145168304388,0.0,0.009280145168304388,-0.0031874393100372817,0.03214768971392994,-1.1407544285300388,-1.055817230338122,-2.2255319092720534,0,0,0
