feature_set,k,group_family,group_label,sample_count,rmse,tail_rmse,under_amp_rate,severe_under_amp_rate,opposite_peak_rate,model_id
触发前车辆事件加连续风格和肌电,5,road_type_anchor,curve,279,0.47783995873718704,0.525040169256509,0.2616487455197133,0.12186379928315412,0.1003584229390681,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,5,road_type_anchor,straight,470,0.3942580526734286,0.41976041852972135,0.32553191489361705,0.11702127659574468,0.14680851063829786,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,5,subj,cwh,171,0.3345180500669089,0.3750183423708754,0.3333333333333333,0.1111111111111111,0.12280701754385964,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,5,subj,gf,267,0.35267587974388503,0.4000361632165056,0.26217228464419473,0.10486891385767791,0.1198501872659176,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,5,subj,tyy,311,0.5056843335988821,0.5228679079885843,0.3440514469453376,0.1414790996784566,0.11254019292604502,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,5,eval_morphology_label,multi_correction,391,0.39505431999254714,0.4269146953502198,0.32225063938618925,0.12531969309462915,0.13043478260869565,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,5,eval_morphology_label,reverse_correction,247,0.4242113714034741,0.46221178654686884,0.3603238866396761,0.13360323886639677,0.11336032388663968,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,5,eval_morphology_label,single_lobe,111,0.4449407779150181,0.47261039954652123,0.17117117117117117,0.08108108108108109,0.08108108108108109,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,5,true_peak_abs_bin,large_>=0.3,655,0.44734749312846717,0.4866010831996002,0.3480916030534351,0.13740458015267176,0.10534351145038168,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,5,true_peak_abs_bin,medium_0.1-0.3,91,0.16713023758851564,0.15793494634575897,0.06593406593406594,0.01098901098901099,0.2087912087912088,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,5,true_peak_abs_bin,tiny_<0.1,3,0.13780486087004343,0.15130729849139848,0.0,0.0,0.0,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,5,phase_type,primary,248,0.43059767395137777,0.44248764053167355,0.25,0.09274193548387097,0.10483870967741936,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,5,phase_type,secondary,501,0.4028875270705975,0.446732089135372,0.34331337325349304,0.13572854291417166,0.12375249500998003,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,5,road_type_anchor,curve,279,0.4596445345750419,0.5088154414541832,0.2724014336917563,0.13620071684587814,0.08602150537634409,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,5,road_type_anchor,straight,470,0.3838171256507965,0.40763873051693467,0.33617021276595743,0.1127659574468085,0.13617021276595745,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,10,subj,cwh,171,0.3297597645449708,0.37844932847247836,0.391812865497076,0.13450292397660818,0.10526315789473684,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,10,subj,gf,267,0.34389333012566137,0.3937262079577321,0.3295880149812734,0.12734082397003746,0.12359550561797752,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,10,subj,tyy,311,0.5089688507354911,0.531867457487863,0.4212218649517685,0.17684887459807075,0.12861736334405144,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,10,eval_morphology_label,multi_correction,391,0.3898291856507816,0.4257292700812335,0.40153452685422,0.15089514066496162,0.13554987212276215,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,10,eval_morphology_label,reverse_correction,247,0.42280997439977613,0.4686993501311251,0.4331983805668016,0.1700404858299595,0.11740890688259109,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,10,eval_morphology_label,single_lobe,111,0.447211497236748,0.4776723233160672,0.1981981981981982,0.0990990990990991,0.08108108108108109,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,10,true_peak_abs_bin,large_>=0.3,655,0.44757721127217054,0.4917840227712202,0.41374045801526715,0.16946564885496182,0.11297709923664122,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,10,true_peak_abs_bin,medium_0.1-0.3,91,0.1424695128922934,0.14192162016099627,0.16483516483516483,0.01098901098901099,0.18681318681318682,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,10,true_peak_abs_bin,tiny_<0.1,3,0.12331746766964595,0.07236987414459388,0.0,0.0,0.0,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,10,phase_type,primary,248,0.427772406398529,0.4539178920864698,0.3225806451612903,0.11693548387096774,0.11290322580645161,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,10,phase_type,secondary,501,0.4000203486479923,0.4444688118458865,0.4111776447105788,0.1656686626746507,0.12574850299401197,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,10,road_type_anchor,curve,279,0.45441944337713674,0.5043589276091386,0.3225806451612903,0.15770609318996415,0.08602150537634409,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,10,road_type_anchor,straight,470,0.38237175905799614,0.4139029173814553,0.41702127659574467,0.14468085106382977,0.1425531914893617,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,10,subj,cwh,171,0.32594549701663483,0.3740463407209132,0.36257309941520466,0.14035087719298245,0.1111111111111111,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,10,subj,gf,267,0.3379212235578437,0.38775881778881344,0.31086142322097376,0.12359550561797752,0.12734082397003746,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,10,subj,tyy,311,0.5027253918852836,0.5249280227150565,0.3987138263665595,0.17363344051446947,0.10932475884244373,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,10,eval_morphology_label,multi_correction,391,0.38529119017483937,0.4208299368334091,0.37851662404092073,0.1534526854219949,0.1329923273657289,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,10,eval_morphology_label,reverse_correction,247,0.41526104885375936,0.4597460958948321,0.4048582995951417,0.16194331983805668,0.10931174089068826,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,10,eval_morphology_label,single_lobe,111,0.4422604426204621,0.47427344765212087,0.1891891891891892,0.0990990990990991,0.07207207207207207,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,10,true_peak_abs_bin,large_>=0.3,655,0.4406040744756469,0.48498160049660516,0.3984732824427481,0.166412213740458,0.10534351145038168,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,10,true_peak_abs_bin,medium_0.1-0.3,91,0.14622507318035588,0.1412478401581501,0.08791208791208792,0.02197802197802198,0.1978021978021978,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,10,true_peak_abs_bin,tiny_<0.1,3,0.1356977050503095,0.07654729920128982,0.0,0.0,0.0,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,10,phase_type,primary,248,0.4225839199498296,0.44616205170525297,0.29838709677419356,0.12096774193548387,0.11290322580645161,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,10,phase_type,secondary,501,0.39422840600509845,0.4393172751584215,0.38922155688622756,0.16167664670658682,0.11776447105788423,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,10,road_type_anchor,curve,279,0.44740034235260817,0.4978591474173691,0.3118279569892473,0.15412186379928317,0.08243727598566308,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,10,road_type_anchor,straight,470,0.37762669795688164,0.40817753520814026,0.3872340425531915,0.14468085106382977,0.13617021276595745,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,20,subj,cwh,171,0.33717709561886144,0.38340114853317625,0.4269005847953216,0.19883040935672514,0.1111111111111111,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,20,subj,gf,267,0.3494929851133948,0.39539100632266827,0.39325842696629215,0.17228464419475656,0.13108614232209737,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,20,subj,tyy,311,0.5045714115310712,0.5299709149549484,0.4662379421221865,0.2315112540192926,0.1157556270096463,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,20,eval_morphology_label,multi_correction,391,0.39342431029033326,0.43016827120767226,0.4629156010230179,0.2071611253196931,0.1432225063938619,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,20,eval_morphology_label,reverse_correction,247,0.42351938380675036,0.46701394849898,0.4817813765182186,0.23481781376518218,0.0931174089068826,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,20,eval_morphology_label,single_lobe,111,0.4455443805268219,0.47210549835014987,0.2072072072072072,0.11711711711711711,0.0990990990990991,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,20,true_peak_abs_bin,large_>=0.3,655,0.45196895022087424,0.4950941733191259,0.4595419847328244,0.22748091603053436,0.11908396946564885,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,20,true_peak_abs_bin,medium_0.1-0.3,91,0.12717409104436309,0.12586187454615974,0.24175824175824176,0.03296703296703297,0.13186813186813187,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,20,true_peak_abs_bin,tiny_<0.1,3,0.09370489418506622,0.0706118435288469,0.0,0.0,0.0,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,20,phase_type,primary,248,0.42313965747223026,0.4466302935785103,0.35080645161290325,0.14919354838709678,0.0967741935483871,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,20,phase_type,secondary,501,0.4050997690801432,0.4494763210196487,0.47105788423153694,0.22954091816367264,0.1317365269461078,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,20,road_type_anchor,curve,279,0.45901258779843224,0.5044127430593242,0.3870967741935484,0.1971326164874552,0.10752688172043011,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,20,road_type_anchor,straight,470,0.3826151220563878,0.41536339218034707,0.4574468085106383,0.20638297872340425,0.1276595744680851,G15A_相似历史检索
触发前车辆事件加连续风格和肌电,20,subj,cwh,171,0.33028727512784867,0.3783603849118216,0.391812865497076,0.18128654970760233,0.10526315789473684,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,20,subj,gf,267,0.3413782926339112,0.38945766615468574,0.3857677902621723,0.1647940074906367,0.13108614232209737,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,20,subj,tyy,311,0.4968220996775236,0.5216667557231052,0.44694533762057875,0.21543408360128619,0.09967845659163987,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,20,eval_morphology_label,multi_correction,391,0.38703318665285247,0.4237719380685016,0.44501278772378516,0.1969309462915601,0.13554987212276215,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,20,eval_morphology_label,reverse_correction,247,0.4141747313080288,0.45764314050707017,0.4574898785425101,0.2145748987854251,0.08502024291497975,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,20,eval_morphology_label,single_lobe,111,0.437006005094395,0.4701846866943949,0.1981981981981982,0.10810810810810811,0.09009009009009009,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,20,true_peak_abs_bin,large_>=0.3,655,0.44243511333492874,0.4871327425886429,0.44122137404580153,0.21374045801526717,0.1099236641221374,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,20,true_peak_abs_bin,medium_0.1-0.3,91,0.13202885268153725,0.12753717775282625,0.21978021978021978,0.02197802197802198,0.13186813186813187,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,20,true_peak_abs_bin,tiny_<0.1,3,0.10972545047601064,0.08178471401333809,0.0,0.0,0.0,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,20,phase_type,primary,248,0.4157632093636259,0.4392279417201456,0.34274193548387094,0.13306451612903225,0.0967741935483871,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,20,phase_type,secondary,501,0.39726452147234936,0.44310310212876686,0.4471057884231537,0.21756487025948104,0.11976047904191617,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,20,road_type_anchor,curve,279,0.44942950793812353,0.49758603502946197,0.36200716845878134,0.1935483870967742,0.08960573476702509,G15B_检索加残差修正
触发前车辆事件加连续风格和肌电,20,road_type_anchor,straight,470,0.37605950737253147,0.40871634029763493,0.4425531914893617,0.18723404255319148,0.125531914893617,G15B_检索加残差修正
