split,seed,local_idx,subj,sample_key,phase_type,road_type_anchor,mechanism_tag,is_curve,structure_slice,structure_heavy,valid_future_len,eval_morphology_label,rmse_2s_abs_steer,rmse_pre_tail_abs_steer,rmse_tail_abs_steer,tail_pre_gap_abs_steer,tail_pre_ratio_abs_steer,late_mean_abs_err_steer,trend_corr,tail_trend_corr,shape_corr,tail_shape_corr,direction_match,tail_direction_match,tail_slope_abs_err,boundary_slope_abs_err,boundary_shift_abs_err,turning_count_abs_err,turning_has_reversal_match,first_reversal_time_abs_err_s,peak_time_abs_err_s,peak_abs_amp_err,range_abs_err,extrema_count_abs_err,interaction_slice,reversal_slice,effective_mechanism_tag,true_peak_abs,pred_peak_abs,amp_ratio_pred_over_gt,under_amp,severe_under_amp,opposite_at_true_peak,tail_drift_risk,true_peak_abs_bin,model_id,feature_set,k
test,2026,5,cwh,cwh::Entity_Recording_2025_09_26_19_23_28_vehicle_aligned_cleaned.csv::6::trigger_idx,secondary,straight,unknown,0,structure_heavy,1,400,reverse_correction,1.6660850048065186,2.1292858123779297,2.438549280166626,0.3092634677886963,1.145242810776488,2.437159538269043,0.17463211232796344,-0.3854993687137033,-0.8470882899464434,0.8795750584391724,0,1,0.48764610290527344,0.06430745124816895,1.3723716735839844,0,1,0.15000000000000002,1.4000000000000001,0.7395670413970947,0.7057754993438721,0,unknown,reversal,unknown,1.7851200103759766,1.049286961555481,0.5877959843935081,1,0,1,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,6,cwh,cwh::Entity_Recording_2025_09_26_19_23_28_vehicle_aligned_cleaned.csv::7::trigger_idx,secondary,curve,unknown,1,structure_heavy,1,400,single_lobe,1.0049766302108765,0.8443478345870972,1.499568223953247,0.6552203893661499,1.7760076413608488,1.4850178956985474,0.22983488279289588,-0.8016623176899371,0.977205372270125,0.8621414583346211,1,1,0.9315538108348846,1.4074444770812988,0.12002277374267578,0,1,,0.0,1.65609872341156,1.5656347274780273,2,unknown,non_reversal,unknown,1.5491501092910767,3.2044296264648438,2.0685068146329875,0,0,0,1,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,7,cwh,cwh::Entity_Recording_2025_09_26_19_23_28_vehicle_aligned_cleaned.csv::8::trigger_idx,primary,curve,unknown,1,structure_heavy,1,400,reverse_correction,3.1502742767333984,3.343174457550049,3.4199366569519043,0.07676219940185547,1.0229608685238938,3.4174673557281494,0.3642468467299049,-0.908590814592195,0.8587256764290184,-0.9286412171407655,1,0,0.8543300926685333,0.02449125051498413,0.5597574710845947,1,1,1.05,1.9500000000000002,2.2228658199310303,3.2918500900268555,1,unknown,reversal,unknown,1.443910002708435,3.654019832611084,2.5306406182631815,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,19,cwh,cwh::Entity_Recording_2025_09_26_19_27_21_vehicle_aligned_cleaned.csv::12::trigger_idx,primary,straight,unknown,0,structure_heavy,1,400,reverse_correction,1.0561846494674683,1.2946254014968872,1.5926246643066406,0.2979992628097534,1.2301818349642908,1.5887246131896973,0.20412695633235936,-0.6024234249151501,0.9485768579772739,-0.04778298476762957,1,1,0.09660625457763672,2.5918960571289062,1.469714641571045,2,0,,0.35000000000000003,1.5462559461593628,1.544877052307129,1,unknown,reversal,unknown,1.6219301223754883,3.237410306930542,1.9960220642347717,0,0,0,1,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,52,cwh,cwh::Entity_Recording_2025_09_26_19_35_47_vehicle_aligned_cleaned.csv::16::trigger_idx,primary,curve,unknown,1,structure_heavy,1,400,reverse_correction,0.646802544593811,0.7933900952339172,0.9370732307434082,0.14368313550949097,1.1811002236625177,0.9357147812843323,0.30683456405209025,-0.8451901131388714,0.817288591865973,-0.9566381372799065,1,0,0.20486322045326233,0.5071853399276733,1.1548510789871216,3,1,0.9,1.6,0.2101895809173584,0.8663448095321655,2,unknown,reversal,unknown,1.098680019378662,0.9086179733276367,0.8270079825730385,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,56,cwh,cwh::Entity_Recording_2025_09_26_19_35_47_vehicle_aligned_cleaned.csv::20::trigger_idx,secondary,straight,unknown,0,structure_heavy,1,400,reverse_correction,0.21101126074790955,0.24095836281776428,0.20330671966075897,-0.03765164315700531,0.8437420840923379,0.18285292387008667,0.6763603143106337,-0.6719897501064104,0.77231550552736,-0.9818655295508228,1,0,1.2795556783676147,0.028966069221496582,0.8889296054840088,3,1,0.30000000000000004,1.1500000000000001,0.21874189376831055,0.21294724941253662,1,unknown,reversal,unknown,0.7211700081825256,0.5270894169807434,0.7308799313897808,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,69,cwh,cwh::Entity_Recording_2025_09_26_19_45_40_vehicle_aligned_cleaned.csv::1::trigger_idx,secondary,straight,unknown,0,structure_heavy,1,400,reverse_correction,0.5684338212013245,0.6684302687644958,0.6336469650268555,-0.03478330373764038,0.9479626898381492,0.5296061038970947,-0.1481080158998352,0.9756705896709077,-0.6025677207841417,-0.7661840758341534,0,0,3.342573046684265,2.213773727416992,2.733536124229431,2,1,0.30000000000000004,1.1500000000000001,0.11402261257171631,0.5696758031845093,6,interaction,reversal,traffic_interaction,0.7721339464187622,0.6602579355239868,0.8551069195693421,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,86,cwh,cwh::Entity_Recording_2025_09_26_19_45_40_vehicle_aligned_cleaned.csv::18::trigger_idx,primary,curve,unknown,1,structure_heavy,1,400,reverse_correction,0.3211825489997864,0.3622613549232483,0.20814600586891174,-0.15411534905433655,0.5745741225068571,0.2011556625366211,0.8035623725184746,-0.4935226511593474,0.9663890612222267,-0.9003939390250517,1,0,0.37339240312576294,0.1277303695678711,0.024842500686645508,1,0,,0.5,0.137775719165802,0.1228708028793335,1,unknown,reversal,unknown,0.9421290755271912,1.0691871643066406,1.1348615144340357,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,96,cwh,cwh::Entity_Recording_2025_09_26_19_45_40_vehicle_aligned_cleaned.csv::28::trigger_idx,primary,straight,unknown,0,structure_heavy,1,400,multi_correction,0.677251935005188,0.7920829653739929,0.8163987398147583,0.02431577444076538,1.0306985065917929,0.7936731576919556,0.6064542969000088,0.7033226202349456,0.6216861790839859,0.9346990617037972,0,1,1.0521351099014282,0.9745919704437256,1.4615447521209717,1,1,0.7000000000000001,0.9500000000000001,0.29865753650665283,0.24291157722473145,0,unknown,reversal,unknown,1.3046300411224365,1.00531005859375,0.7705703964615419,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,134,cwh,cwh::Entity_Recording_2025_09_26_19_56_16_vehicle_aligned_cleaned.csv::32::trigger_idx,secondary,curve,unknown,1,structure_heavy,1,400,reverse_correction,0.21111838519573212,0.2797847390174866,0.24764703214168549,-0.032137706875801086,0.885134136193419,0.2352926880121231,0.4684372426109,0.5619277032213127,0.9765024033094752,0.11456566209518537,1,1,0.4721212964504957,0.05543708801269531,0.4402122497558594,2,1,0.2,0.0,0.09487581253051758,0.01768040657043457,0,unknown,reversal,unknown,1.4145900011062622,1.3374440670013428,0.9454634349825585,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,135,cwh,cwh::Entity_Recording_2025_09_26_19_56_16_vehicle_aligned_cleaned.csv::33::trigger_idx,primary,curve,unknown,1,structure_heavy,1,400,single_lobe,1.090023398399353,1.7665594816207886,1.0643802881240845,-0.7021791934967041,0.6025159600753289,0.870005190372467,-0.49118362536659144,0.4282610762481139,-0.46812979422671064,-0.9580166560059362,1,0,4.213467061519623,2.336003541946411,4.238280117511749,1,1,0.8500000000000001,1.35,0.8480507731437683,0.6473425626754761,1,unknown,non_reversal,unknown,1.013159990310669,1.83486008644104,1.8110252013141672,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,143,cwh,cwh::Entity_Recording_2025_09_26_20_06_19_vehicle_aligned_cleaned.csv::8::trigger_idx,primary,curve,unknown,1,structure_heavy,1,400,reverse_correction,0.1985429972410202,0.1166822537779808,0.36656826734542847,0.24988601356744766,3.141593721929518,0.3557286560535431,0.8991059487893663,0.38708265246597684,0.8990254026123818,-0.8491404382651444,1,0,0.5655564367771149,0.7759705185890198,0.64144366979599,3,1,0.30000000000000004,0.0,0.011239767074584961,0.052570343017578125,3,interaction,reversal,traffic_interaction,0.6387900114059448,0.6387900114059448,0.9999984345427814,0,0,0,1,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,148,cwh,cwh::Entity_Recording_2025_09_26_20_06_19_vehicle_aligned_cleaned.csv::13::trigger_idx,secondary,straight,unknown,0,structure_heavy,1,400,reverse_correction,0.24217639863491058,0.10720537602901459,0.22662904858589172,0.11942367255687714,2.113970733938272,0.17356914281845093,0.30599799167737696,0.4964580734802196,0.9005713800216033,-0.9270311068006452,1,0,0.8881797939538956,0.2317720651626587,0.8117917776107788,2,1,0.25,0.05,0.08635693788528442,0.1593153476715088,0,unknown,reversal,unknown,1.0568000078201294,1.002869963645935,0.9489676450200988,0,0,0,1,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,152,cwh,cwh::Entity_Recording_2025_09_26_20_06_19_vehicle_aligned_cleaned.csv::17::trigger_idx,primary,straight,unknown,0,structure_heavy,1,400,reverse_correction,0.5947407484054565,0.7415484189987183,0.845285952091217,0.10373753309249878,1.1398931196342377,0.7116570472717285,0.2551839049244399,-0.8578026195181768,0.579098900621668,-0.9393189438774215,1,0,2.818266451358795,0.632166862487793,4.980959415435791,1,1,0.55,0.5,0.15147346258163452,0.3230576515197754,1,unknown,reversal,unknown,0.8653339743614197,1.0178749561309814,1.17627853523675,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,188,gf,gf::Entity_Recording_2025_09_26_10_03_00_vehicle_aligned_cleaned.csv::18::trigger_idx,secondary,straight,unknown,0,structure_heavy,1,400,multi_correction,0.4307457506656647,0.5389346480369568,0.6159043908119202,0.07696974277496338,1.1428183020467115,0.6153196096420288,0.7082048200338753,0.3761117718106152,0.9829898871223953,0.743546334905955,1,1,0.08708897233009338,0.35185396671295166,0.06269252300262451,0,1,0.25,1.25,0.5281714200973511,0.6964908838272095,0,unknown,reversal,unknown,0.36966103315353394,0.8972739577293396,2.4272818879310485,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,215,gf,gf::Entity_Recording_2025_09_26_10_18_49_vehicle_aligned_cleaned.csv::1::trigger_idx,primary,straight,unknown,0,non_structure_heavy,0,400,single_lobe,0.18033427000045776,0.10347818583250046,0.3309823274612427,0.22750414162874222,3.198570721091831,0.32603439688682556,-0.15097922015230866,-0.24277757238835088,0.8688692689816464,0.7172868072554682,1,1,0.05324232578277588,1.1697107553482056,0.29544955492019653,0,1,,1.9000000000000001,0.05536195635795593,0.20736226439476013,7,unknown,non_reversal,unknown,0.36372703313827515,0.2986256778240204,0.8210136437586448,0,0,0,1,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,224,gf,gf::Entity_Recording_2025_09_26_10_18_49_vehicle_aligned_cleaned.csv::10::trigger_idx,primary,curve,unknown,1,structure_heavy,1,400,multi_correction,0.3577727675437927,0.16432315111160278,0.30735552310943604,0.14303237199783325,1.870433364537641,0.29296761751174927,0.6107187405120834,0.958444195872112,0.7431748953114093,0.9741797805257216,1,1,0.47423648834228516,0.12670457363128662,0.567096471786499,1,1,0.15000000000000002,0.0,0.01694786548614502,0.042920589447021484,0,unknown,reversal,unknown,1.3273199796676636,1.3273199796676636,0.999999246602732,0,0,0,1,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,275,gf,gf::Entity_Recording_2025_09_26_10_30_12_vehicle_aligned_cleaned.csv::5::trigger_idx,primary,straight,unknown,0,structure_heavy,1,400,multi_correction,0.935904324054718,1.3871299028396606,0.5480788350105286,-0.8390510678291321,0.3951171623777689,0.4312061667442322,-0.20249196179368056,-0.6219009887858801,0.08843927544093191,-0.9442370400030365,1,0,2.836602047085762,2.1774649620056152,1.7673906087875366,5,1,1.0,0.7000000000000001,0.3310015797615051,1.2406667470932007,3,unknown,reversal,unknown,0.972148060798645,0.6391395330429077,0.6574501368317307,1,0,1,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,279,gf,gf::Entity_Recording_2025_09_26_10_30_12_vehicle_aligned_cleaned.csv::9::trigger_idx,secondary,curve,unknown,1,structure_heavy,1,400,single_lobe,1.4413901567459106,1.6114557981491089,1.3919625282287598,-0.21949326992034912,0.8637919334738349,1.3860310316085815,0.4458575569044797,-0.4737708350921587,0.9142192701023844,0.9437420110190202,1,1,0.24999165534973145,0.21036577224731445,2.6468982696533203,0,1,0.05,1.9500000000000002,0.24764323234558105,1.1404995918273926,0,unknown,non_reversal,unknown,2.341010093688965,2.6090898513793945,1.1145140911177789,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,280,gf,gf::Entity_Recording_2025_09_26_10_30_12_vehicle_aligned_cleaned.csv::10::trigger_idx,primary,curve,unknown,1,structure_heavy,1,400,single_lobe,0.4170169234275818,0.473897248506546,0.4232765734195709,-0.0506206750869751,0.8931821525060039,0.422191858291626,0.7209657872159668,0.5958441247831857,0.9576382778324474,0.9040929035441228,1,1,0.17735357210040092,0.2927970886230469,0.05772256851196289,0,1,0.45,0.1,0.383167028427124,0.36241352558135986,0,unknown,non_reversal,unknown,2.199460029602051,1.816707968711853,0.825978703082796,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,281,gf,gf::Entity_Recording_2025_09_26_10_30_12_vehicle_aligned_cleaned.csv::11::trigger_idx,secondary,curve,unknown,1,structure_heavy,1,400,multi_correction,0.740368127822876,0.9931437969207764,0.6556074023246765,-0.33753639459609985,0.6601334044033108,0.6411881446838379,0.019791634499846895,-0.3167558436494348,-0.1670330408760777,0.9705220474632822,0,1,1.1092547178268433,2.7806689739227295,0.0733022689819336,1,1,0.1,0.35000000000000003,0.9879083633422852,1.1608539819717407,3,unknown,reversal,unknown,0.5157449245452881,1.509010910987854,2.9258804368028435,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,282,gf,gf::Entity_Recording_2025_09_26_10_30_12_vehicle_aligned_cleaned.csv::12::trigger_idx,primary,curve,unknown,1,structure_heavy,1,400,multi_correction,0.5048750638961792,0.5814493298530579,0.514552116394043,-0.06689721345901489,0.8849474599525369,0.5070362687110901,0.5869775885521569,0.6505798784042522,0.9286835136530167,-0.6012122778610236,1,0,0.49962225556373596,0.1780247688293457,1.8006226420402527,1,1,0.1,0.0,0.0008710622787475586,0.6905032396316528,4,interaction,reversal,traffic_interaction,1.0581899881362915,1.0581899881362915,0.9999990549910072,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,292,gf,gf::Entity_Recording_2025_09_26_10_30_12_vehicle_aligned_cleaned.csv::22::trigger_idx,primary,curve,unknown,1,structure_heavy,1,400,reverse_correction,0.5678240060806274,0.1754463165998459,0.7382197380065918,0.5627734214067459,4.207667110011982,0.7159565687179565,0.43532836694799665,0.34863090012400866,0.9553070052633983,-0.8838524768763661,1,0,1.0940812230110168,1.4577388763427734,0.6290206909179688,1,1,0.8500000000000001,0.75,0.6915524005889893,0.7118320465087891,3,unknown,reversal,unknown,2.3233799934387207,3.019423246383667,1.2995816247574483,0,0,0,1,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,294,gf,gf::Entity_Recording_2025_09_26_10_30_12_vehicle_aligned_cleaned.csv::24::trigger_idx,secondary,curve,unknown,1,structure_heavy,1,400,single_lobe,0.5396008491516113,0.5091491937637329,0.5608939528465271,0.05174475908279419,1.101629834045279,0.5534345507621765,0.48974220224165466,-0.04963377424173386,0.4581483103045493,0.9270470461043839,1,1,0.6329030692577362,0.7791194319725037,0.5832869410514832,0,1,0.55,0.0,0.008572697639465332,0.09732329845428467,1,unknown,non_reversal,unknown,1.2723499536514282,1.2723499536514282,0.9999992140533263,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,332,gf,gf::Entity_Recording_2025_09_26_10_40_59_vehicle_aligned_cleaned.csv::5::trigger_idx,secondary,straight,unknown,0,structure_heavy,1,400,reverse_correction,0.6018770933151245,0.8383849263191223,0.7634844183921814,-0.07490050792694092,0.9106609450119809,0.6977353096008301,0.6183314160226845,-0.7705292648662875,0.4921316876971942,0.973959338061018,0,1,1.823252558708191,0.4489034414291382,2.3122849464416504,1,1,0.7000000000000001,0.55,0.5690466165542603,0.6146349906921387,1,unknown,reversal,unknown,0.44924798607826233,1.0128140449523926,2.254460391316172,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,336,gf,gf::Entity_Recording_2025_09_26_10_40_59_vehicle_aligned_cleaned.csv::9::trigger_idx,secondary,straight,unknown,0,structure_heavy,1,400,multi_correction,1.3399766683578491,0.8479040861129761,2.479876756668091,1.6319726705551147,2.924713735947878,2.432753086090088,0.20281991708735272,-0.44815039400922124,-0.3550735367773497,-0.6956654436964239,0,0,3.0065271854400635,6.856839656829834,4.057580471038818,0,1,0.25,0.4,0.8569011688232422,0.8308677673339844,2,unknown,reversal,unknown,2.9113800525665283,2.0538997650146484,0.7054726701625103,0,0,0,1,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,337,gf,gf::Entity_Recording_2025_09_26_10_40_59_vehicle_aligned_cleaned.csv::10::trigger_idx,primary,curve,unknown,1,structure_heavy,1,400,single_lobe,0.7484692335128784,0.12130915373563766,0.7628617882728577,0.64155263453722,6.288575114863706,0.6997758746147156,0.5583562972067917,-0.8104899596794926,0.9665282600841792,0.4891284641855113,1,1,1.7361419424414635,1.5993976593017578,0.8580837249755859,2,1,0.05,1.9500000000000002,0.8752779960632324,1.0029168128967285,6,unknown,non_reversal,unknown,2.7714099884033203,3.60060977935791,1.299197338259928,0,0,0,1,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,338,gf,gf::Entity_Recording_2025_09_26_10_40_59_vehicle_aligned_cleaned.csv::11::trigger_idx,secondary,curve,unknown,1,structure_heavy,1,400,single_lobe,1.2546987533569336,1.4172091484069824,1.608936071395874,0.1917269229888916,1.1352848391160573,1.6089279651641846,0.42828679112405177,0.19762900549255294,-0.8234395602221389,-0.3602418791026789,0,0,0.04620600200723857,0.3748631477355957,0.5997405052185059,0,1,0.4,1.9000000000000001,0.20228195190429688,1.239128589630127,0,unknown,non_reversal,unknown,2.707350015640259,2.528630018234253,0.9339867655233688,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,339,gf,gf::Entity_Recording_2025_09_26_10_40_59_vehicle_aligned_cleaned.csv::12::trigger_idx,secondary,curve,unknown,1,structure_heavy,1,400,reverse_correction,1.5787839889526367,1.7260887622833252,2.630398988723755,0.9043102264404297,1.5239071309433172,2.6300766468048096,0.49768010216296027,0.49400408145699803,0.029174184212271234,0.4219653998778408,1,1,0.077220618724823,2.169870138168335,4.040713548660278,0,1,0.65,0.0,0.0058476924896240234,1.3575541973114014,4,unknown,reversal,unknown,2.4935500621795654,2.4935500621795654,0.9999995989655013,0,0,0,1,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,352,gf,gf::Entity_Recording_2025_09_26_10_40_59_vehicle_aligned_cleaned.csv::25::trigger_idx,secondary,straight,unknown,0,structure_heavy,1,400,reverse_correction,0.6882435083389282,0.9061450958251953,0.7067622542381287,-0.19938284158706665,0.7799658682640066,0.5887997150421143,0.6478544292106323,0.9436259015868317,0.8590237784470344,-0.5283970634830942,1,0,3.105987846851349,2.738419771194458,1.5846219062805176,1,1,0.2,0.25,0.6893742084503174,1.3934600353240967,0,unknown,reversal,unknown,1.777269959449768,1.0875109434127808,0.6118993491850379,1,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,359,gf,gf::Entity_Recording_2025_09_26_10_40_59_vehicle_aligned_cleaned.csv::32::trigger_idx,primary,curve,unknown,1,structure_heavy,1,400,multi_correction,0.5883851051330566,0.4627927541732788,0.4653267562389374,0.0025340020656585693,1.0054754357929196,0.4292847514152527,-0.16399978581955957,0.7822866775340478,0.8293401504111504,0.5748415739002243,1,1,1.1550828963518143,0.8360171318054199,1.1827743649482727,1,1,0.15000000000000002,1.8,0.13113272190093994,0.6077430248260498,1,unknown,reversal,unknown,1.2768800258636475,1.416159987449646,1.109077477670086,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,382,gf,gf::Entity_Recording_2025_09_26_10_40_59_vehicle_aligned_cleaned.csv::55::trigger_idx,secondary,curve,unknown,1,structure_heavy,1,400,multi_correction,3.089916944503784,4.305476665496826,4.3479509353637695,0.04247426986694336,1.0098651701235943,4.3144426345825195,0.08111067877609629,0.668189954248775,0.2702584906387015,-0.7918083387007916,0,0,3.433199644088745,0.12710094451904297,3.2822136878967285,0,1,0.6000000000000001,0.35000000000000003,0.16044998168945312,4.485269546508789,4,unknown,reversal,unknown,3.404439926147461,3.2520699501037598,0.9552434660054073,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,383,gf,gf::Entity_Recording_2025_09_26_10_40_59_vehicle_aligned_cleaned.csv::56::trigger_idx,primary,curve,unknown,1,structure_heavy,1,400,single_lobe,0.8007494211196899,0.8354758620262146,0.9793038964271545,0.14382803440093994,1.172151021012881,0.967860996723175,0.5999221251693386,-0.7627396375133035,0.9448922454903025,-0.9167632373695002,1,0,1.0859884023666382,0.22380590438842773,0.2678070068359375,3,0,,1.9500000000000002,0.05457282066345215,1.0566906929016113,3,unknown,non_reversal,unknown,2.68326997756958,2.694089889526367,1.0040319863506988,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,384,gf,gf::Entity_Recording_2025_09_26_10_40_59_vehicle_aligned_cleaned.csv::57::trigger_idx,secondary,straight,unknown,0,structure_heavy,1,400,multi_correction,1.2539589405059814,1.595878005027771,1.082150936126709,-0.513727068901062,0.6780912613222996,1.0460598468780518,-0.08919206378483589,0.1091383953687242,-0.1063625639866996,-0.9552827527144025,1,0,2.1342403292655945,2.1544175148010254,1.354269027709961,0,1,0.15000000000000002,0.55,1.2258338928222656,0.6586513519287109,0,unknown,reversal,unknown,1.4528100490570068,2.6909499168395996,1.8522366818357048,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,385,gf,gf::Entity_Recording_2025_09_26_10_40_59_vehicle_aligned_cleaned.csv::58::trigger_idx,secondary,straight,unknown,0,structure_heavy,1,400,reverse_correction,0.9730064868927002,0.4720974862575531,0.8106601238250732,0.33856263756752014,1.7171455689797115,0.7995349764823914,-0.20942419325135378,0.3440896041671582,-0.38541778413973643,0.9581037558759679,0,1,1.0302767157554626,2.241337299346924,1.561646819114685,2,1,0.35000000000000003,0.55,0.05228531360626221,0.5880026817321777,2,unknown,reversal,unknown,1.1979899406433105,1.249825119972229,1.0432675887357579,0,0,1,1,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,393,gf,gf::Entity_Recording_2025_09_26_10_52_57_vehicle_aligned_cleaned.csv::7::trigger_idx,secondary,curve,unknown,1,structure_heavy,1,400,single_lobe,1.0142736434936523,1.029958724975586,1.0120267868041992,-0.01793193817138672,0.9825896440678162,0.8945261240005493,0.7916584386185714,-0.7502347504070082,0.4946702366152284,0.30959686821551113,1,1,3.1595756709575653,4.538588523864746,1.6345062255859375,0,1,1.0,0.8,1.094914436340332,1.1177263259887695,2,unknown,non_reversal,unknown,3.1944799423217773,4.291418075561523,1.3433850923031276,0,0,0,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,394,gf,gf::Entity_Recording_2025_09_26_10_52_57_vehicle_aligned_cleaned.csv::8::trigger_idx,secondary,curve,unknown,1,structure_heavy,1,400,multi_correction,1.6470119953155518,1.6462293863296509,2.762706995010376,1.116477608680725,1.6782029291725484,2.734593391418457,0.32052838851902893,0.8587374532664999,-0.5990714603396438,-0.8248942062981216,0,0,2.5203232765197754,1.8420076370239258,1.1662187576293945,5,0,,1.3,2.428445339202881,1.88877534866333,7,unknown,reversal,unknown,2.908940076828003,5.3324995040893555,1.8331411201714933,0,0,0,1,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,407,gf,gf::Entity_Recording_2025_09_26_10_52_57_vehicle_aligned_cleaned.csv::21::trigger_idx,primary,curve,unknown,1,structure_heavy,1,400,reverse_correction,1.276480793952942,1.66441810131073,1.3967366218566895,-0.2676814794540405,0.8391741308058459,1.3678333759307861,0.3283498053941473,0.19014577692130516,0.08698648069929188,-0.8598989960476647,0,0,1.6413072347640991,0.11758923530578613,1.404967188835144,1,1,0.25,0.8,0.03226900100708008,0.5476815700531006,3,unknown,reversal,unknown,1.1238199472427368,1.0944910049438477,0.9739015878189055,0,0,1,0,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,413,gf,gf::Entity_Recording_2025_09_26_10_52_57_vehicle_aligned_cleaned.csv::27::trigger_idx,primary,straight,unknown,0,structure_heavy,1,400,multi_correction,0.19218352437019348,0.21136854588985443,0.25839856266975403,0.0470300167798996,1.222502380176204,0.24270200729370117,-0.1784442666525687,-0.5658926771465144,0.6537980888339514,-0.9245675413022607,1,0,0.5920032039284706,0.008726269006729126,0.16092142462730408,4,1,0.9500000000000001,0.5,0.4155631363391876,0.3286980986595154,1,unknown,reversal,unknown,0.11571499705314636,0.5483826994895935,4.739039661367916,0,0,0,1,medium_0.1-0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,414,gf,gf::Entity_Recording_2025_09_26_10_52_57_vehicle_aligned_cleaned.csv::28::trigger_idx,secondary,straight,unknown,0,structure_heavy,1,400,multi_correction,0.5593178868293762,0.6169484853744507,0.6616200804710388,0.044671595096588135,1.072407316707167,0.6559295058250427,0.1516114087242215,-0.04045071229245801,0.5508691241611359,0.9193461657961141,1,1,0.3733939826488495,0.17313525080680847,1.0062880218029022,1,1,0.25,0.05,0.7315543293952942,0.6943265199661255,1,unknown,reversal,unknown,0.18762299418449402,0.9176938533782959,4.8911327006284235,0,0,0,0,medium_0.1-0.3,G15A_相似历史检索,触发前车辆和事件信息,1
test,2026,439,tyy,tyy::Entity_Recording_2025_09_28_14_23_43_vehicle_aligned_cleaned.csv::2::trigger_idx,secondary,straight,unknown,0,non_structure_heavy,0,400,single_lobe,0.22047141194343567,0.1553083062171936,0.33538156747817993,0.18007326126098633,2.1594565934844066,0.33465996384620667,0.528990944504635,0.9300142129355947,0.6585001080989417,0.6479658830141755,0,1,0.21578501909971237,0.5972553491592407,0.4883453845977783,0,1,0.30000000000000004,1.1500000000000001,0.13751429319381714,0.058224380016326904,2,unknown,non_reversal,unknown,0.3331829905509949,0.2089157998561859,0.6270283260330022,1,0,0,1,large_>=0.3,G15A_相似历史检索,触发前车辆和事件信息,1
