sample_id,event_uid,subject,session_stamp,window_config_id,split_strategy,split,model_name,sample_rmse,gt_peak_abs,pred_peak_abs,peak_amp_abs_error,peak_amp_ratio_pred_over_gt,peak_direction_match,wrong_side,peak_time_abs_error_s,onset_delay_abs_error_s,tail_abs_error,tail_drift_risk,zero_crossing_mismatch,gt_reversal_count,pred_reversal_count,reversal_count_exact,gt_multi_segment,pred_multi_segment,is_large_response,large_response_recalled,severe_amp_under,is_difficult_peak_top20,high_rmse_top20pct,wrong_side_flag,large_response_missed_flag,severe_amp_under_flag,peak_time_large_error_flag,onset_delay_large_error_flag,tail_drift_flag,zero_crossing_mismatch_flag,reversal_mismatch_flag,multi_segment_mismatch_flag
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000554145__pre2_label2_old_main,vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000554145,tyy,2025_09_28_14_44_09,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.018061775714159012,0.05044001340866089,1.3488962461897168e-17,0.050440013408660875,2.6742583021560067e-16,0,1,0.0700000524520874,0.3450000286102295,0.0490429997444153,1,1,0,0,1,0,0,0,0,1,0,False,True,False,True,False,False,True,True,False,False
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000062885__pre2_label2_old_main,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000062885,yyl,2025_09_28_09_49_11,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.7625605463981628,0.967086672782898,0.5177069902420044,0.44937968254089355,0.5353263619611733,0,1,0.6350000202655792,0.02499999850988388,1.264208346605301,1,0,2,111,0,1,1,0,0,0,0,True,True,False,False,True,False,True,False,True,False
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000090445__pre2_label2_old_main,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000090445,yyl,2025_09_28_09_49_11,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.5917763113975525,0.48886746168136597,0.8074342012405396,0.3185667395591736,1.6516423458896698,1,0,0.13499999046325684,0.4449999928474426,0.2393551468849182,0,0,3,136,0,1,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000132255__pre2_label2_old_main,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000132255,yyl,2025_09_28_09_49_11,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.5364935398101807,0.3886851966381073,0.8288410305976868,0.44015583395957947,2.132422427626939,0,1,0.6349999904632568,0.3999999910593033,1.0580030232667923,1,0,2,80,0,1,1,0,0,0,0,False,True,False,False,True,False,True,False,True,False
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000149170__pre2_label2_old_main,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000149170,yyl,2025_09_28_09_49_11,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.3177873194217682,0.4331910014152527,0.0061718011274933815,0.4270192002877593,0.01424729762929021,1,0,0.5,1.9099999964237213,0.26604859717190266,1,1,1,0,0,0,0,0,0,1,0,False,False,False,True,False,True,True,True,True,False
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000201270__pre2_label2_old_main,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000201270,yyl,2025_09_28_09_49_11,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.12794335186481476,0.7197740077972412,0.6368312239646912,0.08294278383255005,0.884765519546359,1,0,0.09499990940093994,0.21500003337860107,0.010581493377685547,0,0,2,87,0,1,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000214960__pre2_label2_old_main,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000214960,yyl,2025_09_28_09_49_11,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.372832715511322,1.0585428476333618,0.7356324791908264,0.3229103684425354,0.6949482308019155,1,0,0.7199999094009399,0.09000000357627869,0.47414714097976685,0,0,2,87,0,1,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000225310__pre2_label2_old_main,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000225310,yyl,2025_09_28_09_49_11,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.3738711178302765,1.3048069477081299,0.6957438588142395,0.6090630888938904,0.5332159366841978,1,0,0.15500009059906006,0.13499999046325684,0.6081740260124207,0,0,2,114,0,1,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000269015__pre2_label2_old_main,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000269015,yyl,2025_09_28_09_49_11,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.13450822234153748,0.26668649911880493,0.11793036013841629,0.14875613898038864,0.44220596291183095,0,1,0.4049999713897705,0.5550000071525574,0.06533245369791985,0,0,1,160,0,0,1,0,0,1,0,False,True,False,True,False,True,False,False,True,True
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000327680__pre2_label2_old_main,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000327680,yyl,2025_09_28_09_49_11,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.17041872441768646,1.7699379920959473,1.6381003856658936,0.1318376064300537,0.9255128671067552,1,0,0.1799999475479126,0.02499999850988388,0.33499687910079956,0,0,2,70,0,1,1,1,1,0,1,False,False,False,False,False,False,False,False,True,False
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000349455__pre2_label2_old_main,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000349455,yyl,2025_09_28_09_49_11,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.09838169813156128,0.8288570046424866,0.757387101650238,0.07146990299224854,0.9137729396120916,1,0,0.009999990463256836,0.06499999761581421,0.07208716869354248,0,0,1,105,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,True
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000484470__pre2_label2_old_main,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000484470,yyl,2025_09_28_09_49_11,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.3746403753757477,0.7447320222854614,0.43793797492980957,0.30679404735565186,0.5880477296865109,1,0,0.5950000286102295,0.8599999696016312,0.36366385221481323,0,0,2,146,0,1,1,0,0,0,0,False,False,False,False,True,True,False,False,True,False
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000526990__pre2_label2_old_main,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000526990,yyl,2025_09_28_09_49_11,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.05347425863146782,0.08918601274490356,0.03371120244264603,0.05547481030225754,0.37798754989831534,0,1,0.7649999856948853,1.489999957382679,0.04959280416369438,1,1,3,0,0,1,0,0,0,1,0,False,True,False,True,True,True,True,True,True,True
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450,zx,2025_09_27_18_00_08,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.5869677066802979,1.124341607093811,0.822565495967865,0.30177611112594604,0.7315974885017602,0,1,1.1150000095367432,0.005000002682209015,0.6160134375095367,1,0,3,122,0,1,1,0,0,0,0,False,True,False,False,True,False,True,False,True,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000050245__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000050245,zx,2025_09_27_18_00_08,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.17935359477996826,0.6377439498901367,0.7954294085502625,0.15768545866012573,1.2472551228236504,1,0,0.3400000333786011,0.16499996185302734,0.09340506792068481,0,0,3,60,0,1,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000066065__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000066065,zx,2025_09_27_18_00_08,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.21373100578784943,0.5452409982681274,0.8849632740020752,0.33972227573394775,1.6230681053204405,1,0,0.31999993324279785,0.04500000178813934,0.17874065041542053,0,0,3,114,0,1,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000119290__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000119290,zx,2025_09_27_18_00_08,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.9596332311630249,0.14608433842658997,1.5420600175857544,1.3959756791591644,10.555957155945691,1,0,0.2099999189376831,0.02000000048428774,1.3339661359786987,1,0,2,112,0,1,1,0,0,0,0,True,False,False,False,False,False,True,False,True,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680,zx,2025_09_27_18_00_08,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.2883788049221039,1.0152596235275269,1.0545388460159302,0.03927922248840332,1.038688845274795,1,0,0.33500003814697266,0.030000001192092896,0.08027493953704834,0,0,1,88,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,True
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505,zx,2025_09_27_18_00_08,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.2699143588542938,1.1810654401779175,1.1059083938598633,0.0751570463180542,0.9363650448473605,1,0,0.004999995231628418,0.5850000232458115,0.35660499334335327,0,0,3,73,0,1,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000195680__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000195680,zx,2025_09_27_18_00_08,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.9386233687400818,1.3625800609588623,1.3988343477249146,0.036254286766052246,1.0266070873960533,1,0,0.6549999713897705,0.2549999952316284,2.0523340702056885,1,0,2,58,0,1,1,0,0,0,0,True,False,False,False,True,False,True,False,True,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000256360__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000256360,zx,2025_09_27_18_00_08,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.4329468905925751,0.6773619651794434,0.16796527802944183,0.5093966871500015,0.24796975127610732,1,0,0.5099999904632568,1.175000011920929,0.4593067318201065,1,0,3,169,0,1,1,0,0,1,0,False,False,False,True,True,True,True,False,True,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000313580__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000313580,zx,2025_09_27_18_00_08,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.502373218536377,0.9805290102958679,0.6624033451080322,0.3181256651878357,0.675557110654132,1,0,0.2950000762939453,0.20499999821186066,0.8235841691493988,1,1,3,59,0,1,1,0,0,0,0,False,False,False,False,False,False,True,True,True,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000320360__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000320360,zx,2025_09_27_18_00_08,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.36666086316108704,0.635125994682312,0.7187945246696472,0.0836685299873352,1.1317353260421752,0,1,1.2850000262260437,0.9249999597668648,0.5957495123147964,1,0,2,105,0,1,1,0,0,0,0,False,True,False,False,True,True,True,False,True,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905,zx,2025_09_27_18_00_08,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.43102356791496277,0.7283228635787964,0.7585071921348572,0.03018432855606079,1.0414436097855593,0,1,1.1549999713897705,1.3099999725818634,0.3614450693130493,0,0,12,177,0,1,1,0,0,0,0,False,True,False,False,True,True,False,False,True,False
vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000092690__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000092690,zxy,2025_09_28_15_57_38,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.2940545082092285,0.9798280000686646,0.6254755258560181,0.3543524742126465,0.6383523698161165,1,0,0.3500000238418579,0.39499998092651367,0.5032498836517334,1,0,4,111,0,1,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False
vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000128180__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000128180,zxy,2025_09_28_15_57_38,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.35885676741600037,0.9311332106590271,0.5440532565116882,0.38707995414733887,0.5842915388300072,0,1,1.0500000715255737,0.5149999707937241,0.023684561252593994,0,0,6,108,0,1,1,0,0,0,0,False,True,False,False,True,True,False,False,True,False
vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000182350__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000182350,zxy,2025_09_28_15_57_38,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.5789129734039307,0.5749120116233826,1.6368352174758911,1.0619232058525085,2.8471056168298685,1,0,0.4249999523162842,0.015000000596046448,1.446758508682251,1,0,4,54,0,1,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False
vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000096695__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000096695,zxy,2025_09_28_16_35_30,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.5720877647399902,0.6220359206199646,1.2621058225631714,0.6400699019432068,2.028991864819106,1,0,0.1549999713897705,0.3800000101327896,0.522752583026886,1,0,3,74,0,1,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False
vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000141250__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000141250,zxy,2025_09_28_16_35_30,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.196291983127594,0.7140136957168579,0.9648177027702332,0.25080400705337524,1.3512593785775666,1,0,0.24500000476837158,0.4100000262260437,0.5501384139060974,1,0,4,111,0,1,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False
vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000185120__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000185120,zxy,2025_09_28_16_35_30,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,2.01662278175354,2.7082290649414062,0.06561307609081268,2.6426159888505936,0.02422729928579075,0,1,0.17499995231628418,1.8149999976158142,2.7342222183942795,1,1,3,0,0,1,0,1,0,1,1,True,True,True,True,False,True,True,True,True,True
vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000460020__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000460020,zxy,2025_09_28_16_35_30,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.20912498235702515,0.4502899646759033,3.206758265150711e-05,0.4502578970932518,7.121540599863864e-05,0,1,0.15999996662139893,1.9299999997019768,0.4457789737443818,1,1,4,0,0,1,0,0,0,1,0,False,True,False,True,False,True,True,True,True,True
vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000467085__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000467085,zxy,2025_09_28_16_35_30,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.05682141333818436,0.08116006851196289,0.012693085707724094,0.0684669828042388,0.15639569976278606,0,1,0.5349999666213989,1.3100000023841858,0.09158317092806101,1,0,0,0,1,0,0,0,0,1,0,False,True,False,True,True,True,True,False,False,False
vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000471085__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000471085,zxy,2025_09_28_16_35_30,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,1.4428989887237549,2.6043848991394043,0.32939302921295166,2.2749918699264526,0.126476324341228,0,1,0.034999966621398926,0.8650000095367432,2.929296225309372,1,1,1,8,0,0,1,1,0,1,1,True,True,True,True,False,True,True,True,True,True
vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000691590__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000691590,zxy,2025_09_28_16_35_30,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.5259819626808167,0.772657036781311,0.5172805786132812,0.2553764581680298,0.6694827769486681,1,0,1.2100000381469727,0.13500000536441803,0.641564279794693,1,0,2,184,0,1,1,0,0,0,0,False,False,False,False,True,False,True,False,True,False
vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000785960__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000785960,zxy,2025_09_28_16_35_30,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.6542249321937561,0.7518875002861023,0.4269683063030243,0.324919193983078,0.5678619555991524,0,1,0.13999998569488525,0.32499998807907104,0.44572553038597107,1,0,2,167,0,1,1,0,0,0,0,True,True,False,False,False,False,True,False,True,False
