episode_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_absolute_path,vehicle_raw_relative_path,vehicle_raw_size_bytes,vehicle_raw_sha256,read_status,read_error,available_columns,missing_required_columns,row_count,duration_s,time_start_s,time_end_s,sampling_rate_median_hz,episode_count,success_episode_count,event_index_in_session,t_condition_anchor,t_condition_end,t_condition_peak,condition_duration_s,condition_score_peak,condition_score_mean,condition_level,condition_context_cn,window_complete,recommended_input_start_s,recommended_input_end_s,recommended_label_start_s,recommended_label_end_s,vehicle_component_count,roll_evidence,lateral_evidence,is_roll_context,is_lateral_dynamic_context,is_curve_context,is_low_mu_context,is_brake_context,has_brake_response,coordinate_continuity_ok,local_lateral_step_p99,local_lateral_step_max,peak_abs_ay_window,peak_abs_yaw_rate_window,peak_abs_roll_rate_window,peak_abs_roll_window,peak_abs_curvature_window,min_mu_window,median_speed_kmh_window,ay_threshold,yaw_rate_threshold,roll_rate_threshold,roll_angle_threshold,curvature_threshold,t_steer_onset,steer_onset_relation,steer_response_delay_s,steer_amp_threshold,steer_rate_threshold,steer_delta_prepost,steer_rate_peak_near,steer_response_strength,steer_response_score,input_start_already_steering,t_response_peak,steer_peak_delta,has_return,has_countersteer,response_shape,nearest_old_context_table,nearest_old_context_time_s,delta_to_nearest_old_context_s,nearest_old_road_module,nearest_old_risk_class,nearest_old_event_types,nearest_old_v0_2_category,nearest_old_v0_2_category_cn,v0_3_category,v0_3_category_cn,v0_3_reason_cn,recommended_use,sample_id,anchor_steer_abs,target_peak_signed,target_peak_abs,target_final_delta,input_valid_ratio,label_valid_ratio,split
V03_yyl_2025_09_28_09_29_01_0012,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_29_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,38356733,3de1ae55d57dc132ce70fcb32d92de10d5d75309038b012cf5123e4f16b4b504,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228717,571.791,0.0,571.791,400.0000000003638,24,0,12,324.96,331.225,327.665,6.265000000000043,6.019444999514558,3.957909217114947,strong,低附着,True,322.96,324.96,324.96,329.96,3,True,True,True,True,False,True,False,False,True,0.00415195,0.00416555,4.10203,0.171105,0.265334,0.056901,1.33227e-09,0.8,102.474,3.59165473125,0.137482550625,0.0741409323125,0.0550293709375,0.0025,326.855,after_condition,1.8950000000000389,1.0,8.0,1.07076,15.603220000014192,medium,3.0211625000017737,False,326.96,0.8925615,False,True,countersteer,episode_candidates_v0_6.csv,324.915,0.044999999999959,curve2,design_curve_context,roll_rate;roll_rate;roll_rate;ay,,,delayed_or_no_steer,延迟或无明显转向响应,工况先出现，方向盘响应偏晚,响应时序分析,V03_yyl_2025_09_28_09_29_01_0012,-0.3993310034275055,1.2733919620513916,1.2733919620513916,1.2569860219955444,1.0,1.0,train
V03_yyl_2025_09_28_09_29_01_0016,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_29_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,38356733,3de1ae55d57dc132ce70fcb32d92de10d5d75309038b012cf5123e4f16b4b504,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228717,571.791,0.0,571.791,400.0000000003638,24,0,16,398.231,424.331,401.651,26.100000000000023,2.013315874530785,1.295169710616242,weak,低附着,True,396.231,398.231,398.231,403.231,0,False,False,False,False,False,True,False,False,True,0.0015215,0.0027335,1.0473400000000002,0.0335668,0.0270931,0.016023,3.60704e-09,0.8,125.466,3.59165473125,0.137482550625,0.0741409323125,0.0550293709375,0.0025,,none,,1.0,8.0,-0.1794193499999999,2.234020000002032,none,0.0,False,401.4,0.2677337,True,False,return,episode_candidates_v0_6.csv,380.585,17.646000000000015,middle_section,design_regular_road,roll_rate;ay;ay,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_yyl_2025_09_28_09_29_01_0016,-0.1858779937028885,0.26633769273757935,0.26633769273757935,-0.03211350739002228,1.0,1.0,train
V03_yyl_2025_09_28_09_29_01_0017,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_29_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,38356733,3de1ae55d57dc132ce70fcb32d92de10d5d75309038b012cf5123e4f16b4b504,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228717,571.791,0.0,571.791,400.0000000003638,24,0,17,427.596,436.561,436.155,8.964999999999975,2.5537735496463507,1.168384839652472,medium,低附着,True,425.596,427.596,427.596,432.596,0,False,False,False,False,False,True,False,False,True,0.00025885,0.000474,0.121323,0.00436449,0.00597229,0.00343367,4.57671e-10,0.4,123.659,3.59165473125,0.137482550625,0.0741409323125,0.0550293709375,0.0025,,none,,1.0,8.0,0.056549,0.6982000000006339,none,0.0,False,432.36,-0.04852,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,441.345,-13.749000000000024,middle_section,design_regular_road,roll_rate,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_yyl_2025_09_28_09_29_01_0017,-0.18090349435806274,0.05715949088335037,0.05715949088335037,0.019984498620033264,1.0,1.0,train
V03_yyl_2025_09_28_09_29_01_0018,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_29_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,38356733,3de1ae55d57dc132ce70fcb32d92de10d5d75309038b012cf5123e4f16b4b504,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228717,571.791,0.0,571.791,400.0000000003638,24,0,18,441.355,441.78,441.486,0.4249999999999545,6.164732001007208,4.657582393023278,strong,低附着,True,439.355,441.355,441.355,446.355,1,True,False,True,False,False,True,False,False,True,0.0045575,0.004561,3.40492,0.115081,0.290336,0.0528043,9.28925e-10,0.2,114.73,3.59165473125,0.137482550625,0.0741409323125,0.0550293709375,0.0025,440.661,before_condition,-0.6940000000000168,1.1645110209999998,8.0,0.960629,9.843660000008953,weak,2.055377988237529,False,446.355,-0.6649700000000001,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,441.345,0.0099999999999909,middle_section,design_regular_road,roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,V03_yyl_2025_09_28_09_29_01_0018,0.4604179859161377,-0.8351399898529053,0.8351399898529053,-0.8351399898529053,1.0,1.0,train
V03_yyl_2025_09_28_09_29_01_0020,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_29_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,38356733,3de1ae55d57dc132ce70fcb32d92de10d5d75309038b012cf5123e4f16b4b504,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228717,571.791,0.0,571.791,400.0000000003638,24,0,20,493.186,498.67,494.905,5.484000000000037,6.2296437280647545,4.738519841988276,strong,弯道/曲率,True,491.186,493.186,493.186,498.186,3,True,True,True,True,True,False,False,False,True,0.0025355,0.0025564999999999,5.88491,0.230748,0.0675504,0.0819226,0.0057403,1.0,104.444,3.59165473125,0.137482550625,0.0741409323125,0.0550293709375,0.0025,493.276,near_sync,0.0900000000000318,2.0432743330000003,8.0,0.946669,9.424800000008585,weak,1.6414097889563672,False,494.89,0.9816595,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,480.69,12.49599999999998,differentmu_road,design_high_risk_surface,ay;ay;ay;ay;roll_rate;ay;ay;ay,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,V03_yyl_2025_09_28_09_29_01_0020,0.6985679864883423,-1.1439759731292725,1.1439759731292725,0.11789703369140625,1.0,1.0,train
V03_yyl_2025_09_28_09_39_01_0000,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_39_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,38304186,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228617,571.548,0.0,571.548,333.3333333412156,24,0,0,6.265,7.633,6.293,1.3680000000000003,5.725523712483432,3.066491575785122,strong,低附着,True,4.265,6.265,6.265,11.265,2,True,False,True,False,False,True,False,False,True,0.0004504999999999,0.0004679999999999,0.316484,0.0161915,0.531808,0.0848815,5.36014e-09,0.8,13.0619,3.315452037037037,0.1261758274074074,0.0679909399259259,0.0500102849629629,0.0025,,none,,1.0,8.0,0.1275832,4.049159999999366,none,0.0,False,10.73,-0.3068293,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,6.275,-0.0100000000000006,middle_section,design_regular_road,roll_rate;roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,V03_yyl_2025_09_28_09_39_01_0000,0.08377580344676971,-0.3038617968559265,0.3038617968559265,-0.24923279881477356,1.0,1.0,train
V03_yyl_2025_09_28_09_39_01_0001,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_39_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,38304186,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228617,571.548,0.0,571.548,333.3333333412156,24,0,1,38.893,69.273,64.383,30.379999999999995,8.19936672322384,2.3626025731146822,extreme,低附着,True,36.893,38.893,38.893,43.893,4,True,True,True,True,False,True,True,True,True,0.0003305,0.0006045,0.220454,0.00829933,0.0108048,0.00515717,1.73483e-09,0.8,123.56,3.315452037037037,0.1261758274074074,0.0679909399259259,0.0500102849629629,0.0025,,none,,1.0,8.0,-0.064926,1.0472000000009505,none,0.0,False,40.415,0.064752,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,54.145,-15.252000000000002,longstraight,design_regular_road,ay;roll_rate;roll_rate,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_yyl_2025_09_28_09_39_01_0001,-0.13892799615859985,0.04101499915122986,0.04101499915122986,0.024434499442577362,1.0,1.0,train
V03_yyl_2025_09_28_09_39_01_N000,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_39_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,38304186,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228617,571.548,0.0,571.548,333.3333333412156,24,0,-1,83.0,83.0,83.0,0.0,1.881945797974783,1.881945797974783,normal,普通驾驶对照,True,81.0,83.0,83.0,88.0,0,False,False,False,False,False,False,False,False,True,0.00137,0.0025459999999999,0.323707,0.0135292,0.0214032,0.00545302,2.04473e-09,0.8,104.048,,,,,,,none,,1.0,8.0,-0.1576037,2.024600000001843,none,0.0,False,86.455,-0.1559449999999999,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,102.475,-19.474999999999994,middle_section,design_regular_road,ay;ay;ay;ay;roll_rate,,,normal_control,正常驾驶/普通弯道对照,远离高动态工况的普通驾驶对照窗口,正常对照,V03_yyl_2025_09_28_09_39_01_N000,-0.1902409940958023,0.15760329365730286,0.15760329365730286,0.07853999733924866,1.0,1.0,train
V03_yyl_2025_09_28_09_39_01_0004,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_39_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,38304186,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228617,571.548,0.0,571.548,333.3333333412156,24,0,4,119.578,160.74,146.043,41.162000000000006,9.958504960666206,3.027143049090913,extreme,低附着,True,117.578,119.578,119.578,124.578,4,True,True,True,True,True,True,True,True,True,0.0008854999999999,0.0008879999999999,0.57652,0.0206576,0.0172975,0.00639093,8.48528e-08,0.8,123.172,3.315452037037037,0.1261758274074074,0.0679909399259259,0.0500102849629629,0.0025,,none,,1.0,8.0,-0.1790704,1.5009800000013656,none,0.0,False,122.745,0.105767,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,126.4,-6.822000000000003,curve1,design_curve_context,ay;ay,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_yyl_2025_09_28_09_39_01_0004,-0.18133999407291412,0.130376398563385,0.130376398563385,0.03263799846172333,1.0,1.0,train
V03_yyl_2025_09_28_09_39_01_0009,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_39_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,38304186,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228617,571.548,0.0,571.548,333.3333333412156,24,0,9,209.22,210.998,210.218,1.7779999999999916,1.8387952953174125,1.3988802450604216,weak,低附着,True,207.22,209.22,209.22,214.22,0,False,False,False,False,False,True,False,False,True,0.0009259999999999,0.00168,0.859548,0.0288357,0.027087,0.0119364,2.24843e-09,0.8,121.704,3.315452037037037,0.1261758274074074,0.0679909399259259,0.0500102849629629,0.0025,,none,,1.0,8.0,-0.2174682999999999,2.303819999988999,none,0.0,False,213.55,-0.267909,False,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,213.475,-4.254999999999996,middle_section,design_regular_road,roll_rate;ay;ay,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_yyl_2025_09_28_09_39_01_0009,-0.19599999487400055,0.24294939637184143,0.24294939637184143,0.24294939637184143,1.0,1.0,train
V03_yyl_2025_09_28_09_39_01_0010,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_39_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,38304186,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228617,571.548,0.0,571.548,333.3333333412156,24,0,10,214.178,214.455,214.44,0.2770000000000152,3.791604982518868,3.050956591393704,medium,低附着,True,212.178,214.178,214.178,219.178,1,True,False,True,False,False,True,True,True,True,0.0021965,0.0022119999999999,1.81674,0.0763539,0.0820662,0.0251836,2.24843e-09,0.8,107.444,3.315452037037037,0.1261758274074074,0.0679909399259259,0.0500102849629629,0.0025,,none,,1.0,8.0,-0.40334608,3.909530000003556,none,0.0,False,217.22,0.5646145,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,213.475,0.703000000000003,middle_section,design_regular_road,roll_rate;ay;ay,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_yyl_2025_09_28_09_39_01_0010,0.016580600291490555,-0.7246605753898621,0.7246605753898621,-0.38013261556625366,1.0,1.0,train
V03_yyl_2025_09_28_09_39_01_0011,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_39_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,38304186,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228617,571.548,0.0,571.548,333.3333333412156,24,0,11,219.33,219.705,219.705,0.375,3.2690756399484697,2.7760930238811747,medium,低附着,True,217.33,219.33,219.33,224.33,1,True,False,True,False,False,True,False,False,True,0.0034795,0.0049425,2.35648,0.102349,0.0846937,0.0328151,2.24843e-09,0.8,103.802,3.315452037037037,0.1261758274074074,0.0679909399259259,0.0500102849629629,0.0025,,none,,1.0,8.0,-0.71069799,7.470200000006798,none,0.0,False,220.07,1.004786,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,213.475,5.855000000000018,middle_section,design_regular_road,roll_rate;ay;ay,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_yyl_2025_09_28_09_39_01_0011,-0.14887699484825134,0.5443689823150635,0.5443689823150635,0.1031493991613388,1.0,1.0,train
V03_yyl_2025_09_28_09_39_01_0012,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_39_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,38304186,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228617,571.548,0.0,571.548,333.3333333412156,24,0,12,228.128,231.27,231.27,3.1420000000000243,1.527496259202457,1.3228964919226154,weak,低附着,True,226.128,228.128,228.128,233.128,0,False,False,False,False,False,True,False,False,True,0.0011575,0.001357,0.437736,0.0147323,0.0190049,0.00718751,3.1926e-09,0.8,123.479,3.315452037037037,0.1261758274074074,0.0679909399259259,0.0500102849629629,0.0025,,none,,1.0,8.0,-0.15978515,2.2690000000020625,none,0.0,False,231.82,0.2700021,False,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,231.67,-3.5420000000000016,fix_road,design_special_event_segment,ay,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_yyl_2025_09_28_09_39_01_0012,-0.10367300361394882,0.30159300565719604,0.30159300565719604,-0.191461980342865,1.0,1.0,train
V03_yyl_2025_09_28_09_39_01_0014,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_39_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,38304186,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228617,571.548,0.0,571.548,333.3333333412156,24,0,14,259.16,262.178,262.178,3.0179999999999723,4.21000332208464,2.9354611737244563,medium,低附着,True,257.16,259.16,259.16,264.16,1,True,False,True,False,False,True,False,False,True,0.00316,0.00339,2.43137,0.103488,0.124614,0.0311674,1.50306e-08,0.8,110.6425,3.315452037037037,0.1261758274074074,0.0679909399259259,0.0500102849629629,0.0025,260.053,after_condition,0.8929999999999723,1.564442687,8.0,-0.92485,8.866360000008065,weak,1.699463987964068,False,262.315,1.062207,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,252.945,6.215000000000032,fix_road,design_special_event_segment,ay;roll_rate;ay;roll_rate,,,weak_or_conservative,弱响应/保守响应,存在工况压力但驾驶员响应不激烈,风格/弱响应分析,V03_yyl_2025_09_28_09_39_01_0014,-0.09896019846200943,0.6452482342720032,0.6452482342720032,-0.1972218155860901,1.0,1.0,train
V03_yyl_2025_09_28_09_39_01_0017,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_39_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,38304186,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228617,571.548,0.0,571.548,333.3333333412156,24,0,17,347.455,353.745,353.168,6.2900000000000205,5.41835657689189,3.724787203037928,strong,低附着,True,345.455,347.455,347.455,352.455,3,True,True,True,True,False,True,True,True,True,0.003136,0.0037485,2.64125,0.116095,0.137473,0.0361228,1.01249e-09,0.8,120.7745,3.315452037037037,0.1261758274074074,0.0679909399259259,0.0500102849629629,0.0025,,none,,1.0,8.0,-0.4546583999999999,7.679399999919682,none,0.0,False,352.185,-0.6817249999999999,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,347.55,-0.0950000000000272,curve2,design_curve_context,roll_rate,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_yyl_2025_09_28_09_39_01_0017,-0.031241400167346,-0.9140285849571228,0.9140285849571228,-0.5955066084861755,1.0,1.0,train
V03_yyl_2025_09_28_09_39_01_0020,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_39_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,38304186,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228617,571.548,0.0,571.548,333.3333333412156,24,0,20,492.215,496.08,492.805,3.865000000000009,5.322145290521448,4.833515661434771,strong,弯道/曲率,True,490.215,492.215,492.215,497.215,3,True,True,True,True,True,False,False,False,True,0.0031204999999999,0.1779659999999999,4.62472,0.175828,0.0356381,0.0658474,0.005653985,1.0,97.6003,3.315452037037037,0.1261758274074074,0.0679909399259259,0.0500102849629629,0.0025,492.685,after_condition,0.4700000000000273,1.4812280835,8.0,0.685914,28.134800000025603,medium,3.463071155374837,False,494.32,0.534943,False,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,486.62,5.59499999999997,differentmu_road,design_high_risk_surface,roll_rate;ay;ay,,,delayed_or_no_steer,延迟或无明显转向响应,工况先出现，方向盘响应偏晚,响应时序分析,V03_yyl_2025_09_28_09_39_01_0020,0.6089450120925903,-0.4920080304145813,0.4920080304145813,-0.4920080304145813,1.0,1.0,train
