event_uid,anchor_source,anchor_source_priority,subject,session_stamp,event_index_in_source,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,source_reference_path,anchor_time_rel_s,anchor_time_abs_s,event_start_rel_s,event_end_rel_s,event_duration_s,event_type,event_level,phase_type,road_type_anchor,curvature_anchor,trigger_type,anchor_signal,anchor_value,source_detail,leakage_risk_anchor,causal_anchor_status,raw_dynamic_peak_time_rel_s,raw_dynamic_peak_score
raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00027,raw_vehicle_dynamic_onset,3,zdq,2025_09_26_16_03_48,27,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,,358.015,1758902986.262,358.015,359.05,1.035000000000025,steer_rate,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,2.5062775631895793,"{""steer_rate"": 2.5062775631895793, ""yaw_rate"": 0.06687879986266747, ""ay"": 1.5374899895479788, ""roll_rate"": 0.07837456709382222}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,358.095,3.132846953986974
raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00028,raw_vehicle_dynamic_onset,3,zdq,2025_09_26_16_03_48,28,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,,424.52,1758903052.767,424.52,425.48,0.9600000000000364,steer_rate,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,2.562091852268644,"{""steer_rate"": 2.562091852268644, ""yaw_rate"": 0.07739389994964475, ""ay"": 2.046459995822799, ""roll_rate"": 0.11364502356381988}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,425.325,3.202614815335805
raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00029,raw_vehicle_dynamic_onset,3,zdq,2025_09_26_16_03_48,29,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,,427.5,1758903055.747,427.5,427.71000000000004,0.21000000000003638,steer_rate,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,1.8151400936445905,"{""steer_rate"": 1.8151400936445905, ""yaw_rate"": 0.0213504, ""ay"": 0.04277229011025166, ""roll_rate"": 0.01249926743969506}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,427.645,2.268925117055738
raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00030,raw_vehicle_dynamic_onset,3,zdq,2025_09_26_16_03_48,30,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,,428.46000000000004,1758903056.707,428.46000000000004,428.795,0.33499999999997954,steer_rate,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,3.958380227375491,"{""steer_rate"": 3.958380227375491, ""yaw_rate"": 0.04204730349205714, ""ay"": 0.7287589845699175, ""roll_rate"": 0.023864614860381016}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,428.62,4.947975284219363
raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00031,raw_vehicle_dynamic_onset,3,zdq,2025_09_26_16_03_48,31,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,,434.135,1758903062.382,434.135,435.475,1.3400000000000318,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,2.39406,"{""steer_rate"": 0.5864381690902198, ""yaw_rate"": 0.10461599876025147, ""ay"": 2.39406, ""roll_rate"": 0.09162765833684045}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,434.5,1.8415846153846154
raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00032,raw_vehicle_dynamic_onset,3,zdq,2025_09_26_16_03_48,32,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,,436.15000000000003,1758903064.397,436.15000000000003,438.535,2.384999999999991,ay,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,8.577323083297985,"{""steer_rate"": 5.6409199999999995, ""yaw_rate"": 0.30540798850522216, ""ay"": 8.577323083297985, ""roll_rate"": 0.9127538281359499}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,437.88,18.255076562718997
raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00033,raw_vehicle_dynamic_onset,3,zdq,2025_09_26_16_03_48,33,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,,439.105,1758903067.352,439.105,441.475,2.3700000000000045,ay,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,2.896049321914823,"{""steer_rate"": 2.722727999999999, ""yaw_rate"": 0.11727199967766547, ""ay"": 2.896049321914823, ""roll_rate"": 0.5304195107565295}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,440.045,10.608390215130589
raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00034,raw_vehicle_dynamic_onset,3,zdq,2025_09_26_16_03_48,34,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,,452.64,1758903080.887,452.64,453.265,0.625,steer_rate,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,2.7087309063629132,"{""steer_rate"": 2.7087309063629132, ""yaw_rate"": 0.05627899813122251, ""ay"": 1.4545498969243347, ""roll_rate"": 0.12647657503346635}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,452.885,3.3859136329536415
raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00035,raw_vehicle_dynamic_onset,3,zdq,2025_09_26_16_03_48,35,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,,471.38,1758903099.627,471.38,488.5,17.120000000000005,ay,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,12.003498640472959,"{""steer_rate"": 10.981491890158644, ""yaw_rate"": 0.7369149984780433, ""ay"": 12.003498640472959, ""roll_rate"": 1.2454739557854793}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,482.355,24.909479115709583
raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00036,raw_vehicle_dynamic_onset,3,zdq,2025_09_26_16_03_48,36,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,,489.02,1758903117.267,489.02,491.09000000000003,2.07000000000005,steer_rate,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,3.2881969039560284,"{""steer_rate"": 3.2881969039560284, ""yaw_rate"": 0.10005299956134067, ""ay"": 2.2012798626233483, ""roll_rate"": 0.09310456739868074}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,489.21000000000004,4.110246129945035
raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00037,raw_vehicle_dynamic_onset,3,zdq,2025_09_26_16_03_48,37,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,,492.71500000000003,1758903120.962,492.71500000000003,493.765,1.0499999999999545,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.9889799240165802,"{""steer_rate"": 0.8377592942978296, ""yaw_rate"": 0.08115929994812132, ""ay"": 1.9889799240165802, ""roll_rate"": 0.046218040630536736}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,493.41,1.5299845569358308
raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00038,raw_vehicle_dynamic_onset,3,zdq,2025_09_26_16_03_48,38,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,,495.48,1758903123.727,495.48,496.52000000000004,1.0400000000000205,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.745519952472231,"{""steer_rate"": 1.5009675353753305, ""yaw_rate"": 0.06914939994182441, ""ay"": 1.745519952472231, ""roll_rate"": 0.06464206339251502}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,496.245,1.876209419219163
raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00039,raw_vehicle_dynamic_onset,3,zdq,2025_09_26_16_03_48,39,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,,525.73,1758903153.977,525.73,527.13,1.3999999999999773,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,2.0320999609746386,"{""steer_rate"": 1.0820778960680066, ""yaw_rate"": 0.057811099836925575, ""ay"": 2.0320999609746386, ""roll_rate"": 0.07924665230643543}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,526.895,1.5849330461287086
raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00040,raw_vehicle_dynamic_onset,3,zdq,2025_09_26_16_03_48,40,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,,527.725,1758903155.972,527.725,528.35,0.625,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.6121998746138118,"{""steer_rate"": 0.5375577231403375, ""yaw_rate"": 0.04785239928247178, ""ay"": 1.6121998746138118, ""roll_rate"": 0.020746010578311797}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,528.0600000000001,1.240153749702932
raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00041,raw_vehicle_dynamic_onset,3,zdq,2025_09_26_16_03_48,41,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,,528.945,1758903157.192,528.945,529.215,0.2699999999999818,steer_rate,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,1.1100379759698908,"{""steer_rate"": 1.1100379759698908, ""yaw_rate"": 0.0266204, ""ay"": 0.5777084477298933, ""roll_rate"": 0.0716920984544278}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,529.08,1.4338419690885558
raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00042,raw_vehicle_dynamic_onset,3,zdq,2025_09_26_16_03_48,42,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,,531.42,1758903159.667,531.42,536.95,5.530000000000086,ay,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,5.647899908292355,"{""steer_rate"": 3.3649999999999984, ""yaw_rate"": 0.23323699961091016, ""ay"": 5.647899908292355, ""roll_rate"": 0.2408559419878345}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,533.48,4.81711883975669
raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00043,raw_vehicle_dynamic_onset,3,zdq,2025_09_26_16_03_48,43,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,,540.725,1758903168.972,540.725,541.875,1.1499999999999773,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,2.4411399378218426,"{""steer_rate"": 2.073433828225818, ""yaw_rate"": 0.11200699997139042, ""ay"": 2.4411399378218426, ""roll_rate"": 0.07251208920641075}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,540.775,2.591792285282272
raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00044,raw_vehicle_dynamic_onset,3,zdq,2025_09_26_16_03_48,44,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,,542.88,1758903171.127,542.88,551.59,8.710000000000036,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,11.344399999999965,"{""steer_rate"": 11.344399999999965, ""yaw_rate"": 0.372225999931337, ""ay"": 7.303949996109102, ""roll_rate"": 0.28447924973561445}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,548.115,14.180499999999956
raw_road_curvature_onset__zt__2025_09_28_11_20_08__00001,raw_road_curvature_onset,1,zt,2025_09_28_11_20_08,1,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,158.455,1759058567.658,158.455,176.42000000000002,17.965000000000003,curve_left_or_positive,extreme,candidate,curve,0.010495159880978478,raw_curvature_threshold,zx1|lanecurvatureXY,0.010495159880978478,raw vehicle curvature crossing |curvature|>=8e-4 for >=0.8s,low_if_road_context_available_before_response,candidate_unverified,,
raw_road_curvature_onset__zt__2025_09_28_11_20_08__00002,raw_road_curvature_onset,1,zt,2025_09_28_11_20_08,2,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,312.355,1759058721.558,312.355,326.53000000000003,14.175000000000011,curve_right_or_negative,extreme,candidate,curve,-0.008165016003776462,raw_curvature_threshold,zx1|lanecurvatureXY,-0.008165016003776462,raw vehicle curvature crossing |curvature|>=8e-4 for >=0.8s,low_if_road_context_available_before_response,candidate_unverified,,
raw_road_curvature_onset__zt__2025_09_28_11_20_08__00003,raw_road_curvature_onset,1,zt,2025_09_28_11_20_08,3,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,330.16,1759058739.3630002,330.16,331.825,1.6649999999999636,curve_left_or_positive,weak,candidate,curve,0.0010803479999999977,raw_curvature_threshold,zx1|lanecurvatureXY,0.0010803479999999977,raw vehicle curvature crossing |curvature|>=8e-4 for >=0.8s,low_if_road_context_available_before_response,candidate_unverified,,
raw_road_curvature_onset__zt__2025_09_28_11_20_08__00004,raw_road_curvature_onset,1,zt,2025_09_28_11_20_08,4,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,514.495,1759058923.698,514.495,548.875,34.379999999999995,curve_right_or_negative,extreme,candidate,curve,-0.006032972016708016,raw_curvature_threshold,zx1|lanecurvatureXY,-0.006032972016708016,raw vehicle curvature crossing |curvature|>=8e-4 for >=0.8s,low_if_road_context_available_before_response,candidate_unverified,,
raw_road_curvature_onset__zt__2025_09_28_11_20_08__00005,raw_road_curvature_onset,1,zt,2025_09_28_11_20_08,5,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,600.0500000000001,1759059009.253,600.0500000000001,602.345,2.294999999999959,curve_left_or_positive,extreme,candidate,curve,0.005510373947012423,raw_curvature_threshold,zx1|lanecurvatureXY,0.005510373947012423,raw vehicle curvature crossing |curvature|>=8e-4 for >=0.8s,low_if_road_context_available_before_response,candidate_unverified,,
raw_road_curvature_onset__zt__2025_09_28_11_20_08__00006,raw_road_curvature_onset,1,zt,2025_09_28_11_20_08,6,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,603.36,1759059012.563,603.36,617.605,14.245000000000005,curve_left_or_positive,extreme,candidate,curve,0.019087025209477894,raw_curvature_threshold,zx1|lanecurvatureXY,0.019087025209477894,raw vehicle curvature crossing |curvature|>=8e-4 for >=0.8s,low_if_road_context_available_before_response,candidate_unverified,,
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00001,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,1,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,14.3,1759058423.503,14.3,14.755,0.45500000000000007,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,1.3404399999999983,"{""steer_rate"": 1.3404399999999983, ""yaw_rate"": 0.020887298661071908, ""ay"": 0.5790243591169162, ""roll_rate"": 0.9850515555216655}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,14.495000000000001,19.70103111043331
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00002,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,2,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,15.38,1759058424.5830002,15.38,15.75,0.3699999999999992,roll_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,roll_rate,0.525274509607377,"{""steer_rate"": 0.36999948065424837, ""yaw_rate"": 0.02173741891574869, ""ay"": 0.24404295905397638, ""roll_rate"": 0.525274509607377}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,15.465,10.505490192147539
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00003,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,3,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,49.32,1759058458.523,49.32,49.895,0.5750000000000028,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.57527996299828,"{""steer_rate"": 1.2496468927404192, ""yaw_rate"": 0.051414499380287075, ""ay"": 1.57527996299828, ""roll_rate"": 0.031482030850788975}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,49.88,1.5620586159255239
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00004,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,4,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,72.625,1759058481.828,72.625,73.015,0.39000000000000057,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.4900799665267996,"{""steer_rate"": 0.8656770706215067, ""yaw_rate"": 0.05076209997920937, ""ay"": 1.4900799665267996, ""roll_rate"": 0.027164147662697355}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,72.825,1.146215358866769
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00005,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,5,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,74.415,1759058483.618,74.415,75.72,1.3049999999999926,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,2.2973499759679585,"{""steer_rate"": 1.7592843565372305, ""yaw_rate"": 0.0741672, ""ay"": 2.2973499759679585, ""roll_rate"": 0.06183403609000236}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,75.455,2.1991054456715378
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00006,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,6,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,76.65,1759058485.8530002,76.65,77.805,1.1550000000000011,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.50383,"{""steer_rate"": 1.4311538013058789, ""yaw_rate"": 0.047503199676902544, ""ay"": 1.50383, ""roll_rate"": 0.05903282958322651}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,77.455,1.7889422516323485
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00007,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,7,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,78.38,1759058487.5830002,78.38,79.515,1.1350000000000051,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.7035093282792229,"{""steer_rate"": 0.35604620240304446, ""yaw_rate"": 0.10177899826617702, ""ay"": 1.7035093282792229, ""roll_rate"": 0.03900219560397725}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,79.175,1.3103917909840175
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00008,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,8,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,94.745,1759058503.948,94.745,95.515,0.769999999999996,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.9316299965859223,"{""steer_rate"": 0.9005799999999994, ""yaw_rate"": 0.07235089999370559, ""ay"": 1.9316299965859223, ""roll_rate"": 0.04100363913854231}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,95.115,1.485869228143017
raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00009,raw_vehicle_dynamic_onset,3,zt,2025_09_28_11_20_08,9,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,,110.885,1759058520.088,110.885,112.515,1.6299999999999955,steer_rate,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,2.2968155405904187,"{""steer_rate"": 2.2968155405904187, ""yaw_rate"": 0.06602269797749381, ""ay"": 1.8217399978637165, ""roll_rate"": 0.10146257363589962}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,111.48,2.871019425738023
