event_uid,anchor_source,anchor_source_priority,subject,session_stamp,event_index_in_source,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,source_reference_path,anchor_time_rel_s,anchor_time_abs_s,event_start_rel_s,event_end_rel_s,event_duration_s,event_type,event_level,phase_type,road_type_anchor,curvature_anchor,trigger_type,anchor_signal,anchor_value,source_detail,leakage_risk_anchor,causal_anchor_status,old_keep_for_training,old_primary_score,old_trigger_score,old_episode_id
old_v400_context__gzj__2025_09_27_11_53_25__00056,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,56,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,325.745,1758974331.3999999,324.545,326.605,2.0600000000000023,context_residual,weak,secondary,curve,0.00664557,context_residual,trigger_idx/200Hz,65149.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.3962995979,14.773333333333454,9
old_v400_context__gzj__2025_09_27_11_53_25__00057,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,57,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,326.665,1758974332.32,326.32,328.465,2.144999999999982,context_residual,medium_active,secondary,curve,0.00675781,context_residual,trigger_idx/200Hz,65333.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.88866380125,16.989333333333228,9
old_v400_context__gzj__2025_09_27_11_53_25__00058,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,58,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,328.47,1758974334.125,327.27,329.185,1.9150000000000205,context_residual,strong_active,secondary,curve,0.00675782,context_residual,trigger_idx/200Hz,65694.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.7133205925000004,13.952154603371511,9
old_v400_context__gzj__2025_09_27_11_53_25__00059,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,59,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,336.1,1758974341.7549999,334.9,337.01,2.1100000000000136,context_residual,strong_active,secondary,straight,5.39791e-09,context_residual,trigger_idx/200Hz,67220.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,0.9212264565,13.904333333333332,10
old_v400_context__gzj__2025_09_27_11_53_25__00060,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,60,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,341.75,1758974347.405,340.55,343.445,2.894999999999982,context_residual,extreme_active,primary,straight,8.57101e-10,context_residual,trigger_idx/200Hz,68350.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,3.1831467925,30.60133333333333,10
old_v400_context__gzj__2025_09_27_11_53_25__00061,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,61,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,343.74,1758974349.395,343.26,345.54,2.2800000000000296,context_residual,strong_active,secondary,straight,4.75166e-10,context_residual,trigger_idx/200Hz,68748.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.6931514,25.947259999999996,10
old_v400_context__gzj__2025_09_27_11_53_25__00062,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,62,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,345.59,1758974351.245,344.39,347.39,3.0,context_residual,medium_active,secondary,straight,8.88178e-10,context_residual,trigger_idx/200Hz,69118.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.76087604,13.846666666666671,10
old_v400_context__gzj__2025_09_27_11_53_25__00063,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,63,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,347.605,1758974353.26,346.405,348.715,2.3100000000000023,context_residual,medium_active,secondary,straight,9.8141e-10,context_residual,trigger_idx/200Hz,69521.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.293014505,13.613666666666637,10
old_v400_context__gzj__2025_09_27_11_53_25__00064,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,64,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,348.99,1758974354.645,348.615,350.79,2.1750000000000114,context_residual,medium_active,secondary,straight,4.59628e-10,context_residual,trigger_idx/200Hz,69798.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.26004379,13.497333333333325,10
old_v400_context__gzj__2025_09_27_11_53_25__00065,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,65,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,353.235,1758974358.8899999,352.82,354.48,1.660000000000025,context_residual,weak,secondary,straight,-6.21546e-11,context_residual,trigger_idx/200Hz,70647.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,0.4857289637499999,13.96266666666666,10
old_v400_context__gzj__2025_09_27_11_53_25__00066,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,66,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,362.38,1758974368.035,361.65,364.18,2.5300000000000296,context_residual,weak,secondary,straight,0.0,context_residual,trigger_idx/200Hz,72476.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.2363810015,15.125999999999973,11
old_v400_context__gzj__2025_09_27_11_53_25__00067,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,67,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,364.64,1758974370.295,363.44,366.44,3.0,context_residual,extreme_active,secondary,straight,2.48619e-10,context_residual,trigger_idx/200Hz,72928.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,3.60427695225,26.41266666666664,11
old_v400_context__gzj__2025_09_27_11_53_25__00068,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,68,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,366.445,1758974372.1,365.245,368.245,3.0,context_residual,extreme_active,primary,straight,0.0,context_residual,trigger_idx/200Hz,73289.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,4.97447889225,31.299999999999883,11
old_v400_context__gzj__2025_09_27_11_53_25__00069,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,69,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,380.565,1758974386.22,379.365,382.205,2.839999999999975,context_residual,strong_active,secondary,straight,1.01249e-09,context_residual,trigger_idx/200Hz,76113.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.58924450375,14.311666666666683,12
old_v400_context__gzj__2025_09_27_11_53_25__00070,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,70,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,388.14,1758974393.795,386.95,389.94,2.990000000000009,context_residual,extreme_active,secondary,straight,0.0,context_residual,trigger_idx/200Hz,77628.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,2.0830251324999995,18.791000000000004,12
old_v400_context__gzj__2025_09_27_11_53_25__00071,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,71,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,390.235,1758974395.8899999,389.035,392.035,3.0,context_residual,extreme_active,primary,straight,-1.83851e-09,context_residual,trigger_idx/200Hz,78047.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,4.681889075000001,15.069999999999844,12
old_v400_context__gzj__2025_09_27_11_53_25__00072,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,72,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,395.26,1758974400.915,394.06,397.06,3.0,context_residual,extreme_active,secondary,straight,8.72639e-10,context_residual,trigger_idx/200Hz,79052.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,4.33159396,60.38799999999996,12
old_v400_context__gzj__2025_09_27_11_53_25__00073,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,73,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,430.235,1758974435.8899999,429.68,431.735,2.055000000000007,context_residual,weak,secondary,straight,1.69777e-12,context_residual,trigger_idx/200Hz,86047.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,0.3750309939999999,13.73000000000002,13
old_v400_context__gzj__2025_09_27_11_53_25__00074,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,74,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,434.06,1758974439.715,433.595,435.19,1.5949999999999704,context_residual,weak,secondary,straight,8.88178e-10,context_residual,trigger_idx/200Hz,86812.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,0.24886583,16.871333333333332,13
old_v400_context__gzj__2025_09_27_11_53_25__00075,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,75,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,440.14,1758974445.795,438.94,441.94,3.0,context_residual,medium_active,primary,straight,8.88178e-10,context_residual,trigger_idx/200Hz,88028.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.5313290982500003,18.326073333333333,13
old_v400_context__gzj__2025_09_27_11_53_25__00076,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,76,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,457.095,1758974462.75,455.895,458.895,3.0,context_residual,weak,primary,straight,-9.01761e-10,context_residual,trigger_idx/200Hz,91419.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,0.83538697925,19.54786666666664,14
old_v400_context__gzj__2025_09_27_11_53_25__00077,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,77,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,462.205,1758974467.86,461.005,463.605,2.6000000000000227,context_residual,weak,secondary,straight,-1.35822e-11,context_residual,trigger_idx/200Hz,92441.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,0.5612813172,25.772666666666662,14
old_v400_context__gzj__2025_09_27_11_53_25__00078,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,78,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,471.985,1758974477.6399999,471.37,473.785,2.4150000000000205,context_residual,strong_active,secondary,straight,-5.06244e-10,context_residual,trigger_idx/200Hz,94397.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.14252021625,14.195266666666669,15
old_v400_context__gzj__2025_09_27_11_53_25__00079,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,79,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,478.22,1758974483.875,477.02,478.98,1.9600000000000364,context_residual,weak,secondary,straight,7.63869e-10,context_residual,trigger_idx/200Hz,95644.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,0.5641685329075,21.060666666666677,15
old_v400_context__gzj__2025_09_27_11_53_25__00080,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,80,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,480.98,1758974486.635,479.78,482.78,3.0,context_residual,weak,secondary,straight,-6.21546e-11,context_residual,trigger_idx/200Hz,96196.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.2269378045,13.962666666666667,15
old_v400_context__gzj__2025_09_27_11_53_25__00081,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,81,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,482.795,1758974488.45,481.595,483.97,2.375,context_residual,weak,primary,straight,-1.13687e-07,context_residual,trigger_idx/200Hz,96559.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.3589735595,23.50333333333336,15
old_v400_context__gzj__2025_09_27_11_53_25__00082,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,82,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,492.695,1758974498.35,491.495,494.48,2.9850000000000136,context_residual,weak,secondary,straight,4.95743e-14,context_residual,trigger_idx/200Hz,98539.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.1633453425,13.613333333333347,16
old_v400_context__gzj__2025_09_27_11_53_25__00083,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,83,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,496.515,1758974502.17,495.315,497.37,2.055000000000007,context_residual,weak,secondary,straight,0.0,context_residual,trigger_idx/200Hz,99303.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,0.590939827,14.66033333333335,16
old_v400_context__gzj__2025_09_27_11_53_25__00084,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,84,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,500.03,1758974505.685,499.455,501.815,2.3600000000000136,context_residual,weak,secondary,straight,5.68434e-08,context_residual,trigger_idx/200Hz,100006.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,0.7979799974999999,24.66733333333332,16
old_v400_context__gzj__2025_09_27_11_53_25__00085,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,85,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,502.865,1758974508.52,501.665,504.665,3.0,context_residual,strong_active,secondary,straight,-5.68434e-08,context_residual,trigger_idx/200Hz,100573.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.2621261305,13.613533333333336,16
old_v400_context__gzj__2025_09_27_11_53_25__00086,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,86,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,504.805,1758974510.46,503.605,505.53,1.9249999999999545,context_residual,strong_active,secondary,curve,8.32403e-13,context_residual,trigger_idx/200Hz,100961.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.0441384175,15.242666666666684,16
old_v400_context__gzj__2025_09_27_11_53_25__00087,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,87,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,505.775,1758974511.43,505.4,507.575,2.1750000000000114,context_residual,weak,secondary,curve,-0.000996688,context_residual,trigger_idx/200Hz,101155.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,0.9695521375,14.195333333333338,16
old_v400_context__gzj__2025_09_27_11_53_25__00088,old_v400_context_trigger_idx,2,gzj,2025_09_27_11_53_25,88,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,01_datasets/多模态数据/被试数据集合/gzj/event/Entity_Recording_2025_09_27_11_53_25_vehicle_aligned_cleaned_events_v400_context.csv,509.405,1758974515.06,508.205,510.22,2.015000000000043,context_residual,weak,secondary,curve,-0.000996499,context_residual,trigger_idx/200Hz,101881.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,0.55952225775,14.893366666666688,16
