window_config_id,split_strategy,split,model_name,n_samples,rmse_steer,peak_direction_accuracy,wrong_side_rate,large_response_recall,peak_amp_mae,peak_amp_ratio_pred_over_gt_mean,severe_amp_under_rate,peak_time_mae_s,onset_delay_mae_s,tail_abs_error_mean,tail_drift_risk_rate,zero_crossing_mismatch_rate,reversal_count_exact_match_rate,multi_segment_gt_rate,multi_segment_pred_rate,difficult_top20_rmse,track_id,candidate_model,policy_name,threshold,keypoint_selected_rate
pre3_label3_response_coverage,session_level_split,train,logreg_engineered_conservative__thr_0.10,188,0.3597047917465826,0.9361702127659575,0.06382978723404255,0.9148936170212766,0.3369891758453339,0.9719899635177744,0.0425531914893617,0.32183510279084776,0.2686968068096866,0.1172947093016657,0.026595744680851064,0.19148936170212766,0.07446808510638298,0.925531914893617,0.723404255319149,0.5421576575797411,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.10,0.1,0.24468085106382978
pre3_label3_response_coverage,session_level_split,val,logreg_engineered_conservative__thr_0.10,42,0.5770815090154453,0.8809523809523809,0.11904761904761904,0.5,0.5443544881486068,3.1396332201075063,0.2619047619047619,0.4995238064300446,0.637976189099607,0.20262898738266674,0.07142857142857142,0.19047619047619047,0.023809523809523808,0.9285714285714286,0.6428571428571429,0.9109325436974252,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.10,0.1,0.30952380952380953
pre3_label3_response_coverage,session_level_split,test,logreg_engineered_conservative__thr_0.15,40,0.5376640448973002,0.775,0.225,0.75,0.40732996053993703,1.2075179168170422,0.125,0.44799999743700025,0.3014999972656369,0.18458750385325398,0.075,0.125,0.025,0.95,0.9,0.6789069643375906,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.15,0.15,0.075
pre3_label3_response_coverage,session_level_split,train,logreg_engineered_conservative__thr_0.15,188,0.3379653145914602,0.9361702127659575,0.06382978723404255,0.9148936170212766,0.31796583018087327,0.9587621385068363,0.03723404255319149,0.3006914831063849,0.2136968068302946,0.10627439605439651,0.02127659574468085,0.11170212765957446,0.06914893617021277,0.925531914893617,0.8829787234042553,0.5291692680854614,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.15,0.15,0.0851063829787234
pre3_label3_response_coverage,session_level_split,val,logreg_engineered_conservative__thr_0.15,42,0.5706608643460248,0.8809523809523809,0.11904761904761904,0.5,0.5125634755918268,3.1160972737409303,0.21428571428571427,0.5176190442982174,0.508690476062752,0.20904628790707855,0.047619047619047616,0.16666666666666666,0.023809523809523808,0.9285714285714286,0.8809523809523809,0.9109325436974252,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.15,0.15,0.07142857142857142
pre3_label3_response_coverage,session_level_split,test,logreg_engineered_conservative__thr_0.20,40,0.5345446759116794,0.775,0.225,0.75,0.4166799072176218,1.1981436102902063,0.125,0.4468749985098839,0.28087499681860206,0.18609616865869608,0.075,0.1,0.025,0.95,0.95,0.6789069643375906,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.20,0.2,0.025
pre3_label3_response_coverage,session_level_split,train,logreg_engineered_conservative__thr_0.20,188,0.33065973152043965,0.9361702127659575,0.06382978723404255,0.9148936170212766,0.31671360935619536,0.9534728875278732,0.031914893617021274,0.3003191436700364,0.2042553177143031,0.10529754727178167,0.015957446808510637,0.09574468085106383,0.06914893617021277,0.925531914893617,0.9308510638297872,0.520692098776021,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.20,0.2,0.03723404255319149
pre3_label3_response_coverage,session_level_split,val,logreg_engineered_conservative__thr_0.20,42,0.5701314895657504,0.8809523809523809,0.11904761904761904,0.5,0.5071559662421855,3.1066542009721028,0.21428571428571427,0.5164285692430678,0.5114285706409386,0.20678979074286602,0.047619047619047616,0.14285714285714285,0.023809523809523808,0.9285714285714286,0.9047619047619048,0.9109325436974252,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.20,0.2,0.047619047619047616
pre3_label3_response_coverage,session_level_split,test,logreg_engineered_conservative__thr_0.25,40,0.5345446759116794,0.775,0.225,0.75,0.4166799072176218,1.1981436102902063,0.125,0.4468749985098839,0.28087499681860206,0.18609616865869608,0.075,0.1,0.025,0.95,0.95,0.6789069643375906,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.25,0.25,0.025
pre3_label3_response_coverage,session_level_split,train,logreg_engineered_conservative__thr_0.25,188,0.33087831855605276,0.9361702127659575,0.06382978723404255,0.9148936170212766,0.31682627354847626,0.9533819948546403,0.031914893617021274,0.29920212219053127,0.2044148923472521,0.10503789423331751,0.015957446808510637,0.09042553191489362,0.06914893617021277,0.925531914893617,0.9361702127659575,0.520692098776021,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.25,0.25,0.031914893617021274
pre3_label3_response_coverage,session_level_split,val,logreg_engineered_conservative__thr_0.25,42,0.5725360826216237,0.8809523809523809,0.11904761904761904,0.5,0.5074063540016213,3.111189009820322,0.21428571428571427,0.5190476172027134,0.5274999998509884,0.20765049243493489,0.047619047619047616,0.14285714285714285,0.023809523809523808,0.9285714285714286,0.9285714285714286,0.9109325436974252,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.25,0.25,0.023809523809523808
pre3_label3_response_coverage,session_level_split,test,logreg_engineered_conservative__thr_0.30,40,0.5345446759116794,0.775,0.225,0.75,0.4166799072176218,1.1981436102902063,0.125,0.4468749985098839,0.28087499681860206,0.18609616865869608,0.075,0.1,0.025,0.95,0.95,0.6789069643375906,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.30,0.3,0.025
pre3_label3_response_coverage,session_level_split,train,logreg_engineered_conservative__thr_0.30,188,0.3309392301485353,0.9361702127659575,0.06382978723404255,0.9148936170212766,0.31677771312125186,0.9555211820179542,0.026595744680851064,0.3000531864768647,0.20212765874222238,0.10493621802255644,0.015957446808510637,0.07446808510638298,0.06914893617021277,0.925531914893617,0.9521276595744681,0.520692098776021,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.30,0.3,0.015957446808510637
pre3_label3_response_coverage,session_level_split,val,logreg_engineered_conservative__thr_0.30,42,0.5725360826216237,0.8809523809523809,0.11904761904761904,0.5,0.5074063540016213,3.111189009820322,0.21428571428571427,0.5190476172027134,0.5274999998509884,0.20765049243493489,0.047619047619047616,0.14285714285714285,0.023809523809523808,0.9285714285714286,0.9285714285714286,0.9109325436974252,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.30,0.3,0.023809523809523808
pre3_label3_response_coverage,session_level_split,test,logreg_engineered_conservative__thr_0.35,40,0.5345446759116794,0.775,0.225,0.75,0.4166799072176218,1.1981436102902063,0.125,0.4468749985098839,0.28087499681860206,0.18609616865869608,0.075,0.1,0.025,0.95,0.95,0.6789069643375906,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.35,0.35,0.025
pre3_label3_response_coverage,session_level_split,train,logreg_engineered_conservative__thr_0.35,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124188,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.35,0.35,0.0
pre3_label3_response_coverage,session_level_split,val,logreg_engineered_conservative__thr_0.35,42,0.5714822247805078,0.8809523809523809,0.11904761904761904,0.5,0.5098802603937641,3.109326650188326,0.21428571428571427,0.5198809525796345,0.5092857141225111,0.20645945040390645,0.047619047619047616,0.11904761904761904,0.023809523809523808,0.9285714285714286,0.9523809523809523,0.9109325436974252,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.35,0.35,0.0
pre3_label3_response_coverage,session_level_split,test,logreg_engineered_conservative__thr_0.40,40,0.5345446759116794,0.775,0.225,0.75,0.4166799072176218,1.1981436102902063,0.125,0.4468749985098839,0.28087499681860206,0.18609616865869608,0.075,0.1,0.025,0.95,0.95,0.6789069643375906,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.40,0.4,0.025
pre3_label3_response_coverage,session_level_split,train,logreg_engineered_conservative__thr_0.40,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124188,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.40,0.4,0.0
pre3_label3_response_coverage,session_level_split,val,logreg_engineered_conservative__thr_0.40,42,0.5714822247805078,0.8809523809523809,0.11904761904761904,0.5,0.5098802603937641,3.109326650188326,0.21428571428571427,0.5198809525796345,0.5092857141225111,0.20645945040390645,0.047619047619047616,0.11904761904761904,0.023809523809523808,0.9285714285714286,0.9523809523809523,0.9109325436974252,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.40,0.4,0.0
pre3_label3_response_coverage,session_level_split,test,logreg_engineered_conservative__thr_0.45,40,0.5345446759116794,0.775,0.225,0.75,0.4166799072176218,1.1981436102902063,0.125,0.4468749985098839,0.28087499681860206,0.18609616865869608,0.075,0.1,0.025,0.95,0.95,0.6789069643375906,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.45,0.45,0.025
pre3_label3_response_coverage,session_level_split,train,logreg_engineered_conservative__thr_0.45,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124188,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.45,0.45,0.0
pre3_label3_response_coverage,session_level_split,val,logreg_engineered_conservative__thr_0.45,42,0.5714822247805078,0.8809523809523809,0.11904761904761904,0.5,0.5098802603937641,3.109326650188326,0.21428571428571427,0.5198809525796345,0.5092857141225111,0.20645945040390645,0.047619047619047616,0.11904761904761904,0.023809523809523808,0.9285714285714286,0.9523809523809523,0.9109325436974252,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.45,0.45,0.0
pre3_label3_response_coverage,session_level_split,test,logreg_engineered_conservative__thr_0.50,40,0.5345446759116794,0.775,0.225,0.75,0.4166799072176218,1.1981436102902063,0.125,0.4468749985098839,0.28087499681860206,0.18609616865869608,0.075,0.1,0.025,0.95,0.95,0.6789069643375906,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.50,0.5,0.025
pre3_label3_response_coverage,session_level_split,train,logreg_engineered_conservative__thr_0.50,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124188,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.50,0.5,0.0
pre3_label3_response_coverage,session_level_split,val,logreg_engineered_conservative__thr_0.50,42,0.5714822247805078,0.8809523809523809,0.11904761904761904,0.5,0.5098802603937641,3.109326650188326,0.21428571428571427,0.5198809525796345,0.5092857141225111,0.20645945040390645,0.047619047619047616,0.11904761904761904,0.023809523809523808,0.9285714285714286,0.9523809523809523,0.9109325436974252,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.50,0.5,0.0
pre3_label3_response_coverage,session_level_split,test,logreg_engineered_conservative__thr_0.55,40,0.5345446759116794,0.775,0.225,0.75,0.4166799072176218,1.1981436102902063,0.125,0.4468749985098839,0.28087499681860206,0.18609616865869608,0.075,0.1,0.025,0.95,0.95,0.6789069643375906,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.55,0.55,0.025
pre3_label3_response_coverage,session_level_split,train,logreg_engineered_conservative__thr_0.55,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124188,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.55,0.55,0.0
pre3_label3_response_coverage,session_level_split,val,logreg_engineered_conservative__thr_0.55,42,0.5714822247805078,0.8809523809523809,0.11904761904761904,0.5,0.5098802603937641,3.109326650188326,0.21428571428571427,0.5198809525796345,0.5092857141225111,0.20645945040390645,0.047619047619047616,0.11904761904761904,0.023809523809523808,0.9285714285714286,0.9523809523809523,0.9109325436974252,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.55,0.55,0.0
pre3_label3_response_coverage,session_level_split,test,logreg_engineered_conservative__thr_0.60,40,0.5345446759116794,0.775,0.225,0.75,0.4166799072176218,1.1981436102902063,0.125,0.4468749985098839,0.28087499681860206,0.18609616865869608,0.075,0.1,0.025,0.95,0.95,0.6789069643375906,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.60,0.6,0.025
pre3_label3_response_coverage,session_level_split,train,logreg_engineered_conservative__thr_0.60,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124188,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.60,0.6,0.0
pre3_label3_response_coverage,session_level_split,val,logreg_engineered_conservative__thr_0.60,42,0.5714822247805078,0.8809523809523809,0.11904761904761904,0.5,0.5098802603937641,3.109326650188326,0.21428571428571427,0.5198809525796345,0.5092857141225111,0.20645945040390645,0.047619047619047616,0.11904761904761904,0.023809523809523808,0.9285714285714286,0.9523809523809523,0.9109325436974252,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.60,0.6,0.0
pre3_label3_response_coverage,session_level_split,test,logreg_engineered_conservative__thr_0.65,40,0.5336666894389569,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.1817509417654946,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.65,0.65,0.0
pre3_label3_response_coverage,session_level_split,train,logreg_engineered_conservative__thr_0.65,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124188,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.65,0.65,0.0
pre3_label3_response_coverage,session_level_split,val,logreg_engineered_conservative__thr_0.65,42,0.5714822247805078,0.8809523809523809,0.11904761904761904,0.5,0.5098802603937641,3.109326650188326,0.21428571428571427,0.5198809525796345,0.5092857141225111,0.20645945040390645,0.047619047619047616,0.11904761904761904,0.023809523809523808,0.9285714285714286,0.9523809523809523,0.9109325436974252,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.65,0.65,0.0
pre3_label3_response_coverage,session_level_split,test,logreg_engineered_conservative__thr_0.70,40,0.5336666894389569,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.1817509417654946,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.70,0.7,0.0
pre3_label3_response_coverage,session_level_split,train,logreg_engineered_conservative__thr_0.70,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124188,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.70,0.7,0.0
pre3_label3_response_coverage,session_level_split,val,logreg_engineered_conservative__thr_0.70,42,0.5714822247805078,0.8809523809523809,0.11904761904761904,0.5,0.5098802603937641,3.109326650188326,0.21428571428571427,0.5198809525796345,0.5092857141225111,0.20645945040390645,0.047619047619047616,0.11904761904761904,0.023809523809523808,0.9285714285714286,0.9523809523809523,0.9109325436974252,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.70,0.7,0.0
pre3_label3_response_coverage,session_level_split,test,logreg_engineered_conservative__thr_0.75,40,0.5336666894389569,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.1817509417654946,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.75,0.75,0.0
pre3_label3_response_coverage,session_level_split,train,logreg_engineered_conservative__thr_0.75,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124188,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.75,0.75,0.0
pre3_label3_response_coverage,session_level_split,val,logreg_engineered_conservative__thr_0.75,42,0.5714822247805078,0.8809523809523809,0.11904761904761904,0.5,0.5098802603937641,3.109326650188326,0.21428571428571427,0.5198809525796345,0.5092857141225111,0.20645945040390645,0.047619047619047616,0.11904761904761904,0.023809523809523808,0.9285714285714286,0.9523809523809523,0.9109325436974252,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.75,0.75,0.0
pre3_label3_response_coverage,session_level_split,test,logreg_engineered_conservative__thr_0.80,40,0.5336666894389569,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.1817509417654946,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.80,0.8,0.0
pre3_label3_response_coverage,session_level_split,train,logreg_engineered_conservative__thr_0.80,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124188,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.80,0.8,0.0
pre3_label3_response_coverage,session_level_split,val,logreg_engineered_conservative__thr_0.80,42,0.5714822247805078,0.8809523809523809,0.11904761904761904,0.5,0.5098802603937641,3.109326650188326,0.21428571428571427,0.5198809525796345,0.5092857141225111,0.20645945040390645,0.047619047619047616,0.11904761904761904,0.023809523809523808,0.9285714285714286,0.9523809523809523,0.9109325436974252,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.80,0.8,0.0
pre3_label3_response_coverage,session_level_split,test,logreg_engineered_conservative__thr_0.85,40,0.5336666894389569,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.1817509417654946,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.85,0.85,0.0
pre3_label3_response_coverage,session_level_split,train,logreg_engineered_conservative__thr_0.85,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124188,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.85,0.85,0.0
pre3_label3_response_coverage,session_level_split,val,logreg_engineered_conservative__thr_0.85,42,0.5714822247805078,0.8809523809523809,0.11904761904761904,0.5,0.5098802603937641,3.109326650188326,0.21428571428571427,0.5198809525796345,0.5092857141225111,0.20645945040390645,0.047619047619047616,0.11904761904761904,0.023809523809523808,0.9285714285714286,0.9523809523809523,0.9109325436974252,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.85,0.85,0.0
pre3_label3_response_coverage,session_level_split,test,logreg_engineered_conservative__thr_0.90,40,0.5336666894389569,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.1817509417654946,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.90,0.9,0.0
pre3_label3_response_coverage,session_level_split,train,logreg_engineered_conservative__thr_0.90,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124188,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.90,0.9,0.0
pre3_label3_response_coverage,session_level_split,val,logreg_engineered_conservative__thr_0.90,42,0.5714822247805078,0.8809523809523809,0.11904761904761904,0.5,0.5098802603937641,3.109326650188326,0.21428571428571427,0.5198809525796345,0.5092857141225111,0.20645945040390645,0.047619047619047616,0.11904761904761904,0.023809523809523808,0.9285714285714286,0.9523809523809523,0.9109325436974252,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.90,0.9,0.0
pre3_label3_response_coverage,session_level_split,test,logreg_engineered_conservative__thr_0.95,40,0.5336666894389569,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.1817509417654946,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.95,0.95,0.0
pre3_label3_response_coverage,session_level_split,train,logreg_engineered_conservative__thr_0.95,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124188,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.95,0.95,0.0
pre3_label3_response_coverage,session_level_split,val,logreg_engineered_conservative__thr_0.95,42,0.5714822247805078,0.8809523809523809,0.11904761904761904,0.5,0.5098802603937641,3.109326650188326,0.21428571428571427,0.5198809525796345,0.5092857141225111,0.20645945040390645,0.047619047619047616,0.11904761904761904,0.023809523809523808,0.9285714285714286,0.9523809523809523,0.9109325436974252,B_response3s_strict_core,logreg_engineered_conservative,logreg_engineered_conservative__thr_0.95,0.95,0.0
pre3_label3_response_coverage,session_level_split,test,logreg_original_balanced__thr_0.05,40,0.5753064146930897,0.875,0.125,0.875,0.4119365181773901,1.2322905203734857,0.15,0.42949999421834945,0.740999998152256,0.18676568605005736,0.075,0.6,0.025,0.95,0.075,0.7288664061847274,B_response3s_strict_core,logreg_original_balanced,logreg_original_balanced__thr_0.05,0.05,0.9
pre3_label3_response_coverage,session_level_split,train,logreg_original_balanced__thr_0.05,188,0.5274184938005153,0.898936170212766,0.10106382978723404,0.7872340425531915,0.44849954073891996,1.2250374182963173,0.1276595744680851,0.44013297803541446,0.568723402065324,0.15994429917872308,0.06382978723404255,0.4095744680851064,0.06914893617021277,0.925531914893617,0.09574468085106383,0.8658210754953426,B_response3s_strict_core,logreg_original_balanced,logreg_original_balanced__thr_0.05,0.05,0.8723404255319149
pre3_label3_response_coverage,session_level_split,val,logreg_original_balanced__thr_0.05,42,0.5721108086588883,0.8809523809523809,0.11904761904761904,0.5,0.534981445948314,2.2588063322192715,0.2619047619047619,0.47202381562618984,0.7930952342493194,0.20332079035532838,0.07142857142857142,0.3333333333333333,0.023809523809523808,0.9285714285714286,0.07142857142857142,0.9245856820645655,B_response3s_strict_core,logreg_original_balanced,logreg_original_balanced__thr_0.05,0.05,0.8809523809523809
pre3_label3_response_coverage,session_level_split,test,logreg_original_balanced__thr_0.10,40,0.5744348759307114,0.875,0.125,0.875,0.4144415747374296,1.2621932462674421,0.125,0.40749999433755874,0.6787499995902181,0.1922342105826828,0.075,0.525,0.025,0.95,0.15,0.7117991212055862,B_response3s_strict_core,logreg_original_balanced,logreg_original_balanced__thr_0.10,0.1,0.825
pre3_label3_response_coverage,session_level_split,train,logreg_original_balanced__thr_0.10,188,0.5104880141285597,0.9148936170212766,0.0851063829787234,0.7872340425531915,0.4162933694476143,1.0624471712545327,0.10106382978723404,0.41015957224559274,0.4926861675773212,0.1544154190019942,0.047872340425531915,0.3776595744680851,0.07446808510638298,0.925531914893617,0.18617021276595744,0.8587387561021611,B_response3s_strict_core,logreg_original_balanced,logreg_original_balanced__thr_0.10,0.1,0.7819148936170213
pre3_label3_response_coverage,session_level_split,val,logreg_original_balanced__thr_0.10,42,0.585186216456577,0.8809523809523809,0.11904761904761904,0.5,0.5401167266936839,2.278224772397331,0.2619047619047619,0.47690476335230325,0.7580952355194659,0.20353010147292383,0.07142857142857142,0.30952380952380953,0.023809523809523808,0.9285714285714286,0.14285714285714285,0.9177598812548313,B_response3s_strict_core,logreg_original_balanced,logreg_original_balanced__thr_0.10,0.1,0.8095238095238095
pre3_label3_response_coverage,session_level_split,test,logreg_original_balanced__thr_0.15,40,0.569756317699192,0.875,0.125,0.875,0.40394825153052805,1.2775234510761266,0.1,0.41437499672174455,0.6174999998882413,0.1932315823214594,0.075,0.5,0.025,0.95,0.225,0.7117991212055862,B_response3s_strict_core,logreg_original_balanced,logreg_original_balanced__thr_0.15,0.15,0.75
pre3_label3_response_coverage,session_level_split,train,logreg_original_balanced__thr_0.15,188,0.49626973561148097,0.9148936170212766,0.0851063829787234,0.7872340425531915,0.40347535151274916,1.0388790099297498,0.09042553191489362,0.40337765716174817,0.4472074438322415,0.149738769196816,0.0425531914893617,0.35638297872340424,0.0797872340425532,0.925531914893617,0.26063829787234044,0.8367053179873457,B_response3s_strict_core,logreg_original_balanced,logreg_original_balanced__thr_0.15,0.15,0.7074468085106383
pre3_label3_response_coverage,session_level_split,val,logreg_original_balanced__thr_0.15,42,0.585186216456577,0.8809523809523809,0.11904761904761904,0.5,0.5401167266936839,2.278224772397331,0.2619047619047619,0.47690476335230325,0.7580952355194659,0.20353010147292383,0.07142857142857142,0.30952380952380953,0.023809523809523808,0.9285714285714286,0.14285714285714285,0.9177598812548313,B_response3s_strict_core,logreg_original_balanced,logreg_original_balanced__thr_0.15,0.15,0.8095238095238095
