instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,nearby_old_context_count_m2_p5s,nearby_road_curvature_count_m5_p5s,nearby_steer_rate_count_p0_p4s,vehicle_read_status,vehicle_read_error,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,human_review_priority,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_onset__lxy__2025_09_28_18_19_35__000369285,road_guided_vehicle_instability_v0_1,lxy,2025_09_28_18_19_35,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,369.285,369.285,372.59,3.305,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__lxy__2025_09_28_18_19_35__00034;raw_vehicle_dynamic_onset__lxy__2025_09_28_18_19_35__00035,ay;ay,weak;strong,3.68227,4.051062,1,0,0,ok,,5200,1322,3.68227,3.68227,3.68227,0.205668,0.136364,3.118885,0.0,137.2505,-0.001222,0.86673,-0.86673,52.4,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,0,1.664161,14.544667,1,weak,straight,primary,2.105,old_v400_context__lxy__2025_09_28_18_19_35__00054,ok,stop,stop,12316.911338,0.0,854.177493,0.0,very_low,design_special_event_segment,0,none,,,,,69.74,hybrid_accept_medium,base_dynamic_score=52.40; ay_support=+3.4; yaw_rate_support=+5; lateral_support=+0.7; post_steering_response=+1.7; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_onset__lxy__2025_09_28_18_19_35__000396120,road_guided_vehicle_instability_v0_1,lxy,2025_09_28_18_19_35,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,396.12,396.12,396.645,0.525,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__lxy__2025_09_28_18_19_35__00038,ay,weak,1.47696,1.450488,0,0,0,ok,,5200,211,4.02108,4.02108,1.47696,0.174866,0.140164,2.81407,0.0,137.71,-0.126449,0.191724,0.191724,42.21,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,middle_section,section6,13294.536031,0.0,772.41436,0.0,very_low,design_regular_road,0,none,,,,,51.63,hybrid_review_conflict_or_medium,base_dynamic_score=42.21; ay_support=+4.0; yaw_rate_support=+5; lateral_support=+0.4
vehicle_instability_onset__lxy__2025_09_28_18_19_35__000457485,road_guided_vehicle_instability_v0_1,lxy,2025_09_28_18_19_35,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,457.485,457.485,475.475,17.99,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__lxy__2025_09_28_18_19_35__00042;raw_vehicle_dynamic_onset__lxy__2025_09_28_18_19_35__00043;raw_vehicle_dynamic_onset__lxy__2025_09_28_18_19_35__00044,ay;ay;ay,medium;strong;extreme,11.1341,29.467821,2,0,0,ok,,5200,7195,3.19117,-3.19117,11.1341,0.084342,0.136811,3.242984,0.00233809,99.64245,-0.074264,0.414952,0.414952,45.74,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,0,1.009213,22.747333,1,weak,curve,secondary,1.3,old_v400_context__lxy__2025_09_28_18_19_35__00066,ok,differentmu_road,mu1,15037.160724,-0.0,259.755811,0.0,low,design_high_risk_surface,0,none,,,,,69.01,hybrid_accept_medium,base_dynamic_score=45.74; ay_support=+2.4; yaw_rate_support=+5; lateral_support=+0.9; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; design_high_risk_surface=+8; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__lxy__2025_09_28_18_19_35__000481970,road_guided_vehicle_instability_v0_1,lxy,2025_09_28_18_19_35,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,481.97,481.97,487.56,5.59,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__lxy__2025_09_28_18_19_35__00049,ay,extreme,3.2306,41.664076,1,0,0,ok,,5200,2237,3.2306,3.2306,3.2306,1.7374,0.298519,49.192537,0.0,21.2139,-2.07624,0.30544,-0.30544,65.18,auto_accept_instability_medium,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,1,1.779386,13.843333,2,medium_active,straight,secondary,1.615,old_v400_context__lxy__2025_09_28_18_19_35__00072,ok,differentmu_road,mu1,14854.160724,0.0,195.395001,0.0,low,design_high_risk_surface,0,none,,,,,100.0,hybrid_accept_high,base_dynamic_score=65.18; ay_support=+2.5; roll_rate_support=+8.0; yaw_rate_support=+5; lateral_support=+6.0; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5; old_v400_active=+5; design_high_risk_surface=+8
vehicle_instability_onset__lxy__2025_09_28_18_19_35__000494050,road_guided_vehicle_instability_v0_1,lxy,2025_09_28_18_19_35,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,494.05,494.05,495.92,1.87,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__lxy__2025_09_28_18_19_35__00051,ay,medium,2.03138,2.434748,1,0,0,ok,,5200,748,3.09015,3.09015,2.03138,0.259454,0.28703,1.977691,0.0,76.9684,0.225933,0.384758,0.384758,48.69,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,1.076807,13.497333,1,weak,straight,secondary,1.745,old_v400_context__lxy__2025_09_28_18_19_35__00074,ok,differentmu_road,mu1,14772.160724,0.0,253.114598,0.0,low,design_high_risk_surface,0,none,,,,,65.37,hybrid_accept_medium,base_dynamic_score=48.69; ay_support=+2.2; yaw_rate_support=+5; old_v400_nearby=+1.5; design_high_risk_surface=+8
vehicle_instability_onset__lxy__2025_09_28_18_19_35__000506605,road_guided_vehicle_instability_v0_1,lxy,2025_09_28_18_19_35,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,506.605,506.605,526.86,20.255,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,6,0,6,raw_vehicle_dynamic_onset__lxy__2025_09_28_18_19_35__00052;raw_vehicle_dynamic_onset__lxy__2025_09_28_18_19_35__00053;raw_vehicle_dynamic_onset__lxy__2025_09_28_18_19_35__00054;raw_vehicle_dynamic_onset__lxy__2025_09_28_18_19_35__00055;raw_vehicle_dynamic_onset__lxy__2025_09_28_18_19_35__00056;raw_vehicle_dynamic_onset__lxy__2025_09_28_18_19_35__00057,ay;ay;ay;ay;ay;ay,medium;medium;weak;weak;medium;extreme,3.92259,5.261447,1,0,0,ok,,5200,8102,2.20066,-2.20066,3.92259,0.08223,0.06701,3.31457,4.11e-06,123.953,-0.013439,0.353604,-0.353604,37.69,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,0,0.75634,13.555333,1,weak,straight,primary,0.84,old_v400_context__lxy__2025_09_28_18_19_35__00075,ok,differentmu_road,mu1,14611.160724,-0.0,550.512313,0.0,very_low,design_high_risk_surface,0,none,,,,,49.57,hybrid_review_conflict_or_medium,base_dynamic_score=37.69; ay_support=+0.4; lateral_support=+1.0; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_onset__rjy__2025_09_28_19_33_26__000015430,road_guided_vehicle_instability_v0_1,rjy,2025_09_28_19_33_26,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_33_26_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,01436a5bdee52567619ced49be5980032c8fe3c36e01f1ac42fee70dcf8a6f21,15.43,15.43,16.885,1.455,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,2,2,raw_vehicle_dynamic_onset__rjy__2025_09_28_19_33_26__00001;raw_vehicle_dynamic_onset__rjy__2025_09_28_19_33_26__00002,roll_rate;roll_rate,extreme;extreme,0.513806,10.276116,1,0,0,ok,,5200,583,0.27594,0.27594,0.258674,0.529117,0.030981,1.956995,1e-08,9.367695,-0.004538,0.319919,0.319919,33.54,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,0,1,0,0.847774,17.9766,1,weak,straight,primary,4.59,old_v400_context__rjy__2025_09_28_19_33_26__00001,ok,middle_section,section1,3.624693,0.0,8.495191,0.0,high,design_regular_road,0,none,,,,,43.57,hybrid_reject_low_evidence,base_dynamic_score=33.54; roll_rate_support=+3.5; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_onset__rjy__2025_09_28_19_33_26__000101685,road_guided_vehicle_instability_v0_1,rjy,2025_09_28_19_33_26,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_33_26_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,01436a5bdee52567619ced49be5980032c8fe3c36e01f1ac42fee70dcf8a6f21,101.685,101.685,101.845,0.16,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__rjy__2025_09_28_19_33_26__00005,ay,weak,0.502313,1.209542,1,0,0,ok,,5200,64,3.68605,3.68605,0.502313,0.226063,0.156493,2.161333,0.0,70.51615,-0.160396,0.355872,-0.355872,40.76,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,0.382086,10.706076,1,weak,straight,secondary,1.39,old_v400_context__rjy__2025_09_28_19_33_26__00004,ok,middle_section,section2,1707.516895,-0.0,4.316914,0.0,high,design_regular_road,0,none,,,,,50.63,hybrid_review_conflict_or_medium,base_dynamic_score=40.76; ay_support=+3.4; yaw_rate_support=+5; old_v400_nearby=+1.5
vehicle_instability_onset__rjy__2025_09_28_19_33_26__000189485,road_guided_vehicle_instability_v0_1,rjy,2025_09_28_19_33_26,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_33_26_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,01436a5bdee52567619ced49be5980032c8fe3c36e01f1ac42fee70dcf8a6f21,189.485,189.485,194.585,5.1,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__rjy__2025_09_28_19_33_26__00009,ay,strong,3.819919,4.276049,3,1,0,ok,,5200,2039,3.81992,3.81992,3.81992,0.079181,0.180157,3.26121,0.0109033,82.89885,-0.105679,0.8998,-0.8998,46.03,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,high,3,3,1,1,1.278056,17.686,2,medium_active,straight,secondary,0.125,old_v400_context__rjy__2025_09_28_19_33_26__00011,ok,curve1,curve1,4157.140316,-0.00729802,24.450807,0.0,medium,design_curve_context,0,none,,,,,75.96,hybrid_accept_medium,base_dynamic_score=46.03; ay_support=+3.6; yaw_rate_support=+5; lateral_support=+0.9; post_steering_response=+1.9; multi_second_dynamic_episode=+4; old_v400_nearby=+4.5; old_v400_primary=+5; old_v400_active=+5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__rjy__2025_09_28_19_33_26__000245340,road_guided_vehicle_instability_v0_1,rjy,2025_09_28_19_33_26,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_33_26_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,01436a5bdee52567619ced49be5980032c8fe3c36e01f1ac42fee70dcf8a6f21,245.34,245.34,252.105,6.765,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__rjy__2025_09_28_19_33_26__00011,ay,strong,3.98974,4.616391,2,0,0,ok,,5200,2705,3.98974,3.98974,3.98974,0.15063,0.163215,2.277893,0.0,102.786,-0.123482,0.718639,-0.718639,48.37,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,1,2,2.21072,14.7771,2,medium_active,straight,secondary,0.03,old_v400_context__rjy__2025_09_28_19_33_26__00019,ok,middle_section,section3,5067.57442,0.0,279.632997,0.0,low,design_regular_road,0,none,,,,,76.85,hybrid_accept_medium,base_dynamic_score=48.37; ay_support=+4.0; yaw_rate_support=+5; post_steering_response=+1.1; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; old_primary_score=+1.4
vehicle_instability_onset__rjy__2025_09_28_19_33_26__000351705,road_guided_vehicle_instability_v0_1,rjy,2025_09_28_19_33_26,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_33_26_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,01436a5bdee52567619ced49be5980032c8fe3c36e01f1ac42fee70dcf8a6f21,351.705,351.705,371.46,19.755,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__rjy__2025_09_28_19_33_26__00021;raw_vehicle_dynamic_onset__rjy__2025_09_28_19_33_26__00022;raw_vehicle_dynamic_onset__rjy__2025_09_28_19_33_26__00023,ay;ay;ay,strong;medium;medium,3.70068,4.014235,2,1,0,ok,,5200,7903,3.70068,-3.70068,3.70068,0.144067,0.151761,1.11068,0.00831545,95.8209,-0.074002,0.517141,0.517141,50.95,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,high,2,2,1,0,1.262419,20.013,1,weak,curve,secondary,0.065,old_v400_context__rjy__2025_09_28_19_33_26__00031,ok,middle_section,section4,8256.25558,0.0,278.474858,0.0,low,design_regular_road,0,none,,,,,71.63,hybrid_accept_medium,base_dynamic_score=50.95; ay_support=+3.4; yaw_rate_support=+5; post_steering_response=+0.3; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_v400_primary=+5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__rjy__2025_09_28_19_33_26__000428885,road_guided_vehicle_instability_v0_1,rjy,2025_09_28_19_33_26,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_33_26_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,01436a5bdee52567619ced49be5980032c8fe3c36e01f1ac42fee70dcf8a6f21,428.885,428.885,430.125,1.24,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__rjy__2025_09_28_19_33_26__00028,ay,medium,2.05142,2.548194,1,0,0,ok,,5200,496,2.05142,2.05142,2.05142,0.097114,0.078016,3.203632,0.0,118.479,-0.123831,0.395928,-0.395928,29.51,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,0,0.726442,13.497333,1,weak,straight,primary,0.05,old_v400_context__rjy__2025_09_28_19_33_26__00045,ok,middle_section,section5,10921.286644,0.0,967.193893,0.0,very_low,design_regular_road,0,none,,,,,36.96,hybrid_reject_low_evidence,base_dynamic_score=29.51; ay_support=+0.1; lateral_support=+0.8; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_onset__rjy__2025_09_28_19_33_26__000517100,road_guided_vehicle_instability_v0_1,rjy,2025_09_28_19_33_26,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_33_26_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,01436a5bdee52567619ced49be5980032c8fe3c36e01f1ac42fee70dcf8a6f21,517.1,517.1,517.285,0.185,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__rjy__2025_09_28_19_33_26__00035,ay,weak,1.34719,1.0363,4,0,1,ok,,5200,74,5.41801,5.41801,1.34719,0.266961,0.198704,2.334364,0.0,108.383,-0.045902,1.208988,-1.208988,54.32,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,4,2,0,3,3.338075,21.758,3,strong_active,straight,secondary,0.635,old_v400_context__rjy__2025_09_28_19_33_26__00058,ok,middle_section,section6,13599.536031,0.0,743.871612,0.0,very_low,design_regular_road,0,none,,,,,86.4,hybrid_accept_high,base_dynamic_score=54.32; ay_support=+6.8; yaw_rate_support=+5; post_steering_response=+3.2; old_v400_nearby=+6.0; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+2.1
vehicle_instability_onset__rjy__2025_09_28_19_33_26__000543530,road_guided_vehicle_instability_v0_1,rjy,2025_09_28_19_33_26,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_33_26_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,01436a5bdee52567619ced49be5980032c8fe3c36e01f1ac42fee70dcf8a6f21,543.53,543.53,544.34,0.81,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__rjy__2025_09_28_19_33_26__00039,ay,weak,1.52004,1.169261,0,0,0,ok,,5200,324,2.35203,2.35203,1.52004,0.134753,0.076329,3.275095,1.1e-07,107.65,-0.100968,0.230295,-0.230295,30.44,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14424.160724,0.0,678.556393,0.0,very_low,design_high_risk_surface,0,none,,,,,32.07,hybrid_reject_low_evidence,base_dynamic_score=30.44; ay_support=+0.7; lateral_support=+0.9
vehicle_instability_onset__rjy__2025_09_28_19_33_26__000560115,road_guided_vehicle_instability_v0_1,rjy,2025_09_28_19_33_26,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_33_26_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,01436a5bdee52567619ced49be5980032c8fe3c36e01f1ac42fee70dcf8a6f21,560.115,560.115,581.145,21.03,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__rjy__2025_09_28_19_33_26__00040,ay,strong,6.34935,4.884115,0,0,0,ok,,5200,8413,6.34935,-6.34935,6.34935,0.093169,0.225648,3.257061,0.0057409,101.6695,0.054454,0.249931,0.249931,60.23,auto_accept_instability_medium,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14843.160724,-0.0,623.740717,0.0,very_low,design_high_risk_surface,0,none,,,,,78.14,hybrid_accept_medium,base_dynamic_score=60.23; ay_support=+8.0; yaw_rate_support=+5; lateral_support=+0.9; multi_second_dynamic_episode=+4; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__rjy__2025_09_28_19_33_26__000624645,road_guided_vehicle_instability_v0_1,rjy,2025_09_28_19_33_26,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_33_26_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,01436a5bdee52567619ced49be5980032c8fe3c36e01f1ac42fee70dcf8a6f21,624.645,624.645,639.175,14.53,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__rjy__2025_09_28_19_33_26__00044;raw_vehicle_dynamic_onset__rjy__2025_09_28_19_33_26__00045,ay;ay,medium;extreme,11.503991,15.640461,3,1,0,ok,,5200,5812,5.46573,5.46573,11.504,0.189471,0.241943,3.351112,0.341977,96.71525,-0.301593,0.463036,-0.463036,65.32,auto_accept_instability_medium,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,3,3,0,2,2.279361,34.79,2,medium_active,curve,secondary,0.595,old_v400_context__rjy__2025_09_28_19_33_26__00078,ok,differentmu_road,mu1,14294.160724,-0.0,1092.404567,0.0,very_low,design_high_risk_surface,0,none,,,,,93.25,hybrid_accept_high,base_dynamic_score=65.32; ay_support=+6.9; yaw_rate_support=+5; lateral_support=+1.0; post_steering_response=+0.1; multi_second_dynamic_episode=+4; old_v400_nearby=+4.5; old_v400_active=+5; old_primary_score=+1.4; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__rjy__2025_09_28_19_44_42__000098445,road_guided_vehicle_instability_v0_1,rjy,2025_09_28_19_44_42,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_44_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_44_42_vehicle.csv,5b5abba83d45b9ab931f971a3e31909a3e683748b21a57a708cc039986cd1337,98.445,98.445,98.96,0.515,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__rjy__2025_09_28_19_44_42__00005,ay,weak,1.41178,1.085985,1,0,0,ok,,5200,206,9.00426,-9.00426,1.41178,0.855024,0.29847,3.400489,6e-08,119.2295,-0.373151,0.413469,0.413469,75.95,auto_accept_instability_high,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,1,6.522276,7.410435,4,extreme_active,straight,secondary,1.78,old_v400_context__rjy__2025_09_28_19_44_42__00007,ok,curve1,curve1,2888.141588,-0.0,4.811925,0.0,high,design_curve_context,0,none,,,,,100.0,hybrid_accept_high,base_dynamic_score=75.95; ay_support=+8.0; roll_rate_support=+5.7; yaw_rate_support=+5; lateral_support=+1.1; old_v400_nearby=+1.5; old_v400_active=+5; old_v400_extreme=+6; old_primary_score=+4.1; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__rjy__2025_09_28_19_49_06__000020700,road_guided_vehicle_instability_v0_1,rjy,2025_09_28_19_49_06,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_49_06_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_49_06_vehicle.csv,0f77553cb88ef531340fbaee40806ddf4dfde56ff53ee471e653ad6e63095752,20.7,20.7,21.025,0.325,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__rjy__2025_09_28_19_49_06__00001,ay,weak,1.39973,1.076715,1,0,1,ok,,5200,130,2.33053,-2.33053,1.39973,0.089693,0.098202,2.420926,0.0,103.968,-0.178547,0.484852,0.484852,27.98,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,1.099352,14.5444,1,weak,straight,secondary,1.045,old_v400_context__rjy__2025_09_28_19_49_06__00001,ok,longstraight,longstraight,1549.624693,-0.0,3.410745,0.0,high,design_regular_road,0,none,,,,,30.29,hybrid_reject_low_evidence,base_dynamic_score=27.98; ay_support=+0.7; post_steering_response=+0.1; old_v400_nearby=+1.5
