instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,nearby_old_context_count_m2_p5s,nearby_road_curvature_count_m5_p5s,nearby_steer_rate_count_p0_p4s,vehicle_read_status,vehicle_read_error,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,human_review_priority,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_onset__tyy__2025_09_28_14_44_09__000325710,road_guided_vehicle_instability_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,325.71,325.71,327.19,1.48,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00023;raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00024,ay;ay,strong;weak,2.81946,4.199522,2,0,0,ok,,5200,592,2.81946,-2.81946,2.81946,0.213457,0.120605,2.659064,0.0,103.796,0.194866,0.474991,-0.474991,44.57,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,1,1,2.261492,16.348113,2,medium_active,curve,primary,1.05,old_v400_context__tyy__2025_09_28_14_44_09__00033,ok,curve1,curve1,4174.140203,-0.00729802,4086.354444,0.0,very_low,design_curve_context,0,none,,,,,65.92,hybrid_accept_medium,base_dynamic_score=44.57; ay_support=+1.6; yaw_rate_support=+5; lateral_support=+0.2; post_steering_response=+0.1; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; old_primary_score=+1.4
vehicle_instability_onset__tyy__2025_09_28_14_44_09__000340655,road_guided_vehicle_instability_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,340.655,340.655,345.555,4.9,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00027;raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00029,ay;ay,weak;medium,2.10543,2.356167,3,0,1,ok,,5200,1959,3.27623,3.27623,2.10543,0.137668,0.166919,2.417698,0.0,95.59705,0.09512,0.282568,-0.282568,48.46,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,3,3,0,0,0.950379,32.696,1,weak,curve,secondary,1.37,old_v400_context__tyy__2025_09_28_14_44_09__00037,ok,curve1,curve1,4174.140203,-0.00729802,4503.747892,0.0,very_low,design_curve_context,0,none,,,,,64.51,hybrid_accept_medium,base_dynamic_score=48.46; ay_support=+2.6; yaw_rate_support=+5; multi_second_dynamic_episode=+4; old_v400_nearby=+4.5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__tyy__2025_09_28_14_44_09__000370520,road_guided_vehicle_instability_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,370.52,370.52,376.375,5.855,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00034,ay,strong,3.1008,3.804807,3,1,0,ok,,5200,2342,3.1008,-3.1008,3.1008,0.180078,0.132271,2.385266,0.0009934,103.7875,-0.249582,0.742288,0.742288,42.99,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,high,3,3,1,1,1.576612,14.195333,2,medium_active,curve,secondary,0.85,old_v400_context__tyy__2025_09_28_14_44_09__00045,ok,curve1,curve1,4174.140203,-0.00729802,5320.235646,0.0,very_low,design_curve_context,0,none,,,,,69.91,hybrid_accept_medium,base_dynamic_score=42.99; ay_support=+2.2; yaw_rate_support=+5; post_steering_response=+1.2; multi_second_dynamic_episode=+4; old_v400_nearby=+4.5; old_v400_primary=+5; old_v400_active=+5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__tyy__2025_09_28_14_44_09__000388005,road_guided_vehicle_instability_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,388.005,388.005,397.695,9.69,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00035;raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00036,ay;ay,extreme;extreme,4.497099,16.261098,2,0,0,ok,,5200,3876,4.4971,-4.4971,4.4971,0.842736,0.19464,4.09446,0.006037,67.8898,0.184743,0.544979,0.544979,75.02,auto_accept_instability_high,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,1,1,2.557421,19.78,3,strong_active,curve,primary,0.385,old_v400_context__tyy__2025_09_28_14_44_09__00047,ok,curve1,curve1,4176.14019,-0.00729802,5683.004687,0.0,very_low,design_curve_context,0,none,,,,,100.0,hybrid_accept_high,base_dynamic_score=75.02; ay_support=+5.0; roll_rate_support=+5.6; yaw_rate_support=+5; lateral_support=+1.9; post_steering_response=+0.4; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+1.6; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__tyy__2025_09_28_14_44_09__000416810,road_guided_vehicle_instability_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,416.81,416.81,421.625,4.815,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00041;raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00042;raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00043,ay;ay;ay,extreme;extreme;extreme,2.870559,10.383936,1,0,0,ok,,5200,1926,2.87056,-2.87056,2.87056,0.537267,0.137762,1.743163,0.00166803,69.12245,0.015359,0.419926,-0.419926,56.3,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,2.03864,27.4598,1,weak,curve,secondary,1.53,old_v400_context__tyy__2025_09_28_14_44_09__00054,ok,curve1,curve1,4188.140111,-0.00729802,5733.264126,0.0,very_low,design_curve_context,0,none,,,,,73.4,hybrid_accept_medium,base_dynamic_score=56.30; ay_support=+1.7; roll_rate_support=+3.6; yaw_rate_support=+5; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5; old_primary_score=+1.3
vehicle_instability_onset__tyy__2025_09_28_14_44_09__000442440,road_guided_vehicle_instability_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,442.44,442.44,443.395,0.955,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00045,ay,medium,2.744949,2.51329,2,0,1,ok,,5200,383,4.46854,4.46854,2.74495,0.179784,0.192012,2.245532,2.1e-06,101.496,-0.172439,0.547335,-0.547335,48.54,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,0,1.00648,22.223333,1,weak,curve,secondary,0.01,old_v400_context__tyy__2025_09_28_14_44_09__00056,ok,curve1,curve1,4201.140025,-0.00729802,5566.081725,0.0,very_low,design_curve_context,0,none,,,,,61.88,hybrid_accept_medium,base_dynamic_score=48.54; ay_support=+4.9; yaw_rate_support=+5; post_steering_response=+0.4; old_v400_nearby=+3.0; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__tyy__2025_09_28_14_44_09__000449295,road_guided_vehicle_instability_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,449.295,449.295,454.21,4.915,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00047,ay,extreme,4.540919,17.155403,2,0,0,ok,,5200,1966,4.54092,-4.54092,4.54092,0.876121,0.192012,3.032505,2.76e-06,103.0385,-0.10664,0.89483,-0.89483,70.51,auto_accept_instability_medium,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,1,2,3.261934,27.576667,2,medium_active,curve,secondary,0.015,old_v400_context__tyy__2025_09_28_14_44_09__00058,ok,curve1,curve1,4205.139998,-0.00729802,5525.878264,0.0,very_low,design_curve_context,0,none,,,,,100.0,hybrid_accept_high,base_dynamic_score=70.51; ay_support=+5.1; roll_rate_support=+5.8; yaw_rate_support=+5; lateral_support=+0.6; post_steering_response=+1.9; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; old_primary_score=+2.0; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__tyy__2025_09_28_14_44_09__000471655,road_guided_vehicle_instability_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,471.655,471.655,478.115,6.46,raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,2,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00050;raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00051,roll_rate;ay,extreme;extreme,4.051569,15.909369,2,1,0,ok,,5200,2583,4.05157,4.05157,4.05157,0.738129,0.201602,2.969139,0.0191268,91.2566,-0.141547,0.650832,-0.650832,75.94,auto_accept_instability_high,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,0,2.261047,25.132667,1,weak,curve,secondary,1.59,old_v400_context__tyy__2025_09_28_14_44_09__00063,ok,curve1,curve1,4219.139906,-0.00729802,5439.828972,0.0,very_low,design_curve_context,0,none,,,,,99.78,hybrid_accept_high,base_dynamic_score=75.94; ay_support=+4.1; roll_rate_support=+4.9; yaw_rate_support=+5; lateral_support=+0.6; post_steering_response=+0.8; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_primary_score=+1.4; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__tyy__2025_09_28_14_44_09__000491840,road_guided_vehicle_instability_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,491.84,491.84,492.94,1.1,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00055;raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00056,ay;ay,medium;medium,0.208039,2.283603,1,0,1,ok,,5200,439,1.85143,-1.85143,0.20804,0.644818,0.173904,8.06499,4e-08,20.0066,-0.201411,0.137183,-0.137183,50.33,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,0,0,1,1.671688,15.475333,2,medium_active,curve,secondary,3.005,old_v400_context__tyy__2025_09_28_14_44_09__00068,ok,curve1,curve1,4225.139867,-0.00729802,5636.109448,0.0,very_low,design_curve_context,0,none,,,,,72.13,hybrid_accept_medium,base_dynamic_score=50.33; roll_rate_support=+4.3; yaw_rate_support=+5; lateral_support=+6.0; old_v400_nearby=+1.5; old_v400_active=+5
vehicle_instability_onset__tyy__2025_09_28_14_44_09__000534975,road_guided_vehicle_instability_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,534.975,534.975,551.205,16.23,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00065;raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00066,ay;ay,extreme;weak,4.91274,5.445443,0,0,0,ok,,5200,6492,4.11533,-4.11533,4.91274,0.086408,0.269022,366.812,0.0,34.86005,1.49697,0.08064,-0.08064,54.83,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4224.139874,-0.00729802,5807.691214,0.0,very_low,design_curve_context,0,none,,,,,74.06,hybrid_accept_medium,base_dynamic_score=54.83; ay_support=+4.2; yaw_rate_support=+5; lateral_support=+6.0; multi_second_dynamic_episode=+4; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__tyy__2025_09_28_14_44_09__000554145,road_guided_vehicle_instability_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,554.145,554.145,554.995,0.85,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00067,ay,extreme,3.36514,28.042399,0,0,0,ok,,5200,339,3.36514,-3.36514,3.36514,1.41054,0.111605,24.38535,4e-08,27.11845,-0.360934,0.080111,0.080111,55.85,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4228.139848,-0.00729802,5655.934209,0.0,very_low,design_curve_context,0,none,,,,,72.58,hybrid_accept_medium,base_dynamic_score=55.85; ay_support=+2.7; roll_rate_support=+8.0; lateral_support=+6.0; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__tyy__2025_09_28_14_57_17__000106335,road_guided_vehicle_instability_v0_1,tyy,2025_09_28_14_57_17,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_57_17_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_57_17_vehicle.csv,dd1127e5cf3742fe46c2d55e839261b79b041c5e7825193aec04e11d57df8d54,106.335,106.335,114.86,8.525,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_57_17__00006,ay,extreme,6.26385,15.671096,2,0,0,ok,,2600,1705,6.26368,6.26368,6.26368,0.803419,0.289353,2.643529,0.0,98.5875,-0.245044,1.127836,-1.127836,82.25,auto_accept_instability_high,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,1,2,3.748107,14.6608,3,strong_active,straight,secondary,0.06,old_v400_context__tyy__2025_09_28_14_57_17__00006,ok,middle_section,section2,2603.516895,0.0,2.473266,0.0,high,design_regular_road,0,none,,,,,100.0,hybrid_accept_high,base_dynamic_score=82.25; ay_support=+8.0; roll_rate_support=+5.4; yaw_rate_support=+5; lateral_support=+0.2; post_steering_response=+2.8; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+2.3
vehicle_instability_onset__tyy__2025_09_28_14_57_17__000325090,road_guided_vehicle_instability_v0_1,tyy,2025_09_28_14_57_17,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_57_17_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_57_17_vehicle.csv,dd1127e5cf3742fe46c2d55e839261b79b041c5e7825193aec04e11d57df8d54,325.09,325.09,328.445,3.355,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_57_17__00023,ay,strong,3.02173,3.124103,2,1,0,ok,,2600,671,3.46564,-3.46564,3.02173,0.185034,0.161513,1.706596,0.00818602,93.9396,-0.05428,0.48206,0.48206,45.92,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,high,2,2,0,0,1.237179,13.6136,1,weak,straight,secondary,0.125,old_v400_context__tyy__2025_09_28_14_57_17__00039,ok,middle_section,section4,8226.25558,-0.0,279.730218,0.0,low,design_regular_road,0,none,,,,,56.98,hybrid_accept_medium,base_dynamic_score=45.92; ay_support=+2.9; yaw_rate_support=+5; post_steering_response=+0.1; old_v400_nearby=+3.0; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__tyy__2025_09_28_14_57_17__000427465,road_guided_vehicle_instability_v0_1,tyy,2025_09_28_14_57_17,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_57_17_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_57_17_vehicle.csv,dd1127e5cf3742fe46c2d55e839261b79b041c5e7825193aec04e11d57df8d54,427.465,427.465,432.925,5.46,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_57_17__00032;raw_vehicle_dynamic_onset__tyy__2025_09_28_14_57_17__00033,ay;ay,extreme;extreme,8.718268,41.382158,1,0,0,ok,,2600,1092,8.67441,-8.67441,8.67441,2.0968,0.65234,23.812567,0.0,21.5442,1.297215,0.031325,-0.031325,88.03,auto_accept_instability_high,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,1,3.846743,37.003333,4,extreme_active,straight,primary,3.04,old_v400_context__tyy__2025_09_28_14_57_17__00056,ok,middle_section,section5,10801.286644,-0.0,960.938707,0.0,very_low,design_regular_road,0,none,,,,,100.0,hybrid_accept_high,base_dynamic_score=88.03; ay_support=+8.0; roll_rate_support=+8.0; yaw_rate_support=+5; lateral_support=+6.0; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5; old_v400_primary=+5; old_v400_active=+5; old_v400_extreme=+6; old_primary_score=+2.4
vehicle_instability_onset__xst__2025_09_26_11_34_18__000146145,road_guided_vehicle_instability_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,146.145,146.145,155.335,9.19,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00005,ay,extreme,11.1914,66.018507,3,1,0,ok,,5200,3676,11.1914,11.1914,11.1914,3.35061,1.26888,3.893574,0.0108969,103.439,-0.249582,1.477418,-1.477418,84.29,auto_accept_instability_high,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,3,3,1,3,4.907681,18.502667,4,extreme_active,straight,secondary,0.6,old_v400_context__xst__2025_09_26_11_34_18__00007,ok,curve1,curve1,4161.14029,-0.00729802,21.819517,0.0,medium,design_curve_context,0,none,,,,,100.0,hybrid_accept_high,base_dynamic_score=84.29; ay_support=+8.0; roll_rate_support=+8.0; yaw_rate_support=+5; lateral_support=+1.7; post_steering_response=+4.3; multi_second_dynamic_episode=+4; old_v400_nearby=+4.5; old_v400_primary=+5; old_v400_active=+5; old_v400_extreme=+6; old_primary_score=+3.1; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__xst__2025_09_26_11_34_18__000160025,road_guided_vehicle_instability_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,160.025,160.025,160.69,0.665,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00007,roll_rate,extreme,0.687154,13.743085,1,0,2,ok,,5200,266,1.80476,1.80476,0.424016,0.801816,0.235607,6.78852,0.0077808,1.88932,-0.466614,0.618108,0.618108,33.76,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,1,4.774125,15.82,4,extreme_active,curve,primary,0.9,old_v400_context__xst__2025_09_26_11_34_18__00010,ok,curve1,curve1,4203.140011,-0.00729802,101.777581,0.0,medium,design_curve_context,0,none,,,,,70.44,hybrid_accept_medium,base_dynamic_score=33.76; roll_rate_support=+5.3; yaw_rate_support=+5; lateral_support=+5.1; post_steering_response=+0.7; old_v400_nearby=+1.5; old_v400_primary=+5; old_v400_active=+5; old_v400_extreme=+6; old_primary_score=+3.0; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__xst__2025_09_26_11_34_18__000182330,road_guided_vehicle_instability_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,182.33,182.33,184.92,2.59,raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,2,3,raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00016;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00017;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00018,ay;roll_rate;roll_rate,extreme;strong;extreme,0.5455,10.910006,1,0,1,ok,,5200,1036,0.50078,-0.50078,0.50078,0.573777,0.082423,3.180787,0.00743365,5.945235,-0.083689,0.225409,-0.225409,44.33,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,1,4.23845,14.893667,3,strong_active,curve,primary,4.055,old_v400_context__xst__2025_09_26_11_34_18__00011,ok,curve1,curve1,4192.140084,-0.00729802,105.931237,0.0,medium,design_curve_context,0,none,,,,,67.12,hybrid_accept_medium,base_dynamic_score=44.33; roll_rate_support=+3.8; lateral_support=+0.8; old_v400_nearby=+1.5; old_v400_primary=+5; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+2.6
