episode_uid,subject,session_stamp,vehicle_file,episode_index_in_record,episode_start_s,episode_end_s,episode_duration_s,condition_peak_s,vehicle_response_onset_s,driver_action_onset_s,vehicle_peak_s,driver_peak_s,response_order,driver_minus_vehicle_onset_s,vehicle_risk_level,vehicle_component_count,vehicle_score_peak,condition_score_peak,driver_score_peak,driver_response_type,anchor_quality,is_low_mu_context,is_curve_context,is_roll_context,is_lateral_dynamic_context,min_mu,median_speed_kmh,peak_abs_ay,peak_abs_yaw_rate,peak_abs_roll_rate,peak_abs_roll,steer_angle_range,steer_rate_peak,brake_range,speed_range_kmh,lat_offset_range,recommended_model_window_start_s,recommended_model_window_end_s,road_module_names,road_design_categories,nearest_road_candidate_s,nearest_road_candidate_delta_s,episode_group_id,episode_group_cn,episode_reason_cn,recommended_task_cn,review_panel_path,trajectory_3d_path,has_review_panel_v1_1,has_trajectory_3d_v1_1,manual_decision_v1_1,manual_decision_reason_v1_1,is_train_candidate_v1_1,is_control_candidate_v1_1,is_discarded_v1_1
rec_v1_txj_2025_09_27_08_40_46_0000,txj,2025_09_27_08_40_46,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,0,0.0,11.235,11.235,11.12,0.02,1.255,11.12,1.58,车辆先变化,1.235,极强,2,4.0,4.0,3.2,制动为主,窗口截断,True,False,True,False,0.8,0.0,0.5300094735294117,0.0197062852941176,0.5229475588235295,0.0853822588235294,0.356765444117647,0.5996896193771446,0.810763,14.10154117647059,0.0710713411764705,0.0,13.235,middle_section,连续超车负荷事件段,0.0,-5.6175,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_08_40_46_0001,txj,2025_09_27_08_40_46,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,1,103.655,106.06,2.405000000000001,105.17,105.165,103.675,105.17,103.915,驾驶员先动,-1.490000000000009,极强,1,4.0,4.0,3.2,方向盘快速操作,坐标风险高,True,False,False,True,0.8,72.64930588235295,2.6754211764705884,0.196949794117647,0.1015179382352941,0.0351231647058823,2.301000676470588,6.263872837371133,1.0,51.16815294117647,3.417804705882353,101.655,108.06,middle_section,连续超车负荷事件段,104.175,-0.6825000000000045,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_08_40_46_0002,txj,2025_09_27_08_40_46,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,2,120.47,122.035,1.5649999999999975,120.69,,120.485,121.995,120.69,缺少一方起点,,弱,0,0.0299556611450165,2.4000000000000004,3.2,制动为主,可能切在事件中段,True,False,False,False,0.8,99.18943970588236,0.1522812058823529,0.0073963532352941,0.0032291752941176,0.00202962,0.0251683529411765,0.1877849480968813,0.3294897647058822,21.82202647058824,0.0372714705882353,118.47,124.035,,,127.5,6.247500000000002,review,边界复核样本,强度或语义边界不清,人工复核,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_08_40_46_0006,txj,2025_09_27_08_40_46,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,6,227.695,230.52,2.825000000000017,230.445,230.435,227.71,230.445,227.905,驾驶员先动,-2.7249999999999943,极强,1,4.0,4.0,3.2,制动为主,坐标风险高,True,False,False,True,0.8,102.89663235294115,2.360605294117647,0.1010389058823529,0.0947009029411764,0.0323695647058823,0.7969686764705882,2.1834961937722115,1.0,50.050829411764695,3.4211535294117645,225.695,232.52,middle_section,连续超车负荷事件段,226.205,-2.9025000000000034,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_08_40_46_0010,txj,2025_09_27_08_40_46,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,10,301.085,303.26,2.175000000000012,302.035,,301.305,302.04,302.035,缺少一方起点,,弱,0,0.8625758045698915,2.4000000000000004,3.2,制动为主,正常,True,False,False,False,0.8,116.01941176470588,2.306212058823529,0.1075187352941176,0.1059621470588235,0.0315529970588235,0.6272151470588235,1.5918088235269354,0.51456,29.19473823529411,0.5925951,299.085,305.26,,,314.395,12.222499999999968,review,边界复核样本,强度或语义边界不清,人工复核,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_08_40_46_0021,txj,2025_09_27_08_40_46,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,21,621.465,624.365,2.8999999999999773,622.325,,621.51,623.25,622.325,缺少一方起点,,弱,0,0.8429969104368581,2.4000000000000004,3.2,制动为主,正常,False,False,False,False,1.0,94.34799558823528,2.326380294117647,0.0993378764705882,0.103557,0.0326117029411764,0.6627274147058823,1.7177673010360133,0.4410422499999999,28.195070588235296,0.7618457352941177,619.465,626.365,,,633.494,10.579000000000065,review,边界复核样本,强度或语义边界不清,人工复核,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_08_40_46_0030,txj,2025_09_27_08_40_46,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,30,723.255,736.73,13.475000000000025,724.52,736.7,723.27,736.73,724.52,驾驶员先动,-13.430000000000064,强,1,2.205789552116561,2.4000000000000004,3.2,制动为主,窗口截断,False,False,False,True,1.0,1.5246529411764709,0.4233505882352941,0.0226156088235294,0.0167010411764705,0.0058738461764705,0.1521409764705882,2.198516955019301,0.9235749999999998,73.80576176470589,1.4941174411764706,721.255,736.73,,,689.031,-40.96150000000012,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_08_53_44_0002,txj,2025_09_27_08_53_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,2,99.032,101.175,2.1430000000000007,99.09,,99.05,100.555,99.09,缺少一方起点,,弱,0,0.2541733020166489,2.4000000000000004,3.2,制动为主,可能切在事件中段,True,False,False,False,0.8,99.9700074074074,0.7302690925925925,0.0309059018518518,0.0357857851851851,0.010037352037037,0.1654928592592592,0.3728639551898269,0.7824719999999998,46.90924814814814,0.3474038888888888,97.032,103.175,,,106.905,6.801500000000004,review,边界复核样本,强度或语义边界不清,人工复核,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_08_53_44_0010,txj,2025_09_27_08_53_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,10,379.157,381.062,1.9050000000000296,380.895,380.882,379.185,380.895,379.442,驾驶员先动,-1.6970000000000027,极强,1,4.0,4.0,3.2,制动为主,坐标风险高,True,False,False,True,0.8,104.7964074074074,1.2676053703703702,0.0522652314814814,0.0734944277777777,0.0175522999999999,0.3365512537037036,1.1291766117968114,0.9284727407407408,41.43962222222221,3.4420846296296297,377.157,383.062,,,386.305,6.195499999999981,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_08_53_44_0012,txj,2025_09_27_08_53_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,12,411.837,413.457,1.6200000000000043,411.86,411.845,,411.86,413.002,缺少一方起点,,极强,1,4.0,4.0,0.919477610220692,弱操作,坐标风险高,True,False,False,True,0.8,77.99892592592592,2.019997037037037,0.0980292555555555,0.1296601851851851,0.0255899574074074,1.1824639074074073,3.2141094787399958,0.0,13.899959259259248,2.485760185185185,409.837,415.457,,,419.405,6.757999999999981,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_08_53_44_0015,txj,2025_09_27_08_53_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,15,527.185,528.61,1.4250000000000682,527.2,527.19,527.455,527.2,527.502,车辆先变化,0.2649999999999863,极强,1,4.0,4.0,1.082194566452682,弱操作,坐标风险高,True,False,False,True,0.2,119.11025925925924,1.001357962962963,0.1068846481481481,0.0363460462962963,0.0148893185185185,1.2957412592592592,3.782899958859933,0.0,1.0123703703703768,3.423147222222222,525.185,530.61,,,522.903,-4.994500000000016,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_08_53_44_0016,txj,2025_09_27_08_53_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,16,532.165,533.39,1.2250000000000227,532.84,532.83,533.127,532.84,533.172,车辆先变化,0.2969999999999118,极强,1,4.0,4.0,1.088782024483264,弱操作,坐标风险高,True,False,False,True,0.2,116.92566666666669,0.7349815925925925,0.1004751481481481,0.03585655,0.0113884166666666,1.0748867962962962,3.8059269592583584,0.0,0.5599814814814721,3.4117975925925927,530.165,535.39,,,537.165,4.3875000000000455,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_08_53_44_0021,txj,2025_09_27_08_53_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,21,604.962,606.267,1.3050000000000637,605.9,605.857,,605.9,605.382,缺少一方起点,,极强,1,4.0,4.0,0.5630145486638212,无明显操作,坐标风险高,True,False,False,True,0.8,112.5103148148148,2.4120116666666664,0.0941336,0.1212175185185185,0.0313078351851851,0.9599406666666666,1.9680635802481063,0.0,3.382314814814819,1.5422527592592592,602.962,608.267,differentmu_road,低附着路段,605.932,0.3174999999999954,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_08_53_44_0024,txj,2025_09_27_08_53_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,24,634.267,637.037,2.769999999999982,635.485,635.475,,635.485,634.407,缺少一方起点,,极强,1,4.0,4.0,0.7626978431862897,无明显操作,坐标风险高,False,False,False,True,1.0,92.85057962962964,2.5683109259259256,0.115648,0.1120926851851851,0.0339069629629629,0.915715925925926,2.6660729309234874,0.0,15.455257407407387,3.5806427777777774,632.267,639.037,differentmu_road,低附着路段,638.454,2.8019999999999072,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_08_53_44_0026,txj,2025_09_27_08_53_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,26,660.28,661.36,1.080000000000041,660.562,660.547,,660.562,661.205,缺少一方起点,,极强,1,4.0,4.0,0.3946737362266455,无明显操作,坐标风险高,False,True,False,True,1.0,76.80221481481482,2.5337240740740734,0.1245534259259259,0.0460992851851851,0.034391387037037,0.3339075185185186,1.3796144490253766,0.0,1.002737037037022,3.1100198148148146,658.28,663.36,,,638.454,-22.365999999999985,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_08_53_44_0027,txj,2025_09_27_08_53_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,27,664.27,678.045,13.774999999999975,669.452,665.23,665.037,669.452,665.082,驾驶员先动,-0.1929999999999836,极强,4,4.0,4.0,3.2,方向盘快速操作,窗口截断,False,True,True,True,1.0,61.245785185185184,4.747085370370371,0.3113113888888889,0.3506365185185185,0.0682594314814814,3.741933888888888,10.626146621063445,1.0,71.92759814814815,3.0553075925925923,662.27,678.045,,,638.454,-32.70350000000008,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_09_06_19_0000,txj,2025_09_27_09_06_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_06_19_vehicle.csv,0,0.0,3.154,3.154,2.009,1.959,0.0,2.009,0.004,驾驶员先动,-1.959,极强,1,4.0,4.0,3.2,制动为主,窗口截断,True,False,True,False,0.8,4.277079621212121,0.2511327424242424,0.0177875893939393,0.8988176515151516,0.0851576969696969,0.3453874151515151,2.160381152433449,0.6008418484848486,10.85930606060606,0.0690902809090909,0.0,5.154,middle_section,连续超车负荷事件段,0.0,-1.577,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_09_06_19_0008,txj,2025_09_27_09_06_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_06_19_vehicle.csv,8,208.759,211.205,2.4460000000000264,209.745,209.71,,209.745,209.539,缺少一方起点,,极强,1,4.0,4.0,0.809429167175704,弱操作,坐标风险高,True,False,False,True,0.8,108.9094090909091,3.077726363636364,0.1183099242424242,0.117571,0.0427273151515151,1.211033681818182,4.94864078099625,0.0,2.49348484848484,3.2902840909090907,206.759,213.205,,,200.35,-9.632000000000003,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_09_06_19_0011,txj,2025_09_27_09_06_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_06_19_vehicle.csv,11,267.435,268.74,1.3050000000000068,267.84,267.794,,267.84,268.364,缺少一方起点,,极强,1,4.0,4.0,0.5990613411585711,无明显操作,坐标风险高,True,False,False,True,0.8,115.93589393939396,2.4121533333333334,0.0937031545454545,0.0932186257575757,0.0351854348484848,0.552291106060606,3.662506249335707,0.0,1.2442575757575582,2.4184415151515157,265.435,270.74,fix_road,施工/维修变道/道路受限,267.425,-0.6624999999999659,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_09_06_19_0014,txj,2025_09_27_09_06_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_06_19_vehicle.csv,14,368.479,369.99,1.511000000000024,368.674,,368.504,368.479,368.674,缺少一方起点,,弱,0,0.0601898011029446,2.4000000000000004,3.2,制动为主,可能切在事件中段,True,False,False,False,0.8,88.78594696969697,0.2094246212121212,0.0117491257575757,0.008908766060606,0.0028528439393939,0.1406737363636363,1.2906322314156458,0.9275045454545454,33.25745151515153,0.3318248136363636,366.479,371.99,,,365.9,-3.334500000000048,review,边界复核样本,强度或语义边界不清,人工复核,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_09_06_19_0016,txj,2025_09_27_09_06_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_06_19_vehicle.csv,16,454.154,457.189,3.035000000000025,456.419,456.384,454.209,456.419,456.029,驾驶员先动,-2.175000000000012,极强,1,4.0,4.0,4.0,方向盘快速操作,坐标风险高,True,False,False,True,0.2,128.1048181818182,1.4401427272727274,0.3001060757575757,0.0777043424242424,0.0201149106060606,4.302465606060606,27.44417713478057,0.6200780000000001,18.26256060606059,3.3590674242424243,452.154,459.189,middle_section,连续超车负荷事件段,454.652,-1.0195000000000505,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_09_06_19_0022,txj,2025_09_27_09_06_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_06_19_vehicle.csv,22,624.114,627.999,3.884999999999991,625.434,,624.154,625.22,625.434,缺少一方起点,,弱,0,0.2859755197367554,2.4000000000000004,3.2,制动为主,正常,False,False,False,False,1.0,49.76910303030303,0.8008355757575757,0.0539890636363636,0.0423275863636363,0.0111440393939393,0.4600234393939394,2.5988359733344404,0.9271416181818182,72.16936196969698,0.7262996666666667,622.114,629.865,,,584.991,-41.06550000000004,review,边界复核样本,强度或语义边界不清,人工复核,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_09_17_11_0000,txj,2025_09_27_09_17_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_17_11_vehicle.csv,0,0.0,5.34,5.34,4.936,0.035,2.536,4.936,2.64,车辆先变化,2.501,极强,2,4.0,4.0,3.2,制动为主,窗口截断,True,False,True,False,0.8,0.0092766575757575,0.3402244151515151,0.0260953106060606,0.5541286818181818,0.0878081075757575,1.1351428787878788,4.353187190082646,0.7009430000000001,5.654708181818181,0.025305054090909,0.0,7.34,middle_section,连续超车负荷事件段,0.0,-2.67,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_09_17_11_0001,txj,2025_09_27_09_17_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_17_11_vehicle.csv,1,35.441,37.241,1.7999999999999972,36.701,36.681,,36.701,36.576,缺少一方起点,,极强,1,4.0,4.0,0.543453359938075,无明显操作,坐标风险高,True,False,False,True,0.8,122.6005303030303,2.466582727272727,0.0937023848484848,0.1060056515151515,0.0355863196969696,0.683267287878788,3.936192152894697,0.0,1.2531060606060578,3.364176212121212,33.441,39.241,middle_section,连续超车负荷事件段,36.175,-0.1660000000000039,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_09_17_11_0007,txj,2025_09_27_09_17_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_17_11_vehicle.csv,7,207.24,209.535,2.2949999999999875,207.83,207.805,,207.83,209.38,缺少一方起点,,极强,1,4.0,4.0,0.9417864706516006,弱操作,坐标风险高,True,True,False,True,0.8,33.218280303030305,1.2004257575757575,0.1281709999999999,0.0592161257575757,0.0160814181818181,0.6890815303030304,6.821289164361097,0.0,2.8071303030303056,2.4542898484848483,205.24,211.535,,,241.4,33.01250000000002,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_09_17_11_0012,txj,2025_09_27_09_17_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_17_11_vehicle.csv,12,305.835,308.85,3.015000000000043,307.25,307.23,,307.25,308.446,缺少一方起点,,极强,1,4.0,4.0,0.5384402081168639,无明显操作,坐标风险高,True,False,False,True,0.8,96.84463787878788,3.0722586363636366,0.1276326515151515,0.0921004439393939,0.0443970106060606,1.4912172575757576,3.8998822681565306,0.0,5.28952575757576,3.281553333333333,303.835,310.85,fix_road,施工/维修变道/道路受限,304.455,-2.8874999999999886,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_09_17_11_0014,txj,2025_09_27_09_17_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_17_11_vehicle.csv,14,316.481,317.466,0.9850000000000136,316.851,,316.506,316.976,316.851,缺少一方起点,,弱,0,0.2455802771099144,2.4000000000000004,3.2,制动为主,事件很短,True,False,False,False,0.8,105.69160606060606,1.0813919696969696,0.0430658893939394,0.0295918515151515,0.0151311333333333,0.0780425757575757,1.318957254375392,0.291503106060606,11.47838787878787,0.2244180345454545,314.481,319.466,,,327.985,11.011500000000012,review,边界复核样本,强度或语义边界不清,人工复核,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_09_17_11_0021,txj,2025_09_27_09_17_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_17_11_vehicle.csv,21,407.965,410.036,2.0710000000000264,409.071,409.051,,409.071,408.961,缺少一方起点,,极强,1,4.0,4.0,0.417416008459272,无明显操作,坐标风险高,True,False,False,True,0.8,129.3926212121212,2.6687786363636365,0.0947012651515151,0.0975262409090909,0.0397930393939394,0.9395266666666668,3.023313016552574,0.0,2.296393939393937,3.350659696969697,405.965,412.036,,,416.7,7.6995,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_txj_2025_09_27_09_17_11_0031,txj,2025_09_27_09_17_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_17_11_vehicle.csv,31,601.656,618.271,16.61500000000001,602.256,602.241,606.591,602.256,609.186,车辆先变化,4.350000000000023,极强,5,4.0,4.0,4.0,方向盘快速操作,窗口截断,False,True,True,True,1.0,67.0856606060606,10.871957575757577,0.7781588636363637,0.9006460151515152,0.1882580151515151,6.278763333333333,49.23941466869351,1.0,80.6800090909091,6.797906666666667,599.656,618.271,,,586.266,-23.69749999999999,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_tyy_2025_09_28_14_23_43_0005,tyy,2025_09_28_14_23_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,5,277.71,279.595,1.885000000000048,278.295,278.285,,278.295,278.08,缺少一方起点,,极强,1,4.0,4.0,0.607731512086609,无明显操作,坐标风险高,True,False,False,True,0.8,93.53711470588236,1.894485882352941,0.0886729382352941,0.0642543764705882,0.0288389352941176,0.6554587647058823,1.5334674740467986,0.0,5.021841176470588,2.4763461764705883,275.71,281.595,fix_road,施工/维修变道/道路受限,280.784,2.13149999999996,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_tyy_2025_09_28_14_23_43_0015,tyy,2025_09_28_14_23_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,15,557.505,564.09,6.585000000000036,558.545,558.535,559.6,558.545,561.44,车辆先变化,1.0650000000000546,极强,1,4.0,4.0,2.3087614001359804,方向盘快速操作,坐标风险高,True,False,False,True,0.8,3.979518823529412,0.2123634705882353,0.0756262735294117,0.0290852823529411,0.0032866655882352,2.335566529411764,5.162399653977927,0.522378,7.810071470588236,3.4915347058823527,555.505,566.09,,,530.26,-30.537500000000023,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_tyy_2025_09_28_14_23_43_0016,tyy,2025_09_28_14_23_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,16,572.865,580.29,7.424999999999954,573.215,,572.9,573.04,573.215,缺少一方起点,,弱,0,0.0286201405001197,2.5839833998721606,3.445311199829548,方向盘快速操作,正常,True,False,False,False,0.8,0.0,0.0219689235294117,8.752821176470588e-06,0.002470669117647,0.0013784505882352,3.0678285,8.693432145336626,0.2062376,0.0005369983205882,3.208823529410321e-05,570.865,582.29,,,595.503,18.925500000000056,review,边界复核样本,强度或语义边界不清,人工复核,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_tyy_2025_09_28_14_23_43_0017,tyy,2025_09_28_14_23_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,17,584.595,591.07,6.475000000000023,584.605,584.6,584.695,584.605,585.645,车辆先变化,0.0950000000000272,极强,1,4.0,4.0,3.471493995657081,方向盘快速操作,坐标风险高,True,False,False,True,0.8,4.654101911764706,0.6251355000000001,0.1097187058823529,0.0762592676470588,0.009685939117647,6.062431470588235,8.759498269904162,0.404988,6.384416176470587,3.4589667647058824,582.595,593.07,,,595.503,7.670500000000061,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
rec_v1_tyy_2025_09_28_14_23_43_0024,tyy,2025_09_28_14_23_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,24,803.105,815.39,12.284999999999968,803.115,803.11,,803.115,809.135,缺少一方起点,,极强,1,4.0,4.0,0.9541560447226508,弱操作,坐标风险高,False,False,False,True,1.0,49.498563235294114,1.292880588235294,0.0922486911764705,0.0694020588235294,0.0180749735294117,0.6151311470588237,2.4075882698983837,0.0,6.99726764705882,3.4918232352941176,801.105,817.39,differentmu_road,低附着路段,809.051,-0.1964999999999008,review,需要复核,窗口/坐标风险,人工复核后再决定,,,False,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True
