sample_id,event_uid,subject,session_stamp,window_config_id,split_strategy,split,model_name,sample_rmse,gt_peak_abs,pred_peak_abs,peak_amp_abs_error,peak_amp_ratio_pred_over_gt,peak_direction_match,wrong_side,peak_time_abs_error_s,onset_delay_abs_error_s,tail_abs_error,tail_drift_risk,zero_crossing_mismatch,gt_reversal_count,pred_reversal_count,reversal_count_exact,gt_multi_segment,pred_multi_segment,is_large_response,large_response_recalled,severe_amp_under,is_difficult_peak_top20
raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00003__pre1_label2_event_trigger,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00003,rjy,2025_09_28_20_02_20,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.2305150032043457,0.2865830063819885,0.10937146842479706,0.17721153795719147,0.3816397552861702,0,1,1.0400000214576721,0.7899999916553497,0.14098846912384033,0,1,1,1,1,0,0,0,0,1,0
raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00004__pre1_label2_event_trigger,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00004,rjy,2025_09_28_20_02_20,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.08764231950044632,0.06928960233926773,0.07941319793462753,0.010123595595359802,1.1461055519671033,1,0,0.5,0.4150000214576721,0.07696132361888885,1,0,2,0,0,1,0,0,0,0,0
raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00005__pre1_label2_event_trigger,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00005,rjy,2025_09_28_20_02_20,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.7044413089752197,0.8606190085411072,0.37030747532844543,0.49031153321266174,0.43028038150839637,0,1,0.49000000953674316,0.24999999068677425,0.9576223790645599,1,1,3,9,0,1,1,1,0,1,0
raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00006__pre1_label2_event_trigger,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00006,rjy,2025_09_28_20_02_20,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.06726454198360443,0.44889798760414124,0.37030747532844543,0.0785905122756958,0.8249256747726824,1,0,0.059999942779541016,0.1249999850988388,0.03529566526412964,0,0,1,9,0,0,1,0,0,0,0
raw_road_curvature_onset__txj__2025_09_27_08_53_44__00001__pre1_label2_event_trigger,raw_road_curvature_onset__txj__2025_09_27_08_53_44__00001,txj,2025_09_27_08_53_44,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,1.2700750827789307,1.920038104057312,0.37030747532844543,1.5497306287288666,0.19286464916812504,1,0,0.25999999046325684,1.8700000047683716,0.7615246474742889,0,0,3,9,0,1,1,1,0,1,1
raw_road_curvature_onset__txj__2025_09_27_08_53_44__00002__pre1_label2_event_trigger,raw_road_curvature_onset__txj__2025_09_27_08_53_44__00002,txj,2025_09_27_08_53_44,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.09119731187820435,0.19931699335575104,0.1666017323732376,0.03271526098251343,0.8358631623339733,1,0,1.1549999713897705,0.015000000596046448,0.10115201771259308,1,0,2,0,0,1,0,0,0,0,0
raw_road_curvature_onset__txj__2025_09_27_08_53_44__00003__pre1_label2_event_trigger,raw_road_curvature_onset__txj__2025_09_27_08_53_44__00003,txj,2025_09_27_08_53_44,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.23212258517742157,0.3124139904975891,0.10937146842479706,0.20304252207279205,0.3500850530112257,1,0,1.5550000369548798,1.244999948889017,0.2772994786500931,1,0,3,1,0,1,0,0,0,1,0
raw_road_curvature_onset__txj__2025_09_27_08_53_44__00004__pre1_label2_event_trigger,raw_road_curvature_onset__txj__2025_09_27_08_53_44__00004,txj,2025_09_27_08_53_44,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.34365546703338623,0.5387830138206482,0.1666017323732376,0.3721812814474106,0.3092186058202208,1,0,1.625,1.2299999631941319,0.18543140590190887,0,0,4,0,0,1,0,0,0,1,0
raw_road_curvature_onset__txj__2025_09_27_08_53_44__00005__pre1_label2_event_trigger,raw_road_curvature_onset__txj__2025_09_27_08_53_44__00005,txj,2025_09_27_08_53_44,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.4372389018535614,0.6827729940414429,0.1666017323732376,0.5161712616682053,0.24400750150807113,0,1,1.1349999904632568,1.6750000268220901,0.006904527544975281,0,0,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__txj__2025_09_27_09_06_19__00001__pre1_label2_event_trigger,raw_road_curvature_onset__txj__2025_09_27_09_06_19__00001,txj,2025_09_27_09_06_19,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.584215521812439,0.8641106486320496,0.37030747532844543,0.4938031733036041,0.42854173353223834,0,1,0.9149999618530273,1.125,1.0701939761638641,1,1,1,9,0,0,1,1,0,1,0
raw_road_curvature_onset__txj__2025_09_27_09_06_19__00002__pre1_label2_event_trigger,raw_road_curvature_onset__txj__2025_09_27_09_06_19__00002,txj,2025_09_27_09_06_19,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.2933136224746704,0.4609414339065552,0.1666017323732376,0.29433970153331757,0.3614379617845596,1,0,1.550000011920929,0.5749999955296516,0.26765619963407516,1,0,6,0,0,1,0,0,0,1,0
raw_road_curvature_onset__txj__2025_09_27_09_06_19__00003__pre1_label2_event_trigger,raw_road_curvature_onset__txj__2025_09_27_09_06_19__00003,txj,2025_09_27_09_06_19,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.1401185840368271,0.27611202001571655,0.10937146842479706,0.1667405515909195,0.39611266622355495,1,0,0.9000000357627869,1.1700000241398811,0.13390153646469116,0,0,5,1,0,1,0,0,0,1,0
raw_road_curvature_onset__txj__2025_09_27_09_06_19__00004__pre1_label2_event_trigger,raw_road_curvature_onset__txj__2025_09_27_09_06_19__00004,txj,2025_09_27_09_06_19,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.2166362702846527,0.5396559834480286,0.1666017323732376,0.37305425107479095,0.30871840113541915,1,0,0.7200000286102295,0.6799999475479126,0.05088593810796738,0,0,3,0,0,1,0,0,0,1,0
raw_road_curvature_onset__txj__2025_09_27_09_06_19__00005__pre1_label2_event_trigger,raw_road_curvature_onset__txj__2025_09_27_09_06_19__00005,txj,2025_09_27_09_06_19,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.7278293967247009,0.7609639763832092,0.37030747532844543,0.3906565010547638,0.48662944215635845,0,1,0.33000004291534424,0.15999998152256012,0.21655532717704773,0,1,4,9,0,1,1,0,0,1,0
raw_road_curvature_onset__tyy__2025_09_28_14_23_43__00001__pre1_label2_event_trigger,raw_road_curvature_onset__tyy__2025_09_28_14_23_43__00001,tyy,2025_09_28_14_23_43,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.9345236420631409,1.8741331100463867,0.37030747532844543,1.5038256347179413,0.19758867358107768,0,1,0.9099999666213989,1.8900000005960464,2.0802164375782013,1,1,1,9,0,0,1,1,0,1,1
raw_road_curvature_onset__tyy__2025_09_28_14_23_43__00002__pre1_label2_event_trigger,raw_road_curvature_onset__tyy__2025_09_28_14_23_43__00002,tyy,2025_09_28_14_23_43,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.537338376045227,0.7641045451164246,0.1666017323732376,0.597502812743187,0.2180352589681991,0,1,0.5049999952316284,1.8599999397993088,0.27479271590709686,0,0,4,0,0,1,0,0,0,1,0
raw_road_curvature_onset__tyy__2025_09_28_14_23_43__00003__pre1_label2_event_trigger,raw_road_curvature_onset__tyy__2025_09_28_14_23_43__00003,tyy,2025_09_28_14_23_43,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.06148889288306236,0.011344999074935913,0.10937146842479706,0.09802646934986115,9.640500426873317,0,1,1.1350000500679016,1.3849999904632568,0.1053844690322876,1,0,0,1,0,0,0,0,0,0,0
raw_road_curvature_onset__tyy__2025_09_28_14_23_43__00004__pre1_label2_event_trigger,raw_road_curvature_onset__tyy__2025_09_28_14_23_43__00004,tyy,2025_09_28_14_23_43,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.1909342110157013,0.5260426998138428,0.1666017323732376,0.35944096744060516,0.3167076217048445,0,1,0.0,0.875,0.6926444321870804,1,0,4,0,0,1,0,0,0,1,0
raw_road_curvature_onset__tyy__2025_09_28_14_57_17__00001__pre1_label2_event_trigger,raw_road_curvature_onset__tyy__2025_09_28_14_57_17__00001,tyy,2025_09_28_14_57_17,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,1.7057130336761475,2.440140962600708,0.37030747532844543,2.0698334872722626,0.1517565915264874,1,0,0.11500000953674316,1.7750000059604645,2.0282876193523407,1,0,6,9,0,1,1,1,0,1,1
raw_road_curvature_onset__tyy__2025_09_28_14_57_17__00002__pre1_label2_event_trigger,raw_road_curvature_onset__tyy__2025_09_28_14_57_17__00002,tyy,2025_09_28_14_57_17,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.37564265727996826,0.6660169363021851,0.1666017323732376,0.49941520392894745,0.2501463901176938,0,1,1.2599999904632568,1.650000050663948,0.036748677492141724,0,0,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__tyy__2025_09_28_14_57_17__00003__pre1_label2_event_trigger,raw_road_curvature_onset__tyy__2025_09_28_14_57_17__00003,tyy,2025_09_28_14_57_17,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.2792477309703827,0.37280258536338806,0.10937146842479706,0.263431116938591,0.293376367865549,0,1,0.9300000071525574,1.0200000703334808,0.12004455924034119,0,0,1,1,1,0,0,0,0,1,0
raw_road_curvature_onset__xst__2025_09_26_11_34_18__00001__pre1_label2_event_trigger,raw_road_curvature_onset__xst__2025_09_26_11_34_18__00001,xst,2025_09_26_11_34_18,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.4787338674068451,0.9623709917068481,0.37030747532844543,0.5920635163784027,0.3847866140184391,1,0,0.36000001430511475,0.1599999964237213,0.3894282281398773,0,0,1,9,0,0,1,1,0,1,1
raw_road_curvature_onset__xst__2025_09_26_11_34_18__00002__pre1_label2_event_trigger,raw_road_curvature_onset__xst__2025_09_26_11_34_18__00002,xst,2025_09_26_11_34_18,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.1488097608089447,0.10890859365463257,0.1666017323732376,0.05769313871860504,1.5297390847003283,0,1,0.5850000381469727,0.5999999865889549,0.16555462777614594,1,0,1,0,0,0,0,0,0,0,0
raw_road_curvature_onset__xst__2025_09_26_11_34_18__00003__pre1_label2_event_trigger,raw_road_curvature_onset__xst__2025_09_26_11_34_18__00003,xst,2025_09_26_11_34_18,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.31704702973365784,0.4712387025356293,0.10937146842479706,0.3618672341108322,0.23209356072897627,0,1,0.4200000762939453,1.0799999237060547,0.2034711018204689,0,1,1,1,1,0,0,0,0,1,0
raw_road_curvature_onset__xst__2025_09_26_11_34_18__00004__pre1_label2_event_trigger,raw_road_curvature_onset__xst__2025_09_26_11_34_18__00004,xst,2025_09_26_11_34_18,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.15324312448501587,0.40020430088043213,0.1666017323732376,0.23360256850719452,0.41629170902641727,1,0,0.3250000476837158,0.574999988079071,0.18682758510112762,0,0,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__xst__2025_09_26_11_34_18__00005__pre1_label2_event_trigger,raw_road_curvature_onset__xst__2025_09_26_11_34_18__00005,xst,2025_09_26_11_34_18,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.19198797643184662,0.3150308132171631,0.37030747532844543,0.05527666211128235,1.1754643031479526,1,0,0.6949999332427979,0.5200000032782555,0.10667946934700012,0,1,1,9,0,0,1,0,0,0,0
raw_road_curvature_onset__yyl__2025_09_28_09_29_01__00001__pre1_label2_event_trigger,raw_road_curvature_onset__yyl__2025_09_28_09_29_01__00001,yyl,2025_09_28_09_29_01,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.2300458401441574,0.22304999828338623,0.37030747532844543,0.1472574770450592,1.6601994090041094,1,0,0.9149999618530273,0.030000001192092896,0.016966670751571655,0,1,6,9,0,1,1,0,0,0,0
raw_road_curvature_onset__yyl__2025_09_28_09_29_01__00002__pre1_label2_event_trigger,raw_road_curvature_onset__yyl__2025_09_28_09_29_01__00002,yyl,2025_09_28_09_29_01,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.14380261301994324,0.4157373309135437,0.1666017323732376,0.2491355985403061,0.40073796598238115,1,0,0.009999990463256836,0.04499995708465576,0.2491355985403061,1,0,1,0,0,0,0,0,0,1,0
raw_road_curvature_onset__yyl__2025_09_28_09_29_01__00003__pre1_label2_event_trigger,raw_road_curvature_onset__yyl__2025_09_28_09_29_01__00003,yyl,2025_09_28_09_29_01,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.05502820014953613,0.05619901418685913,0.10937146842479706,0.05317245423793793,1.9461456754586828,1,0,1.2600000500679016,0.1550000011920929,0.10782745480537415,1,0,1,1,1,0,0,0,0,0,0
raw_road_curvature_onset__yyl__2025_09_28_09_29_01__00004__pre1_label2_event_trigger,raw_road_curvature_onset__yyl__2025_09_28_09_29_01__00004,yyl,2025_09_28_09_29_01,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.14319615066051483,0.3698349893093109,0.1666017323732376,0.2032332569360733,0.45047585325654654,1,0,0.7350000143051147,0.025000035762786865,0.005158543586730957,0,1,3,0,0,1,0,0,0,1,0
raw_road_curvature_onset__yyl__2025_09_28_09_29_01__00005__pre1_label2_event_trigger,raw_road_curvature_onset__yyl__2025_09_28_09_29_01__00005,yyl,2025_09_28_09_29_01,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.8877204060554504,1.4250630140304565,0.1666017323732376,1.258461281657219,0.1169083266725474,1,0,1.5099999904632568,1.9700000006705523,1.0083786994218826,1,0,3,0,0,1,0,1,0,1,1
raw_road_curvature_onset__yyl__2025_09_28_09_39_01__00001__pre1_label2_event_trigger,raw_road_curvature_onset__yyl__2025_09_28_09_39_01__00001,yyl,2025_09_28_09_39_01,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,1.1241122484207153,1.824911117553711,0.37030747532844543,1.4546036422252655,0.20291808832029132,1,0,0.18499994277954102,0.7450000047683716,1.422307699918747,1,0,1,9,0,0,1,1,0,1,1
raw_road_curvature_onset__yyl__2025_09_28_09_39_01__00002__pre1_label2_event_trigger,raw_road_curvature_onset__yyl__2025_09_28_09_39_01__00002,yyl,2025_09_28_09_39_01,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.5867968797683716,0.943350613117218,0.1666017323732376,0.7767488807439804,0.1766063752507851,1,0,1.0149999856948853,1.8900000005960464,0.3585871011018753,0,0,1,0,0,0,0,1,0,1,1
raw_road_curvature_onset__yyl__2025_09_28_09_39_01__00003__pre1_label2_event_trigger,raw_road_curvature_onset__yyl__2025_09_28_09_39_01__00003,yyl,2025_09_28_09_39_01,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.14559760689735413,0.34016507863998413,0.10937146842479706,0.23079361021518707,0.3215246810815376,1,0,0.13499999046325684,0.5799999833106995,0.17683613300323486,1,0,1,1,1,0,0,0,0,1,0
raw_road_curvature_onset__yyl__2025_09_28_09_39_01__00004__pre1_label2_event_trigger,raw_road_curvature_onset__yyl__2025_09_28_09_39_01__00004,yyl,2025_09_28_09_39_01,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.0854160264134407,0.292167991399765,0.1666017323732376,0.1255662590265274,0.5702258196562034,1,0,0.5299999713897705,0.0949999988079071,0.028875350952148438,0,1,1,0,0,0,0,0,0,0,0
raw_road_curvature_onset__yyl__2025_09_28_09_39_01__00005__pre1_label2_event_trigger,raw_road_curvature_onset__yyl__2025_09_28_09_39_01__00005,yyl,2025_09_28_09_39_01,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.39905083179473877,0.21694397926330566,0.37030747532844543,0.15336349606513977,1.7069267217552138,0,1,0.5499999523162842,0.7699999734759331,0.3608943223953247,1,1,2,9,0,1,1,0,0,0,0
raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00001__pre1_label2_event_trigger,raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00001,yzy,2025_09_27_14_13_03,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.3006507158279419,0.8222290277481079,0.37030747532844543,0.4519215524196625,0.45037022877023764,1,0,0.3700000047683716,0.09999999403953552,0.16043564677238464,0,0,5,9,0,1,1,1,0,1,0
raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00002__pre1_label2_event_trigger,raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00002,yzy,2025_09_27_14_13_03,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.17519821226596832,0.3899065852165222,0.1666017323732376,0.2233048528432846,0.4272862749438321,1,0,0.5199999809265137,0.014999985694885254,0.001647844910621643,0,0,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00003__pre1_label2_event_trigger,raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00003,yzy,2025_09_27_14_13_03,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.4017491340637207,0.5256928205490112,0.10937146842479706,0.4163213521242142,0.2080520489333945,0,1,1.0049999952316284,1.564999982714653,0.23279327154159546,0,0,4,1,0,1,0,0,0,1,0
raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00004__pre1_label2_event_trigger,raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00004,yzy,2025_09_27_14_13_03,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.22578023374080658,0.2260199934244156,0.1666017323732376,0.05941826105117798,0.7371105973815174,0,1,0.6050000190734863,0.5050000250339508,0.36539483070373535,1,0,3,0,0,1,0,0,0,0,0
raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00005__pre1_label2_event_trigger,raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00005,yzy,2025_09_27_14_13_03,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.200217142701149,0.2640678882598877,0.37030747532844543,0.10623958706855774,1.402319220896711,1,0,0.7199999094009399,0.5399999991059303,0.02621956169605255,0,1,5,9,0,1,1,0,0,0,0
raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00001__pre1_label2_event_trigger,raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00001,yzy,2025_09_27_14_37_08,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.27675727009773254,0.13055098056793213,0.37030747532844543,0.2397564947605133,2.8364970811977637,1,0,0.5300000309944153,0.14000000059604645,0.2064323127269745,1,1,4,9,0,1,1,0,0,0,0
raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00002__pre1_label2_event_trigger,raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00002,yzy,2025_09_27_14_37_08,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.21718984842300415,0.39025598764419556,0.1666017323732376,0.22365425527095795,0.42690371870765975,1,0,1.3100000023841858,0.35500000417232513,0.07704626023769379,0,1,1,0,0,0,0,0,0,1,0
raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00003__pre1_label2_event_trigger,raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00003,yzy,2025_09_27_14_37_08,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.07838011533021927,0.17069298028945923,0.10937146842479706,0.06132151186466217,0.6407496561330533,1,0,0.029999971389770508,0.5649999678134918,0.014626473188400269,0,1,1,1,1,0,0,0,0,0,0
raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00004__pre1_label2_event_trigger,raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00004,yzy,2025_09_27_14_37_08,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.10630323737859726,0.12007860094308853,0.1666017323732376,0.04652313143014908,1.3874389863369478,1,0,0.004999995231628418,0.3500000014901161,0.04652313143014908,0,0,2,0,0,1,0,0,0,0,0
raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00005__pre1_label2_event_trigger,raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00005,yzy,2025_09_27_14_37_08,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.26791560649871826,0.18936800956726074,0.37030747532844543,0.1809394657611847,1.9554911950263576,1,0,0.5500000715255737,0.004999998956918716,0.07326433062553406,0,1,3,9,0,1,1,0,0,0,0
raw_road_curvature_onset__zdq__2025_09_26_15_21_51__00001__pre1_label2_event_trigger,raw_road_curvature_onset__zdq__2025_09_26_15_21_51__00001,zdq,2025_09_26_15_21_51,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.22335466742515564,0.4035196900367737,0.1666017323732376,0.23691795766353607,0.4128713827026751,1,0,1.3450000286102295,0.5149999856948853,0.14441542327404022,0,1,4,0,0,1,0,0,0,1,0
raw_road_curvature_onset__zdq__2025_09_26_15_21_51__00002__pre1_label2_event_trigger,raw_road_curvature_onset__zdq__2025_09_26_15_21_51__00002,zdq,2025_09_26_15_21_51,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.5169257521629333,0.5206316709518433,0.37030747532844543,0.15032419562339783,0.7112657488766135,0,1,0.5849999189376831,0.054999999701976776,0.33977532386779785,1,1,6,9,0,1,1,0,0,0,0
raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00001__pre1_label2_event_trigger,raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00001,zdq,2025_09_26_15_27_09,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.8996434211730957,1.5175641775131226,0.37030747532844543,1.1472567021846771,0.2440143756788456,0,1,0.9199999570846558,0.2750000059604645,1.7236475050449371,1,1,5,9,0,1,1,1,0,1,1
raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00002__pre1_label2_event_trigger,raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00002,zdq,2025_09_26_15_27_09,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.10260043293237686,0.3066539764404297,0.1666017323732376,0.14005224406719208,0.5432890005442389,1,0,0.48000001907348633,0.3149999976158142,0.08751828968524933,0,1,3,0,0,1,0,0,0,0,0
raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00003__pre1_label2_event_trigger,raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00003,zdq,2025_09_26_15_27_09,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.37860438227653503,0.6358239650726318,0.10937146842479706,0.5264524966478348,0.1720153288218749,1,0,0.6150000095367432,1.655000001192093,0.14768949151039124,0,1,3,1,0,1,0,0,0,1,0
raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00004__pre1_label2_event_trigger,raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00004,zdq,2025_09_26_15_27_09,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.11961491405963898,0.09058249741792679,0.1666017323732376,0.07601923495531082,1.8392265296525836,0,1,0.8999999761581421,0.01499999314546585,0.10726053267717361,1,0,4,0,0,1,0,0,0,0,0
raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00005__pre1_label2_event_trigger,raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00005,zdq,2025_09_26_15_27_09,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.2779775857925415,0.48816901445388794,0.37030747532844543,0.1178615391254425,0.7585640717953114,1,0,0.9149999618530273,0.0599999874830246,0.28208568692207336,1,1,1,9,0,0,1,0,0,0,0
raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00001__pre1_label2_event_trigger,raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00001,zdq,2025_09_26_15_52_46,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.5240775942802429,0.6178500652313232,0.1666017323732376,0.45124833285808563,0.26964751118195945,0,1,0.7100000381469727,1.6450000256299973,0.4636617451906204,1,1,5,0,0,1,0,0,0,1,0
raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00002__pre1_label2_event_trigger,raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00002,zdq,2025_09_26_15_52_46,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.2020968645811081,0.46286091208457947,0.1666017323732376,0.29625917971134186,0.3599390832613538,1,0,0.0,0.5599999874830246,0.29625917971134186,1,1,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00003__pre1_label2_event_trigger,raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00003,zdq,2025_09_26_15_52_46,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.14252518117427826,0.21031200885772705,0.10937146842479706,0.10094054043292999,0.5200438577845796,0,1,1.0250000357627869,0.9650000333786011,0.09683147072792053,0,0,3,1,0,1,0,0,0,0,0
raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00004__pre1_label2_event_trigger,raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00004,zdq,2025_09_26_15_52_46,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.17574435472488403,0.42743098735809326,0.1666017323732376,0.26082925498485565,0.3897745771849292,1,0,0.690000057220459,0.009999990463256836,0.017375752329826355,0,0,1,0,0,0,0,0,0,1,0
raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00005__pre1_label2_event_trigger,raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00005,zdq,2025_09_26_15_52_46,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.1503458321094513,0.5174899697303772,0.37030747532844543,0.14718249440193176,0.7155838701982633,1,0,0.875,0.29500001668930054,0.30651965737342834,1,0,3,9,0,1,1,0,0,0,0
raw_road_curvature_onset__zdq__2025_09_26_16_03_48__00001__pre1_label2_event_trigger,raw_road_curvature_onset__zdq__2025_09_26_16_03_48__00001,zdq,2025_09_26_16_03_48,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,1.2208049297332764,1.692444086074829,0.37030747532844543,1.3221366107463837,0.2188004190952473,0,1,0.9149999618530273,0.21000003814697266,1.8985274136066437,1,0,4,9,0,1,1,1,0,1,1
raw_road_curvature_onset__zdq__2025_09_26_16_03_48__00002__pre1_label2_event_trigger,raw_road_curvature_onset__zdq__2025_09_26_16_03_48__00002,zdq,2025_09_26_16_03_48,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.1092332974076271,0.06143568828701973,0.1666017323732376,0.10516604408621788,2.711807046010382,1,0,0.0,0.05499999225139618,0.10516604408621788,1,0,4,0,0,1,0,0,0,0,0
raw_road_curvature_onset__zdq__2025_09_26_16_03_48__00003__pre1_label2_event_trigger,raw_road_curvature_onset__zdq__2025_09_26_16_03_48__00003,zdq,2025_09_26_16_03_48,pre1_label2_event_trigger,session_level_split,train,train_mean_by_event_type,0.0718555673956871,0.29408809542655945,0.10937146842479706,0.1847166270017624,0.37190035953736733,1,0,0.1499999761581421,1.0849999785423279,0.18818062543869019,1,0,3,1,0,1,0,0,0,1,0
