sample_id,event_uid,subject,session_stamp,window_config_id,split_strategy,split,model_name,sample_rmse,gt_peak_abs,pred_peak_abs,peak_amp_abs_error,peak_amp_ratio_pred_over_gt,peak_direction_match,wrong_side,peak_time_abs_error_s,onset_delay_abs_error_s,tail_abs_error,tail_drift_risk,zero_crossing_mismatch,gt_reversal_count,pred_reversal_count,reversal_count_exact,gt_multi_segment,pred_multi_segment,is_large_response,large_response_recalled,severe_amp_under,is_difficult_peak_top20
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000466090__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000466090,byx,2025_09_28_17_35_43,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.4924980700016022,1.5961029529571533,0.0,1.5961029529571533,0.0,1,0,2.0,0.33500003814697266,1.5961029529571533,1,1,2,0,0,1,0,1,0,1,1
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000497615__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000497615,byx,2025_09_28_17_35_43,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.2238708734512329,0.446804016828537,0.0,0.446804016828537,0.0,0,1,0.4449999928474426,1.9299999997019768,0.1769769936800003,0,1,1,0,0,0,0,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000049290__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000049290,byx,2025_09_28_17_46_00,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.10992083698511124,0.33335697650909424,0.0,0.33335697650909424,0.0,0,1,1.9900000095367432,1.9400000013411045,0.33335697650909424,1,1,1,0,0,0,0,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000067740__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000067740,byx,2025_09_28_17_46_00,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.02255639247596264,0.08656901121139526,0.0,0.08656901121139526,0.0,1,0,2.0,0.3049999475479126,0.08656901121139526,1,1,0,0,1,0,0,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000090925__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000090925,byx,2025_09_28_17_46_00,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.3421179950237274,0.49340447783470154,0.0,0.49340447783470154,0.0,1,0,1.590000033378601,1.199999988079071,0.4892156720161438,1,1,1,0,0,0,0,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580,byx,2025_09_28_17_46_00,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.9055979251861572,1.4929579496383667,0.0,1.4929579496383667,0.0,1,0,1.625,1.880000002682209,0.8255410194396973,1,1,2,0,0,1,0,1,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000134935__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000134935,byx,2025_09_28_17_46_00,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.3008868992328644,0.3824006915092468,0.0,0.3824006915092468,0.0,0,1,0.7200000286102295,1.9649999998509884,0.004713341593742371,0,1,1,0,0,0,0,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000170900__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000170900,byx,2025_09_28_17_46_00,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.6949800252914429,0.9599321484565735,0.0,0.9599321484565735,0.0,1,0,1.4800000190734863,1.9350000023841858,0.9290401935577393,1,1,2,0,0,1,0,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000198800__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000198800,byx,2025_09_28_17_46_00,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.07551704347133636,0.18221300840377808,0.0,0.18221300840377808,0.0,1,0,1.9900000095367432,1.7150000035762787,0.18221300840377808,1,1,1,0,0,0,0,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000215315__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000215315,byx,2025_09_28_17_46_00,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.7109260559082031,1.1232937574386597,0.0,1.1232937574386597,0.0,0,1,1.4500000476837158,1.6800000071525574,0.9868087768554688,1,1,6,0,0,1,0,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000334450__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000334450,byx,2025_09_28_17_46_00,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.26423096656799316,0.36529767513275146,0.0,0.36529767513275146,0.0,1,0,1.815000057220459,1.9700000006705523,0.3645995855331421,1,1,1,0,0,0,0,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000358145__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000358145,byx,2025_09_28_17_46_00,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.27296796441078186,0.6082471013069153,0.0,0.6082471013069153,0.0,1,0,1.9950000047683716,1.9200000017881393,0.6082471013069153,1,1,1,0,0,0,0,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000433720__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000433720,byx,2025_09_28_17_46_00,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.5460824966430664,0.948935866355896,0.0,0.948935866355896,0.0,1,0,1.2450000047683716,1.8149999976158142,0.09878590703010559,0,1,3,0,0,1,0,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000527800__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000527800,byx,2025_09_28_17_46_00,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.44035273790359497,0.7489205002784729,0.0,0.7489205002784729,0.0,0,1,1.4149999618530273,0.9800000190734863,0.5098105072975159,1,1,2,0,0,1,0,0,0,1,0
vehicle_instability_allraw__cwh__2025_09_26_19_23_28__000146005__pre1_label2_event_trigger,vehicle_instability_allraw__cwh__2025_09_26_19_23_28__000146005,cwh,2025_09_26_19_23_28,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.8329257965087891,1.3215609788894653,0.0,1.3215609788894653,0.0,0,1,1.9950000047683716,1.574999988079071,1.3215609788894653,1,0,2,0,0,1,0,0,0,1,0
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000042425__pre1_label2_event_trigger,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000042425,cwh,2025_09_26_19_27_21,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.21090993285179138,0.6075491309165955,0.0,0.6075491309165955,0.0,1,0,2.0,1.530000001192093,0.6075491309165955,1,1,3,0,0,1,0,0,0,1,0
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000179505__pre1_label2_event_trigger,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000179505,cwh,2025_09_26_19_27_21,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.5701959133148193,1.1266101598739624,0.0,1.1266101598739624,0.0,1,0,1.7899999618530273,0.7849999666213989,1.0931001901626587,1,1,2,0,0,1,0,0,0,1,0
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000205535__pre1_label2_event_trigger,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000205535,cwh,2025_09_26_19_27_21,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.6925642490386963,1.0485939979553223,0.0,1.0485939979553223,0.0,1,0,1.309999942779541,1.5,0.5686290264129639,1,0,1,0,0,0,0,0,0,1,0
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000086165__pre1_label2_event_trigger,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000086165,cwh,2025_09_26_19_35_47,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.39841988682746887,0.7314673066139221,0.0,0.7314673066139221,0.0,0,1,1.9900000095367432,1.8950000032782555,0.7314673066139221,1,1,1,0,0,0,0,0,0,1,0
