subject,session_stamp,vehicle_raw_relative_path,segment_index,module_name,instance_name,road_risk_class_cn,entry_time_rel_s,exit_time_rel_s,duration_s,road_s_start_m,road_s_end_m,road_s_min_m,road_s_max_m,median_nearest_dist_m,p90_nearest_dist_m,point_count,high_point_ratio,medium_point_ratio,low_point_ratio,very_low_point_ratio,segment_mapping_reliability
jy,2025_09_26_17_17_11,原始车辆数据/jy/Entity_Recording_2025_09_26_17_17_11_vehicle.csv,11,differentmu_road,mu1,高风险路面,510.7,676.2,165.5,13661.161,14400.161,13661.161,15024.161,724.845,1424.038,1656,0.0085,0.0562,0.1492,0.7862,very_low
jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,0,middle_section,section1,普通连接段,0.0,49.2,49.2,0.0,1156.625,0.0,1156.625,3.578,8.496,493,1.0,0.0,0.0,0.0,high
jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,1,longstraight,longstraight,长直线路段,49.305,61.5,12.195,1160.625,1610.625,1160.625,1610.625,2.752,6.606,123,1.0,0.0,0.0,0.0,high
jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,2,middle_section,section2,普通连接段,61.605,97.5,35.895,1613.517,2768.517,1613.517,2768.517,4.383,5.188,360,1.0,0.0,0.0,0.0,high
jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,3,curve1,curve1,弯道路段,97.605,207.4,109.795,2772.142,4584.14,2772.142,4584.14,172.183,275.481,1099,0.3039,0.0874,0.6087,0.0,low
jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,4,middle_section,section3,普通连接段,207.5,246.805,39.305,4587.574,5745.574,4587.574,5745.574,275.163,275.726,394,0.0,0.0,1.0,0.0,low
jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,5,fix_road,fix_road,特殊道路段,246.9,303.105,56.205,5747.199,7192.199,5747.199,7192.199,274.646,275.694,563,0.0,0.0,1.0,0.0,low
jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,6,middle_section,section4,普通连接段,303.2,336.0,32.8,7195.256,8349.256,7195.256,8349.256,274.151,275.758,329,0.0,0.0,1.0,0.0,low
jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,7,curve2,curve2,弯道路段,336.105,392.7,56.595,8352.88,9578.88,8352.88,9578.88,419.633,913.923,567,0.0,0.0,0.5714,0.4286,low
jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,8,middle_section,section5,普通连接段,392.805,435.4,42.595,10435.287,11339.287,10435.287,11339.287,968.788,1001.015,427,0.0,0.0,0.0,1.0,very_low
jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,9,stop,stop,特殊道路段,435.5,470.0,34.5,11341.911,12499.911,11341.911,12499.911,887.06,924.818,346,0.0,0.0,0.0,1.0,very_low
jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,10,middle_section,section6,普通连接段,470.105,504.805,34.7,12503.536,13660.161,12503.536,13660.161,781.578,826.087,348,0.0,0.0,0.0,1.0,very_low
jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,11,differentmu_road,mu1,高风险路面,504.9,639.0,134.1,13663.161,14392.161,13663.161,15025.161,686.083,1363.477,1342,0.0119,0.076,0.1952,0.7168,very_low
jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,0,middle_section,section1,普通连接段,0.0,57.305,57.305,0.0,1158.625,0.0,1158.625,3.299,8.5,574,1.0,0.0,0.0,0.0,high
jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,1,longstraight,longstraight,长直线路段,57.4,69.5,12.1,1161.625,1611.517,1161.625,1611.517,3.085,6.255,122,1.0,0.0,0.0,0.0,high
jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,2,middle_section,section2,普通连接段,69.605,104.0,34.395,1615.517,2770.517,1615.517,2770.517,3.763,4.366,345,1.0,0.0,0.0,0.0,high
jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,3,curve1,curve1,弯道路段,104.105,170.4,66.295,2774.142,4586.14,2774.142,4586.14,25.255,273.47,664,0.4895,0.1657,0.3449,0.0,low
jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,4,middle_section,section3,普通连接段,170.5,205.605,35.105,4588.574,5745.574,4588.574,5745.574,274.386,276.115,352,0.0,0.0,1.0,0.0,low
jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,5,fix_road,fix_road,特殊道路段,205.7,252.605,46.905,5749.199,7190.199,5749.199,7190.199,274.365,275.944,470,0.0,0.0,1.0,0.0,low
jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,6,middle_section,section4,普通连接段,252.7,281.0,28.3,7194.256,8351.256,7194.256,8351.256,272.542,273.606,284,0.0,0.0,1.0,0.0,low
jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,7,curve2,curve2,弯道路段,281.105,328.0,46.895,8354.88,9578.88,8354.88,9578.88,468.876,921.992,470,0.0,0.0,0.5277,0.4723,low
jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,8,middle_section,section5,普通连接段,328.105,357.2,29.095,10433.287,11339.287,10433.287,11339.287,973.839,1000.75,292,0.0,0.0,0.0,1.0,very_low
jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,9,stop,stop,特殊道路段,357.305,388.105,30.8,11342.911,12498.911,11342.911,12498.911,885.457,923.576,309,0.0,0.0,0.0,1.0,very_low
jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,10,middle_section,section6,普通连接段,388.2,418.9,30.7,12502.536,13659.536,12502.536,13659.536,785.284,824.943,308,0.0,0.0,0.0,1.0,very_low
jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,11,differentmu_road,mu1,高风险路面,419.0,549.5,130.5,13663.161,14385.161,13663.161,15026.161,662.922,1313.796,1306,0.013,0.0896,0.232,0.6654,very_low
jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,0,middle_section,section1,普通连接段,0.0,47.7,47.7,0.0,1158.625,0.0,1158.625,3.914,8.345,478,1.0,0.0,0.0,0.0,high
jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,1,longstraight,longstraight,长直线路段,47.8,59.8,12.0,1162.625,1609.625,1162.625,1609.625,2.897,5.9,121,1.0,0.0,0.0,0.0,high
jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,2,middle_section,section2,普通连接段,59.9,95.1,35.2,1612.517,2770.517,1612.517,2770.517,4.145,5.86,353,1.0,0.0,0.0,0.0,high
jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,3,curve1,curve1,弯道路段,95.2,155.8,60.6,2774.142,4586.14,2774.142,4586.14,14.756,272.765,607,0.5107,0.1367,0.3526,0.0,low
jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,4,middle_section,section3,普通连接段,155.9,186.0,30.1,4589.574,5743.574,4589.574,5743.574,272.935,274.594,302,0.0,0.0,1.0,0.0,low
jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,5,fix_road,fix_road,特殊道路段,186.1,229.0,42.9,5748.199,7189.199,5748.199,7189.199,275.449,276.554,430,0.0,0.0,1.0,0.0,low
jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,6,middle_section,section4,普通连接段,229.1,260.3,31.2,7193.256,8351.88,7193.256,8351.88,273.104,274.712,313,0.0,0.0,1.0,0.0,low
jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,7,curve2,curve2,弯道路段,260.4,317.6,57.2,8355.88,9578.88,8355.88,9578.88,384.699,900.472,573,0.0,0.0977,0.4991,0.4031,low
jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,8,middle_section,section5,普通连接段,317.7,363.0,45.3,10436.287,11340.287,10436.287,11340.287,971.274,1001.371,454,0.0,0.0,0.0,1.0,very_low
jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,9,stop,stop,特殊道路段,363.1,400.2,37.1,11341.911,12496.911,11341.911,12496.911,891.671,925.631,372,0.0,0.0,0.0,1.0,very_low
jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,10,middle_section,section6,普通连接段,400.3,432.7,32.4,12501.536,13660.161,12501.536,13660.161,780.695,825.191,325,0.0,0.0,0.0,1.0,very_low
jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,11,differentmu_road,mu1,高风险路面,432.8,564.8,132.0,13663.161,14355.161,13663.161,15025.161,677.44,1340.745,1321,0.0129,0.0802,0.1983,0.7086,very_low
jy,2025_09_26_18_01_40,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,0,middle_section,section1,普通连接段,0.0,50.205,50.205,0.0,1157.625,0.0,1157.625,4.526,7.845,503,1.0,0.0,0.0,0.0,high
jy,2025_09_26_18_01_40,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,1,longstraight,longstraight,长直线路段,50.305,63.5,13.195,1161.625,1610.625,1161.625,1610.625,2.702,5.755,133,1.0,0.0,0.0,0.0,high
jy,2025_09_26_18_01_40,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,2,middle_section,section2,普通连接段,63.605,99.605,36.0,1613.517,2770.517,1613.517,2770.517,4.069,5.424,361,1.0,0.0,0.0,0.0,high
jy,2025_09_26_18_01_40,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,3,curve1,curve1,弯道路段,99.705,167.0,67.295,2774.142,4584.14,2774.142,4584.14,22.432,273.879,674,0.4955,0.1617,0.3427,0.0,low
jy,2025_09_26_18_01_40,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,4,middle_section,section3,普通连接段,167.105,198.605,31.5,4587.574,5745.574,4587.574,5745.574,274.938,276.073,316,0.0,0.0,1.0,0.0,low
jy,2025_09_26_18_01_40,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,5,fix_road,fix_road,特殊道路段,198.705,242.105,43.4,5749.199,7190.199,5749.199,7190.199,275.718,277.064,435,0.0,0.0,1.0,0.0,low
jy,2025_09_26_18_01_40,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,6,middle_section,section4,普通连接段,242.205,271.5,29.295,7194.256,8351.88,7194.256,8351.88,272.936,274.097,294,0.0,0.0,1.0,0.0,low
jy,2025_09_26_18_01_40,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,7,curve2,curve2,弯道路段,271.605,322.5,50.895,8354.88,9578.88,8354.88,9578.88,425.829,909.308,510,0.0,0.0,0.5647,0.4353,low
jy,2025_09_26_18_01_40,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,8,middle_section,section5,普通连接段,322.605,351.5,28.895,10435.287,11337.287,10435.287,11337.287,976.488,1000.848,290,0.0,0.0,0.0,1.0,very_low
jy,2025_09_26_18_01_40,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,9,stop,stop,特殊道路段,351.605,381.205,29.6,11341.911,12500.536,11341.911,12500.536,883.336,921.666,297,0.0,0.0,0.0,1.0,very_low
jy,2025_09_26_18_01_40,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,10,middle_section,section6,普通连接段,381.305,408.705,27.4,12504.536,13660.161,12504.536,13660.161,786.656,825.618,275,0.0,0.0,0.0,1.0,very_low
jy,2025_09_26_18_01_40,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,11,differentmu_road,mu1,高风险路面,408.805,522.605,113.8,13665.161,14392.161,13665.161,15024.161,670.848,1306.383,1139,0.0114,0.0755,0.2037,0.7094,very_low
lx,2025_09_26_08_58_43,原始车辆数据/lx/Entity_Recording_2025_09_26_08_58_43_vehicle.csv,0,middle_section,section1,普通连接段,0.0,62.9,62.9,0.0,1157.625,0.0,1157.625,2.862,8.5,630,1.0,0.0,0.0,0.0,high
lx,2025_09_26_08_58_43,原始车辆数据/lx/Entity_Recording_2025_09_26_08_58_43_vehicle.csv,1,longstraight,longstraight,长直线路段,63.0,76.3,13.3,1160.625,1608.625,1160.625,1608.625,2.756,5.186,134,1.0,0.0,0.0,0.0,high
lx,2025_09_26_08_58_43,原始车辆数据/lx/Entity_Recording_2025_09_26_08_58_43_vehicle.csv,2,middle_section,section2,普通连接段,76.4,113.5,37.1,1612.517,2769.517,1612.517,2769.517,2.61,3.712,372,1.0,0.0,0.0,0.0,high
lx,2025_09_26_08_58_43,原始车辆数据/lx/Entity_Recording_2025_09_26_08_58_43_vehicle.csv,3,curve1,curve1,弯道路段,113.6,189.9,76.3,2773.142,4586.14,2773.142,4586.14,25.072,272.699,764,0.4895,0.1518,0.3586,0.0,low
lx,2025_09_26_08_58_43,原始车辆数据/lx/Entity_Recording_2025_09_26_08_58_43_vehicle.csv,4,middle_section,section3,普通连接段,190.0,226.6,36.6,4588.574,5745.574,4588.574,5745.574,272.283,272.534,367,0.0,0.0,1.0,0.0,low
lx,2025_09_26_08_58_43,原始车辆数据/lx/Entity_Recording_2025_09_26_08_58_43_vehicle.csv,5,fix_road,fix_road,特殊道路段,226.7,273.0,46.3,5748.199,6541.199,5748.199,6562.199,273.233,281.58,464,0.0,0.0,1.0,0.0,low
lx,2025_09_26_09_06_38,原始车辆数据/lx/Entity_Recording_2025_09_26_09_06_38_vehicle.csv,0,middle_section,section1,普通连接段,0.0,50.8,50.8,0.0,1157.625,0.0,1157.625,2.856,8.5,509,1.0,0.0,0.0,0.0,high
lx,2025_09_26_09_06_38,原始车辆数据/lx/Entity_Recording_2025_09_26_09_06_38_vehicle.csv,1,longstraight,longstraight,长直线路段,50.9,63.9,13.0,1160.625,1608.625,1160.625,1608.625,2.644,2.901,131,1.0,0.0,0.0,0.0,high
lx,2025_09_26_09_06_38,原始车辆数据/lx/Entity_Recording_2025_09_26_09_06_38_vehicle.csv,2,middle_section,section2,普通连接段,64.0,111.6,47.6,1612.517,2769.517,1612.517,2769.517,93.604,391.315,477,0.1803,0.499,0.3145,0.0063,low
lx,2025_09_26_09_06_38,原始车辆数据/lx/Entity_Recording_2025_09_26_09_06_38_vehicle.csv,3,curve1,curve1,弯道路段,111.7,383.0,271.3,2772.142,4203.14,2772.142,4203.14,3643.261,4235.716,2714,0.0,0.0,0.0,1.0,very_low
lx,2025_09_26_09_17_22,原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,0,middle_section,section1,普通连接段,0.0,49.9,49.9,0.0,1156.625,0.0,1156.625,2.696,8.5,500,1.0,0.0,0.0,0.0,high
lx,2025_09_26_09_17_22,原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,1,longstraight,longstraight,长直线路段,50.0,62.6,12.6,1160.625,1608.625,1160.625,1608.625,2.591,3.849,127,1.0,0.0,0.0,0.0,high
lx,2025_09_26_09_17_22,原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,2,middle_section,section2,普通连接段,62.7,96.8,34.1,1612.517,2770.517,1612.517,2770.517,2.616,3.162,342,1.0,0.0,0.0,0.0,high
lx,2025_09_26_09_17_22,原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,3,curve1,curve1,弯道路段,96.9,195.4,98.5,2774.142,4586.574,2774.142,4586.574,91.078,272.615,986,0.357,0.284,0.359,0.0,low
lx,2025_09_26_09_17_22,原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,4,middle_section,section3,普通连接段,195.5,235.6,40.1,4589.574,5746.199,4589.574,5746.199,272.329,272.651,402,0.0,0.0,1.0,0.0,low
lx,2025_09_26_09_17_22,原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,5,fix_road,fix_road,特殊道路段,235.7,291.6,55.9,5748.199,7190.199,5748.199,7190.199,272.552,275.437,560,0.0,0.0,1.0,0.0,low
lx,2025_09_26_09_17_22,原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,6,middle_section,section4,普通连接段,291.7,327.9,36.2,7193.256,8351.88,7193.256,8351.88,272.306,272.965,363,0.0,0.0,1.0,0.0,low
lx,2025_09_26_09_17_22,原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,7,curve2,curve2,弯道路段,328.0,379.6,51.6,8354.88,9579.88,8354.88,9579.88,466.617,903.17,517,0.0,0.0,0.53,0.47,low
lx,2025_09_26_09_17_22,原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,8,middle_section,section5,普通连接段,379.7,413.2,33.5,10435.287,11338.287,10435.287,11338.287,972.174,998.331,336,0.0,0.0,0.0,1.0,very_low
lx,2025_09_26_09_17_22,原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,9,stop,stop,特殊道路段,413.3,447.1,33.8,11341.911,12500.536,11341.911,12500.536,882.324,920.817,339,0.0,0.0,0.0,1.0,very_low
lx,2025_09_26_09_17_22,原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,10,middle_section,section6,普通连接段,447.2,485.1,37.9,12503.536,13659.536,12503.536,13659.536,781.722,823.744,380,0.0,0.0,0.0,1.0,very_low
lx,2025_09_26_09_17_22,原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,11,differentmu_road,mu1,高风险路面,485.2,619.4,134.2,13662.161,14435.161,13662.161,15025.161,667.847,1350.815,1343,0.0134,0.0901,0.2204,0.6761,very_low
lxy,2025_09_28_17_55_52,原始车辆数据/lxy/Entity_Recording_2025_09_28_17_55_52_vehicle.csv,0,middle_section,section1,普通连接段,0.0,48.905,48.905,0.0,1157.625,0.0,1157.625,6.176,8.5,490,1.0,0.0,0.0,0.0,high
lxy,2025_09_28_17_55_52,原始车辆数据/lxy/Entity_Recording_2025_09_28_17_55_52_vehicle.csv,1,longstraight,longstraight,长直线路段,49.0,61.105,12.105,1161.625,1611.517,1161.625,1611.517,5.291,5.94,122,1.0,0.0,0.0,0.0,high
lxy,2025_09_28_17_55_52,原始车辆数据/lxy/Entity_Recording_2025_09_28_17_55_52_vehicle.csv,2,middle_section,section2,普通连接段,61.2,94.2,33.0,1614.517,2770.517,1614.517,2770.517,3.729,5.999,331,1.0,0.0,0.0,0.0,high
lxy,2025_09_28_17_55_52,原始车辆数据/lxy/Entity_Recording_2025_09_28_17_55_52_vehicle.csv,3,curve1,curve1,弯道路段,94.305,158.805,64.5,2774.142,4585.14,2774.142,4585.14,6.964,281.962,646,0.5449,0.1517,0.3034,0.0,low
lxy,2025_09_28_17_55_52,原始车辆数据/lxy/Entity_Recording_2025_09_28_17_55_52_vehicle.csv,4,middle_section,section3,普通连接段,158.905,189.905,31.0,4588.574,5745.574,4588.574,5745.574,281.785,283.799,311,0.0,0.0,1.0,0.0,low
lxy,2025_09_28_17_55_52,原始车辆数据/lxy/Entity_Recording_2025_09_28_17_55_52_vehicle.csv,5,fix_road,fix_road,特殊道路段,190.0,246.2,56.2,5749.199,7191.199,5749.199,7191.199,281.582,285.042,563,0.0,0.0,1.0,0.0,low
lxy,2025_09_28_17_55_52,原始车辆数据/lxy/Entity_Recording_2025_09_28_17_55_52_vehicle.csv,6,middle_section,section4,普通连接段,246.305,310.7,64.395,7193.256,8351.88,7193.256,8351.88,281.969,289.173,645,0.0,0.0,1.0,0.0,low
lxy,2025_09_28_17_55_52,原始车辆数据/lxy/Entity_Recording_2025_09_28_17_55_52_vehicle.csv,7,curve2,curve2,弯道路段,310.805,360.2,49.395,8354.88,9578.88,8354.88,9578.88,479.543,890.409,495,0.0,0.0,0.5192,0.4808,low
lxy,2025_09_28_17_55_52,原始车辆数据/lxy/Entity_Recording_2025_09_28_17_55_52_vehicle.csv,8,middle_section,section5,普通连接段,360.305,385.605,25.3,10436.287,11340.911,10436.287,11340.911,969.459,1002.687,254,0.0,0.0,0.0,1.0,very_low
lxy,2025_09_28_17_55_52,原始车辆数据/lxy/Entity_Recording_2025_09_28_17_55_52_vehicle.csv,9,stop,stop,特殊道路段,385.7,417.7,32.0,11344.911,12499.911,11344.911,12499.911,886.489,922.874,321,0.0,0.0,0.0,1.0,very_low
lxy,2025_09_28_17_55_52,原始车辆数据/lxy/Entity_Recording_2025_09_28_17_55_52_vehicle.csv,10,middle_section,section6,普通连接段,417.805,452.5,34.695,12503.536,13659.536,12503.536,13659.536,784.915,825.008,348,0.0,0.0,0.0,1.0,very_low
lxy,2025_09_28_17_55_52,原始车辆数据/lxy/Entity_Recording_2025_09_28_17_55_52_vehicle.csv,11,differentmu_road,mu1,高风险路面,452.605,593.2,140.595,13663.161,14329.161,13663.161,15046.161,712.102,1376.401,1407,0.0092,0.059,0.1649,0.7669,very_low
lxy,2025_09_28_18_06_16,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_06_16_vehicle.csv,0,middle_section,section1,普通连接段,0.0,42.805,42.805,0.625,1156.625,0.625,1156.625,5.596,7.635,429,1.0,0.0,0.0,0.0,high
lxy,2025_09_28_18_06_16,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_06_16_vehicle.csv,1,longstraight,longstraight,长直线路段,42.9,55.5,12.6,1160.625,1609.625,1160.625,1609.625,3.702,4.05,127,1.0,0.0,0.0,0.0,high
lxy,2025_09_28_18_06_16,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_06_16_vehicle.csv,2,middle_section,section2,普通连接段,55.6,93.5,37.9,1612.517,2769.517,1612.517,2769.517,5.357,7.677,380,1.0,0.0,0.0,0.0,high
lxy,2025_09_28_18_06_16,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_06_16_vehicle.csv,3,curve1,curve1,弯道路段,93.6,191.5,97.9,2772.142,4584.14,2772.142,4584.14,198.317,281.053,980,0.3776,0.098,0.5245,0.0,low
lxy,2025_09_28_18_06_16,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_06_16_vehicle.csv,4,middle_section,section3,普通连接段,191.6,227.5,35.9,4587.574,5744.574,4587.574,5744.574,280.96,282.206,360,0.0,0.0,1.0,0.0,low
lxy,2025_09_28_18_06_16,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_06_16_vehicle.csv,5,fix_road,fix_road,特殊道路段,227.6,275.805,48.205,5747.199,7190.199,5747.199,7190.199,282.608,284.404,483,0.0,0.0,1.0,0.0,low
lxy,2025_09_28_18_06_16,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_06_16_vehicle.csv,6,middle_section,section4,普通连接段,275.9,305.9,30.0,7193.256,8350.256,7193.256,8350.256,280.32,281.768,301,0.0,0.0,1.0,0.0,low
lxy,2025_09_28_18_06_16,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_06_16_vehicle.csv,7,curve2,curve2,弯道路段,306.0,353.5,47.5,8352.88,9579.88,8352.88,9579.88,462.852,896.846,476,0.0,0.0,0.5336,0.4664,low
lxy,2025_09_28_18_06_16,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_06_16_vehicle.csv,8,middle_section,section5,普通连接段,353.6,378.305,24.705,10436.287,11339.287,10436.287,11339.287,972.985,1003.714,248,0.0,0.0,0.0,1.0,very_low
lxy,2025_09_28_18_06_16,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_06_16_vehicle.csv,9,stop,stop,特殊道路段,378.4,436.2,57.8,11342.911,12499.911,11342.911,12499.911,903.982,934.456,579,0.0,0.0,0.0,1.0,very_low
lxy,2025_09_28_18_06_16,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_06_16_vehicle.csv,10,middle_section,section6,普通连接段,436.305,467.7,31.395,12503.536,13660.161,12503.536,13660.161,786.661,828.439,315,0.0,0.0,0.0,1.0,very_low
lxy,2025_09_28_18_06_16,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_06_16_vehicle.csv,11,differentmu_road,mu1,高风险路面,467.805,579.7,111.895,13664.161,14376.161,13664.161,15047.161,671.542,1247.826,1120,0.0116,0.0759,0.2062,0.7063,very_low
