raw_vehicle_file,clean_vehicle_file,subject,status,rows,duration_s,source_map,missing_required_outputs,nan_after_clean
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_52_46_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zdq\Entity_Recording_2025_09_26_15_52_46_vehicle.csv,zdq,ok,120274,601.3649997711182,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,zdq,ok,111575,557.8699998855591,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,zt,ok,124980,624.896999835968,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_32_00_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zx\Entity_Recording_2025_09_27_16_32_00_vehicle.csv,zx,ok,140050,700.2459998130798,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_46_13_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zx\Entity_Recording_2025_09_27_16_46_13_vehicle.csv,zx,ok,142021,710.0999999046326,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_14_07_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zx\Entity_Recording_2025_09_27_17_14_07_vehicle.csv,zx,ok,112322,561.6050000190735,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_25_16_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zx\Entity_Recording_2025_09_27_17_25_16_vehicle.csv,zx,ok,27727,138.63199996948242,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,zx,ok,85307,426.52999997138977,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,zx,ok,124776,623.8749997615814,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_56_42_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zx\Entity_Recording_2025_09_27_17_56_42_vehicle.csv,zx,ok,33919,169.59100008010864,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_00_08_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zx\Entity_Recording_2025_09_27_18_00_08_vehicle.csv,zx,ok,75947,379.7279999256134,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_07_01_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zx\Entity_Recording_2025_09_27_18_07_01_vehicle.csv,zx,ok,120354,601.7669997215271,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_17_48_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zx\Entity_Recording_2025_09_27_18_17_48_vehicle.csv,zx,ok,114564,572.8150000572205,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_15_57_38_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zxy\Entity_Recording_2025_09_28_15_57_38_vehicle.csv,zxy,ok,40156,200.77500009536743,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_01_55_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zxy\Entity_Recording_2025_09_28_16_01_55_vehicle.csv,zxy,ok,112552,562.7550001144409,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_12_11_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zxy\Entity_Recording_2025_09_28_16_12_11_vehicle.csv,zxy,ok,122786,613.9249999523163,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_25_51_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zxy\Entity_Recording_2025_09_28_16_25_51_vehicle.csv,zxy,ok,111236,556.1749997138977,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_35_30_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zxy\Entity_Recording_2025_09_28_16_35_30_vehicle.csv,zxy,ok,159738,798.6850001811981,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
