sample_id,event_uid,subject,session_stamp,window_config_id,split_strategy,split,model_name,sample_rmse,gt_peak_abs,pred_peak_abs,peak_amp_abs_error,peak_amp_ratio_pred_over_gt,peak_direction_match,wrong_side,peak_time_abs_error_s,onset_delay_abs_error_s,tail_abs_error,tail_drift_risk,zero_crossing_mismatch,gt_reversal_count,pred_reversal_count,reversal_count_exact,gt_multi_segment,pred_multi_segment,is_large_response,large_response_recalled,severe_amp_under,is_difficult_peak_top20,checkpoint_tag
vehicle_instability_allraw__byx__2025_09_28_17_05_51__000484195__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000484195,byx,2025_09_28_17_05_51,pre2_label2_old_main,session_level_split,train,structure_best,0.6513195037841797,1.1178799867630005,0.11384615302085876,1.0040338337421417,0.1018411228118668,1,0,0.8050000667572021,1.5,0.5204068273305893,0,0,3,0,0,1,0,0,0,1,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_05_51__000546280__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000546280,byx,2025_09_28_17_05_51,pre2_label2_old_main,session_level_split,train,structure_best,0.12046439200639725,0.14695601165294647,0.25580933690071106,0.10885332524776459,1.7407204647390284,0,1,1.739999981597066,1.1249999953433871,0.015520676970481873,0,0,3,15,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000028810__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000028810,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,structure_best,0.3843843340873718,0.34609684348106384,0.29681864380836487,0.049278199672698975,0.8576173097187026,0,1,1.7100000530481339,0.03000000026077032,0.030469447374343872,0,1,1,1,1,0,0,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000058865__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000058865,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,structure_best,1.051602840423584,2.1975419521331787,0.503960371017456,1.6935815811157227,0.2293291240825942,1,0,0.019999980926513672,0.28499999176710844,0.42478929460048676,0,1,2,41,0,1,1,1,0,1,1,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000087445__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000087445,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,structure_best,0.6730075478553772,1.2529720067977905,0.8991245627403259,0.3538474440574646,0.7175934959937458,1,0,0.3500000238418579,0.16500000189989805,0.34888410568237305,0,1,1,32,0,0,1,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000131145__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000131145,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,structure_best,0.31785255670547485,1.7027480602264404,0.9727787375450134,0.729969322681427,0.5712992780715006,1,0,1.5550000071525574,0.02000001072883606,0.7682532072067261,0,0,2,6,0,1,1,1,1,0,1,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000164040__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000164040,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,structure_best,0.6421155333518982,1.257859230041504,0.7194558382034302,0.5384033918380737,0.5719684850423932,1,0,0.48000001907348633,0.10499999951571226,0.4932379126548767,0,1,2,13,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000216345__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000216345,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,structure_best,0.45554107427597046,0.9564404487609863,0.3581448197364807,0.5982956290245056,0.3744559530082994,1,0,0.16499996185302734,0.9050000263378024,0.6025046706199646,1,1,1,22,0,0,1,0,0,1,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000263965__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000263965,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,structure_best,0.5455154776573181,0.36093398928642273,0.5080311298370361,0.1470971405506134,1.4075458253223223,0,1,0.8899999856948853,0.03499999921768904,0.34222511947155,1,1,2,15,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000287425__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000287425,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,structure_best,0.19390203058719635,0.47211211919784546,0.2142944484949112,0.25781767070293427,0.4539058409663658,1,0,0.4950000047683716,1.2150000287219882,0.26304641366004944,1,1,3,16,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000319770__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000319770,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,structure_best,0.18550962209701538,0.41032660007476807,0.2531689405441284,0.15715765953063965,0.6169937325486502,1,0,0.6500000953674316,0.7649999810382724,0.1550619900226593,0,1,1,0,0,0,0,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000341810__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000341810,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,structure_best,0.5150619745254517,0.7436872720718384,0.6724579930305481,0.07122927904129028,0.9042214628161477,1,0,0.059999942779541016,0.08999999891966581,0.07284319400787354,0,1,3,10,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000411920__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000411920,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,structure_best,0.4772418737411499,1.1828088760375977,0.5385988354682922,0.6442100405693054,0.45535576066405165,1,0,0.440000057220459,0.8299999786540866,0.2011932134628296,0,1,6,6,1,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000450690__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000450690,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,structure_best,0.09222803264856339,0.05899199843406677,0.12586915493011475,0.06687715649604797,2.13366487441164,1,0,0.12499994039535522,0.6550000263378024,0.16063567250967026,1,1,1,1,1,0,0,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000517355__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000517355,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,structure_best,0.14629428088665009,0.16022101044654846,0.3206592798233032,0.16043826937675476,2.0013559952568065,1,0,0.014999985694885254,0.08000000100582838,0.16043826937675476,1,1,3,4,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000049910__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000049910,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,structure_best,0.3630339503288269,0.4670493006706238,0.2921299934387207,0.17491930723190308,0.6254799932667899,1,0,0.15500009059906006,0.04000000189989805,0.13656413555145264,0,1,4,37,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000065550__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000065550,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,structure_best,0.09219186007976532,0.10297000408172607,0.010301882401108742,0.09266812168061733,0.10004741179705363,0,1,0.8500000238418579,1.9300000071525574,0.05085916165262461,0,0,1,0,0,0,0,0,0,1,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000117195__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000117195,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,structure_best,0.6278822422027588,1.0007719993591309,0.8918395638465881,0.10893243551254272,0.8911515953860617,1,0,0.3700000047683716,0.24999999534338713,0.07794654369354248,0,1,2,20,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000164150__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000164150,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,structure_best,0.28270837664604187,1.3885834217071533,1.170366883277893,0.21821653842926025,0.8428495292267134,1,0,0.550000011920929,0.20499999355524778,0.22487914562225342,0,0,2,5,0,1,1,1,1,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000191805__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000191805,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,structure_best,0.526427149772644,0.3572689890861511,0.5773844122886658,0.22011542320251465,1.616105595298215,1,0,0.0549999475479126,0.2750000013038516,0.218666672706604,1,1,5,8,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000225005__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000225005,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,structure_best,0.44702664017677307,0.5108580589294434,0.4598144292831421,0.05104362964630127,0.9000825596188723,1,0,0.10000002384185791,0.29500001203268766,0.04826557636260986,0,1,5,0,0,1,0,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000248265__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000248265,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,structure_best,1.3436394929885864,2.4600415229797363,0.40813276171684265,2.0519087612628937,0.16590482636345505,1,0,0.2849999666213989,1.8700000047683716,1.1984442472457886,0,1,2,10,0,1,1,1,0,1,1,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000265825__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000265825,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,structure_best,0.2764686644077301,1.1597799062728882,0.3521633446216583,0.8076165616512299,0.303646702893296,1,0,1.985000004991889,1.159999961964786,0.8089133203029633,1,0,0,0,1,0,0,0,0,1,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000275870__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000275870,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,structure_best,0.17155936360359192,0.007510185241699219,0.1712566465139389,0.16374646127223969,22.803251984126984,0,1,0.11000001430511475,1.9900000048801303,0.16782262921333313,1,1,0,0,1,0,0,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000283135__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000283135,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,structure_best,0.5143498778343201,1.6858099699020386,0.11028072237968445,1.5755292475223541,0.06541705432320631,1,0,0.4950000047683716,0.49000000953674316,1.577495276927948,1,1,0,0,1,0,0,1,0,1,1,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000333065__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000333065,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,structure_best,0.6651515960693359,0.9756389856338501,0.5172181129455566,0.45842087268829346,0.5301326828483919,0,1,0.6950000524520874,0.09500000160187483,0.08385246992111206,0,1,6,9,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,structure_best,0.7018476724624634,1.3728759288787842,0.9728978276252747,0.3999781012535095,0.7086567745563372,1,0,0.875,0.25499999057501554,0.8736940026283264,1,1,2,18,0,1,1,1,1,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000401810__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000401810,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,structure_best,0.22514082491397858,0.5010839700698853,0.3300658166408539,0.17101815342903137,0.6587036032999024,1,0,0.4700000286102295,1.2450000001117587,0.1757354438304901,0,1,1,20,0,0,1,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000477025__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000477025,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,structure_best,0.5132132172584534,1.1794936656951904,0.6201428174972534,0.559350848197937,0.5257703670089172,1,0,0.059999942779541016,1.3350000334903598,0.5606561303138733,0,1,1,1,1,0,0,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000048035__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000048035,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,structure_best,0.587247908115387,0.8002340197563171,0.20448225736618042,0.5957517623901367,0.25552807343587847,0,1,1.6800000574439764,0.08000000100582838,0.9506813287734985,1,1,2,21,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,structure_best,0.39656543731689453,0.761661171913147,0.24505773186683655,0.5166034400463104,0.3217411375340277,1,0,0.9600000381469727,0.08000000100582838,0.3492647707462311,0,1,3,0,0,1,0,0,0,1,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000084125__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000084125,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,structure_best,0.22444915771484375,0.16092000901699066,0.31744498014450073,0.15652497112751007,1.9726880583941768,1,0,0.3349999189376831,0.06500000040978193,0.15229253470897675,1,1,1,13,0,0,1,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000097930__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000097930,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,structure_best,0.44448038935661316,0.6209880113601685,0.08093175292015076,0.5400562584400177,0.1303273999491287,0,1,1.9300000574439764,1.935000006109476,0.6889171898365021,1,1,1,9,0,0,1,0,0,1,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000104170__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000104170,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,structure_best,0.1999884843826294,0.31119316816329956,0.22714439034461975,0.08404877781867981,0.7299144505171946,1,0,0.3500000238418579,0.04500000085681677,0.0020762383937835693,0,1,2,0,0,1,0,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000110425__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000110425,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,structure_best,1.0679494142532349,2.1146390438079834,0.2174423635005951,1.8971966803073883,0.102827177119094,1,0,0.12999999523162842,1.8599999994039536,0.7186312079429626,0,1,3,31,0,1,1,1,0,1,1,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000118155__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000118155,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,structure_best,0.2728898823261261,0.3968881070613861,0.1790836900472641,0.217804417014122,0.45121959277949714,1,0,0.5449999570846558,0.5049999905750155,0.22428330779075623,1,1,1,32,0,0,1,0,0,1,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000163465__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000163465,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,structure_best,0.15607735514640808,0.2504551410675049,0.08322009444236755,0.16723504662513733,0.33227544895929023,1,0,0.5449999570846558,0.03000000026077032,0.17496822774410248,1,1,1,53,0,0,1,0,0,1,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000194205__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000194205,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,structure_best,0.44645148515701294,0.7435100078582764,0.18362486362457275,0.5598851442337036,0.2469702649376769,1,0,0.029999971389770508,0.0850000036880374,0.3695177435874939,0,0,1,0,0,0,0,0,0,1,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,structure_best,0.3571215271949768,0.040490150451660156,0.3813173472881317,0.34082719683647156,9.41753347504534,1,0,0.565000057220459,0.7900000168010592,0.34578460454940796,1,1,0,0,1,0,0,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,structure_best,0.5671937465667725,0.9894275069236755,0.35637280344963074,0.6330547034740448,0.3601808125970378,1,0,0.5799999833106995,0.19999999832361937,0.8653394877910614,1,1,3,43,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000258300__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000258300,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,structure_best,0.3663964867591858,0.5928881764411926,0.03796439245343208,0.5549237839877605,0.06403297276277813,0,1,1.1050000488758087,1.96000000461936,0.39200227335095406,1,1,3,27,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000284385__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000284385,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,structure_best,0.6540626883506775,1.430467963218689,0.512452244758606,0.918015718460083,0.35824097982980313,1,0,0.1650000810623169,0.8650000048801303,0.19291335344314575,0,1,2,57,0,1,1,1,0,1,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,structure_best,0.1891430914402008,0.241902694106102,0.30125191807746887,0.05934922397136688,1.2453433773884943,1,0,1.1050000488758087,0.0549999987706542,0.013132959604263306,0,1,1,25,0,0,1,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000359875__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000359875,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,structure_best,0.6501527428627014,1.1491249799728394,0.44455039501190186,0.7045745849609375,0.38685991755431964,1,0,0.059999942779541016,0.16000000666826963,0.7060137987136841,1,1,1,2,0,0,1,0,0,1,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000397655__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000397655,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,structure_best,0.18970046937465668,0.1946040391921997,0.24828901886940002,0.05368497967720032,1.275867756394196,1,0,0.059999942779541016,0.8149999929592013,0.05289357900619507,0,1,0,0,1,0,0,0,0,0,0,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000466090__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000466090,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,structure_best,0.6099972128868103,1.5961029529571533,0.6238080859184265,0.9722948670387268,0.39083198534447694,1,0,0.059999942779541016,1.659999961964786,0.9739978313446045,1,1,2,6,0,1,1,1,0,1,1,structure_best
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000497615__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000497615,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,structure_best,0.28409698605537415,0.446804016828537,0.09470787644386292,0.3520961403846741,0.21196737915677127,0,1,0.43499999307096004,0.06500000040978193,0.08341661095619202,0,1,1,0,0,0,0,0,0,1,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_23_28__000146005__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_23_28__000146005,cwh,2025_09_26_19_23_28,pre2_label2_old_main,session_level_split,train,structure_best,0.3740816116333008,1.3215609788894653,1.241884708404541,0.07967627048492432,0.9397104849812697,1,0,0.49000000953674316,0.42000001203268766,0.09169578552246094,0,0,2,34,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000042425__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000042425,cwh,2025_09_26_19_27_21,pre2_label2_old_main,session_level_split,train,structure_best,0.3603387475013733,0.6075491309165955,0.24599599838256836,0.3615531325340271,0.4048989388091788,1,0,0.059999942779541016,0.4649999989196658,0.3625585734844208,1,1,3,5,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000065145__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000065145,cwh,2025_09_26_19_27_21,pre2_label2_old_main,session_level_split,train,structure_best,0.9157961010932922,1.5481109619140625,0.6548094153404236,0.8933015465736389,0.4229731792163182,1,0,0.009999990463256836,0.19500000309199095,0.45969922840595245,0,1,2,47,0,1,1,1,0,1,1,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000158975__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000158975,cwh,2025_09_26_19_27_21,pre2_label2_old_main,session_level_split,train,structure_best,0.474916011095047,1.17268705368042,0.41984814405441284,0.7528389096260071,0.3580223238047528,1,0,0.019999980926513672,1.325000043027103,0.7486171722412109,1,1,2,4,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000179505__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000179505,cwh,2025_09_26_19_27_21,pre2_label2_old_main,session_level_split,train,structure_best,0.6933186054229736,1.1266101598739624,0.7965480089187622,0.3300621509552002,0.7070307345780324,1,0,0.20000004768371582,1.2100000334903598,0.298464298248291,0,1,2,22,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000205535__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000205535,cwh,2025_09_26_19_27_21,pre2_label2_old_main,session_level_split,train,structure_best,0.3578416705131531,1.0485939979553223,0.5772982239723206,0.4712957739830017,0.5505450394509293,1,0,0.630000114440918,0.4950000001117587,0.007063329219818115,0,0,1,4,0,0,1,0,0,0,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000086165__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000086165,cwh,2025_09_26_19_35_47,pre2_label2_old_main,session_level_split,train,structure_best,0.3777264952659607,0.7314673066139221,0.42980802059173584,0.3016592860221863,0.5875970350354893,0,1,0.04999995231628418,0.09999999683350325,1.160257250070572,1,1,1,49,0,0,1,0,0,0,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000134995__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000134995,cwh,2025_09_26_19_35_47,pre2_label2_old_main,session_level_split,train,structure_best,0.2292385995388031,0.5771809816360474,0.6353885531425476,0.058207571506500244,1.10084804135699,1,0,0.23000001907348633,0.1149999974295497,0.059131085872650146,0,0,2,0,0,1,0,0,0,0,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000190320__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000190320,cwh,2025_09_26_19_35_47,pre2_label2_old_main,session_level_split,train,structure_best,0.46373873949050903,0.692546010017395,0.7259716391563416,0.03342562913894653,1.0482648497795937,1,0,0.375,0.759999985806644,0.23838436603546143,0,1,2,10,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000225295__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000225295,cwh,2025_09_26_19_35_47,pre2_label2_old_main,session_level_split,train,structure_best,0.24947138130664825,0.6775369644165039,0.6053768992424011,0.07216006517410278,0.8934964895439363,1,0,0.42500007152557373,0.3050000024959445,0.16684073209762573,0,0,3,10,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000269950__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000269950,cwh,2025_09_26_19_35_47,pre2_label2_old_main,session_level_split,train,structure_best,0.06685565412044525,0.23649200797080994,0.1432952731847763,0.09319673478603363,0.6059201510203387,1,0,1.0600000023841858,0.1450000060722232,0.030023276805877686,0,0,1,0,0,0,0,0,0,0,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000453095__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000453095,cwh,2025_09_26_19_35_47,pre2_label2_old_main,session_level_split,train,structure_best,0.0802474170923233,0.06876599788665771,0.11932165920734406,0.05055566132068634,1.7351839989876068,1,0,0.12999999523162842,0.10499999951571226,0.1472937986254692,1,1,1,0,0,0,0,0,0,0,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000527630__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000527630,cwh,2025_09_26_19_35_47,pre2_label2_old_main,session_level_split,train,structure_best,0.3970886766910553,0.110131174325943,0.37039631605148315,0.26026514172554016,3.36322860732659,0,1,0.3950000014156103,0.05999999772757292,0.3454761207103729,1,1,1,20,0,0,1,0,0,0,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000061225__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000061225,cwh,2025_09_26_19_45_40,pre2_label2_old_main,session_level_split,train,structure_best,0.8179238438606262,1.298175573348999,0.7247280478477478,0.5734475255012512,0.5582665879146944,1,0,0.059999942779541016,0.3000000072643161,0.5757808685302734,0,1,1,23,0,0,1,0,0,0,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000089205__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000089205,cwh,2025_09_26_19_45_40,pre2_label2_old_main,session_level_split,train,structure_best,0.30206945538520813,0.6611310243606567,0.6030120253562927,0.058118999004364014,0.9120915569488398,1,0,0.06500005722045898,0.5300000263378024,0.04514467716217041,0,1,1,10,0,0,1,0,0,0,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000165100__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000165100,cwh,2025_09_26_19_45_40,pre2_label2_old_main,session_level_split,train,structure_best,0.362006813287735,0.6236059665679932,0.07221753895282745,0.5513884276151657,0.11580636303125143,1,0,1.985000004991889,1.910000003874302,0.561880324035883,1,1,1,33,0,0,1,0,0,1,0,structure_best
