sample_id,event_uid,subject,session_stamp,session_level_split,subject_level_split,road_design_module_name,road_design_instance_name,anchor_time_rel_s,input_start_time_rel_s,input_end_time_rel_s,label_start_time_rel_s,label_end_time_rel_s,eval_label_peak_abs,eval_label_peak_signed,eval_label_peak_direction,eval_label_reversal_count,eval_label_morphology,eval_is_large_response_train_session_p75,eval_is_difficult_train_session_p80,vehicle_raw_absolute_path,window_id,window_description_cn,style_window_start_rel_s,style_window_end_rel_s,style_nominal_guard_end_rel_s,style_guard_s,style_requested_lookback_s,vehicle_time_min_s,vehicle_time_max_s,vehicle_load_status,vehicle_load_error,overlaps_direct_input_window,overlaps_label_window,uses_post_anchor_future,style_duration_s,style_row_count,style_sampling_rate_est_hz,style_window_status,speed_kmh_valid_ratio,speed_kmh_mean,speed_kmh_std,speed_kmh_p10,speed_kmh_p50,speed_kmh_p90,speed_kmh_abs_mean,speed_kmh_abs_p95,speed_kmh_rms,steering_valid_ratio,steering_mean,steering_std,steering_p10,steering_p50,steering_p90,steering_abs_mean,steering_abs_p95,steering_rms,longitudinal_accel_valid_ratio,longitudinal_accel_mean,longitudinal_accel_std,longitudinal_accel_p10,longitudinal_accel_p50,longitudinal_accel_p90,longitudinal_accel_abs_mean,longitudinal_accel_abs_p95,longitudinal_accel_rms,lateral_accel_valid_ratio,lateral_accel_mean,lateral_accel_std,lateral_accel_p10,lateral_accel_p50,lateral_accel_p90,lateral_accel_abs_mean,lateral_accel_abs_p95,lateral_accel_rms,yaw_rate_valid_ratio,yaw_rate_mean,yaw_rate_std,yaw_rate_p10,yaw_rate_p50,yaw_rate_p90,yaw_rate_abs_mean,yaw_rate_abs_p95,yaw_rate_rms,roll_rate_valid_ratio,roll_rate_mean,roll_rate_std,roll_rate_p10,roll_rate_p50,roll_rate_p90,roll_rate_abs_mean,roll_rate_abs_p95,roll_rate_rms,lane_offset_valid_ratio,lane_offset_mean,lane_offset_std,lane_offset_p10,lane_offset_p50,lane_offset_p90,lane_offset_abs_mean,lane_offset_abs_p95,lane_offset_rms,lane_curvature_valid_ratio,lane_curvature_mean,lane_curvature_std,lane_curvature_p10,lane_curvature_p50,lane_curvature_p90,lane_curvature_abs_mean,lane_curvature_abs_p95,lane_curvature_rms,brake_pedal_valid_ratio,brake_pedal_mean,brake_pedal_std,brake_pedal_p10,brake_pedal_p50,brake_pedal_p90,brake_pedal_abs_mean,brake_pedal_abs_p95,brake_pedal_rms,accelerator_pedal_valid_ratio,accelerator_pedal_mean,accelerator_pedal_std,accelerator_pedal_p10,accelerator_pedal_p50,accelerator_pedal_p90,accelerator_pedal_abs_mean,accelerator_pedal_abs_p95,accelerator_pedal_rms,friction_mu_valid_ratio,friction_mu_mean,friction_mu_std,friction_mu_p10,friction_mu_p50,friction_mu_p90,friction_mu_abs_mean,friction_mu_abs_p95,friction_mu_rms,steering_rate_valid_ratio,steering_rate_abs_mean,steering_rate_abs_p95,steering_rate_rms,speed_rate_valid_ratio,speed_rate_abs_mean,speed_rate_abs_p95,speed_rate_rms
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000300320__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000300320,txj,2025_09_27_08_53_44,val,train,fix_road,fix_road,300.32,297.32,300.32,300.32,303.32,0.3396410048007965,0.3396410048007965,positive,3,multi_correction,0,0,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,last30_guard3,事件前 3 秒之前的最近 30 秒历史，作为较短连续风格候选。,267.319999,297.319999,297.32,3.0,30.0,0.0,678.045,loaded,,False,False,False,30.0,12000,400.0,usable_no_future_leakage,0.5,120.0464385,5.825685125220701,117.3302,120.4855,127.8247,120.0464385,128.9681,120.18771153371921,0.5,-0.13321172973066667,0.08001850868727009,-0.231082,-0.130551,-0.0260054,0.13626244857699998,0.25185975000000005,0.15539731873610593,0.5,-0.2036913328869667,0.7332825644905898,-0.5815757,-0.059746,0.42945340000000004,0.41792466893996666,0.8116468,0.7610476190614914,0.5,-0.014369147513750003,0.41064360547122203,-0.5414035,-0.040863800000000006,0.5015382,0.33971996786008335,0.74217755,0.4108949295314759,0.5,-0.0006465038106699999,0.014333842461521109,-0.01843224,-0.001289515,0.017448730000000006,0.011641355893130001,0.028441665,0.014348414786620729,0.5,-0.0004468306031608335,0.014276059309312987,-0.018576230000000003,-0.000403295,0.019097800000000015,0.011164079339136834,0.027289650000000002,0.014283050339158759,0.5,-0.05529819418593333,0.362894288787799,-0.3773271,-0.04929875,0.2952719000000001,0.23472253030833334,0.8123695000000001,0.36708330814002926,0.5,8.089033533333336e-12,1.1027073337835517e-09,-1.5403e-09,0.0,1.5403e-09,8.601652809666667e-10,2.24843e-09,1.1027370023915642e-09,0.5,-0.01849631115000001,0.05614045410195634,-0.03,-0.03,-0.03,0.03895368885000001,0.03,0.05910891737235154,0.5,0.22882625939999998,0.22813538545853257,0.0,0.191489,0.638298,0.22882625939999998,0.744681,0.3231210471159521,0.5,0.7999999999999998,2.220446049250313e-16,0.8,0.8,0.8,0.7999999999999998,0.8,0.8000000000000003,0.0,,,,0.0,,,
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000326790__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000326790,txj,2025_09_27_08_53_44,val,train,middle_section,section4,326.79,323.79,326.79,326.79,329.79,1.3283720016479492,-1.3283720016479492,negative,4,multi_correction,0,0,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,prefix_until_guard3,从本条记录开始到事件前 3 秒，排除直接输入窗口。,0.0,323.789999,323.79,3.0,,0.0,678.045,loaded,,False,False,False,323.789999,129514,399.993824392334,usable_no_future_leakage,0.49999227882699937,84.83919468753669,45.62177232257671,1.60521,105.0695,127.4295,84.83919468753669,129.8515,96.32774815743788,0.5000077211730006,-0.38485428745314865,1.3310285831070598,-1.8586159999999992,-0.131947,0.196175,0.6505915665540782,3.8272154999999906,1.3855504002449923,0.5000077211730006,0.19591278543334864,1.4478395832716309,-0.7700569999999998,0.4045625,1.4451129999999999,0.934063877761712,2.7355969999999967,1.461034318003661,0.5000077211730006,-0.18701234848466072,1.6437558403357553,-1.0549379999999997,0.0,0.7813357000000004,0.8110903535025417,4.677259999999993,1.6543599611703776,0.5000077211730006,-0.004784172482687419,0.10849108333354011,-0.04777820999999999,0.0,0.04378664,0.046434181040462576,0.22680204999999995,0.10859651683746237,0.5000077211730006,-0.000147019229706337,0.12436818377232091,-0.036858669999999996,0.0,0.03394736000000001,0.03866589284558614,0.16515609999999992,0.12436827067013391,0.49999227882699937,0.8650529426378212,2.748835946170598,-0.630428,-0.0425647,4.1180900000000005,1.2746603014120153,5.434775,2.881738303962725,0.49999227882699937,-0.00014076115750280576,0.0016064859576119081,-1.90066e-09,0.0,1.77636e-09,0.00037097850452951034,0.004864585,0.001612640950573245,0.5000077211730006,0.01605465643305845,0.15042154198753527,-0.03,-0.03,0.141368,0.06756860065616604,0.270256,0.15127588137932424,0.5000077211730006,0.4007295912505019,0.3327804323302929,0.0,0.425532,0.87234,0.4007295912505019,0.93617,0.5208906041058247,0.49999227882699937,0.8041571437395763,0.028533259607758675,0.8,0.8,0.8,0.8041571437395763,0.8,0.8046631958349019,1.544246523515014e-05,0.0,0.0,0.0,0.0,,,
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000326790__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000326790,txj,2025_09_27_08_53_44,val,train,middle_section,section4,326.79,323.79,326.79,326.79,329.79,1.3283720016479492,-1.3283720016479492,negative,4,multi_correction,0,0,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,last120_guard3,事件前 3 秒之前的最近 120 秒历史。,203.78999900000002,323.789999,323.79,3.0,120.0,0.0,678.045,loaded,,False,False,False,120.0,48000,400.0,usable_no_future_leakage,0.5,75.94143509629875,49.571036931286244,1.704117,103.0315,122.8531,75.94143509629875,126.7333,90.6884185931605,0.5,-0.7166608074262918,1.6471364167723492,-4.10711,-0.13282,0.0167552,0.8066793332212916,4.844707,1.7962909253120882,0.5,0.2995406231840125,0.9129148759610297,-0.5720335,0.3981505,1.324259,0.7074818810782458,2.1418359999999996,0.9608007887634195,0.5,0.052830009150375,1.229104482671044,-0.6476473,0.01912535,0.8841804000000004,0.6143396395157998,3.015593999999999,1.2302393422374702,0.5,0.019930964047031378,0.08632241303406307,-0.02417746,0.0,0.1297454,0.04499701080234545,0.2274453,0.08859346657551809,0.5,-0.0005989463461019167,0.08382831006370477,-0.03601712,0.0,0.025959210000000003,0.033576186148543505,0.17093739999999996,0.08383044974746429,0.5,1.619448644990183,3.847824746702423,-0.6086546,-0.033603350000000004,6.364273000000004,1.995696821566108,12.354394999999993,4.1747298349828705,0.5,1.955272035625e-11,2.054429016432523e-09,-1.36026e-09,0.0,1.41625e-09,9.184238716354167e-10,2.24843e-09,2.0545220593688535e-09,0.5,0.0065665531096666535,0.13415639377611638,-0.03,-0.03,0.0547121,0.059856553109666685,0.252139,0.13431700417577247,0.5,0.33012147121666663,0.2938807392624178,0.0,0.255319,0.787234,0.33012147121666663,0.851064,0.4419797220095982,0.5,0.8088416666666669,0.041111534438511156,0.8,0.8,0.8,0.8088416666666669,0.8,0.8098857944179538,0.0,,,,0.0,,,
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000326790__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000326790,txj,2025_09_27_08_53_44,val,train,middle_section,section4,326.79,323.79,326.79,326.79,329.79,1.3283720016479492,-1.3283720016479492,negative,4,multi_correction,0,0,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,last60_guard3,事件前 3 秒之前的最近 60 秒历史。,263.789999,323.789999,323.79,3.0,60.0,0.0,678.045,loaded,,False,False,False,60.0,24000,400.0,usable_no_future_leakage,0.5,115.60421879166667,8.942792803295347,102.4099,118.56,126.73360000000001,115.60421879166667,128.33615,115.94959657348622,0.5,-0.14039973173258333,0.4427765976167005,-0.376468,-0.132907,0.110828,0.2771387065075833,1.03149,0.46450317551939607,0.5,0.060554075691766664,0.8147539096314989,-0.5816435,0.20937299999999998,0.796944,0.5690969922452332,1.6789929999999986,0.8170010583485782,0.5,-0.0015392350450416595,1.684779272464025,-1.1709629999999998,-0.0310986,1.179502,0.9832315255967082,4.431557499999999,1.6847799755959034,0.5,0.000137080727331668,0.08076969967204763,-0.04005106,-0.00105746,0.04164085000000001,0.041135520040848327,0.2103303,0.08076981599730541,0.5,0.00022547230768474964,0.07905113448043406,-0.0384097,0.0002961,0.027919170000000017,0.03442342607988025,0.14398509999999984,0.07905145602963429,0.5,-0.13058291135833333,0.5431181253376547,-0.8775138,-0.09143109999999999,0.36430350000000006,0.39435589736125,1.2330514999999989,0.5585957346857445,0.5,3.7879684658333334e-11,2.7902651380616217e-09,-1.5403e-09,0.0,1.5403e-09,1.3666916377083334e-09,7.10524e-09,2.790522247034031e-09,0.5,-0.017481367855000013,0.05118668019843306,-0.03,-0.03,-0.03,0.03847363214500001,0.105299,0.05408950408183169,0.5,0.3565337241166666,0.2883928086492045,0.0,0.297872,0.808511,0.3565337241166666,0.851064,0.45857028742939293,0.5,0.8000000000000002,1.1102230246251565e-16,0.8,0.8,0.8,0.8000000000000002,0.8,0.8000000000000003,0.0,,,,0.0,,,
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000326790__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000326790,txj,2025_09_27_08_53_44,val,train,middle_section,section4,326.79,323.79,326.79,326.79,329.79,1.3283720016479492,-1.3283720016479492,negative,4,multi_correction,0,0,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,last30_guard3,事件前 3 秒之前的最近 30 秒历史，作为较短连续风格候选。,293.789999,323.789999,323.79,3.0,30.0,0.0,678.045,loaded,,False,False,False,30.0,12000,400.0,usable_no_future_leakage,0.5,109.26380741666667,8.270892792185537,100.95979999999999,106.6235,124.47520000000002,109.26380741666667,127.21235,109.57639927815774,0.5,-0.14196702088633334,0.6219813247947471,-0.8106881,-0.1007055,0.530929,0.41367101813299995,1.45037,0.6379775884878476,0.5,0.14869002604899997,1.0846564932622462,-1.670994,0.464159,0.8235332000000003,0.8408041026386667,2.3995365,1.0948006358339426,0.5,-0.00890199279763336,2.352357678162121,-3.178722,-0.181727,2.937069000000001,1.6619121809213,5.4954730000000005,2.352374521942468,0.5,0.00023320434089999878,0.11348783634297799,-0.13155380000000003,-0.0051550450000000005,0.11767510000000012,0.07201996630656667,0.265654,0.11348807594666131,0.5,0.0007305551370574993,0.11101036568485471,-0.08079218,0.00195502,0.08743632000000003,0.0586766267891875,0.25210810000000006,0.11101276953708275,0.5,-0.19448506864766668,0.6713084833902341,-1.05328,-0.17287049999999998,0.8222626000000001,0.550538227135,1.3245355000000003,0.6989131003197634,0.5,6.016955478333333e-11,3.811057184234255e-09,-1.77634e-09,0.0,1.77634e-09,1.9466862583833333e-09,7.92536e-09,3.811532137713961e-09,0.5,-0.004962735710000005,0.07019059878580368,-0.03,-0.03,0.105299,0.04694726429,0.174831,0.07036582198508715,0.5,0.45744684199999996,0.3158544211162331,0.0,0.446809,0.808511,0.45744684199999996,0.851064,0.5558971385017588,0.5,0.7999999999999998,2.220446049250313e-16,0.8,0.8,0.8,0.7999999999999998,0.8,0.8000000000000003,0.0,,,,0.0,,,
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000386965__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000386965,txj,2025_09_27_08_53_44,val,train,curve2,curve2,386.965,383.965,386.965,386.965,389.965,2.1387240886688232,2.1387240886688232,positive,3,multi_correction,1,1,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,prefix_until_guard3,从本条记录开始到事件前 3 秒，排除直接输入窗口。,0.0,383.964999,383.965,3.0,,0.0,678.045,loaded,,False,False,False,383.964999,153584,399.9947922336536,usable_no_future_leakage,0.49999348890509426,89.23292296605236,43.752816421532025,3.86042,105.848,128.911,89.23292296605236,132.1485,99.38220910143683,0.5000065110949057,-0.3576136864302085,1.2640938347448392,-1.28194,-0.131772,0.20678700000000053,0.6194186741680231,3.391767999999999,1.313704978966783,0.5000065110949057,0.1462904063065682,1.4398667079381429,-0.7568458,0.390198,1.4251260000000001,0.9143398550274952,2.6406859999999996,1.4472791781843495,0.5000065110949057,-0.1295901561020752,1.8512192468979602,-1.3332819999999996,0.0,1.0039940000000003,0.9522206435622335,5.279469999999999,1.855749527453533,0.5000065110949057,-0.0022290878470198052,0.10982055870242416,-0.05637189999999998,0.0,0.05242230000000003,0.04956392263491641,0.23323119999999992,0.1098431788794476,0.5000065110949057,-0.00013844198835952465,0.11901584409362745,-0.04245777999999997,0.0,0.038164140000000006,0.03927639790111361,0.16319599999999976,0.11901592461306504,0.49999348890509426,0.6929320939618541,2.5678579719367183,-0.699033,-0.0740358,4.0049,1.1590945872500484,4.365265,2.6597085274295225,0.49999348890509426,-2.381800919880617e-05,0.001902107421372053,-1.25702e-08,0.0,1.42105e-08,0.0005514939041776531,0.00664552,0.0019022565389559933,0.5000065110949057,0.013827905881681911,0.1493045617997324,-0.03,-0.03,0.12255600000000229,0.06573029281799124,0.244901,0.14994353322261939,0.5000065110949057,0.3886405335616528,0.33217569530408236,0.0,0.382979,0.851064,0.3886405335616528,0.93617,0.511255471244892,0.49999348890509426,0.8190543162610202,0.05871793834961386,0.8,0.8,0.8,0.8190543162610202,1.0,0.8211563610359702,1.3022274600704505e-05,0.0,0.0,0.0,0.0,,,
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000386965__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000386965,txj,2025_09_27_08_53_44,val,train,curve2,curve2,386.965,383.965,386.965,386.965,389.965,2.1387240886688232,2.1387240886688232,positive,3,multi_correction,1,1,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,last120_guard3,事件前 3 秒之前的最近 120 秒历史。,263.964999,383.964999,383.965,3.0,120.0,0.0,678.045,loaded,,False,False,False,120.0,48000,400.0,usable_no_future_leakage,0.5,114.22705707499998,14.787925027796325,87.84012,118.1115,131.05020000000002,114.22705707499998,135.27620000000002,115.18030775546241,0.5,-0.17579361774729166,0.647378553989779,-0.6399077999999999,-0.131598,0.18503950000000458,0.36483709277362497,1.58616,0.6708221733116595,0.5,-0.030974294345470818,1.1290943706955459,-0.6700906,0.1897345,0.8026289,0.6891152005406792,1.8780409999999998,1.1295191476228148,0.5,0.08903762412843746,2.2462448198873437,-1.726397,-0.04386555,2.3860930000000007,1.349771419588229,5.926323499999999,2.2480087832081885,0.5,0.005840550034819166,0.10006449016934639,-0.06890930999999999,-0.00118326,0.08703542000000002,0.05386237454521,0.2431175999999999,0.10023479544330126,0.5,6.62094573852915e-05,0.08193086663423102,-0.053772509999999996,0.0006027355,0.04372577000000004,0.03855374180774638,0.14997984999999991,0.0819308933866121,0.5,-0.18201861588874998,0.5919986587208992,-0.8771958,-0.214532,0.5092551000000017,0.466393027442375,1.3524305,0.6193490037591083,0.5,0.0003035883845961384,0.0021140131182283274,-1.25702e-08,3.10773e-11,0.0006833135000000016,0.0007636125308995845,0.00664549,0.0021357006745569822,0.5,-0.007771144965833346,0.10766878414843746,-0.03,-0.03,-0.03,0.04719385503416667,0.125981,0.1079488664789159,0.5,0.33983158199999997,0.3058668043656707,0.0,0.255319,0.808511,0.33983158199999997,0.851064,0.4572089305093353,0.5,0.8497500000000001,0.08645772088136487,0.8,0.8,1.0,0.8497500000000001,1.0,0.8541369913544314,0.0,,,,0.0,,,
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000386965__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000386965,txj,2025_09_27_08_53_44,val,train,curve2,curve2,386.965,383.965,386.965,386.965,389.965,2.1387240886688232,2.1387240886688232,positive,3,multi_correction,1,1,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,last60_guard3,事件前 3 秒之前的最近 60 秒历史。,323.964999,383.964999,383.965,3.0,60.0,0.0,678.045,loaded,,False,False,False,60.0,24000,400.0,usable_no_future_leakage,0.5,112.82573219166667,18.788229838696072,84.70595,116.78,135.27640000000002,112.82573219166667,138.4931,114.37938374137778,0.5,-0.21102079517866665,0.7997785422939196,-0.906349,-0.129678,0.280823,0.45236877045633334,1.98863,0.8271490148163292,0.5,-0.12218647063270832,1.3672916626834584,-0.7202601999999999,0.158418,0.8871858,0.8094496025861249,1.9947525,1.3727403339486217,0.5,0.17764576688524994,2.6898433620364814,-2.2692379999999996,-0.07128135,3.8362410000000002,1.7143425971630835,6.913604499999998,2.695703123636572,0.5,0.011522089947556666,0.11591835575112135,-0.08677151,-0.001462755,0.1311842,0.066567061399155,0.25692875,0.11648958647365486,0.5,-8.923536230833899e-06,0.08469715851259899,-0.06668629000000001,0.00114868,0.04841328,0.04260190943547916,0.15453654999999994,0.08469715898268262,0.5,-0.2313533010025,0.6320780517861165,-0.8767033,-0.33871300000000004,0.6416676000000002,0.5363291381068332,1.5112359999999996,0.6730876714325452,0.5,0.0006071767237549161,0.0029586772667407526,-0.0011075299999999996,5.06244e-10,0.00649448,0.00152722367486834,0.00664556,0.0030203368591265258,0.5,0.001939077923333322,0.14274621211490826,-0.03,-0.03,0.00673064,0.05591407792333334,0.128835,0.142759381815512,0.5,0.32234929855000005,0.32082310726498164,0.0,0.191489,0.808511,0.32234929855000005,0.851064,0.4547928500216719,0.5,0.8995000000000002,0.09999874999218737,0.8,0.8,1.0,0.8995000000000002,1.0,0.9050414355155239,0.0,,,,0.0,,,
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000386965__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000386965,txj,2025_09_27_08_53_44,val,train,curve2,curve2,386.965,383.965,386.965,386.965,389.965,2.1387240886688232,2.1387240886688232,positive,3,multi_correction,1,1,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,last30_guard3,事件前 3 秒之前的最近 30 秒历史，作为较短连续风格候选。,353.964999,383.964999,383.965,3.0,30.0,0.0,678.045,loaded,,False,False,False,30.0,12000,400.0,usable_no_future_leakage,0.5,97.67681621666667,13.468464586089192,83.63158,93.98485,118.65160000000002,97.67681621666667,122.049,98.60101401370686,0.5,-0.3807879475259999,1.0508035300055558,-1.5753169999999999,-0.215025,0.26218360000000457,0.6804025929706666,2.15374,1.1176705774302198,0.5,-0.08641205419666666,1.8382620312984117,-1.7401259999999998,0.580419,1.0305870000000001,1.095688863521,3.4777305000000336,1.8402919167414313,0.5,0.8458830356621665,3.282657190213227,-1.8989290000000005,0.37079799999999996,5.818649000000001,2.3077196357245,7.238692,3.3898903136354788,0.5,0.03929692715675166,0.14728006017335815,-0.08458777000000002,0.015346499999999999,0.22719860000000017,0.09444763611794833,0.28803025,0.15243249197146602,0.5,0.0028629782091566676,0.10671423037384557,-0.08454147000000001,0.00209452,0.0660764700000001,0.053397249141939995,0.19835610000000004,0.10675262811054485,0.5,-0.21069516202066665,0.7575796367230686,-1.091064,-0.331786,0.8562223000000002,0.6337369512743333,1.6744615,0.7863328539978295,0.5,0.0017103061420823155,0.003665319253139089,-7.52786e-08,0.000317606,0.00664553,0.0025581161538937042,0.00675788,0.004044714121798546,0.5,0.02793124893,0.19641151243704583,-0.03,-0.03,0.125278,0.07853124893,0.263473,0.19838759256716995,0.5,0.33315244520000004,0.26881997555072035,0.0,0.297872,0.638298,0.33315244520000004,0.680851,0.42808262169565925,0.5,0.9606,0.07954646440917407,0.8,1.0,1.0,0.9606,1.0,0.9638879602941413,0.0,,,,0.0,,,
vehicle_instability_allraw__txj__2025_09_27_09_06_19__000084165__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_09_06_19__000084165,txj,2025_09_27_09_06_19,train,train,middle_section,section2,84.165,81.165,84.165,84.165,87.165,0.191287875175476,0.191287875175476,positive,4,multi_correction,0,0,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_06_19_vehicle.csv,prefix_until_guard3,从本条记录开始到事件前 3 秒，排除直接输入窗口。,0.0,81.16499900000001,81.165,3.0,,0.0,629.865,loaded,,False,False,False,81.16499900000001,32466,400.0000049282326,usable_no_future_leakage,0.5,104.37328750210501,36.038191701526564,47.89524,116.829,135.89079999999998,104.37328750210501,137.0082,110.4198098400511,0.5,-0.11033934868791967,0.3059836799576745,-0.3074222,-0.12322,0.0869174,0.20837858392564532,0.6110045999999999,0.32527032491347085,0.5,0.46119504945050827,1.0990942182569117,-0.6574646000000001,0.634945,1.47684,0.9206005306022363,2.2918339999999997,1.1919349706437128,0.5,0.008481545094757573,1.1421356001997176,-0.724664,-0.00892041,0.8651668000000005,0.6028006418259841,2.4138579999999994,1.1421670919137725,0.5,-3.066989267916014e-05,0.05715952856130748,-0.03004228,-0.00119662,0.03121488,0.026186399295369013,0.09775824,0.05715953678952658,0.5,-0.0010976898884161894,0.06446807449631599,-0.02658284,0.00010206,0.028848420000000007,0.025377356104802566,0.0937214199999999,0.06447741893371414,0.5,-0.18452421184741638,0.4908074224841332,-0.698443,-0.210046,0.3546658000000004,0.383250218294056,1.2064479999999995,0.5243482723566739,0.5,-2.8583466826834226e-12,8.420351582175514e-10,-8.88178e-10,0.0,8.88178e-10,5.63605211464301e-10,1.77636e-09,8.420400096314992e-10,0.5,-0.011129568850489753,0.06677185733806475,-0.03,-0.03,-0.03,0.04319680335427833,0.149682,0.06769304421558144,0.5,0.4828566910121358,0.31760379522891025,0.0,0.446809,1.0,0.4828566910121358,1.0,0.5779470172939702,0.5,0.8,0.0,0.8,0.8,0.8,0.8,0.8,0.8000000000000003,0.0,,,,0.0,,,
vehicle_instability_allraw__txj__2025_09_27_09_06_19__000084165__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_09_06_19__000084165,txj,2025_09_27_09_06_19,train,train,middle_section,section2,84.165,81.165,84.165,84.165,87.165,0.191287875175476,0.191287875175476,positive,4,multi_correction,0,0,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_06_19_vehicle.csv,last120_guard3,事件前 3 秒之前的最近 120 秒历史。,0.0,81.16499900000001,81.165,3.0,120.0,0.0,629.865,loaded,,False,False,False,81.16499900000001,32466,400.0000049282326,usable_no_future_leakage,0.5,104.37328750210501,36.038191701526564,47.89524,116.829,135.89079999999998,104.37328750210501,137.0082,110.4198098400511,0.5,-0.11033934868791967,0.3059836799576745,-0.3074222,-0.12322,0.0869174,0.20837858392564532,0.6110045999999999,0.32527032491347085,0.5,0.46119504945050827,1.0990942182569117,-0.6574646000000001,0.634945,1.47684,0.9206005306022363,2.2918339999999997,1.1919349706437128,0.5,0.008481545094757573,1.1421356001997176,-0.724664,-0.00892041,0.8651668000000005,0.6028006418259841,2.4138579999999994,1.1421670919137725,0.5,-3.066989267916014e-05,0.05715952856130748,-0.03004228,-0.00119662,0.03121488,0.026186399295369013,0.09775824,0.05715953678952658,0.5,-0.0010976898884161894,0.06446807449631599,-0.02658284,0.00010206,0.028848420000000007,0.025377356104802566,0.0937214199999999,0.06447741893371414,0.5,-0.18452421184741638,0.4908074224841332,-0.698443,-0.210046,0.3546658000000004,0.383250218294056,1.2064479999999995,0.5243482723566739,0.5,-2.8583466826834226e-12,8.420351582175514e-10,-8.88178e-10,0.0,8.88178e-10,5.63605211464301e-10,1.77636e-09,8.420400096314992e-10,0.5,-0.011129568850489753,0.06677185733806475,-0.03,-0.03,-0.03,0.04319680335427833,0.149682,0.06769304421558144,0.5,0.4828566910121358,0.31760379522891025,0.0,0.446809,1.0,0.4828566910121358,1.0,0.5779470172939702,0.5,0.8,0.0,0.8,0.8,0.8,0.8,0.8,0.8000000000000003,0.0,,,,0.0,,,
