feature,split_strategy,fit_scope,train_value_count,train_mean,train_std,scaler_status
last60_guard3__roll_rate_valid_ratio,session_level_split,train_only,188,0.5322999428122711,0.1223014732388915,usable
last60_guard3__roll_rate_mean,session_level_split,train_only,188,-1.940839921882278e-05,0.0009319828421522516,usable
last60_guard3__roll_rate_std,session_level_split,train_only,188,0.0654289125932127,0.05551171530133131,usable
last60_guard3__roll_rate_p10,session_level_split,train_only,188,-0.03125297326595745,0.01877031008832647,usable
last60_guard3__roll_rate_p50,session_level_split,train_only,188,-4.139009174202128e-05,0.0005269566021239957,usable
last60_guard3__roll_rate_p90,session_level_split,train_only,188,0.03187520781079788,0.019276948531261846,usable
last60_guard3__roll_rate_abs_mean,session_level_split,train_only,188,0.027128856546345424,0.01838305817954721,usable
last60_guard3__roll_rate_abs_p95,session_level_split,train_only,188,0.1161869968377659,0.1070038905358429,usable
last60_guard3__roll_rate_rms,session_level_split,train_only,188,0.06543421644015812,0.055513290538328736,usable
last60_guard3__lane_offset_valid_ratio,session_level_split,train_only,188,0.5315298444217714,0.12250226762316754,usable
last60_guard3__lane_offset_mean,session_level_split,train_only,188,0.8217839200562594,2.702187384302732,usable
last60_guard3__lane_offset_std,session_level_split,train_only,188,1.923802554956048,3.9357466963527417,usable
last60_guard3__lane_offset_p10,session_level_split,train_only,188,-0.9097264468085107,1.0010758538926565,usable
last60_guard3__lane_offset_p50,session_level_split,train_only,188,0.2231293613829787,1.0775207918718226,usable
last60_guard3__lane_offset_p90,session_level_split,train_only,188,3.7825751755319152,10.123446666317209,usable
last60_guard3__lane_offset_abs_mean,session_level_split,train_only,188,1.436181323495393,2.6479773421367447,usable
last60_guard3__lane_offset_abs_p95,session_level_split,train_only,188,4.989780187499999,11.824561849248918,usable
last60_guard3__lane_offset_rms,session_level_split,train_only,188,2.2116174519700444,4.71985296864175,usable
last60_guard3__lane_curvature_valid_ratio,session_level_split,train_only,188,0.5315298444217714,0.12250226762316754,usable
last60_guard3__lane_curvature_mean,session_level_split,train_only,188,-0.00012875973945782463,0.0006632232542705496,usable
last60_guard3__lane_curvature_std,session_level_split,train_only,188,0.0009897745754927302,0.001410274282778164,usable
last60_guard3__lane_curvature_p10,session_level_split,train_only,188,-0.001142779629905332,0.00219188620470543,usable
last60_guard3__lane_curvature_p50,session_level_split,train_only,188,-2.174516931584042e-05,0.0007169977713162478,usable
last60_guard3__lane_curvature_p90,session_level_split,train_only,188,0.0010409719759136074,0.0023708039899862136,usable
last60_guard3__lane_curvature_abs_mean,session_level_split,train_only,188,0.0005745538164082153,0.0009152081833650707,usable
last60_guard3__lane_curvature_abs_p95,session_level_split,train_only,188,0.002274796432999317,0.0030908955947837337,usable
last60_guard3__lane_curvature_rms,session_level_split,train_only,188,0.0010660929498819067,0.0015127515462493625,usable
last60_guard3__brake_pedal_valid_ratio,session_level_split,train_only,188,0.5322999428122711,0.1223014732388915,usable
last60_guard3__brake_pedal_mean,session_level_split,train_only,188,-0.008416048051626669,0.026572675216311015,usable
last60_guard3__brake_pedal_std,session_level_split,train_only,188,0.06353692759777839,0.0576816349344889,usable
last60_guard3__brake_pedal_p10,session_level_split,train_only,188,-0.030000000000000002,3.469446951953614e-18,zero_variance_train
last60_guard3__brake_pedal_p50,session_level_split,train_only,188,-0.02808804255319149,0.018677854991209705,usable
last60_guard3__brake_pedal_p90,session_level_split,train_only,188,0.030230544062765947,0.1113747539793063,usable
last60_guard3__brake_pedal_abs_mean,session_level_split,train_only,188,0.04616886140863809,0.02176073780765016,usable
last60_guard3__brake_pedal_abs_p95,session_level_split,train_only,188,0.1544415768085106,0.18294015965412655,usable
last60_guard3__brake_pedal_rms,session_level_split,train_only,188,0.07278987310331661,0.05331682177177187,usable
last60_guard3__accelerator_pedal_valid_ratio,session_level_split,train_only,188,0.5322999428122711,0.1223014732388915,usable
last60_guard3__accelerator_pedal_mean,session_level_split,train_only,188,0.31875674203671384,0.10768529878795093,usable
last60_guard3__accelerator_pedal_std,session_level_split,train_only,188,0.19458882985224882,0.06548167830610563,usable
last60_guard3__accelerator_pedal_p10,session_level_split,train_only,188,0.04142148723404255,0.0852685072381884,usable
last60_guard3__accelerator_pedal_p50,session_level_split,train_only,188,0.3503847808510638,0.13565932450126073,usable
last60_guard3__accelerator_pedal_p90,session_level_split,train_only,188,0.5417723063829788,0.16611502693056113,usable
last60_guard3__accelerator_pedal_abs_mean,session_level_split,train_only,188,0.31875674203671384,0.10768529878795093,usable
last60_guard3__accelerator_pedal_abs_p95,session_level_split,train_only,188,0.5892937925531916,0.1806026305486733,usable
last60_guard3__accelerator_pedal_rms,session_level_split,train_only,188,0.3770817218063394,0.11473457258180098,usable
last60_guard3__friction_mu_valid_ratio,session_level_split,train_only,188,0.5315298444217714,0.12250226762316754,usable
last60_guard3__friction_mu_mean,session_level_split,train_only,188,0.7712493794993452,0.19810335619779046,usable
last60_guard3__friction_mu_std,session_level_split,train_only,188,0.06879815848051771,0.08720134544430301,usable
last60_guard3__friction_mu_p10,session_level_split,train_only,188,0.6925531914893617,0.2478586426678189,usable
last60_guard3__friction_mu_p50,session_level_split,train_only,188,0.776595744680851,0.2049522684000297,usable
last60_guard3__friction_mu_p90,session_level_split,train_only,188,0.8414893617021276,0.21183573245890572,usable
last60_guard3__friction_mu_abs_mean,session_level_split,train_only,188,0.7712493794993452,0.19810335619779046,usable
last60_guard3__friction_mu_abs_p95,session_level_split,train_only,188,0.8501063829787228,0.213984462951845,usable
last60_guard3__friction_mu_rms,session_level_split,train_only,188,0.7803557198188776,0.19352714775587027,usable
last60_guard3__steering_rate_valid_ratio,session_level_split,train_only,188,0.20277227607020704,0.2541019881681901,usable
last60_guard3__steering_rate_abs_mean,session_level_split,train_only,104,0.358257716570036,0.19764902588241157,usable
last60_guard3__steering_rate_abs_p95,session_level_split,train_only,104,2.0041370442307374,1.1419467109622405,usable
last60_guard3__steering_rate_rms,session_level_split,train_only,104,1.3399305204194047,0.8128170451783855,usable
last60_guard3__speed_rate_valid_ratio,session_level_split,train_only,188,0.20200301531615888,0.2537821252407694,usable
last60_guard3__speed_rate_abs_mean,session_level_split,train_only,99,2.1891143902958587,1.060529616953004,usable
last60_guard3__speed_rate_abs_p95,session_level_split,train_only,99,7.142513979799603,4.989515439424942,usable
last60_guard3__speed_rate_rms,session_level_split,train_only,99,3.5529737842199696,2.2843171495001333,usable
last30_guard3__style_duration_s,session_level_split,train_only,188,29.922446803191487,1.060524016081702,usable
last30_guard3__style_row_count,session_level_split,train_only,188,8809.398936170213,2993.073636410837,usable
last30_guard3__style_sampling_rate_est_hz,session_level_split,train_only,188,294.68050625049506,99.85806950835033,usable
last30_guard3__speed_kmh_valid_ratio,session_level_split,train_only,188,0.531357724769334,0.12258548370615051,usable
last30_guard3__speed_kmh_mean,session_level_split,train_only,188,108.03735305922987,24.59724061746258,usable
last30_guard3__speed_kmh_std,session_level_split,train_only,188,11.52795147431885,9.900574314379316,usable
last30_guard3__speed_kmh_p10,session_level_split,train_only,188,91.81003702500001,33.03956103622403,usable
last30_guard3__speed_kmh_p50,session_level_split,train_only,188,109.18942114361703,26.570861814392266,usable
last30_guard3__speed_kmh_p90,session_level_split,train_only,188,122.21278686170213,19.40709338389652,usable
last30_guard3__speed_kmh_abs_mean,session_level_split,train_only,188,108.03735305922987,24.59724061746258,usable
last30_guard3__speed_kmh_abs_p95,session_level_split,train_only,188,124.24978180851066,18.30490440589168,usable
last30_guard3__speed_kmh_rms,session_level_split,train_only,188,109.52432028237483,22.636965469572395,usable
last30_guard3__steering_valid_ratio,session_level_split,train_only,188,0.5324720624647087,0.12229502392766538,usable
last30_guard3__steering_mean,session_level_split,train_only,188,-0.11297829125864518,0.19817544387599526,usable
last30_guard3__steering_std,session_level_split,train_only,188,0.4000588745881555,0.413883698483257,usable
last30_guard3__steering_p10,session_level_split,train_only,188,-0.5958119817553191,0.6604960040649158,usable
last30_guard3__steering_p50,session_level_split,train_only,188,-0.10945069265957448,0.27915072549074504,usable
last30_guard3__steering_p90,session_level_split,train_only,188,0.33905896142925535,0.5899091196693345,usable
last30_guard3__steering_abs_mean,session_level_split,train_only,188,0.3387678436884493,0.3189837587201375,usable
last30_guard3__steering_abs_p95,session_level_split,train_only,188,0.9570833085106383,0.8795732160154325,usable
last30_guard3__steering_rms,session_level_split,train_only,188,0.4553532281205073,0.41956865647748925,usable
last30_guard3__longitudinal_accel_valid_ratio,session_level_split,train_only,188,0.5324720624647087,0.12229502392766538,usable
last30_guard3__longitudinal_accel_mean,session_level_split,train_only,188,0.1004908732742024,0.29050603748434306,usable
last30_guard3__longitudinal_accel_std,session_level_split,train_only,188,0.737675244073527,0.5314192489841396,usable
last30_guard3__longitudinal_accel_p10,session_level_split,train_only,188,-0.8047335303191491,0.9794875350216703,usable
last30_guard3__longitudinal_accel_p50,session_level_split,train_only,188,0.2617342985664894,0.2866488723941041,usable
last30_guard3__longitudinal_accel_p90,session_level_split,train_only,188,0.7562665314574468,0.5983884502434628,usable
last30_guard3__longitudinal_accel_abs_mean,session_level_split,train_only,188,0.582587444869564,0.36974776797301623,usable
last30_guard3__longitudinal_accel_abs_p95,session_level_split,train_only,188,1.7205982221276594,1.4149770989193504,usable
last30_guard3__longitudinal_accel_rms,session_level_split,train_only,188,0.7989315677042692,0.5317628300865619,usable
last30_guard3__lateral_accel_valid_ratio,session_level_split,train_only,188,0.5324720624647087,0.12229502392766538,usable
last30_guard3__lateral_accel_mean,session_level_split,train_only,188,-0.11362951927389839,0.4661670038565215,usable
last30_guard3__lateral_accel_std,session_level_split,train_only,188,1.3393381614975883,0.9643134721179157,usable
last30_guard3__lateral_accel_p10,session_level_split,train_only,188,-1.7525794361702127,1.6951651192656891,usable
last30_guard3__lateral_accel_p50,session_level_split,train_only,188,-0.09281555820744682,0.4069726515919709,usable
last30_guard3__lateral_accel_p90,session_level_split,train_only,188,1.4629078778510645,1.492252207753809,usable
last30_guard3__lateral_accel_abs_mean,session_level_split,train_only,188,0.9539781303981335,0.7474333075662508,usable
last30_guard3__lateral_accel_abs_p95,session_level_split,train_only,188,3.0281228476063835,2.1191243729236477,usable
last30_guard3__lateral_accel_rms,session_level_split,train_only,188,1.384969923770042,1.0177469414050022,usable
last30_guard3__yaw_rate_valid_ratio,session_level_split,train_only,188,0.5324720624647087,0.12229502392766538,usable
last30_guard3__yaw_rate_mean,session_level_split,train_only,188,-0.004643936686931261,0.04638365332260182,usable
last30_guard3__yaw_rate_std,session_level_split,train_only,188,0.07093997609974387,0.10037908608155333,usable
last30_guard3__yaw_rate_p10,session_level_split,train_only,188,-0.07857166564361703,0.10648550394164034,usable
last30_guard3__yaw_rate_p50,session_level_split,train_only,188,-0.0050111119962765955,0.02487516213564749,usable
last30_guard3__yaw_rate_p90,session_level_split,train_only,188,0.07250766585106387,0.16456318052607594,usable
last30_guard3__yaw_rate_abs_mean,session_level_split,train_only,188,0.046166714384465214,0.05518670439340033,usable
last30_guard3__yaw_rate_abs_p95,session_level_split,train_only,188,0.17804069575531914,0.30570371472432856,usable
last30_guard3__yaw_rate_rms,session_level_split,train_only,188,0.07455753155621113,0.10827107214463261,usable
last30_guard3__roll_rate_valid_ratio,session_level_split,train_only,188,0.5324720624647087,0.12229502392766538,usable
last30_guard3__roll_rate_mean,session_level_split,train_only,188,0.00012525376527575184,0.0016239506844269091,usable
last30_guard3__roll_rate_std,session_level_split,train_only,188,0.05657704507529885,0.05816978314017729,usable
last30_guard3__roll_rate_p10,session_level_split,train_only,188,-0.03311198601595745,0.026837085802852805,usable
last30_guard3__roll_rate_p50,session_level_split,train_only,188,-6.126165226861702e-05,0.0009562124527481531,usable
last30_guard3__roll_rate_p90,session_level_split,train_only,188,0.03437195397569151,0.028633924591464403,usable
last30_guard3__roll_rate_abs_mean,session_level_split,train_only,188,0.026421221305544113,0.022791039367096335,usable
last30_guard3__roll_rate_abs_p95,session_level_split,train_only,188,0.11296519143882978,0.12346214679732187,usable
last30_guard3__roll_rate_rms,session_level_split,train_only,188,0.05659135317311332,0.058178667485555,usable
last30_guard3__lane_offset_valid_ratio,session_level_split,train_only,188,0.531357724769334,0.12258548370615051,usable
last30_guard3__lane_offset_mean,session_level_split,train_only,188,1.0352165368012292,4.631097705741172,usable
last30_guard3__lane_offset_std,session_level_split,train_only,188,1.7140609547744994,4.153042371748065,usable
last30_guard3__lane_offset_p10,session_level_split,train_only,188,-0.8123959792021276,1.3313223872373676,usable
last30_guard3__lane_offset_p50,session_level_split,train_only,188,0.6078007310239363,3.19729111193469,usable
last30_guard3__lane_offset_p90,session_level_split,train_only,188,3.548367330319149,11.015802826578001,usable
last30_guard3__lane_offset_abs_mean,session_level_split,train_only,188,1.6624876642200208,4.540647588770819,usable
last30_guard3__lane_offset_abs_p95,session_level_split,train_only,188,4.119403756382979,11.333269945627391,usable
last30_guard3__lane_offset_rms,session_level_split,train_only,188,2.214612638583516,6.148170134066826,usable
last30_guard3__lane_curvature_valid_ratio,session_level_split,train_only,188,0.531357724769334,0.12258548370615051,usable
last30_guard3__lane_curvature_mean,session_level_split,train_only,188,-0.00018809389449764375,0.0008060898414232138,usable
last30_guard3__lane_curvature_std,session_level_split,train_only,188,0.0006160749761462994,0.00140763759080014,usable
last30_guard3__lane_curvature_p10,session_level_split,train_only,188,-0.0009363674158250154,0.002214157180218401,usable
last30_guard3__lane_curvature_p50,session_level_split,train_only,188,-0.0001517110551290463,0.0008709887693665455,usable
last30_guard3__lane_curvature_p90,session_level_split,train_only,188,0.000543990022854606,0.001743491049980248,usable
last30_guard3__lane_curvature_abs_mean,session_level_split,train_only,188,0.0004954827389547709,0.0012026330674305952,usable
last30_guard3__lane_curvature_abs_p95,session_level_split,train_only,188,0.0011544540773972308,0.0024981077203785596,usable
last30_guard3__lane_curvature_rms,session_level_split,train_only,188,0.0007080475055012283,0.0015952494597440761,usable
last30_guard3__brake_pedal_valid_ratio,session_level_split,train_only,188,0.5324720624647087,0.12229502392766538,usable
last30_guard3__brake_pedal_mean,session_level_split,train_only,188,-0.008173797647847246,0.03773438921190244,usable
last30_guard3__brake_pedal_std,session_level_split,train_only,188,0.04974623470469813,0.06460364782586094,usable
last30_guard3__brake_pedal_p10,session_level_split,train_only,188,-0.030000000000000002,3.469446951953614e-18,zero_variance_train
last30_guard3__brake_pedal_p50,session_level_split,train_only,188,-0.026380926595744685,0.023165512937663113,usable
last30_guard3__brake_pedal_p90,session_level_split,train_only,188,0.0431553075000001,0.15088441216786683,usable
last30_guard3__brake_pedal_abs_mean,session_level_split,train_only,188,0.0462078531623952,0.03142749707738387,usable
last30_guard3__brake_pedal_abs_p95,session_level_split,train_only,188,0.1342910505319149,0.17640822769999337,usable
last30_guard3__brake_pedal_rms,session_level_split,train_only,188,0.06547001544111848,0.06207005199793038,usable
last30_guard3__accelerator_pedal_valid_ratio,session_level_split,train_only,188,0.5324720624647087,0.12229502392766538,usable
last30_guard3__accelerator_pedal_mean,session_level_split,train_only,188,0.30822367055718314,0.12575769553588342,usable
last30_guard3__accelerator_pedal_std,session_level_split,train_only,188,0.17264668569123115,0.07661408007717581,usable
last30_guard3__accelerator_pedal_p10,session_level_split,train_only,188,0.0696469129787234,0.123439251024841,usable
last30_guard3__accelerator_pedal_p50,session_level_split,train_only,188,0.3382752542553191,0.16874277966239293,usable
last30_guard3__accelerator_pedal_p90,session_level_split,train_only,188,0.5067903989361703,0.172669602713567,usable
last30_guard3__accelerator_pedal_abs_mean,session_level_split,train_only,188,0.30822367055718314,0.12575769553588342,usable
last30_guard3__accelerator_pedal_abs_p95,session_level_split,train_only,188,0.5384789627659575,0.17915953232662027,usable
last30_guard3__accelerator_pedal_rms,session_level_split,train_only,188,0.3604072092870397,0.12884125084151257,usable
last30_guard3__friction_mu_valid_ratio,session_level_split,train_only,188,0.531357724769334,0.12258548370615051,usable
last30_guard3__friction_mu_mean,session_level_split,train_only,188,0.7689248971565726,0.2188054416554133,usable
last30_guard3__friction_mu_std,session_level_split,train_only,188,0.041608204029516684,0.060460226962689774,usable
last30_guard3__friction_mu_p10,session_level_split,train_only,188,0.7308510638297872,0.23271139817227215,usable
last30_guard3__friction_mu_p50,session_level_split,train_only,188,0.7712765957446809,0.22555951256278237,usable
last30_guard3__friction_mu_p90,session_level_split,train_only,188,0.8095744680851064,0.22435209264854405,usable
last30_guard3__friction_mu_abs_mean,session_level_split,train_only,188,0.7689248971565726,0.2188054416554133,usable
last30_guard3__friction_mu_abs_p95,session_level_split,train_only,188,0.8180851063829788,0.22477542738676654,usable
last30_guard3__friction_mu_rms,session_level_split,train_only,188,0.7733085804877111,0.2156428524117821,usable
last30_guard3__steering_rate_valid_ratio,session_level_split,train_only,188,0.2029424876805628,0.25423459834903095,usable
last30_guard3__steering_rate_abs_mean,session_level_split,train_only,100,0.34955062209194715,0.23124917852666488,usable
last30_guard3__steering_rate_abs_p95,session_level_split,train_only,100,2.02192668540023,1.3833602632813855,usable
last30_guard3__steering_rate_rms,session_level_split,train_only,100,1.234874942816071,0.853286467844165,usable
last30_guard3__speed_rate_valid_ratio,session_level_split,train_only,188,0.20181909750915933,0.2538779934553376,usable
last30_guard3__speed_rate_abs_mean,session_level_split,train_only,99,2.0743953860504467,1.4280395720515282,usable
last30_guard3__speed_rate_abs_p95,session_level_split,train_only,99,6.418145454544695,5.738060956461197,usable
last30_guard3__speed_rate_rms,session_level_split,train_only,99,3.102697498037577,2.7084683566806667,usable
