robustness_config_id,window_config_id_check,split_strategy_check,window_config_id,split_strategy,split,model_name,n_samples,rmse_steer,peak_direction_accuracy,wrong_side_rate,large_response_recall,peak_amp_mae,peak_amp_ratio_pred_over_gt_mean,severe_amp_under_rate,peak_time_mae_s,onset_delay_mae_s,tail_abs_error_mean,tail_drift_risk_rate,zero_crossing_mismatch_rate,reversal_count_exact_match_rate,multi_segment_gt_rate,multi_segment_pred_rate,difficult_top20_rmse
session_pre1,pre1_label2_event_trigger,session_level_split,pre1_label2_event_trigger,session_level_split,test,formal_ridge_vehicle_context_no_subject,139,0.6437520400993387,0.7769784172661871,0.22302158273381295,0.12,0.64784066202186,1.5731435764529726,0.5611510791366906,0.4523381342133172,0.7103956830051306,0.6438498417428098,0.5899280575539568,0.17266187050359713,0.07913669064748201,0.6762589928057554,0.9712230215827338,1.2618368998657363
session_pre1,pre1_label2_event_trigger,session_level_split,pre1_label2_event_trigger,session_level_split,test,knn_template_context_no_subject,139,0.5254287314973548,0.8201438848920863,0.17985611510791366,0.44,0.45239879274003797,1.1453316625545,0.2733812949640288,0.4492445976185284,0.339280576183856,0.5155137279975436,0.48201438848920863,0.1223021582733813,0.0,0.6762589928057554,0.9856115107913669,1.0507491300945915
session_pre1,pre1_label2_event_trigger,session_level_split,pre1_label2_event_trigger,session_level_split,test,peak_scaled_template_context_no_subject,139,0.5393722582099637,0.8345323741007195,0.16546762589928057,0.64,0.39117772426965425,1.906052499767172,0.09352517985611511,0.4116906461527022,0.2901438849529238,0.5430695515581601,0.4748201438848921,0.18705035971223022,0.007194244604316547,0.6762589928057554,0.9928057553956835,1.048808248311423
session_pre1,pre1_label2_event_trigger,session_level_split,pre1_label2_event_trigger,session_level_split,test,rbf_kernel_ridge_context_no_subject,139,0.5201037741555928,0.8057553956834532,0.19424460431654678,0.52,0.44603401976504503,0.8261466267127927,0.34532374100719426,0.4461151033425503,0.4167985639152981,0.5186312404145528,0.5251798561151079,0.11510791366906475,0.050359712230215826,0.6762589928057554,0.8633093525179856,1.031057718591716
session_pre1,pre1_label2_event_trigger,session_level_split,pre1_label2_event_trigger,session_level_split,train,direction_gated_knn_template_no_subject,611,4.433188475436688e-06,1.0,0.0,1.0,4.208530680430404e-06,1.0000041860445534,0.0,0.010499181972783054,0.0,4.469962148895143e-06,0.0,0.08346972176759411,1.0,0.7119476268412439,0.7119476268412439,7.3382882291404475e-06
session_pre1,pre1_label2_event_trigger,session_level_split,pre1_label2_event_trigger,session_level_split,train,formal_ridge_vehicle_context_no_subject,611,0.6788451322870717,0.7463175122749591,0.25368248772504093,0.0196078431372549,0.718749369224823,1.816793580728072,0.5891980360065466,0.5133960769434022,0.6398527015781003,0.6722178253506763,0.6284779050736498,0.22913256955810146,0.14402618657937807,0.7119476268412439,0.9263502454991817,1.2316887333382505
session_pre1,pre1_label2_event_trigger,session_level_split,pre1_label2_event_trigger,session_level_split,train,knn_template_context_no_subject,611,3.270470037579181e-06,1.0,0.0,1.0,3.664299149108889e-06,0.9999972502931581,0.0,0.00585924730363337,0.0,3.1948732265534943e-06,0.0,0.049099836333878884,1.0,0.7119476268412439,0.7119476268412439,5.670521790477448e-06
session_pre1,pre1_label2_event_trigger,session_level_split,pre1_label2_event_trigger,session_level_split,train,peak_scaled_template_context_no_subject,611,0.051973557545240856,1.0,0.0,1.0,0.005416680785005,0.9992618895048918,0.0,0.007741407950068847,9.819962779355713e-05,0.004162639470385318,0.0,0.04582651391162029,1.0,0.7119476268412439,0.7119476268412439,0.11583785158170645
session_pre1,pre1_label2_event_trigger,session_level_split,pre1_label2_event_trigger,session_level_split,train,rbf_kernel_ridge_context_no_subject,611,0.4649115980246222,0.9018003273322422,0.09819967266775777,0.5359477124183006,0.4498698704661847,0.835914015720564,0.24058919803600654,0.3275368255601187,0.248240588732832,0.45425945133250395,0.3698854337152209,0.132569558101473,0.0867430441898527,0.7119476268412439,0.9198036006546645,0.8490207173010463
session_pre1,pre1_label2_event_trigger,session_level_split,pre1_label2_event_trigger,session_level_split,val,direction_gated_knn_template_no_subject,156,0.7709401351566642,0.7884615384615384,0.21153846153846154,0.38095238095238093,0.6727812403860765,2.7869575776391704,0.16666666666666666,0.3790064127399371,0.40224358669888133,0.6802163619834644,0.48717948717948717,0.24358974358974358,0.10256410256410256,0.7243589743589743,0.9358974358974359,1.3485464254507786
session_pre1,pre1_label2_event_trigger,session_level_split,pre1_label2_event_trigger,session_level_split,val,formal_ridge_vehicle_context_no_subject,156,0.8283953109154838,0.6730769230769231,0.3269230769230769,0.047619047619047616,0.9159757614326782,2.2426548948025635,0.5512820512820513,0.509006415040065,0.6307051268119651,0.7903568174541504,0.6474358974358975,0.2564102564102564,0.07051282051282051,0.7243589743589743,0.9038461538461539,1.4487125184775327
session_pre1,pre1_label2_event_trigger,session_level_split,pre1_label2_event_trigger,session_level_split,val,knn_template_context_no_subject,156,0.7750384711832581,0.7371794871794872,0.26282051282051283,0.11904761904761904,0.7525168547454553,1.5459985643846739,0.4166666666666667,0.4430769253999759,0.4914102540829052,0.6740443639319915,0.5064102564102564,0.23717948717948717,0.01282051282051282,0.7243589743589743,0.9935897435897436,1.4481468573899088
session_pre1,pre1_label2_event_trigger,session_level_split,pre1_label2_event_trigger,session_level_split,val,peak_scaled_template_context_no_subject,156,0.7611673672775785,0.7884615384615384,0.21153846153846154,0.42857142857142855,0.6547699078726463,2.4727871785304067,0.15384615384615385,0.3907371780429131,0.37384615055261516,0.672005577920339,0.48717948717948717,0.23076923076923078,0.03205128205128205,0.7243589743589743,0.9935897435897436,1.3757638332332085
session_pre1,pre1_label2_event_trigger,session_level_split,pre1_label2_event_trigger,session_level_split,val,rbf_kernel_ridge_context_no_subject,156,0.7731565055040226,0.75,0.25,0.21428571428571427,0.7729181936488815,1.1849890663527667,0.5,0.47233974360502684,0.604615387136642,0.6593182636553513,0.5512820512820513,0.23717948717948717,0.07692307692307693,0.7243589743589743,0.8012820512820513,1.4374631654582404
session_pre3,pre3_label3_response_coverage,session_level_split,pre3_label3_response_coverage,session_level_split,test,direction_gated_knn_template_no_subject,139,0.6584315076992828,0.7769784172661871,0.22302158273381295,0.5,0.41520259749117516,1.4103968669711109,0.1079136690647482,0.6689568354929094,0.34809352442782987,0.5914815368671841,0.48201438848920863,0.17266187050359713,0.007194244604316547,0.8920863309352518,1.0,1.1417126930036305
session_pre3,pre3_label3_response_coverage,session_level_split,pre3_label3_response_coverage,session_level_split,test,formal_ridge_vehicle_context_no_subject,139,0.7284632158336405,0.7482014388489209,0.2517985611510791,0.045454545454545456,0.7549756740709003,1.04264129883,0.6762589928057554,0.7565108027389581,1.0094244624387554,0.601614447769528,0.5107913669064749,0.17266187050359713,0.07913669064748201,0.8920863309352518,1.0,1.342915001042188
session_pre3,pre3_label3_response_coverage,session_level_split,pre3_label3_response_coverage,session_level_split,test,knn_template_context_no_subject,139,0.5902073802492165,0.7769784172661871,0.22302158273381295,0.36363636363636365,0.4733640659305689,0.9981530308416287,0.2733812949640288,0.6754676275116076,0.4361870501244025,0.5592130488019249,0.4748201438848921,0.11510791366906475,0.0,0.8920863309352518,1.0,1.1250412413985098
session_pre3,pre3_label3_response_coverage,session_level_split,pre3_label3_response_coverage,session_level_split,test,peak_scaled_template_context_no_subject,139,0.6420446447608118,0.7769784172661871,0.22302158273381295,0.5,0.4103715885028565,1.3404340594034372,0.1079136690647482,0.6840647531927918,0.36564748326865887,0.5813702054777377,0.4892086330935252,0.15827338129496402,0.0,0.8920863309352518,1.0,1.1304572544952305
session_pre3,pre3_label3_response_coverage,session_level_split,pre3_label3_response_coverage,session_level_split,test,rbf_kernel_ridge_context_no_subject,139,0.6077056478148962,0.7841726618705036,0.2158273381294964,0.5,0.4664580199218632,0.9776708789114454,0.26618705035971224,0.6992086341483987,0.4169424480939512,0.5714601569388789,0.4748201438848921,0.12949640287769784,0.007194244604316547,0.8920863309352518,0.9568345323741008,1.0991831095079425
session_pre3,pre3_label3_response_coverage,session_level_split,pre3_label3_response_coverage,session_level_split,train,direction_gated_knn_template_no_subject,611,1.7820680109840501e-06,1.0,0.0,1.0,1.7761525662948184e-06,0.9999998375832995,0.0,0.00504910067918843,0.0,1.6011022192878732e-06,0.0,0.03273322422258593,1.0,0.8919803600654664,0.8919803600654664,2.856706234251129e-06
session_pre3,pre3_label3_response_coverage,session_level_split,pre3_label3_response_coverage,session_level_split,train,formal_ridge_vehicle_context_no_subject,611,0.7610325926717313,0.7577741407528642,0.24222585924713586,0.0196078431372549,0.8544452266856029,0.8446783997946331,0.7037643207855974,0.773551552414699,0.966955809812816,0.6246064341261096,0.5155482815057283,0.18985270049099837,0.10474631751227496,0.8919803600654664,0.9983633387888707,1.3411283240827725
session_pre3,pre3_label3_response_coverage,session_level_split,pre3_label3_response_coverage,session_level_split,train,knn_template_context_no_subject,611,2.076046974225006e-06,1.0,0.0,1.0,2.4705975881965187e-06,0.999998265810353,0.0,0.004418984762775528,0.0,1.7790028363551621e-06,0.0,0.03436988543371522,1.0,0.8919803600654664,0.8919803600654664,3.4754011210386975e-06
session_pre3,pre3_label3_response_coverage,session_level_split,pre3_label3_response_coverage,session_level_split,train,peak_scaled_template_context_no_subject,611,0.041408519440383436,1.0,0.0,1.0,0.004146991649706605,0.9994463837654667,0.0,0.0036661232746954637,0.0001227494737715651,0.0029412530199319745,0.0,0.029459901800327332,1.0,0.8919803600654664,0.8919803600654664,0.09229065999333799
session_pre3,pre3_label3_response_coverage,session_level_split,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,611,0.44685701039987585,0.8903436988543372,0.10965630114566285,0.6993464052287581,0.39889846038250115,0.8798745868069012,0.15384615384615385,0.4776186561623494,0.2681751227686136,0.3929669066645135,0.2864157119476268,0.11129296235679215,0.062193126022913256,0.8919803600654664,0.9754500818330606,0.7281907724039152
session_pre3,pre3_label3_response_coverage,session_level_split,pre3_label3_response_coverage,session_level_split,val,direction_gated_knn_template_no_subject,156,0.8902165645819893,0.8012820512820513,0.1987179487179487,0.24444444444444444,0.8203644972199049,2.3622113156253355,0.25,0.6529166635412437,0.4753205095871519,0.8954710633335754,0.5448717948717948,0.22435897435897437,0.00641025641025641,0.8717948717948718,1.0,1.4218741572163949
session_pre3,pre3_label3_response_coverage,session_level_split,pre3_label3_response_coverage,session_level_split,val,formal_ridge_vehicle_context_no_subject,156,0.9547843812758747,0.6923076923076923,0.3076923076923077,0.0,1.1091095463205607,1.5867920971422884,0.6794871794871795,0.8720192280717385,0.997884614739376,0.9411842686473736,0.5705128205128205,0.1858974358974359,0.08974358974358974,0.8717948717948718,0.9935897435897436,1.5381649700043305
session_pre3,pre3_label3_response_coverage,session_level_split,pre3_label3_response_coverage,session_level_split,val,knn_template_context_no_subject,156,0.9222824663655721,0.7692307692307693,0.23076923076923078,0.1111111111111111,0.9150303460848637,1.6142405849528239,0.4230769230769231,0.6732371749404149,0.5912820463641905,0.9007339629356582,0.6089743589743589,0.1987179487179487,0.0,0.8717948717948718,1.0,1.555668375816564
session_pre3,pre3_label3_response_coverage,session_level_split,pre3_label3_response_coverage,session_level_split,val,peak_scaled_template_context_no_subject,156,0.9027385765932238,0.8012820512820513,0.1987179487179487,0.26666666666666666,0.8246854600998071,1.85365322818982,0.24358974358974358,0.6255769200431995,0.47637820449204016,0.9262263868959286,0.5641025641025641,0.23076923076923078,0.00641025641025641,0.8717948717948718,1.0,1.4971328541367064
session_pre3,pre3_label3_response_coverage,session_level_split,pre3_label3_response_coverage,session_level_split,val,rbf_kernel_ridge_context_no_subject,156,0.9252903462185744,0.7948717948717948,0.20512820512820512,0.2222222222222222,0.8825799773614376,2.6227145293749157,0.34615384615384615,0.7015064060688019,0.5304166642256464,0.9000555622452595,0.5448717948717948,0.19230769230769232,0.01282051282051282,0.8717948717948718,0.9807692307692307,1.4715124851161128
