robustness_config_id,window_config_id_check,split_strategy_check,sample_id,event_uid,subject,session_stamp,window_config_id,split_strategy,split,model_name,sample_rmse,gt_peak_abs,pred_peak_abs,peak_amp_abs_error,peak_amp_ratio_pred_over_gt,peak_direction_match,wrong_side,peak_time_abs_error_s,onset_delay_abs_error_s,tail_abs_error,tail_drift_risk,zero_crossing_mismatch,gt_reversal_count,pred_reversal_count,reversal_count_exact,gt_multi_segment,pred_multi_segment,is_large_response,large_response_recalled,severe_amp_under,is_difficult_peak_top20
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000358900__pre2_label2_old_main,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000358900,yzy,2025_09_27_15_07_57,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,2.656461447259062e-06,1.4224441051483154,1.4224404096603394,3.6954879760742188e-06,0.9999974020153322,1,0,0.0,0.0,3.5762786865234375e-07,0,0,2,2,1,1,1,1,1,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000379050__pre2_label2_old_main,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000379050,yzy,2025_09_27_15_07_57,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,7.328354740820942e-07,0.842993974685669,0.8429943323135376,3.5762786865234375e-07,1.0000004242353793,1,0,0.0,0.0,1.1920928955078125e-06,0,0,3,3,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000447025__pre2_label2_old_main,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000447025,yzy,2025_09_27_15_07_57,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,1.848264048476267e-07,0.5797989964485168,0.5797987580299377,2.384185791015625e-07,0.9999995887909766,1,0,0.0,0.0,2.980232238769531e-07,0,1,2,2,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000059525__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000059525,zdq,2025_09_26_15_14_51,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,1.017138856695965e-06,1.5605031251907349,1.5605008602142334,2.2649765014648438e-06,0.9999985485600991,1,0,0.0,0.0,8.940696716308594e-08,0,0,3,3,1,1,1,1,1,0,1
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000154090__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000154090,zdq,2025_09_26_15_14_51,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,2.8921017474203836e-06,4.011634826660156,4.011626720428467,8.106231689453125e-06,0.9999979793196441,1,0,0.0,0.0,8.106231689453125e-06,0,0,2,2,1,1,1,1,1,0,1
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000239960__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000239960,zdq,2025_09_26_15_14_51,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,4.23253777626087e-06,5.009788990020752,5.0097832679748535,5.7220458984375e-06,0.9999988578269644,1,0,0.0,0.0,1.6689300537109375e-06,0,0,2,2,1,1,1,1,1,0,1
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000251485__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000251485,zdq,2025_09_26_15_14_51,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,6.498738684967975e-07,0.7344398498535156,0.7344403862953186,5.364418029785156e-07,1.0000007304094447,1,0,0.0,0.0,1.0132789611816406e-06,0,0,1,1,1,0,0,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000265140__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000265140,zdq,2025_09_26_15_14_51,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,5.393475817072613e-07,0.03926992416381836,0.0392707921564579,8.67992639541626e-07,1.0000221032420618,1,0,0.0,0.0,4.33996319770813e-07,0,0,1,1,1,0,0,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_21_51__000231945__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_21_51__000231945,zdq,2025_09_26_15_21_51,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,4.109736835289368e-07,0.48520177602767944,0.4852023124694824,5.364418029785156e-07,1.0000011056056046,1,0,0.0,0.0,4.76837158203125e-07,0,0,4,4,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000048660__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000048660,zdq,2025_09_26_15_27_09,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,7.283389891199477e-08,0.23335085809230804,0.23335090279579163,4.470348358154297e-08,1.00000019157197,1,0,0.0,0.0,5.960464477539063e-08,0,0,6,6,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000052510__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000052510,zdq,2025_09_26_15_27_09,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,1.4773171415072284e-06,1.880071997642517,1.8800687789916992,3.2186508178710938e-06,0.9999982880172558,1,0,0.0,0.0,3.2186508178710938e-06,0,0,4,4,1,1,1,1,1,0,1
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750,zdq,2025_09_26_15_27_09,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,3.4034013651762507e-07,0.7620109915733337,0.7620106339454651,3.5762786865234375e-07,0.9999995306788582,1,0,0.0,0.0,4.172325134277344e-07,0,0,6,6,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000125200__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000125200,zdq,2025_09_26_15_27_09,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,7.880615271460556e-07,1.1269614696502686,1.126960039138794,1.430511474609375e-06,0.9999987306473973,1,0,0.0,0.0,1.4901161193847656e-06,0,0,5,5,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000218190__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000218190,zdq,2025_09_26_15_27_09,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,9.06719833437819e-07,1.2953839302062988,1.2953827381134033,1.1920928955078125e-06,0.9999990797377768,1,0,0.0,0.0,2.980232238769531e-07,0,0,6,6,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530,zdq,2025_09_26_15_27_09,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,2.4163526290976733e-07,0.13404099643230438,0.13404129445552826,2.980232238769531e-07,1.0000022233736827,1,0,0.0,0.0,1.6391277313232422e-07,0,0,1,1,1,0,0,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020,zdq,2025_09_26_15_37_30,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,4.574796435008466e-07,0.9688320159912109,0.9688313603401184,6.556510925292969e-07,0.9999993232561665,1,0,0.0,0.0,8.344650268554688e-07,0,0,8,8,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000251445__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000251445,zdq,2025_09_26_15_37_30,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,9.539443368566936e-08,0.0989604964852333,0.09896062314510345,1.2665987014770508e-07,1.0000012799033418,1,0,0.0,0.0,1.2665987014770508e-07,0,0,2,2,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000501995__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000501995,zdq,2025_09_26_15_37_30,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,4.3265305293971323e-07,0.5752611756324768,0.5752609372138977,2.384185791015625e-07,0.999999585547245,1,0,0.0,0.0,7.152557373046875e-07,0,0,4,4,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070,zdq,2025_09_26_15_52_46,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,1.1415393146307906e-06,1.419302225112915,1.4193000793457031,2.1457672119140625e-06,0.9999984881534222,1,0,0.004999995231628418,0.0,2.1457672119140625e-06,0,0,2,2,1,1,1,1,1,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370,zdq,2025_09_26_15_52_46,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,1.7251563804165926e-06,1.4646830558776855,1.46468186378479,1.1920928955078125e-06,0.9999991861086324,1,0,0.0,0.0,9.5367431640625e-07,0,0,3,3,1,1,1,1,1,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000242715__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000242715,zdq,2025_09_26_15_52_46,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,1.1327006177452859e-06,1.8401000499725342,1.8400993347167969,7.152557373046875e-07,0.9999996112951917,1,0,0.0,0.0,1.3113021850585938e-06,0,0,2,2,1,1,1,1,1,0,1
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000319490__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000319490,zdq,2025_09_26_15_52_46,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,3.7842710298718885e-07,0.4180068373680115,0.41800668835639954,1.4901161193847656e-07,0.9999996435187212,1,0,0.0,0.0,1.7881393432617188e-07,0,0,2,2,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885,zdq,2025_09_26_15_52_46,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,9.709485482289892e-08,0.24766230583190918,0.24766212701797485,1.7881393432617188e-07,0.9999992779929359,1,0,0.0,0.0,2.1606683731079102e-07,0,0,4,4,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000136525__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000136525,zdq,2025_09_26_16_03_48,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,2.1426728835649556e-06,1.406733512878418,1.4067307710647583,2.7418136596679688e-06,0.9999980509359914,1,0,0.0,0.0,2.682209014892578e-06,0,0,6,6,1,1,1,1,1,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000209905__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000209905,zdq,2025_09_26_16_03_48,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,2.725074068621325e-07,0.6574649810791016,0.6574645638465881,4.172325134277344e-07,0.9999993653920354,1,0,0.0,0.0,4.172325134277344e-07,0,0,2,2,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000287760__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000287760,zdq,2025_09_26_16_03_48,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,1.4083816779475455e-07,0.18256136775016785,0.18256154656410217,1.7881393432617188e-07,1.0000009794730207,1,0,0.009999990463256836,0.0,1.9371509552001953e-07,0,0,3,3,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185,zdq,2025_09_26_16_03_48,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,2.391595444350969e-06,1.2025330066680908,1.2025312185287476,1.7881393432617188e-06,0.9999985130226502,1,0,0.0,0.0,2.86102294921875e-06,0,0,3,3,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000434135__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000434135,zdq,2025_09_26_16_03_48,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,7.71260744159008e-08,0.14556002616882324,0.14556026458740234,2.384185791015625e-07,1.0000016379399301,1,0,0.0,0.0,2.384185791015625e-07,0,0,5,5,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380__pre2_label2_old_main,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380,zdq,2025_09_26_16_03_48,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,3.6425345228963124e-07,0.41538840532302856,0.4153878390789032,5.662441253662109e-07,0.9999986368321356,1,0,0.0,0.0,1.1920928955078125e-07,0,0,3,3,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280__pre2_label2_old_main,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280,zt,2025_09_28_11_20_08,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,2.46697982220212e-06,1.817582130432129,1.8175790309906006,3.0994415283203125e-06,0.999998294744718,1,0,0.0,0.0,3.6954879760742188e-06,0,0,5,5,1,1,1,1,1,0,1
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000199865__pre2_label2_old_main,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000199865,zt,2025_09_28_11_20_08,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,6.511608034998062e-07,0.6436779499053955,0.6436770558357239,8.940696716308594e-07,0.9999986109984477,1,0,0.0,0.0,1.1920928955078125e-07,0,0,5,5,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535__pre2_label2_old_main,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535,zt,2025_09_28_11_20_08,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,1.1505528618727112e-06,1.4884129762649536,1.4884109497070312,2.0265579223632812e-06,0.9999986384437958,1,0,0.0,0.0,2.0265579223632812e-06,0,0,1,1,1,0,0,1,1,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000312725__pre2_label2_old_main,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000312725,zt,2025_09_28_11_20_08,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,8.834064715301793e-07,0.5412269830703735,0.5412262678146362,7.152557373046875e-07,0.9999986784551405,1,0,0.0,0.0,5.364418029785156e-07,0,0,3,3,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000338755__pre2_label2_old_main,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000338755,zt,2025_09_28_11_20_08,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,5.860742362528981e-07,0.40160003304481506,0.4016004800796509,4.470348358154297e-07,1.0000011131344597,1,0,0.0,0.0,9.238719940185547e-07,0,0,5,5,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990__pre2_label2_old_main,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990,zt,2025_09_28_11_20_08,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,8.755164344620425e-07,1.2395299673080444,1.2395282983779907,1.6689300537109375e-06,0.9999986535782937,1,0,0.0,0.0,1.430511474609375e-06,0,0,4,4,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000488065__pre2_label2_old_main,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000488065,zt,2025_09_28_11_20_08,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,1.0614614893711405e-06,0.8421210050582886,0.8421196341514587,1.3709068298339844e-06,0.9999983720785711,1,0,0.005000054836273193,0.0,1.2218952178955078e-06,0,0,3,3,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000072855__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000072855,zx,2025_09_27_16_32_00,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,2.0636975932575297e-06,2.4701690673828125,2.4701662063598633,2.86102294921875e-06,0.9999988417703926,1,0,0.0,0.0,9.5367431640625e-07,0,0,2,2,1,1,1,1,1,0,1
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585,zx,2025_09_27_16_32_00,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,3.382227831139062e-08,0.01624011993408203,0.016240166500210762,4.6566128730773926e-08,1.000002867351283,1,0,0.0,0.0,3.91155481338501e-08,0,0,0,0,1,0,0,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000148800__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000148800,zx,2025_09_27_16_32_00,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,3.011989747392363e-06,2.0589659214019775,2.058962106704712,3.814697265625e-06,0.9999981472751802,1,0,0.0,0.0,1.004338264465332e-05,0,0,2,2,1,1,1,1,1,0,1
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000231650__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000231650,zx,2025_09_27_16_32_00,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,1.541387064207811e-06,1.2240025997161865,1.2239999771118164,2.6226043701171875e-06,0.9999978573539217,1,0,0.0,0.0,4.76837158203125e-07,0,0,2,2,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575,zx,2025_09_27_16_32_00,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,2.595428441054537e-06,2.5281119346618652,2.528109550476074,2.384185791015625e-06,0.9999990569302892,1,0,0.0,0.0,8.403323590755463e-06,0,0,2,2,1,1,1,1,1,0,1
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000364875__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000364875,zx,2025_09_27_16_32_00,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,2.9041808602414676e-07,0.40020400285720825,0.4002036154270172,3.8743019104003906e-07,0.999999031918251,1,0,0.0,0.0,2.980232238769531e-07,0,0,0,0,1,0,0,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000384950__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000384950,zx,2025_09_27_16_32_00,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,2.019774001382757e-07,0.3609350323677063,0.36093494296073914,8.940696716308594e-08,0.9999997522906918,1,0,0.0,0.0,8.940696716308594e-08,0,0,3,3,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000417655__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000417655,zx,2025_09_27_16_32_00,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,1.617628129224613e-07,0.1689479947090149,0.16894829273223877,2.980232238769531e-07,1.0000017639938514,1,0,0.0,0.0,2.980232238769531e-07,0,0,3,3,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000470635__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000470635,zx,2025_09_27_16_32_00,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,5.944243852695763e-08,0.4375499486923218,0.4375498294830322,1.1920928955078125e-07,0.9999997275527288,1,0,0.0,0.0,1.1920928955078125e-07,0,0,2,2,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620,zx,2025_09_27_16_32_00,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,1.208542698805104e-06,1.7626051902770996,1.7626034021377563,1.7881393432617188e-06,0.9999989855134019,1,0,0.0,0.0,1.6689300537109375e-06,0,0,1,1,1,0,0,1,1,0,1
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000559925__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000559925,zx,2025_09_27_16_32_00,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,1.3294459222379373e-07,0.8096580505371094,0.8096579909324646,5.960464477539063e-08,0.9999999263829407,1,0,0.0,0.0,5.960464477539063e-08,0,0,2,2,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000593005__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000593005,zx,2025_09_27_16_32_00,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,1.6828475679631083e-07,0.3021165132522583,0.30211663246154785,1.1920928955078125e-07,1.0000003945805156,1,0,0.0,0.0,2.0116567611694336e-07,0,0,1,1,1,0,0,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000615805__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000615805,zx,2025_09_27_16_32_00,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,8.829124098497232e-09,0.023560047149658203,0.023560043424367905,3.725290298461914e-09,0.9999998418810339,1,0,0.0,0.0,3.725290298461914e-09,0,0,0,0,1,0,0,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585,zx,2025_09_27_16_32_00,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,7.162380484260211e-07,0.9735440015792847,0.9735434651374817,5.364418029785156e-07,0.999999448980424,1,0,0.0,0.0,6.556510925292969e-07,0,0,2,2,1,1,1,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000111180__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000111180,zx,2025_09_27_16_46_13,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,1.3495338180291583e-06,1.4583969116210938,1.4583956003189087,1.3113021850585938e-06,0.9999991008605582,1,0,0.0,0.0,1.0132789611816406e-06,0,0,2,2,1,1,1,1,1,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000152930__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000152930,zx,2025_09_27_16_46_13,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,6.836119723629963e-07,1.9634993076324463,1.9634976387023926,1.6689300537109375e-06,0.9999991500225912,1,0,0.0,0.0,1.6689300537109375e-06,0,0,0,0,1,0,0,1,1,0,1
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000212495__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000212495,zx,2025_09_27_16_46_13,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,2.317088529935063e-07,0.09844017028808594,0.09844063222408295,4.6193599700927734e-07,1.0000046925558506,1,0,0.0,0.0,4.6193599700927734e-07,0,0,0,0,1,0,0,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000217955__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000217955,zx,2025_09_27_16_46_13,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,7.494218579040535e-08,0.4825800657272339,0.4825800955295563,2.9802322387695312e-08,1.0000000617562235,1,0,0.0,0.0,5.960464477539063e-08,0,0,0,0,1,0,0,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000237520__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000237520,zx,2025_09_27_16_46_13,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,4.767375472169988e-08,0.041539907455444336,0.04153996706008911,5.960464477539063e-08,1.0000014348766868,1,0,0.0,0.0,1.9907020032405853e-08,0,0,1,1,1,0,0,0,0,0,0
random_main,pre2_label2_old_main,random_event_split,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000263295__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000263295,zx,2025_09_27_16_46_13,pre2_label2_old_main,random_event_split,train,peak_scaled_template_context_no_subject,1.2316329502937151e-06,1.891584873199463,1.8915834426879883,1.430511474609375e-06,0.999999243749781,1,0,0.014999985694885254,0.0,2.3692846298217773e-06,0,0,3,3,1,1,1,1,1,0,1
