episode_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_absolute_path,vehicle_raw_relative_path,vehicle_raw_size_bytes,vehicle_raw_sha256,read_status,read_error,available_columns,missing_required_columns,row_count,duration_s,time_start_s,time_end_s,sampling_rate_median_hz,episode_count,success_episode_count,event_index_in_session,t_condition_anchor,t_condition_end,t_condition_peak,condition_duration_s,condition_score_peak,condition_score_mean,condition_level,condition_context_cn,window_complete,recommended_input_start_s,recommended_input_end_s,recommended_label_start_s,recommended_label_end_s,vehicle_component_count,roll_evidence,lateral_evidence,is_roll_context,is_lateral_dynamic_context,is_curve_context,is_low_mu_context,is_brake_context,has_brake_response,coordinate_continuity_ok,local_lateral_step_p99,local_lateral_step_max,peak_abs_ay_window,peak_abs_yaw_rate_window,peak_abs_roll_rate_window,peak_abs_roll_window,peak_abs_curvature_window,min_mu_window,median_speed_kmh_window,ay_threshold,yaw_rate_threshold,roll_rate_threshold,roll_angle_threshold,curvature_threshold,t_steer_onset,steer_onset_relation,steer_response_delay_s,steer_amp_threshold,steer_rate_threshold,steer_delta_prepost,steer_rate_peak_near,steer_response_strength,steer_response_score,input_start_already_steering,t_response_peak,steer_peak_delta,has_return,has_countersteer,response_shape,nearest_old_context_table,nearest_old_context_time_s,delta_to_nearest_old_context_s,nearest_old_road_module,nearest_old_risk_class,nearest_old_event_types,nearest_old_v0_2_category,nearest_old_v0_2_category_cn,v0_3_category,v0_3_category_cn,v0_3_reason_cn,recommended_use,new_rule_auto_label,new_rule_reason_cn,new_rule_review_priority,strong_body_attitude_auto,moderate_body_attitude_auto,strong_or_medium_steer_auto,light_steer_auto,coord_and_window_ok_auto,body_attitude_score_simple
V03_txj_2025_09_27_09_06_19_0027,extreme_condition_episodes_v0_3_all_raw,txj,2025_09_27_09_06_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_06_19_vehicle.csv,txj/Entity_Recording_2025_09_27_09_06_19_vehicle.csv,43007426,9dc9b2b49d4887358c963988e6783766b6807729011f0d48f6fe857180b0dd86,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,251947,629.865,0.0,629.865,400.0000000003638,28,0,27,609.794,619.325,616.729,9.531000000000065,6.075226207140979,3.8322583223048063,strong,弯道/曲率,True,607.794,609.794,609.794,614.794,4,True,True,True,True,True,False,True,True,True,0.0037135,0.003875,4.44161,0.225877,0.854553,0.133685,0.00551556,1.0,98.8304,5.578302568750001,0.311833088125,0.1481351030000003,0.088600155875,0.0025,609.674,near_sync,-0.1200000000000045,1.0,8.0,-0.7384489,14.346600000013051,medium,2.5317739000016317,False,614.74,1.228537,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,604.15,5.6440000000000055,differentmu_road,design_high_risk_surface,roll_rate;roll_rate;roll_rate;roll_rate;roll_rate,,,strong_response,强响应型极限工况,工况明确且方向盘响应较强,轨迹预测/强响应分析,KEEP_EXTREME_MAIN,车身姿态/横向动态强，且方向盘响应明显,1,True,True,True,False,True,10.8100445
V03_zx_2025_09_27_17_45_11_0023,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_45_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,42515961,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,249548,623.875,0.0,623.875,333.3333333412156,26,0,23,563.403,565.44,563.585,2.0370000000000346,5.337450145637215,3.3064612118459817,strong,低附着,True,561.403,563.403,563.403,568.403,2,True,False,True,False,False,True,False,False,True,0.0065024999999999,1.2451,3.92532,0.142263,0.856311,0.107042,2.16005e-06,0.8,115.199,4.775986822222222,0.2265304325925926,0.1568045096296296,0.0827727394074074,0.0064944700555555,562.138,before_condition,-1.2649999999999864,1.041263,8.0,0.8885468000000001,10.78619999976456,medium,2.2016106125871717,False,567.245,-0.8555599,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,573.735,-10.331999999999994,differentmu_road,design_high_risk_surface,roll_rate,,,strong_response,强响应型极限工况,工况明确且方向盘响应较强,轨迹预测/强响应分析,KEEP_EXTREME_MAIN,车身姿态/横向动态强，且方向盘响应明显,1,True,True,True,False,True,9.970329
V03_lxy_2025_09_28_18_19_35_0000,extreme_condition_episodes_v0_3_all_raw,lxy,2025_09_28_18_19_35,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,36385766,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,217613,544.031,0.0,544.031,400.0000000003638,21,0,0,4.221,5.195,4.251,0.9740000000000002,5.148856466709312,3.65792387923908,strong,低附着,True,2.221,4.221,4.221,9.221,2,True,False,True,False,False,True,False,False,True,0.0009319999999999,0.000939,0.581599,0.0511297,1.01219,0.0854398,5.39122e-09,0.8,8.56607,4.741963956250001,0.202286301875,0.1125908021875,0.06900119725,0.0025,4.216,near_sync,-0.0049999999999998,1.1643069,8.0,1.1999169,10.576600000000228,medium,2.3526597195443344,False,4.875,1.1903176,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,4.23,-0.0090000000000003,middle_section,design_regular_road,roll_rate,,,strong_response,强响应型极限工况,工况明确且方向盘响应较强,轨迹预测/强响应分析,KEEP_EXTREME_MAIN,车身姿态/横向动态强，且方向盘响应明显,1,True,True,True,False,True,9.874882466666667
V03_lxy_2025_09_28_17_55_52_0000,extreme_condition_episodes_v0_3_all_raw,lxy,2025_09_28_17_55_52,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_17_55_52_vehicle.csv,lxy/Entity_Recording_2025_09_28_17_55_52_vehicle.csv,39582240,d90ab0cfa5c21e51e410d89a6ace5d3c1ffc2848207d57886468a273fc1d3f01,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,237282,593.205,0.0,593.205,250.0000000059117,32,0,0,6.37,7.294,6.399,0.9239999999999996,5.158331702243398,3.661053378929989,strong,低附着,True,4.37,6.37,6.37,11.37,2,True,False,True,False,False,True,False,False,True,0.000724,0.001319,0.505883,0.0471033,1.00412,0.0853834,5.39122e-09,0.8,9.279075,4.6317658900000005,0.195955688,0.122677128,0.0710596248,0.0025,6.084,before_condition,-0.2860000000000005,1.0962386,8.0,1.1782686,11.55420000000025,medium,2.519103600270082,False,6.94,1.1412676,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,6.37,0.0,middle_section,design_regular_road,roll_rate,,,strong_response,强响应型极限工况,工况明确且方向盘响应较强,轨迹预测/强响应分析,KEEP_EXTREME_MAIN,车身姿态/横向动态强，且方向盘响应明显,1,True,True,True,False,True,9.771652266666667
V03_zx_2025_09_27_18_00_08_0018,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_18_00_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_00_08_vehicle.csv,zx/Entity_Recording_2025_09_27_18_00_08_vehicle.csv,26022961,4b016c5d42daab4b261b47445577a3dd05e1d1f31bfe45391999b0a9d97ba220,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,151892,379.728,0.0,379.728,333.3333333348997,21,0,18,333.353,334.455,333.658,1.1019999999999754,6.95227469045801,4.469050201077367,strong,低附着,True,331.353,333.353,333.353,338.353,3,True,True,True,True,False,True,False,False,True,0.00557,1.24443,4.50788,0.205882,0.780944,0.0742505,2.17426e-06,0.8,114.809,4.239207437037037,0.148018377037037,0.1162914074074074,0.0719603551111111,0.0025,333.123,before_condition,-0.2300000000000182,1.0,8.0,0.934187,13.2994000000121,medium,2.5966120000015125,False,333.47,0.7767585,True,True,countersteer,episode_candidates_v0_6.csv,320.36,12.992999999999997,curve1,design_curve_context,roll_rate;roll_rate;roll_rate;roll_rate,,,strong_response,强响应型极限工况,工况明确且方向盘响应较强,轨迹预测/强响应分析,KEEP_EXTREME_MAIN,车身姿态/横向动态强，且方向盘响应明显,1,True,True,True,False,True,9.366983916666666
V03_zx_2025_09_27_16_32_00_0001,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_16_32_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_32_00_vehicle.csv,zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,47750731,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,280098,700.246,0.0,700.246,250.0000000059117,36,0,1,29.616,30.846,29.826,1.2300000000000004,5.510140613363032,3.669260642052104,strong,低附着,True,27.616,29.616,29.616,34.616,2,True,False,True,False,False,True,False,False,True,0.0044299999999999,1.24563,2.31022,0.102183,0.794771,0.0954388,1.86959e-09,0.8,83.0333,4.970957570000002,0.270184042,0.1213324774000002,0.0814340164,0.0025,28.731,before_condition,-0.884999999999998,1.0,8.0,0.6446375,12.810720000002547,medium,2.2459775000003184,False,34.616,-0.5268275,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,28.755,0.8610000000000007,middle_section,design_regular_road,roll_rate,,,strong_response,强响应型极限工况,工况明确且方向盘响应较强,轨迹预测/强响应分析,KEEP_EXTREME_MAIN,车身姿态/横向动态强，且方向盘响应明显,1,True,True,True,False,True,8.789035666666667
V03_zx_2025_09_27_18_00_08_0008,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_18_00_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_00_08_vehicle.csv,zx/Entity_Recording_2025_09_27_18_00_08_vehicle.csv,26022961,4b016c5d42daab4b261b47445577a3dd05e1d1f31bfe45391999b0a9d97ba220,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,151892,379.728,0.0,379.728,333.3333333348997,21,0,8,123.435,135.298,127.353,11.863,10.584708686789243,5.5115008828309895,extreme,弯道/曲率,True,121.435,123.435,123.435,128.435,4,True,True,True,True,True,False,True,True,True,0.0040850000000001,1.2327,10.7087,0.367581,0.400217,0.111348,0.00805704,1.0,123.741,4.239207437037037,0.148018377037037,0.1162914074074074,0.0719603551111111,0.0025,124.998,after_condition,1.5630000000000024,2.379273061,8.0,2.6227106,9.774000000008884,medium,2.3240659312787435,False,128.425,-4.054054,False,False,sustained_same_side,episode_candidates_v0_6.csv,119.29,4.144999999999996,curve1,design_curve_context,ay;roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况先出现，方向盘响应偏晚,响应时序分析,KEEP_EXTREME_MAIN,车身姿态/横向动态强，且方向盘响应明显,1,True,True,True,False,True,8.706636666666666
V03_txj_2025_09_27_09_06_19_0025,extreme_condition_episodes_v0_3_all_raw,txj,2025_09_27_09_06_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_06_19_vehicle.csv,txj/Entity_Recording_2025_09_27_09_06_19_vehicle.csv,43007426,9dc9b2b49d4887358c963988e6783766b6807729011f0d48f6fe857180b0dd86,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,251947,629.865,0.0,629.865,400.0000000003638,28,0,25,553.495,565.304,556.269,11.808999999999967,5.630929559093503,2.6517862646794703,strong,低附着,True,551.495,553.495,553.495,558.495,2,True,True,True,True,False,True,True,True,True,0.0036209999999999,1.24705,1.69575,0.131028,0.687642,0.103641,1.86959e-09,0.8,2.694545,5.578302568750001,0.311833088125,0.1481351030000003,0.088600155875,0.0025,551.494,before_condition,-2.0009999999999764,4.640665237500002,9.931000000009034,5.75766,72.39640000006585,strong,4.240697121066578,False,558.32,-4.721291000000001,False,False,sustained_same_side,all_raw_vehicle_instability_candidates_v0_1.csv,553.5,-0.0049999999999954,differentmu_road,design_high_risk_surface,roll_rate;roll_rate;roll_rate;roll_rate;ay,,,strong_response,强响应型极限工况,工况明确且方向盘响应较强,轨迹预测/强响应分析,KEEP_EXTREME_MAIN,车身姿态/横向动态强，且方向盘响应明显,1,True,True,True,False,True,8.020152499999998
V03_zdq_2025_09_26_15_14_51_0011,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_15_14_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_14_51_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_14_51_vehicle.csv,24133042,b93de0274f1bbec55e4ea61b6b1d922d0b71345c686b6082a4f2ba25941a8301,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,142185,355.46,0.0,355.46,400.0000000003638,12,0,11,330.474,345.69,334.925,15.216000000000008,10.409389827530388,6.131182339888026,extreme,弯道/曲率,True,328.474,330.474,330.474,335.474,4,True,True,True,True,True,False,True,True,True,0.0040215,0.0040355,7.7888,0.388073,0.363929,0.114479,0.00787585,1.0,115.649,4.187090956249998,0.255526976875,0.0953930824374999,0.096473789125,0.0025,330.689,after_condition,0.2150000000000318,2.04256005,8.0,2.76792005,32.6728000000297,strong,4.355122974230305,False,335.47,-5.7513857,False,False,sustained_same_side,all_raw_vehicle_instability_candidates_v0_1.csv,321.58,8.894000000000005,middle_section,design_regular_road,ay;roll_rate;roll_rate;roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况先出现，方向盘响应偏晚,响应时序分析,KEEP_EXTREME_MAIN,车身姿态/横向动态强，且方向盘响应明显,1,True,True,True,False,True,7.961854166666666
V03_zx_2025_09_27_17_56_42_0000,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_56_42,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_56_42_vehicle.csv,zx/Entity_Recording_2025_09_27_17_56_42_vehicle.csv,11631240,c0076afb0599e6567f51f2b84dab503e942aa8c2c3e731f4f418c9da3ac42305,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,67837,169.591,0.0,169.591,400.0000000003638,5,0,0,30.091,31.151,30.601,1.0599999999999987,4.870288709088428,3.7862926236248793,strong,低附着,True,28.091,30.091,30.091,35.091,1,True,False,True,False,False,True,False,False,True,0.0015665,0.001678,0.896684,0.08274365,0.75564,0.0856121,5.36014e-09,0.8,10.4447,3.6583838125,0.122846393125,0.069427563,0.1034428925,0.00687171765625,30.321,after_condition,0.2300000000000004,1.1403938,8.0,1.2447738,9.842000000001953,medium,2.3217797855883453,False,30.805,1.2367453,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,30.11,-0.0189999999999983,middle_section,design_regular_road,roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况先出现，方向盘响应偏晚,响应时序分析,KEEP_EXTREME_MAIN,车身姿态/横向动态强，且方向盘响应明显,1,True,True,True,False,True,7.960206299999999
V03_zxy_2025_09_28_16_01_55_0015,extreme_condition_episodes_v0_3_all_raw,zxy,2025_09_28_16_01_55,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_01_55_vehicle.csv,zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,37320870,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,225102,562.755,0.0,562.755,250.0000000059117,32,0,15,273.796,279.101,278.126,5.305000000000007,6.320787174914531,2.9008114215404976,strong,横滚/姿态,True,271.796,273.796,273.796,278.796,3,True,True,True,True,False,False,False,False,True,0.0104000000000001,1.24516,3.52649,0.224877,0.539869,0.120158,2.66963e-09,0.4,53.1953,2.92824099,0.1882623780000004,0.0980236233,0.0466398537,0.0025,274.211,after_condition,0.4150000000000204,2.046922,8.0,2.153557,29.70541320002702,strong,4.052095292346264,False,275.3,2.060182,True,False,return,episode_candidates_v0_6.csv,268.425,5.370999999999981,curve1,design_curve_context,ay;roll_rate;roll_rate;roll_rate;roll_rate;roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况先出现，方向盘响应偏晚,响应时序分析,KEEP_EXTREME_MAIN,车身姿态/横向动态强，且方向盘响应明显,1,True,True,True,False,True,7.8305663333333335
V03_zxy_2025_09_28_16_01_55_0020,extreme_condition_episodes_v0_3_all_raw,zxy,2025_09_28_16_01_55,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_01_55_vehicle.csv,zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,37320870,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,225102,562.755,0.0,562.755,250.0000000059117,32,0,20,356.07,359.945,358.571,3.875,6.476625738489139,3.5377734392445115,strong,横滚/姿态,True,354.07,356.07,356.07,361.07,3,True,True,True,True,False,False,False,False,True,0.0047100000000002,0.0048799999999999,2.01255,0.218136,0.572523,0.119685,1.8171e-09,1.0,24.64835,2.92824099,0.1882623780000004,0.0980236233,0.0466398537,0.0025,354.0,before_condition,-2.069999999999993,10.183821174000002,8.02800000000727,-5.81422,51.488000000046895,strong,3.570927150100014,False,359.4,2.595998,True,False,return,episode_candidates_v0_6.csv,349.23,6.839999999999975,curve1,design_curve_context,roll_rate;roll_rate;roll_rate;roll_rate;roll_rate;roll_rate,,,strong_response,强响应型极限工况,工况明确且方向盘响应较强,轨迹预测/强响应分析,KEEP_EXTREME_MAIN,车身姿态/横向动态强，且方向盘响应明显,1,True,True,True,False,True,7.7602775
V03_zxy_2025_09_28_15_57_38_0000,extreme_condition_episodes_v0_3_all_raw,zxy,2025_09_28_15_57_38,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_15_57_38_vehicle.csv,zxy/Entity_Recording_2025_09_28_15_57_38_vehicle.csv,13474470,80eb7053df063e30530f628206f5f3009a0b3afa95813ecd5ac7a1076eeeb087,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,80310,200.775,0.0,200.775,333.3333333348997,5,0,0,38.355,39.685,39.305,1.3300000000000054,5.328001421153451,4.036709737360591,strong,低附着,True,36.355,38.355,38.355,43.355,1,True,False,True,False,False,True,False,False,True,0.0009599999999999,0.001035,0.713241,0.0615979,0.744433,0.087082,5.39122e-09,0.8,7.0604,1.9135610814814807,0.0694448167407407,0.0507417353333333,0.085236614,0.0025,38.757,after_condition,0.402000000000001,1.37356386585,8.0,1.46720725,11.658199999994032,medium,2.525450486031024,False,39.18,1.374792,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,38.375,-0.0200000000000031,middle_section,design_regular_road,roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况先出现，方向盘响应偏晚,响应时序分析,KEEP_EXTREME_MAIN,车身姿态/横向动态强，且方向盘响应明显,1,True,True,True,False,True,7.742771033333333
V03_txj_2025_09_27_09_06_19_0021,extreme_condition_episodes_v0_3_all_raw,txj,2025_09_27_09_06_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_06_19_vehicle.csv,txj/Entity_Recording_2025_09_27_09_06_19_vehicle.csv,43007426,9dc9b2b49d4887358c963988e6783766b6807729011f0d48f6fe857180b0dd86,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,251947,629.865,0.0,629.865,400.0000000003638,28,0,21,458.659,468.855,466.225,10.196000000000026,9.460537461785508,5.411732810277309,extreme,低附着,True,456.659,458.659,458.659,463.659,4,True,True,True,True,False,True,True,True,True,0.0038945,0.222466,6.13865,0.424339,0.389661,0.0898198,9.15343e-10,0.2,119.963,5.578302568750001,0.311833088125,0.1481351030000003,0.088600155875,0.0025,456.159,before_condition,-2.5,2.8478291165000003,11.554000000010513,-1.939322,48.72960000004433,strong,3.680982573274424,False,463.405,-4.231199,False,False,sustained_same_side,episode_candidates_v0_6.csv,456.5,2.158999999999992,middle_section,design_regular_road,roll_rate;roll_rate;roll_rate;roll_rate;roll_rate;roll_rate;roll_rate,,,strong_response,强响应型极限工况,工况明确且方向盘响应较强,轨迹预测/强响应分析,KEEP_EXTREME_MAIN,车身姿态/横向动态强，且方向盘响应明显,1,True,True,True,False,True,7.7193475000000005
V03_xst_2025_09_26_11_34_18_0007,extreme_condition_episodes_v0_3_all_raw,xst,2025_09_26_11_34_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,50510002,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,297149,742.871,0.0,742.871,400.0000000003638,33,0,7,202.57,203.671,202.716,1.100999999999999,6.830162853858093,4.776171908232203,strong,低附着,True,200.57,202.57,202.57,207.57,2,True,False,True,False,True,True,False,False,True,0.0068124999999999,1.243375,0.536105,0.0669764,0.6677,0.0906178,0.00778077,0.0,5.57198,1.5695996562500012,0.092678742375,0.0369417144375,0.03977731375,0.00716723453125,203.241,after_condition,0.6710000000000207,2.588846,8.0,2.633876,20.596000000018748,strong,3.591893850389736,False,204.11,2.623927,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,202.59,-0.0200000000000102,curve1,design_curve_context,roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况先出现，方向盘响应偏晚,响应时序分析,KEEP_EXTREME_MAIN,车身姿态/横向动态强，且方向盘响应明显,1,True,True,True,False,True,7.138992166666667
V03_zxy_2025_09_28_16_01_55_0018,extreme_condition_episodes_v0_3_all_raw,zxy,2025_09_28_16_01_55,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_01_55_vehicle.csv,zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,37320870,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,225102,562.755,0.0,562.755,250.0000000059117,32,0,18,334.26,334.421,334.336,0.1610000000000013,5.025294918089256,4.327444570909423,strong,横滚/姿态,True,332.26,334.26,334.26,339.26,2,True,False,True,False,False,False,False,False,True,0.0037498499999999,0.0037557,0.405616,0.0641031,0.613877,0.10125,1.80352e-09,1.0,11.394,2.92824099,0.1882623780000004,0.0980236233,0.0466398537,0.0025,,none,,3.70148806,8.0,2.354451,4.922000000004481,none,0.0,False,339.235,4.1112944,False,False,sustained_same_side,all_raw_vehicle_instability_candidates_v0_1.csv,333.195,1.0649999999999975,curve1,design_curve_context,roll_rate;roll_rate;roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,KEEP_EXTREME_MAIN,车身姿态/横向动态强，且方向盘响应明显,1,True,True,True,False,True,6.782905366666667
