window_config_id,split_strategy,split,model_name,n_samples,rmse_steer,peak_direction_accuracy,wrong_side_rate,large_response_recall,peak_amp_mae,peak_amp_ratio_pred_over_gt_mean,severe_amp_under_rate,peak_time_mae_s,onset_delay_mae_s,tail_abs_error_mean,tail_drift_risk_rate,zero_crossing_mismatch_rate,reversal_count_exact_match_rate,multi_segment_gt_rate,multi_segment_pred_rate,difficult_top20_rmse,track_id,source_artifact,comparison_source,model_order,display_name,source_group,uses_subject_id,uses_physio,uses_eeg,uses_continuous_style,multi_segment_rate_abs_gap
pre3_label3_response_coverage,session_level_split,train,train_mean_by_event_type,188,0.7724741161286254,0.5957446808510638,0.4042553191489361,0.0,0.976437614358803,0.4540534440975871,0.8297872340425532,0.6150532024813459,1.6839893616815196,0.1650123954855866,0.0691489361702127,0.0851063829787234,0.0212765957446808,0.925531914893617,0.9787234042553192,1.229235017578446,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,train,vehicle_transformer_context_no_subject,188,0.437382295766435,0.8617021276595744,0.1382978723404255,0.5957446808510638,0.4443822845895874,1.0982007314553366,0.2234042553191489,0.4709574477945236,0.4910904245569985,0.3392971064595064,0.2127659574468085,0.2393617021276596,0.0638297872340425,0.925531914893617,0.0372340425531914,0.7242021237141336,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,188,0.7814778043189219,0.4680851063829787,0.5319148936170213,0.0,1.1821052449894078,0.0,1.0,1.5813563853660797,2.518191487865245,0.1660875570068651,0.0638297872340425,0.9148936170212766,0.0159574468085106,0.925531914893617,0.0,1.2411340456831677,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,val,direction_gated_knn_template_no_subject,42,0.6841722106899019,0.8095238095238095,0.1904761904761904,0.5,0.4659907319361255,2.878999422682286,0.2142857142857142,0.5230952295519057,0.4974999979493164,0.2248178823626533,0.0714285714285714,0.1666666666666666,0.0476190476190476,0.9285714285714286,0.9761904761904762,1.1480848320747947,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,val,formal_ridge_vehicle_context_no_subject,42,0.6839682190558335,0.8095238095238095,0.1904761904761904,0.0,0.8597453657005515,2.3979411555639505,0.6190476190476191,0.5766666723149163,0.922857142408334,0.2095711137489637,0.0952380952380952,0.0952380952380952,0.0,0.9285714285714286,1.0,1.1472369965534652,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,val,history_trend_500ms,42,1.4053587206727682,0.1904761904761904,0.8095238095238095,0.7,0.6349541489700121,1.7638453070976718,0.119047619047619,1.4669047615357809,0.4804761884290547,1.3829088964765626,0.8809523809523809,0.9047619047619048,0.0238095238095238,0.9285714285714286,0.0,1.9474782624579632,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,val,knn_template_context_no_subject,42,0.6409359357865521,0.8095238095238095,0.1904761904761904,0.5,0.5535217630011695,2.0497696687166145,0.2857142857142857,0.5935714329992022,0.5820238092648131,0.2135897589559179,0.0714285714285714,0.119047619047619,0.0238095238095238,0.9285714285714286,1.0,1.0824643704582757,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,val,peak_scaled_template_context_no_subject,42,0.645802353783699,0.8095238095238095,0.1904761904761904,0.7,0.436493103702863,1.7277458021432222,0.119047619047619,0.5082142800092697,0.5021428591793492,0.2275372926434058,0.119047619047619,0.1904761904761904,0.0,0.9285714285714286,1.0,1.102955750033436,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,val,rbf_kernel_ridge_context_no_subject,42,0.5714822247805078,0.8809523809523809,0.119047619047619,0.5,0.5098802603937641,3.109326650188326,0.2142857142857142,0.5198809525796345,0.5092857141225111,0.2064594504039064,0.0476190476190476,0.119047619047619,0.0238095238095238,0.9285714285714286,0.9523809523809524,0.9109325436974252,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,val,ridge_rich_context_no_subject,42,0.6079160548870842,0.8333333333333334,0.1666666666666666,0.2,0.6418352943091166,2.57205653913154,0.3095238095238095,0.5211904864935648,0.4244047576295478,0.2204117289622358,0.0476190476190476,0.0714285714285714,0.0,0.9285714285714286,1.0,0.9956567003481916,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,val,ridge_rich_history_no_subject,42,0.6160546394833435,0.7857142857142857,0.2142857142857142,0.1,0.6399324713718324,2.206188220138113,0.3571428571428571,0.4915476107881182,0.4203571412002757,0.2210623622203933,0.0714285714285714,0.0714285714285714,0.0,0.9285714285714286,1.0,1.05113184476263,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,val,ridge_vehicle_history_no_subject,42,0.6389192809749628,0.8095238095238095,0.1904761904761904,0.2,0.7094228079631215,2.4361909070465693,0.3809523809523809,0.5135714397543952,0.6602380952930876,0.2237073138669421,0.119047619047619,0.0952380952380952,0.0,0.9285714285714286,1.0,1.0661746648536434,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,val,train_mean_all,42,0.7744578143658928,0.4285714285714285,0.5714285714285714,0.0,1.0614326326620012,0.4886073067864698,0.9047619047619048,0.9252380977074304,1.94678571518688,0.2054711771862847,0.0952380952380952,0.0952380952380952,0.0,0.9285714285714286,1.0,1.2818672286338206,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,val,train_mean_by_event_type,42,0.7666253784385703,0.5,0.5,0.0,0.967807320966607,0.8652541685597372,0.8095238095238095,0.6138095323528562,1.6747619051131464,0.2030570187711245,0.0714285714285714,0.0952380952380952,0.0238095238095238,0.9285714285714286,1.0,1.2794217790251876,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,val,vehicle_transformer_context_no_subject,42,0.6024138119860606,0.9047619047619048,0.0952380952380952,0.4,0.5850696936249733,1.7054404333444555,0.3095238095238095,0.5283333254711968,0.7144047625008083,0.3220501861568274,0.1904761904761904,0.2619047619047619,0.0714285714285714,0.9285714285714286,0.0238095238095238,0.9484024283727084,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
