split,sample_id,label_diag__broad_oracle_model,selected_model,policy_name,selector_confidence,oracle_short,selected_short
train,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.3642844725558241,rbf,rbf
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000078890__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.3991922690711288,branch1,rbf
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000087075__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.43377555107745125,branch2,rbf
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000152930__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.5910401218699023,branch2,rbf
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000263295__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.3463120632345338,rbf,rbf
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000293010__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.5421736578271648,branch1,rbf
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000316255__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.6590754224877492,rbf,rbf
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000599550__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.36873099664914977,branch2,rbf
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000632670__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.8964262768382972,branch0,rbf
train,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.6786367346391069,branch0,rbf
train,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.5591294954079601,rbf,rbf
train,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.4628575442986391,rbf,rbf
train,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.45464494626275365,branch2,rbf
train,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.7270412766219223,branch1,rbf
train,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.6428981115088592,rbf,rbf
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.9975204383078617,rbf,branch0
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.4360765534274865,branch1,rbf
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.39213713819943435,rbf,rbf
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.6964561201801,keypoint,rbf
train,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.7957511890925644,rbf,keypoint
train,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.3343709829751609,rbf,rbf
test,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.5106433429410322,branch0,rbf
test,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.4927382222248811,branch1,rbf
test,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.7033859130485991,branch1,rbf
test,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.9782569871614125,branch1,rbf
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.43351523821782856,branch1,rbf
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000071310__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.31170043714364754,rbf,rbf
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000376460__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.9554698326003039,rbf,rbf
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000584705__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.4497769147127374,rbf,rbf
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000096340__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.6621964348829016,branch2,rbf
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000253945__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.7277155128209808,branch2,rbf
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000377105__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.3904877243316255,rbf,rbf
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000468965__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.6651933728848055,rbf,rbf
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.7614773481707863,rbf,rbf
test,vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000182350__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.847704622053166,branch0,rbf
val,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.7707909523725129,rbf,branch0
val,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.3851196530305586,keypoint,rbf
train,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.610898814982684,rbf,rbf
train,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000283050__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.6603455913886273,branch0,rbf
train,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000387335__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.5312356227835752,keypoint,rbf
test,vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000467085__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,logreg_balanced_c1__fallback_rbf_conf_lt_0.75,0.9514268636339475,rbf,branch0
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000060840__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.23509164393841184,rbf,branch1
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000187815__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.25895659044876324,branch0,branch2
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000349300__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.28672028369381347,rbf,rbf
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000058865__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.28303220554571185,rbf,branch2
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000131145__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.2812832278528081,rbf,branch0
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000216345__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.28702366510662486,rbf,branch2
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000065550__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rf_depth3_balanced,0.3014658022407374,rbf,keypoint
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000164150__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2768763079099338,branch2,branch2
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000275870__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.3318183341924634,rbf,rbf
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.28094180525262635,rbf,branch0
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2512788641337119,branch2,branch2
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.2688776403774034,rbf,rbf
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.25567391472323614,rbf,branch1
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.2554070567693723,rbf,rbf
test,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2241257141830613,branch1,branch2
test,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000215315__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.29362527051092824,branch0,branch2
train,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000065145__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.23996179109838375,rbf,branch2
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000225295__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2856683064916897,branch2,branch2
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000453095__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rf_depth3_balanced,0.31485772384190197,rbf,keypoint
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000527630__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rf_depth3_balanced,0.3264208602105931,rbf,keypoint
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000089205__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.31978048112189006,branch2,branch2
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000165100__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.28289188349993427,rbf,branch1
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000214250__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.3144705542360587,branch2,branch2
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000341005__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.25603640884744566,rbf,branch1
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000205130__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2576797365524456,branch2,branch2
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000309365__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.27206220056418784,rbf,branch1
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000329785__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.25797023837049143,branch1,branch1
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000388180__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.24147797905671017,branch2,branch1
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.25308087870118195,rbf,branch2
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000315730__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.2842562956364019,branch1,branch1
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.325656455954181,rbf,rbf
train,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.3732961844190317,branch1,branch1
train,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.22449237813799125,rbf,branch0
test,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000223260__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.30201322775619693,branch0,branch1
test,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000425785__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.241883380004026,branch0,branch0
train,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.3244636348638583,branch2,branch2
train,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.3399617501347044,branch1,branch1
test,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000300870__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.21999979977964892,rbf,branch0
test,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000471505__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.24422779906787184,keypoint,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.293767133615973,rbf,branch2
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.24575774820041935,rbf,branch2
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000260065__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.2554551355378376,branch2,branch1
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000413415__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.2428706297232563,rbf,branch0
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000431340__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.24910110793397033,branch1,branch1
train,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000229945__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2674719392166327,branch1,branch2
train,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000283210__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,keypoint_residual_vehicle_transformer_no_subject,rf_depth3_balanced,0.4376170278357583,keypoint,keypoint
train,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000308920__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.27285529324071056,branch0,branch0
train,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000575025__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.314208085724235,branch2,branch1
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000095835__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2826176628529628,rbf,branch2
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000143790__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.298807131257594,branch2,branch2
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000173350__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.27718822624865963,branch2,branch2
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000215140__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.24353389776766207,rbf,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000297385__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.27496195955939917,branch1,branch1
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000053185__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.25292797527417393,branch0,branch2
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000081700__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.24543834195819808,branch1,branch2
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000175240__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.32189725830367794,rbf,branch0
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000186555__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.24416385449979772,branch0,branch0
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000273440__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.28169181927667347,rbf,branch2
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000362460__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2549208274996949,branch1,branch2
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000392590__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2566763193219388,branch2,branch2
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000518180__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.26958071119026,branch1,rbf
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000585940__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.26426132103571476,branch2,branch1
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000104490__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.23604315306483864,rbf,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000184075__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.25379563190771903,branch1,branch2
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000198480__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2919137256095795,rbf,branch2
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000308055__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,keypoint_residual_vehicle_transformer_no_subject,rf_depth3_balanced,0.24724292318327068,keypoint,keypoint
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000331425__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.25156826390451914,branch1,branch1
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000362825__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.24535833830710543,rbf,branch1
test,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000034605__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.2392144326397996,keypoint,rbf
test,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000128695__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.3016745860732652,rbf,branch0
test,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000245880__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.3269734609117761,keypoint,rbf
test,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000681250__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.24709597800237135,branch2,rbf
test,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000202260__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2672218223750328,branch2,branch2
