sample_id,event_uid,subject,session_stamp,split,road_design_module_name,event_level,road_design_risk_class,gt_peak_abs,is_large_response,is_difficult_peak_top20,keypoint_better_rmse,rmse_delta_keypoint_minus_rbf,candidate_model,selector_prob_keypoint,selected_threshold_from_val,selected_model
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750,zdq,2025_09_26_15_27_09,train,middle_section,strong_active,design_regular_road,0.7620109915733337,0,0,1,-0.0344164073467254,rf_engineered_shallow,0.5241482344793483,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530,zdq,2025_09_26_15_27_09,train,differentmu_road,extreme_active,design_high_risk_surface,0.1340409964323043,0,0,0,0.0290033221244811,rf_engineered_shallow,0.2873157793657408,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020,zdq,2025_09_26_15_37_30,train,fix_road,strong_active,design_special_event_segment,0.9688320159912108,0,0,1,-0.106580302119255,rf_engineered_shallow,0.5076551507906042,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070,zdq,2025_09_26_15_52_46,train,middle_section,strong_active,design_regular_road,1.419302225112915,0,0,0,0.1541317701339721,rf_engineered_shallow,0.41821817288327895,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370,zdq,2025_09_26_15_52_46,train,curve1,extreme_active,design_curve_context,1.4646830558776855,0,0,0,0.5550456643104555,rf_engineered_shallow,0.19835330812627672,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885,zdq,2025_09_26_15_52_46,train,differentmu_road,instability_strong,design_high_risk_surface,0.2476623058319091,0,0,0,0.4640205875039101,rf_engineered_shallow,0.11675589573699632,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185,zdq,2025_09_26_16_03_48,train,middle_section,strong_active,design_regular_road,1.2025330066680908,0,0,0,0.2499125301837921,rf_engineered_shallow,0.42728769666022426,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380,zdq,2025_09_26_16_03_48,train,differentmu_road,medium_active,design_high_risk_surface,0.4153884053230285,0,0,0,0.1443075239658355,rf_engineered_shallow,0.31085103358560395,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280,zt,2025_09_28_11_20_08,train,curve1,strong_active,design_curve_context,1.817582130432129,1,1,0,0.8776247501373289,rf_engineered_shallow,0.2610914777211671,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535,zt,2025_09_28_11_20_08,train,fix_road,medium_active,design_special_event_segment,1.5015029907226562,0,0,0,0.1347179114818573,rf_engineered_shallow,0.395742298231507,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000416365__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000416365,zt,2025_09_28_11_20_08,train,stop,strong_active,design_special_event_segment,0.9772099256515504,0,0,0,0.236650675535202,rf_engineered_shallow,0.39269234494149213,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990,zt,2025_09_28_11_20_08,train,middle_section,strong_active,design_regular_road,1.2395299673080444,0,0,1,-0.0524082481861115,rf_engineered_shallow,0.5687775073657161,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585,zx,2025_09_27_16_32_00,train,middle_section,strong_active,design_regular_road,0.016240119934082,0,0,0,0.0465180519968271,rf_engineered_shallow,0.16071201717987837,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575,zx,2025_09_27_16_32_00,train,fix_road,extreme_active,design_special_event_segment,2.528111934661865,1,1,0,0.3185219168663025,rf_engineered_shallow,0.3668584492857256,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000398300__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000398300,zx,2025_09_27_16_32_00,train,curve2,extreme_active,design_curve_context,1.5521210432052612,0,0,0,0.0534623265266417,rf_engineered_shallow,0.41873882816319463,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000421025__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000421025,zx,2025_09_27_16_32_00,train,middle_section,extreme_active,design_regular_road,2.673145532608032,1,1,0,0.6374628543853761,rf_engineered_shallow,0.2735085307279276,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620,zx,2025_09_27_16_32_00,train,stop,strong_active,design_special_event_segment,1.7626051902770996,1,1,0,0.5858763605356216,rf_engineered_shallow,0.20307708367742672,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585,zx,2025_09_27_16_32_00,train,differentmu_road,strong_active,design_high_risk_surface,0.9735440015792848,0,0,0,0.0812959149479866,rf_engineered_shallow,0.4704803800116239,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335,zx,2025_09_27_17_14_07,train,middle_section,strong_active,design_regular_road,1.7589459419250488,1,1,0,0.161246657371521,rf_engineered_shallow,0.43107525886390546,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950,zx,2025_09_27_17_14_07,train,middle_section,extreme_active,design_regular_road,2.064727067947388,1,1,0,0.2279033660888672,rf_engineered_shallow,0.4429086376148238,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420,zx,2025_09_27_17_25_16,train,middle_section,strong_active,design_regular_road,1.8886197805404663,1,1,0,0.9528535753488538,rf_engineered_shallow,0.15086215321694046,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950,zx,2025_09_27_17_25_16,train,middle_section,strong_active,design_regular_road,1.3517570495605469,0,0,0,0.1280571818351745,rf_engineered_shallow,0.4248459826299379,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210,zx,2025_09_27_17_29_08,train,curve1,extreme_active,design_curve_context,1.1142178773880005,0,0,0,0.1499349474906921,rf_engineered_shallow,0.2713851769036342,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530,zx,2025_09_27_17_29_08,train,curve1,extreme_active,design_curve_context,0.3534294962882995,0,0,0,0.0228412151336669,rf_engineered_shallow,0.2169754997112962,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875,zx,2025_09_27_17_56_42,train,longstraight,strong_active,design_regular_road,1.4098749160766602,0,0,0,0.1135610938072205,rf_engineered_shallow,0.40740196907958576,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650,zx,2025_09_27_17_56_42,train,middle_section,strong_active,design_regular_road,0.9222320318222046,0,0,0,0.0664426982402801,rf_engineered_shallow,0.4376024518267794,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255,zx,2025_09_27_18_07_01,train,middle_section,strong_active,design_regular_road,1.1325459480285645,0,0,0,0.2905150353908539,rf_engineered_shallow,0.45148118658233694,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000071310__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000071310,zx,2025_09_27_18_07_01,train,longstraight,extreme_active,design_regular_road,1.6484609842300415,1,0,0,0.3171915709972381,rf_engineered_shallow,0.3343404211832743,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000376460__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000376460,zx,2025_09_27_18_07_01,train,curve2,instability_extreme,design_curve_context,0.0083799362182617,0,0,0,0.0480134512763471,rf_engineered_shallow,0.12203731209100957,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000584705__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000584705,zx,2025_09_27_18_07_01,train,differentmu_road,weak,design_high_risk_surface,0.218166172504425,0,0,0,0.4937166869640351,rf_engineered_shallow,0.2684530624114781,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000096340__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000096340,zx,2025_09_27_18_17_48,train,middle_section,extreme_active,design_regular_road,1.7685450315475464,1,1,0,0.0977326035499572,rf_engineered_shallow,0.31584154518974517,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000253945__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000253945,zx,2025_09_27_18_17_48,train,middle_section,strong_active,design_regular_road,1.214576005935669,0,0,0,0.0047886073589324,rf_engineered_shallow,0.4796500260036175,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000377105__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000377105,zx,2025_09_27_18_17_48,train,middle_section,strong_active,design_regular_road,1.170593023300171,0,0,0,0.102040946483612,rf_engineered_shallow,0.4575117880558734,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000468965__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000468965,zx,2025_09_27_18_17_48,train,differentmu_road,weak,design_high_risk_surface,0.4288279712200165,0,0,0,0.2199675887823105,rf_engineered_shallow,0.33040464403150216,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770,zx,2025_09_27_18_17_48,train,differentmu_road,medium_active,design_high_risk_surface,0.4501203894615173,0,0,0,0.2291492708027363,rf_engineered_shallow,0.15379615933687993,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925,zxy,2025_09_28_16_12_11,train,middle_section,strong_active,design_regular_road,0.8772020936012268,0,0,0,0.0768816024065018,rf_engineered_shallow,0.4160883159799666,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000283050__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000283050,zxy,2025_09_28_16_12_11,train,middle_section,strong_active,design_regular_road,0.5078909993171692,0,0,0,0.2467941790819168,rf_engineered_shallow,0.5859744331152676,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000387335__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000387335,zxy,2025_09_28_16_12_11,train,middle_section,strong_active,design_regular_road,1.0789631605148315,0,0,1,-0.0104759931564331,rf_engineered_shallow,0.5388731724004483,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000205130__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000205130,cwh,2025_09_26_19_56_16,val,fix_road,strong_active,design_special_event_segment,0.8892450332641602,0,0,1,-0.0864933431148529,rf_engineered_shallow,0.39108461939830874,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000309365__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000309365,cwh,2025_09_26_19_56_16,val,curve2,strong_active,design_curve_context,1.358564019203186,0,0,0,0.0178208947181701,rf_engineered_shallow,0.33808945895678916,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000329785__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000329785,cwh,2025_09_26_19_56_16,val,middle_section,strong_active,design_regular_road,1.5020259618759155,0,0,1,-0.0400606989860534,rf_engineered_shallow,0.5452329977907825,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000388180__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000388180,cwh,2025_09_26_19_56_16,val,middle_section,medium_active,design_regular_road,0.9496341347694396,0,0,0,0.1090938746929168,rf_engineered_shallow,0.3501333529839171,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000064705__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000064705,jy,2025_09_26_18_01_40,val,middle_section,strong_active,design_regular_road,1.2203320264816284,0,0,1,-0.042237401008606,rf_engineered_shallow,0.4532831046775844,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000198735__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000198735,jy,2025_09_26_18_01_40,val,fix_road,strong_active,design_special_event_segment,1.3861379623413086,0,0,0,0.1695136725902558,rf_engineered_shallow,0.3705232273786375,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000326600__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000326600,jy,2025_09_26_18_01_40,val,middle_section,strong_active,design_regular_road,1.1723370552062988,0,0,0,0.0502054393291473,rf_engineered_shallow,0.4864473648269282,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000221270__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000221270,rjy,2025_09_28_20_15_42,val,fix_road,strong_active,design_special_event_segment,0.7922049760818481,0,0,0,0.0346124768257141,rf_engineered_shallow,0.5076024260209898,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000378840__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000378840,rjy,2025_09_28_20_15_42,val,curve2,extreme_active,design_curve_context,0.3790860176086426,0,0,1,-0.066747784614563,rf_engineered_shallow,0.33558956768661463,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000382075__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000382075,rjy,2025_09_28_20_15_42,val,middle_section,extreme_active,design_regular_road,2.055994987487793,1,1,0,0.144124686717987,rf_engineered_shallow,0.3308234766461291,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000547420__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000547420,rjy,2025_09_28_20_15_42,val,differentmu_road,medium_active,design_high_risk_surface,0.511729896068573,0,0,1,-0.0908747911453247,rf_engineered_shallow,0.2670783901979718,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000560065__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000560065,rjy,2025_09_28_20_15_42,val,differentmu_road,strong_active,design_high_risk_surface,1.0259090662002563,0,0,0,0.0067327320575714,rf_engineered_shallow,0.3948386865650423,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000139565__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000139565,txj,2025_09_27_08_40_46,val,curve1,extreme_active,design_curve_context,0.2876300811767578,0,0,1,-0.1121574342250824,rf_engineered_shallow,0.1046615088515442,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000301130__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000301130,txj,2025_09_27_08_40_46,val,fix_road,strong_active,design_special_event_segment,0.572642982006073,0,0,0,0.0330713093280792,rf_engineered_shallow,0.5633364313223969,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000441855__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000441855,txj,2025_09_27_08_40_46,val,middle_section,strong_active,design_regular_road,0.0088999271392822,0,0,1,-0.1150582581758499,rf_engineered_shallow,0.41193157092294264,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000633830__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000633830,txj,2025_09_27_08_40_46,val,differentmu_road,extreme_active,design_high_risk_surface,0.2099629938602447,0,0,0,0.1086818799376487,rf_engineered_shallow,0.35039589745697436,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000660595__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000660595,txj,2025_09_27_08_40_46,val,differentmu_road,extreme_active,design_high_risk_surface,2.206793069839477,1,1,1,-0.3883530497550964,rf_engineered_shallow,0.3659287216199175,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000687315__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000687315,txj,2025_09_27_08_40_46,val,differentmu_road,medium_active,design_high_risk_surface,1.191012978553772,0,0,0,0.0282965153455734,rf_engineered_shallow,0.39968016123324335,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000300320__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000300320,txj,2025_09_27_08_53_44,val,fix_road,strong_active,design_special_event_segment,0.3396410048007965,0,0,0,0.4047247171401978,rf_engineered_shallow,0.4959072282669216,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000326790__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000326790,txj,2025_09_27_08_53_44,val,middle_section,strong_active,design_regular_road,1.3283720016479492,0,0,0,0.0587563216686249,rf_engineered_shallow,0.4893824823844753,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000386965__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000386965,txj,2025_09_27_08_53_44,val,curve2,extreme_active,design_curve_context,2.1387240886688232,1,1,0,0.0834232568740844,rf_engineered_shallow,0.33998892298559735,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000075085__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000075085,yzy,2025_09_27_14_26_04,val,middle_section,extreme_active,design_regular_road,0.4270801544189453,0,0,1,-0.0367551892995834,rf_engineered_shallow,0.1361170953799024,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000205385__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000205385,yzy,2025_09_27_14_26_04,val,middle_section,strong_active,design_regular_road,1.429599046707153,0,0,0,0.0200434029102326,rf_engineered_shallow,0.5042984063285572,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000385650__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000385650,yzy,2025_09_27_14_26_04,val,curve2,strong_active,design_curve_context,0.524994969367981,0,0,0,0.093924805521965,rf_engineered_shallow,0.34061496409833486,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000428685__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000428685,yzy,2025_09_27_14_26_04,val,stop,strong_active,design_special_event_segment,1.2990481853485107,0,0,1,-0.0855423659086228,rf_engineered_shallow,0.46349723160386214,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000213665__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000213665,yzy,2025_09_27_14_37_08,val,middle_section,strong_active,design_regular_road,1.4303009510040283,0,0,1,-0.0332859754562377,rf_engineered_shallow,0.19153181188469082,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000269385__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000269385,yzy,2025_09_27_14_37_08,val,fix_road,strong_active,design_special_event_segment,1.746204137802124,1,0,0,0.0722100138664245,rf_engineered_shallow,0.32004939466571825,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000376440__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000376440,yzy,2025_09_27_14_37_08,val,middle_section,strong_active,design_regular_road,1.1873469352722168,0,0,0,0.0386654883623124,rf_engineered_shallow,0.517812503112628,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000078890__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000078890,zx,2025_09_27_16_46_13,val,middle_section,extreme_active,design_regular_road,1.9704800844192505,1,1,1,-0.0913199186325073,rf_engineered_shallow,0.3241155850724965,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000087075__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000087075,zx,2025_09_27_16_46_13,val,middle_section,extreme_active,design_regular_road,2.743656635284424,1,1,1,-0.1940224170684814,rf_engineered_shallow,0.3900153115501993,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000152930__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000152930,zx,2025_09_27_16_46_13,val,curve1,extreme_active,design_curve_context,2.005558967590332,1,1,0,0.317752480506897,rf_engineered_shallow,0.20677222254553612,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000263295__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000263295,zx,2025_09_27_16_46_13,val,middle_section,extreme_active,design_regular_road,1.891584873199463,1,1,0,0.1200930476188659,rf_engineered_shallow,0.4077740918914027,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000293010__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000293010,zx,2025_09_27_16_46_13,val,middle_section,strong_active,design_regular_road,1.3250539302825928,0,0,1,-0.1357371211051941,rf_engineered_shallow,0.5179105725469876,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000316255__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000316255,zx,2025_09_27_16_46_13,val,fix_road,extreme_active,design_special_event_segment,3.1869680881500244,1,1,0,0.4183055162429809,rf_engineered_shallow,0.30965442765274254,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000599550__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000599550,zx,2025_09_27_16_46_13,val,differentmu_road,strong_active,design_high_risk_surface,0.9925658702850342,0,0,0,0.1284611225128173,rf_engineered_shallow,0.38532417354145304,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000632670__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000632670,zx,2025_09_27_16_46_13,val,differentmu_road,weak,design_high_risk_surface,0.5733399987220764,0,0,0,0.0249739587306976,rf_engineered_shallow,0.4254104334189801,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410,zx,2025_09_27_17_45_11,val,curve1,weak,design_curve_context,0.2061300277709961,0,0,0,0.7172281742095947,rf_engineered_shallow,0.13794506845799737,0.35,rbf_kernel_ridge_context_no_subject
