x,y,z
837.4688416558298,9.07044455858165,-0.142634
843.165104750481,9.075645716573344,-0.142634
848.8613678451322,9.080846874565037,-0.142634
854.5576309397835,9.08604803255673,-0.142634
860.2538940344347,9.091249190548425,-0.142634
865.9501571290858,9.096450348540117,-0.142634
871.646420223737,9.101651506531809,-0.142634
877.3426833183883,9.1068526645235,-0.142634
883.0389464130395,9.112053822515197,-0.142634
888.7352095076907,9.117254980506887,-0.142634
894.4314726023418,9.12245613849858,-0.142634
900.1277356969931,9.127657296490272,-0.142634
905.8239987916444,9.132858454481966,-0.142634
911.5202618862955,9.138059612473658,-0.142634
917.2165249809468,9.143260770465352,-0.142634
922.912788075598,9.148461928457044,-0.142634
928.6090511702492,9.153663086448738,-0.142634
934.3053142649004,9.15886424444043,-0.142634
940.0015773595514,9.164065402432122,-0.142634
945.6978404542028,9.169266560423816,-0.142634
951.394103548854,9.174467718415508,-0.142634
957.0903666435051,9.179668876407202,-0.142634
962.7866297381564,9.184870034398894,-0.142634
968.4828928328076,9.190071192390588,-0.142634
974.1791559274589,9.19527235038228,-0.142634
979.87541902211,9.200473508373973,-0.142634
985.5716821167612,9.205674666365669,-0.142634
991.2679452114124,9.21087582435736,-0.142634
996.9642083060636,9.216076982349051,-0.142634
1002.6604714007148,9.221278140340743,-0.142634
1008.356734495366,9.226479298332436,-0.142634
1014.0529975900172,9.231680456324131,-0.142634
1019.7492606846685,9.236881614315823,-0.142634
1025.4455237793195,9.242082772307516,-0.142634
1031.141786873971,9.24728393029921,-0.142634
1036.838049968622,9.252485088290902,-0.142634
1042.5343130632732,9.257686246282596,-0.142634
1048.2305761579244,9.262887404274288,-0.142634
1053.9268392525755,9.26808856226598,-0.142634
1059.623102347227,9.273289720257674,-0.142634
1065.3193654418783,9.278490878249366,-0.142634
1071.0156285365294,9.28369203624106,-0.142634
1076.7118916311806,9.288893194232752,-0.142634
1082.4081547258318,9.294094352224445,-0.142634
1088.104417820483,9.29929551021614,-0.142634
1093.800680915134,9.30449666820783,-0.142634
1099.4969440097852,9.309697826199525,-0.142634
1105.1932071044364,9.314898984191217,-0.142634
1110.8894701990878,9.320100142182907,-0.142634
1116.5857332937392,9.325301300174605,-0.142634
1122.2819963883903,9.330502458166295,-0.142634
1127.9782594830417,9.33570361615799,-0.142634
1133.6745225776926,9.34090477414968,-0.142634
1139.3707856723438,9.346105932141374,-0.142634
1145.067048766995,9.351307090133067,-0.142634
1150.763311861646,9.35650824812476,-0.142634
1156.4595749562975,9.361709406116452,-0.142634
1162.155838050949,9.366910564108146,-0.142634
1167.8521011455998,9.372111722099838,-0.142634
1173.548364240251,9.37731288009153,-0.142634
1179.2446273349024,9.382514038083224,-0.142634
1184.9408904295535,9.387715196074916,-0.142634
1190.637153524205,9.39291635406661,-0.142634
1196.3334166188558,9.398117512058302,-0.142634
1202.0296797135072,9.403318670049996,-0.142634
1207.7259428081584,9.408519828041689,-0.142634
1213.4222059028095,9.41372098603338,-0.142634
1219.1184689974607,9.418922144025077,-0.142634
1224.814732092112,9.424123302016769,-0.142634
1230.510995186763,9.42932446000846,-0.142634
1236.2072582814142,9.434525618000151,-0.142634
1241.903521376065,9.439726775991844,-0.142634
1247.599784470717,9.44492793398354,-0.142634
1253.296047565368,9.450129091975231,-0.142634
1258.9923106600193,9.455330249966924,-0.142634
1264.6885737546704,9.460531407958618,-0.142634
1270.3848368493216,9.46573256595031,-0.142634
1276.0810999439727,9.470933723942004,-0.142634
1281.777363038624,9.476134881933696,-0.142634
1287.473626133275,9.481336039925388,-0.142634
1293.1698892279264,9.486537197917082,-0.142634
1298.8661523225776,9.491738355908774,-0.142634
1304.5624154172287,9.496939513900468,-0.142634
1310.25867851188,9.50214067189216,-0.142634
1315.9549416065313,9.507341829883853,-0.142634
1321.6512047011825,9.512542987875548,-0.142634
1327.3474677958336,9.51774414586724,-0.142634
1333.0437308904848,9.522945303858933,-0.142634
1338.7399939851362,9.528146461850625,-0.142634
1344.4362570797873,9.533347619842315,-0.142634
1350.1325201744385,9.538548777834013,-0.142634
1355.8287832690896,9.543749935825703,-0.142634
1361.5250463637408,9.548951093817395,-0.142634
1367.221309458392,9.55415225180909,-0.142634
1372.917572553043,9.559353409800782,-0.142634
1378.6138356476945,9.564554567792475,-0.142634
1384.310098742346,9.569755725784168,-0.142634
1390.006361836997,9.574956883775862,-0.142634
1395.7026249316482,9.580158041767554,-0.142634
1401.3988880262991,9.585359199759246,-0.142634
1407.0951511209505,9.59056035775094,-0.142634
1412.7914142156017,9.595761515742632,-0.142634
1418.4876773102528,9.600962673734326,-0.142634
1424.183940404904,9.606163831726018,-0.142634
1429.8802034995554,9.61136498971771,-0.142634
1435.5764665942067,9.616566147709404,-0.142634
1441.272729688858,9.621767305701097,-0.142634
1446.968992783509,9.62696846369279,-0.142634
1452.6652558781602,9.632169621684485,-0.142634
1458.3615189728114,9.637370779676177,-0.142634
1464.0577820674623,9.642571937667867,-0.142634
1469.7540451621137,9.64777309565956,-0.142634
1475.450308256765,9.652974253651252,-0.142634
1481.1465713514162,9.658175411642947,-0.142634
1486.8428344460674,9.66337656963464,-0.142634
1492.5390975407186,9.668577727626332,-0.142634
1498.23536063537,9.673778885618026,-0.142634
1503.931623730021,9.678980043609718,-0.142634
1509.6278868246725,9.684181201601412,-0.142634
1515.3241499193234,9.689382359593104,-0.142634
1521.0204130139748,9.694583517584798,-0.142634
1526.716676108626,9.69978467557649,-0.142634
1532.4129392032771,9.704985833568182,-0.142634
1538.1092022979285,9.710186991559876,-0.142634
1543.8054653925794,9.715388149551568,-0.142634
1549.5017284872306,9.72058930754326,-0.142634
1555.1979915818818,9.725790465534956,-0.142634
1560.8942546765334,9.730991623526648,-0.142634
1566.5905177711843,9.73619278151834,-0.142634
1572.2867808658357,9.741393939510033,-0.142634
1577.9830439604868,9.746595097501723,-0.142634
1583.679307055138,9.75179625549342,-0.142634
1589.3755701497892,9.756997413485111,-0.142634
1595.0718332444403,9.762198571476803,-0.142634
1600.7680963390917,9.767399729468496,-0.142634
1606.4643594337429,9.77260088746019,-0.142634
1612.160622528394,9.777802045451883,-0.142634
1617.8568856230452,9.783003203443576,-0.142634
1623.5531487176966,9.78820436143527,-0.142634
1629.2494118123475,9.793405519426962,-0.142634
1634.9456749069989,9.798606677418654,-0.142634
1640.64193800165,9.803807835410348,-0.142634
1646.3382010963012,9.80900899340204,-0.142634
1652.0344641909526,9.814210151393734,-0.142634
1657.7307272856035,9.819411309385426,-0.142634
1663.426990380255,9.824612467377118,-0.142634
1669.123253474906,9.829813625368812,-0.142634
1674.8195165695572,9.835014783360505,-0.142634
1680.5157796642084,9.8402159413522,-0.142634
1686.2120427588598,9.84541709934389,-0.142634
1691.908305853511,9.850618257335585,-0.142634
1697.6045689481623,9.855819415327275,-0.142634
1703.3008320428137,9.861020573318967,-0.142634
1708.9970951374646,9.866221731310665,-0.142634
1714.6933582321158,9.871422889302355,-0.142634
1720.389621326767,9.876624047294047,-0.142634
1726.085884421418,9.88182520528574,-0.142634
1731.7821475160692,9.887026363277434,-0.142634
1737.4784106107204,9.892227521269128,-0.142634
1743.1746737053718,9.89742867926082,-0.142634
1748.870936800023,9.902629837252512,-0.142634
1754.5671998946743,9.907830995244206,-0.142634
1760.2634629893255,9.913032153235898,-0.142634
1765.9597260839766,9.918233311227592,-0.142634
1771.6559891786278,9.923434469219284,-0.142634
1777.352252273279,9.928635627210976,-0.142634
1783.04851536793,9.93383678520267,-0.142634
1788.7447784625815,9.939037943194364,-0.142634
1794.441041557233,9.944239101186056,-0.142634
1800.1373046518838,9.949440259177749,-0.142634
1805.833567746535,9.95464141716944,-0.142634
1811.529830841186,9.959842575161131,-0.142634
1817.2260939358373,9.965043733152829,-0.142634
1822.922357030489,9.97024489114452,-0.142634
1828.61862012514,9.975446049136211,-0.142634
1834.3148832197912,9.980647207127904,-0.142634
1840.0111463144424,9.9858483651196,-0.142634
1845.707409409093,9.991049523111291,-0.142634
1851.4036725037447,9.996250681102984,-0.142634
1857.099935598396,10.001451839094678,-0.142634
1862.796198693047,10.00665299708637,-0.142634
1868.4924617876984,10.011854155078062,-0.142634
1874.188724882349,10.017055313069756,-0.142634
1879.884987977001,10.022256471061448,-0.142634
1885.581251071652,10.027457629053142,-0.142634
1891.2775141663035,10.032658787044834,-0.142634
1896.9737772609544,10.037859945036526,-0.142634
1902.6700403556056,10.04306110302822,-0.142634
1908.3663034502567,10.048262261019913,-0.142634
1914.062566544908,10.053463419011608,-0.142634
1919.758829639559,10.0586645770033,-0.142634
1925.4550927342104,10.063865734994993,-0.142634
1931.1513558288616,10.069066892986683,-0.142634
1936.8476189235128,10.074268050978375,-0.142634
1942.543882018164,10.079469208970073,-0.142634
1948.2401451128155,10.084670366961763,-0.142634
1953.9364082074665,10.089871524953455,-0.142634
1959.6326713021176,10.09507268294515,-0.142634
1965.3289343967688,10.100273840936842,-0.142634
1971.02519749142,10.105474998928536,-0.142634
1976.7214605860715,10.110676156920228,-0.142634
1982.4177236807225,10.11587731491192,-0.142634
1988.1139867753736,10.121078472903614,-0.142634
1993.8102498700248,10.126279630895306,-0.142634
1999.506512964676,10.131480788887,-0.142634
2005.2027760593276,10.136681946878692,-0.142634
2010.8990391539785,10.141883104870384,-0.142634
2016.5953022486297,10.147084262862078,-0.142634
2022.291565343281,10.15228542085377,-0.142634
2027.987828437932,10.157486578845464,-0.142634
2033.6840915325836,10.162687736837157,-0.142634
2039.3803546272345,10.167888894828849,-0.142634
2045.0766177218857,10.173090052820545,-0.142634
2050.7728808165366,10.178291210812237,-0.142634
2056.469143911188,10.183492368803927,-0.142634
2062.165407005839,10.18869352679562,-0.142634
2067.8616701004903,10.193894684787312,-0.142634
2073.5579331951417,10.199095842779007,-0.142634
2079.2541962897926,10.2042970007707,-0.142634
2084.950459384444,10.209498158762392,-0.142634
2090.646722479095,10.214699316754086,-0.142634
2096.3429855737463,10.219900474745778,-0.142634
2102.0392486683977,10.225101632737472,-0.142634
2107.735511763049,10.230302790729164,-0.142634
2113.4317748577,10.235503948720858,-0.142634
2119.1280379523514,10.24070510671255,-0.142634
2124.824301047003,10.245906264704242,-0.142634
2130.5205641416537,10.251107422695936,-0.142634
2136.216827236305,10.256308580687628,-0.142634
2141.913090330956,10.261509738679322,-0.142634
2147.6093534256074,10.266710896671016,-0.142634
2153.3056165202584,10.271912054662709,-0.142634
2159.0018796149097,10.2771132126544,-0.142634
2164.6981427095607,10.282314370646093,-0.142634
2170.394405804212,10.287515528637783,-0.142634
2176.0906688988634,10.29271668662948,-0.142634
2181.7869319935144,10.297917844621171,-0.142634
2187.4831950881658,10.303119002612863,-0.142634
2193.1794581828167,10.308320160604556,-0.142634
2198.875721277468,10.31352131859625,-0.142634
2204.571984372119,10.318722476587944,-0.142634
2210.2682474667704,10.323923634579636,-0.142634
2215.964510561422,10.329124792571328,-0.142634
2221.6607736560727,10.334325950563022,-0.142634
2227.3570367507245,10.339527108554716,-0.142634
2233.0532998453755,10.344728266546408,-0.142634
2238.749562940027,10.3499294245381,-0.142634
2244.445826034678,10.355130582529792,-0.142634
2250.142089129329,10.360331740521486,-0.142634
2255.83835222398,10.365532898513178,-0.142634
2261.5346153186315,10.370734056504872,-0.142634
2267.230878413283,10.375935214496565,-0.142634
2272.927141507934,10.381136372488257,-0.142634
2278.623404602585,10.38633753047995,-0.142634
2284.319667697236,10.391538688471645,-0.142634
2290.0159307918875,10.396739846463335,-0.142634
2295.7121938865384,10.40194100445503,-0.142634
2301.40845698119,10.40714216244672,-0.142634
2307.104720075841,10.412343320438415,-0.142634
2312.800983170492,10.417544478430107,-0.142634
2318.4972462651435,10.4227456364218,-0.142634
2324.1935093597945,10.427946794413494,-0.142634
2329.889772454446,10.433147952405186,-0.142634
2335.586035549097,10.43834911039688,-0.142634
2341.282298643748,10.443550268388572,-0.142634
2346.978561738399,10.448751426380266,-0.142634
2352.674824833051,10.453952584371958,-0.142634
2358.3710879277023,10.45915374236365,-0.142634
2364.0673510223533,10.464354900355344,-0.142634
2369.7636141170046,10.469556058347036,-0.142634
2375.459877211656,10.47475721633873,-0.142634
2381.156140306307,10.479958374330424,-0.142634
2386.852403400958,10.485159532322117,-0.142634
2392.5486664956093,10.490360690313809,-0.142634
2398.2449295902607,10.4955618483055,-0.142634
2403.941192684912,10.500763006297197,-0.142634
2409.637455779563,10.505964164288889,-0.142634
2415.333718874214,10.51116532228058,-0.142634
2421.0299819688653,10.516366480272271,-0.142634
2426.726245063516,10.521567638263964,-0.142634
2432.422508158168,10.52676879625566,-0.142634
2438.1187712528185,10.531969954247351,-0.142634
2443.81503434747,10.537171112239044,-0.142634
2449.5112974421213,10.542372270230736,-0.142634
2455.207560536772,10.54757342822243,-0.142634
2460.903823631424,10.552774586214122,-0.142634
2466.6000867260746,10.557975744205816,-0.142634
2472.296349820726,10.563176902197508,-0.142634
2477.992612915377,10.5683780601892,-0.142634
2483.6888760100287,10.573579218180894,-0.142634
2489.38513910468,10.578780376172588,-0.142634
2495.081402199331,10.58398153416428,-0.142634
2500.7776652939824,10.589182692155973,-0.142634
2506.4739283886333,10.594383850147668,-0.142634
2512.1701914832847,10.59958500813936,-0.142634
2517.866454577936,10.604786166131053,-0.142634
2523.562717672587,10.609987324122743,-0.142634
2529.258980767238,10.615188482114435,-0.142634
2534.9552438618894,10.62038964010613,-0.142634
2540.6515069565407,10.625590798097823,-0.142634
2546.347770051192,10.630791956089515,-0.142634
2552.044033145843,10.63599311408121,-0.142634
2557.740296240494,10.641194272072902,-0.142634
2563.4365593351454,10.646395430064594,-0.142634
2569.1328224297963,10.651596588056288,-0.142634
2574.829085524448,10.65679774604798,-0.142634
2580.525348619099,10.661998904039674,-0.142634
2586.22161171375,10.667200062031366,-0.142634
2591.9178748084014,10.672401220023058,-0.142634
2597.6141379030523,10.677602378014752,-0.142634
2603.310400997704,10.682803536006444,-0.142634
2609.006664092355,10.688004693998138,-0.142634
2614.7029271870065,10.69320585198983,-0.142634
2620.399190281658,10.698407009981524,-0.142634
2626.095453376309,10.703608167973217,-0.142634
2631.79171647096,10.708809325964909,-0.142634
2637.487979565611,10.714010483956605,-0.142634
2643.1842426602625,10.719211641948297,-0.142634
2648.880505754913,10.724412799939987,-0.142634
2654.576768849565,10.72961395793168,-0.142634
2660.273031944216,10.734815115923372,-0.142634
2665.969295038867,10.740016273915067,-0.142634
2671.6655581335185,10.74521743190676,-0.142634
2677.361821228169,10.750418589898452,-0.142634
2683.058084322821,10.755619747890146,-0.142634
2688.754347417472,10.760820905881838,-0.142634
2694.450610512123,10.766022063873532,-0.142634
2700.146873606774,10.771223221865224,-0.142634
2705.843136701425,10.776424379856916,-0.142634
2711.539399796077,10.78162553784861,-0.142634
2717.235662890728,10.786826695840302,-0.142634
2722.931925985379,10.792027853831996,-0.142634
2728.62818908003,10.797229011823688,-0.142634
2734.324452174682,10.80243016981538,-0.142634
2740.020715269333,10.807631327807076,-0.142634
2745.7169783639843,10.812832485798769,-0.142634
2751.413241458635,10.81803364379046,-0.142634
2757.1095045532866,10.823234801782151,-0.142634
2762.805767647938,10.828435959773843,-0.142634
2768.502030742589,10.83363711776554,-0.142634
2774.1982938372403,10.838838275757231,-0.142634
2779.894556931891,10.844039433748923,-0.142634
2785.5908200265426,10.849240591740616,-0.142634
2791.287083121193,10.85444174973231,-0.142634
2796.983346215845,10.859642907724002,-0.142634
2802.6796093104963,10.864844065715696,-0.142634
2808.375872405147,10.870045223707388,-0.142634
2814.0721354997986,10.875246381699082,-0.142634
2819.768398594449,10.880447539690774,-0.142634
2825.464661689101,10.885648697682466,-0.142634
2831.160924783752,10.89084985567416,-0.142634
2836.8571878784032,10.896051013665852,-0.142634
2842.553450973054,10.901252171657546,-0.142634
2848.2497140677056,10.90645332964924,-0.142634
2853.945977162357,10.91165448764093,-0.142634
2859.6422402570083,10.916855645632625,-0.142634
2865.33850335166,10.92205680362432,-0.142634
2871.03476644631,10.92725796161601,-0.142634
2876.731029540962,10.932459119607705,-0.142634
2882.427292635613,10.937660277599395,-0.142634
2888.1235557302643,10.94286143559109,-0.142634
2893.819818824916,10.94806259358278,-0.142634
2899.5160819195667,10.953263751574475,-0.142634
2905.212345014218,10.958464909566167,-0.142634
2910.908608108869,10.96366606755786,-0.142634
2916.6048712035204,10.968867225549554,-0.142634
2922.3011342981717,10.974068383541246,-0.142634
2927.9973973928227,10.97926954153294,-0.142634
2933.6936604874736,10.984470699524632,-0.142634
2939.389923582125,10.989671857516324,-0.142634
2945.0861866767764,10.994873015508018,-0.142634
2950.7824497714278,11.00007417349971,-0.142634
2956.4787128660787,11.005275331491404,-0.142634
2962.1749759607296,11.010476489483096,-0.142634
2967.871239055381,11.015677647474789,-0.142634
2973.567502150032,11.020878805466484,-0.142634
2979.263765244684,11.026079963458177,-0.142634
2984.9600283393347,11.031281121449869,-0.142634
2990.656291433986,11.03648227944156,-0.142634
2996.352554528637,11.041683437433251,-0.142634
3002.0488176232884,11.046884595424949,-0.142634
3007.74508071794,11.05208575341664,-0.142634
3013.4413438125907,11.057286911408331,-0.142634
3019.137606907242,11.062488069400024,-0.142634
3024.833870001893,11.067689227391718,-0.142634
3030.5301330965444,11.072890385383412,-0.142634
3036.226396191196,11.078091543375104,-0.142634
3041.9226592858467,11.083292701366798,-0.142634
3047.618922380498,11.08849385935849,-0.142634
3053.315185475149,11.093695017350182,-0.142634
3059.0114485698005,11.098896175341876,-0.142634
3064.7077116644514,11.104097333333568,-0.142634
3070.4039747591028,11.109298491325262,-0.142634
3076.100237853754,11.114499649316954,-0.142634
3081.796500948405,11.119700807308648,-0.142634
3087.4927640430565,11.12490196530034,-0.142634
3093.1890271377074,11.130103123292033,-0.142634
3098.885290232359,11.135304281283725,-0.142634
3104.5815533270097,11.14050543927542,-0.142634
3110.277816421661,11.145706597267113,-0.142634
3115.974079516313,11.150907755258803,-0.142634
3121.670342610964,11.156108913250495,-0.142634
3127.3666057056157,11.161310071242193,-0.142634
3133.062868800266,11.166511229233883,-0.142634
3138.7591318949176,11.171712387225575,-0.142634
3144.4553949895685,11.17691354521727,-0.142634
3150.15165808422,11.182114703208962,-0.142634
3155.847921178871,11.187315861200656,-0.142634
3161.544184273522,11.192517019192348,-0.142634
3167.2404473681736,11.19771817718404,-0.142634
3172.9367104628245,11.202919335175732,-0.142634
3178.632973557476,11.208120493167426,-0.142634
3184.329236652127,11.213321651159118,-0.142634
3190.025499746778,11.218522809150812,-0.142634
3195.721762841429,11.223723967142504,-0.142634
3201.4180259360805,11.228925125134197,-0.142634
3207.114289030732,11.23412628312589,-0.142634
3212.810552125383,11.239327441117585,-0.142634
3218.5068152200342,11.244528599109277,-0.142634
3224.203078314685,11.249729757100967,-0.142634
3229.899341409337,11.25493091509266,-0.142634
3235.5956045039875,11.260132073084357,-0.142634
3241.29186759864,11.265333231076047,-0.142634
3246.9881306932903,11.27053438906774,-0.142634
3252.6843937879416,11.275735547059432,-0.142634
3258.380656882593,11.280936705051126,-0.142634
3264.076919977244,11.28613786304282,-0.142634
3269.773183071896,11.291339021034512,-0.142634
3275.4694461665463,11.296540179026206,-0.142634
3281.1657092611977,11.301741337017898,-0.142634
3286.8619723558486,11.30694249500959,-0.142634
3292.5582354505,11.312143653001284,-0.142634
3298.254498545152,11.317344810992976,-0.142634
3303.9507616398023,11.32254596898467,-0.142634
3309.6470247344537,11.327747126976362,-0.142634
3315.3432878291046,11.332948284968056,-0.142634
3321.039550923756,11.338149442959748,-0.142634
3326.735814018407,11.34335060095144,-0.142634
3332.4320771130583,11.348551758943136,-0.142634
3338.128340207709,11.353752916934829,-0.142634
3343.8246033023606,11.35895407492652,-0.142634
3349.520866397012,11.364155232918211,-0.142634
3355.217129491663,11.369356390909903,-0.142634
3360.9133925863143,11.3745575489016,-0.142634
3366.6096556809657,11.379758706893291,-0.142634
3372.305918775617,11.384959864884983,-0.142634
3378.002181870268,11.390161022876676,-0.142634
3383.6984449649194,11.39536218086837,-0.142634
3389.394708059571,11.400563338860064,-0.142634
3395.0909711542217,11.405764496851756,-0.142634
3400.787234248873,11.410965654843448,-0.142634
3406.483497343524,11.416166812835142,-0.142634
3412.1797604381754,11.421367970826834,-0.142634
3417.8760235328264,11.426569128818528,-0.142634
3423.5722866274778,11.43177028681022,-0.142634
3429.2685497221287,11.436971444801912,-0.142634
3434.96481281678,11.442172602793606,-0.142634
3440.6610759114315,11.4473737607853,-0.142634
3446.3573390060824,11.452574918776993,-0.142634
3452.0536021007338,11.457776076768685,-0.142634
3457.7498651953847,11.462977234760377,-0.142634
3463.446128290036,11.468178392752067,-0.142634
3469.142391384687,11.473379550743765,-0.142634
3474.8386544793384,11.478580708735455,-0.142634
3480.53491757399,11.48378186672715,-0.142634
3486.2311806686407,11.48898302471884,-0.142634
3491.927443763292,11.494184182710534,-0.142634
3497.6237068579435,11.499385340702228,-0.142634
3503.319969952595,11.50458649869392,-0.142634
3509.016233047246,11.509787656685614,-0.142634
3514.712496141897,11.514988814677306,-0.142634
3520.408759236548,11.520189972668998,-0.142634
3526.1050223311995,11.525391130660692,-0.142634
3531.801285425851,11.530592288652384,-0.142634
3537.497548520502,11.535793446644078,-0.142634
3543.193811615153,11.54099460463577,-0.142634
3548.890074709804,11.546195762627462,-0.142634
3554.5863378044555,11.551396920619156,-0.142634
3560.2826008991065,11.556598078610849,-0.142634
