s,x,y,curvature,z
1557.6120991000555,1555.1979915818818,9.725790465534956,-2.120780678234128e-05,-0.142634
1563.3247248180303,1560.8942546765334,9.730991623526648,-1.993806455277241e-05,-0.142634
1569.035731761205,1566.5905177711843,9.73619278151834,-5.359513896664766e-06,-0.142634
1574.7434703913532,1572.2867808658357,9.741393939510033,4.505688792910495e-05,-0.142634
1580.4488089430029,1577.9830439604868,9.746595097501723,8.305000307088278e-05,-0.142634
1586.1592259420877,1583.679307055138,9.75179625549342,4.211002790365103e-05,-0.142634
1591.8676867147783,1589.3755701497892,9.756997413485111,-7.559895920455613e-06,-0.142634
1597.5743345577205,1595.0718332444403,9.762198571476803,-1.46683180573115e-05,-0.142634
1603.2793913719877,1600.7680963390917,9.767399729468496,-7.387461389176378e-06,-0.142634
1608.9853970953154,1606.4643594337429,9.77260088746019,-9.656356814861348e-06,-0.142634
1614.6925561555647,1612.160622528394,9.777802045451883,-3.2339666228316306e-05,-0.142634
1620.4003759099887,1617.8568856230452,9.783003203443576,-5.9942156775992135e-05,-0.142634
1626.106862475778,1623.5531487176966,9.78820436143527,-9.538610962659476e-05,-0.142634
1631.8119630488668,1629.2494118123475,9.793405519426962,-0.0001220257993849,-0.142634
1637.5175208010276,1634.9456749069989,9.798606677418654,-0.0001324631312059,-0.142634
1643.2219138289122,1640.64193800165,9.803807835410348,-0.0001353883605692,-0.142634
1648.9273952683734,1646.3382010963012,9.80900899340204,-9.886409818784938e-05,-0.142634
1654.6314648517375,1652.0344641909526,9.814210151393734,-6.235432921993753e-05,-0.142634
1660.3341216244926,1657.7307272856035,9.819411309385426,-5.323042202879441e-05,-0.142634
1666.0351771387286,1663.426990380255,9.824612467377118,-4.614891498715354e-05,-0.142634
1671.7345255709274,1669.123253474906,9.829813625368812,-4.2819725398185765e-05,-0.142634
1677.432117553577,1674.8195165695572,9.835014783360505,-2.364532816420468e-05,-0.142634
1683.127966978853,1680.5157796642084,9.8402159413522,-4.127756468410158e-06,-0.142634
1688.820646702473,1686.2120427588598,9.84541709934389,-1.9487035919565186e-05,-0.142634
1694.511643280351,1691.908305853511,9.850618257335585,-3.671815040229743e-05,-0.142634
1700.2011617935834,1697.6045689481623,9.855819415327275,-3.714355181135972e-05,-0.142634
1705.8893566929066,1703.3008320428137,9.861020573318967,-3.612727634325649e-05,-0.142634
1711.5763264676873,1708.9970951374646,9.866221731310665,-3.403585689816973e-05,-0.142634
1717.2620515706733,1714.6933582321158,9.871422889302355,-4.142257067568196e-05,-0.142634
1722.9465531279657,1720.389621326767,9.876624047294047,-4.651609235993989e-05,-0.142634
1728.6305531824664,1726.085884421418,9.88182520528574,-3.238935025127558e-05,-0.142634
1734.3132147704673,1731.7821475160692,9.887026363277434,-3.11761481629689e-05,-0.142634
1739.9944012198644,1737.4784106107204,9.892227521269128,-5.187297839164139e-05,-0.142634
1745.674723286838,1743.1746737053718,9.89742867926082,-5.89171541551394e-05,-0.142634
1751.3543905779995,1748.870936800023,9.902629837252512,-4.0644257641143086e-05,-0.142634
1757.0327517888486,1754.5671998946743,9.907830995244206,-2.9766535440888543e-05,-0.142634
1762.709226745562,1760.2634629893255,9.913032153235898,-4.396048109304858e-05,-0.142634
1768.3847043057428,1765.9597260839766,9.918233311227592,-3.98175046636324e-05,-0.142634
1774.059436041817,1771.6559891786278,9.923434469219284,-2.3271641151413548e-05,-0.142634
1779.7320165902945,1777.352252273279,9.928635627210976,-3.651935575480273e-05,-0.142634
1785.403577136237,1783.04851536793,9.93383678520267,-2.7928415908510903e-05,-0.142634
1791.07487238103,1788.7447784625815,9.939037943194364,1.4944108004493749e-05,-0.142634
1796.7448654175073,1794.441041557233,9.944239101186056,2.646080510176653e-05,-0.142634
1802.4141346875988,1800.1373046518838,9.949440259177749,1.8531389347196667e-05,-0.142634
1808.083203847143,1805.833567746535,9.95464141716944,2.277851706019109e-05,-0.142634
1813.752962300236,1811.529830841186,9.959842575161131,2.2911817895627783e-05,-0.142634
1819.423890455913,1817.2260939358373,9.965043733152829,2.80395647107048e-05,-0.142634
1825.096154094516,1822.922357030489,9.97024489114452,3.763236567170075e-05,-0.142634
1830.7694847071664,1828.61862012514,9.975446049136211,2.4058785314970465e-05,-0.142634
1836.446063589165,1834.3148832197912,9.980647207127904,1.717565860036761e-05,-0.142634
1842.1261845509669,1840.0111463144424,9.9858483651196,3.6265592293268473e-05,-0.142634
1847.8092503099624,1845.707409409093,9.991049523111291,7.242426909087076e-05,-0.142634
1853.4952171518369,1851.4036725037447,9.996250681102984,0.0001123773743643,-0.142634
1859.1823862666813,1857.099935598396,10.001451839094678,0.0001245520373759,-0.142634
1864.8711395683715,1862.796198693047,10.00665299708637,0.0001328362794228,-0.142634
1870.5609663808827,1868.4924617876984,10.011854155078062,0.000141769153269,-0.142634
1876.25050823068,1874.188724882349,10.017055313069756,9.47523982145626e-05,-0.142634
1881.9383010414824,1879.884987977001,10.022256471061448,3.8706868003966994e-05,-0.142634
1887.6273610843384,1885.581251071652,10.027457629053142,3.6479627668633297e-05,-0.142634
1893.316793818833,1891.2775141663035,10.032658787044834,2.4796021050091416e-05,-0.142634
