episode_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_absolute_path,vehicle_raw_relative_path,vehicle_raw_size_bytes,vehicle_raw_sha256,read_status,read_error,available_columns,missing_required_columns,row_count,duration_s,time_start_s,time_end_s,sampling_rate_median_hz,episode_count,success_episode_count,event_index_in_session,t_condition_anchor,t_condition_end,t_condition_peak,condition_duration_s,condition_score_peak,condition_score_mean,condition_level,condition_context_cn,window_complete,recommended_input_start_s,recommended_input_end_s,recommended_label_start_s,recommended_label_end_s,vehicle_component_count,roll_evidence,lateral_evidence,is_roll_context,is_lateral_dynamic_context,is_curve_context,is_low_mu_context,is_brake_context,has_brake_response,coordinate_continuity_ok,local_lateral_step_p99,local_lateral_step_max,peak_abs_ay_window,peak_abs_yaw_rate_window,peak_abs_roll_rate_window,peak_abs_roll_window,peak_abs_curvature_window,min_mu_window,median_speed_kmh_window,ay_threshold,yaw_rate_threshold,roll_rate_threshold,roll_angle_threshold,curvature_threshold,t_steer_onset,steer_onset_relation,steer_response_delay_s,steer_amp_threshold,steer_rate_threshold,steer_delta_prepost,steer_rate_peak_near,steer_response_strength,steer_response_score,input_start_already_steering,t_response_peak,steer_peak_delta,has_return,has_countersteer,response_shape,nearest_old_context_table,nearest_old_context_time_s,delta_to_nearest_old_context_s,nearest_old_road_module,nearest_old_risk_class,nearest_old_event_types,nearest_old_v0_2_category,nearest_old_v0_2_category_cn,v0_3_category,v0_3_category_cn,v0_3_reason_cn,recommended_use,new_rule_auto_label,new_rule_reason_cn,new_rule_review_priority,strong_body_attitude_auto,moderate_body_attitude_auto,strong_or_medium_steer_auto,light_steer_auto,coord_and_window_ok_auto,body_attitude_score_simple,fast_steer_candidate_label,fast_steer_reason_cn,fast_steer_review_priority,fast_steer_score_simple,fast_vehicle_response_split,fast_vehicle_response_reason_cn,fast_vehicle_response_recommended_use,fast_vehicle_response_priority,pre_steer_rate_max_m4_to_m03,pre_steer_rate_peak_time_rel,post_steer_rate_max_m01_to_p2,post_steer_rate_peak_time_rel,pre_vehicle_dyn_score_max_m4_to_m03,pre_vehicle_dyn_peak_time_rel,post_vehicle_dyn_score_max_m01_to_p2,post_vehicle_dyn_peak_time_rel,pre_over_post_steer_rate_ratio,pre_over_post_vehicle_dyn_ratio,anchor_timing_label,anchor_timing_reason_cn,source_fast_split_image,temporary_train_decision_cn,late_anchor_excluded_count_reference
V03_lxy_2025_09_28_18_19_35_0015,extreme_condition_episodes_v0_3_all_raw,lxy,2025_09_28_18_19_35,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,36385766,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,217613,544.031,0.0,544.031,400.0000000003638,21,0,15,362.425,375.426,371.845,13.000999999999976,3.79559692270362,1.8006912456556847,medium,低附着,True,360.425,362.425,362.425,367.425,1,True,False,True,False,False,True,True,True,False,0.0033549999999999,1.74782,1.84064,0.054686,0.0495567,0.0279474,9.15343e-10,0.8,133.5795,4.741963956250001,0.202286301875,0.1125908021875,0.06900119725,0.0025,,none,,1.0,8.0,-0.5172289999999999,4.258600000003875,none,0.0,False,364.065,0.522726,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,358.55,3.875,stop,design_special_event_segment,roll_rate;roll_rate;roll_rate;ay;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,1.403873,FAST_STEER_TRAIN_LIKE,方向盘角速度高，方向盘变化形成 return/countersteer 结构，建议优先人工复核是否可作为训练样本。,0,7.086635384544598,FAST_STEER_BODY_RESPONSE_BOUNDARY,方向盘角速度高，车辆响应有弱迹象但不够强，需要人工判断是否属于极限/近极限。,边界复核,1,5.445400000004953,-3.903999999999997,3.176500000002889,0.9559999999999604,0.9720575,-1.285000000000025,0.736256,1.839999999999975,1.714276719660003,1.3202710741915855,FAST_STEER_WEAK_POST_RESPONSE,锚点后车辆响应或方向盘活动较弱，不适合直接进入极限主训练。,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\fast_steer_vehicle_response_split_v0_3\01_快速转向但车辆响应边界_需要人工判断\030_027_V03_lxy_2025_09_28_18_19_35_0015_低附着_rate4.3_delta-0.52.png,本轮临时加入：锚点后响应弱，但用户认为可先看训练效果,8
V03_gzj_2025_09_27_12_17_12_0015,extreme_condition_episodes_v0_3_all_raw,gzj,2025_09_27_12_17_12,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_17_12_vehicle.csv,gzj/Entity_Recording_2025_09_27_12_17_12_vehicle.csv,42413171,d13252a729d8fc94d0d11982947c1b07540e6ec3a83114fcee6b4e5de0483d30,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,245899,614.749,0.0,614.749,250.0000000059117,21,0,15,386.079,430.049,393.904,43.96999999999997,9.306668897356916,1.9689132008662715,extreme,低附着,True,384.079,386.079,386.079,391.079,4,True,True,True,True,False,True,True,True,True,0.0011449999999999,1.2490450000000002,1.25432,0.0553261,0.059279,0.0194972,2.02497e-09,0.8,122.163,3.3619488500000005,0.131894649,0.0917225944,0.0498452451,0.0025,,none,,1.0,8.0,0.30264,4.398236000004,none,0.0,False,386.52,-0.208392,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,385.46,0.6190000000000282,middle_section,design_regular_road,roll_rate,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,NORMAL_CONTROL_OR_EXCLUDE_LIGHT_STEER,缺少明显车身姿态/横向动态，更像普通驾驶、正常弯道或直线保持微调,5,False,False,False,True,True,1.2652011666666665,FAST_STEER_REVIEW_UNCLEAR,方向盘角速度较高，可能代表紧急操作；但原规则因车身动态弱、坐标风险或普通对照倾向未直接纳入。,1,7.470129779475384,FAST_STEER_ONLY_WEAK_VEHICLE_RESPONSE,方向盘角速度高，但车辆姿态/横向动态响应弱，更可能不是目标极限工况，不建议进入极限主训练。,普通/排除候选,2,4.398236000004,-0.7099999999999795,2.687800000002446,0.2699999999999818,0.7409874999999999,-0.549000000000035,0.44183625,-0.0289999999999963,1.6363702656447645,1.6770636180259089,FAST_STEER_WEAK_POST_RESPONSE,锚点后车辆响应或方向盘活动较弱，不适合直接进入极限主训练。,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\fast_steer_vehicle_response_split_v0_3\02_只有快速转向车辆响应弱_不进极限主线\044_057_V03_gzj_2025_09_27_12_17_12_0015_低附着_rate4.4_delta0.30.png,本轮临时加入：锚点后响应弱，但用户认为可先看训练效果,8
V03_yzy_2025_09_27_15_07_57_0020,extreme_condition_episodes_v0_3_all_raw,yzy,2025_09_27_15_07_57,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,40136718,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,234219,585.545,0.0,585.545,400.0000000003638,29,0,20,398.545,433.19,399.76,34.64499999999998,2.5635823069664623,1.4120053119967764,medium,低附着,True,396.545,398.545,398.545,403.545,0,False,False,False,False,False,True,True,True,True,0.002275,0.007328,1.20348,0.044062,0.054393,0.0192711,3.60704e-09,0.8,126.5045,3.1340502125,0.133183323125,0.0634649426249999,0.0452577391875,0.0025,,none,,1.0,8.0,0.2837907,4.991640000004539,none,0.0,False,399.785,0.2879797,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,399.595,-1.0500000000000114,stop,design_special_event_segment,roll_rate,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,NORMAL_CONTROL_OR_EXCLUDE_LIGHT_STEER,缺少明显车身姿态/横向动态，更像普通驾驶、正常弯道或直线保持微调,5,False,False,False,True,True,1.15516975,FAST_STEER_REVIEW_UNCLEAR,方向盘角速度较高，可能代表紧急操作；但原规则因车身动态弱、坐标风险或普通对照倾向未直接纳入。,1,6.639519261397831,FAST_STEER_ONLY_WEAK_VEHICLE_RESPONSE,方向盘角速度高，但车辆姿态/横向动态响应弱，更可能不是目标极限工况，不建议进入极限主训练。,普通/排除候选,2,4.991640000004539,-0.771000000000015,3.141600000002857,0.9490000000000124,0.6098625,-0.5749999999999886,0.6799124999999999,1.1200000000000043,1.588884644766997,0.8969720368429762,FAST_STEER_WEAK_POST_RESPONSE,锚点后车辆响应或方向盘活动较弱，不适合直接进入极限主训练。,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\fast_steer_vehicle_response_split_v0_3\02_只有快速转向车辆响应弱_不进极限主线\051_066_V03_yzy_2025_09_27_15_07_57_0020_低附着_rate5.0_delta0.28.png,本轮临时加入：锚点后响应弱，但用户认为可先看训练效果,8
V03_yzy_2025_09_27_15_07_57_0017,extreme_condition_episodes_v0_3_all_raw,yzy,2025_09_27_15_07_57,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,40136718,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,234219,585.545,0.0,585.545,400.0000000003638,29,0,17,353.714,353.895,353.895,0.1809999999999831,2.5820225776792265,2.469677264922141,medium,低附着,True,351.714,353.714,353.714,358.714,1,True,False,True,False,False,True,False,False,True,0.002876275,0.0028875,1.69588,0.059476,0.0724075,0.0222953,1.07464e-09,0.8,121.304,3.1340502125,0.133183323125,0.0634649426249999,0.0452577391875,0.0025,,none,,1.0,8.0,-0.3199188,5.375600000004892,none,0.0,False,355.43,0.4614647,True,False,return,episode_candidates_v0_6.csv,352.71,1.004000000000019,curve2,design_curve_context,roll_rate,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,NORMAL_CONTROL_OR_EXCLUDE_LIGHT_STEER,缺少明显车身姿态/横向动态，更像普通驾驶、正常弯道或直线保持微调,5,False,False,False,True,True,1.5186430833333335,FAST_STEER_REVIEW_UNCLEAR,方向盘角速度较高，可能代表紧急操作；但原规则因车身动态弱、坐标风险或普通对照倾向未直接纳入。,1,7.171679715540737,FAST_STEER_WITH_VISIBLE_VEHICLE_RESPONSE,方向盘角速度高，同时车辆横向/横摆/横滚至少有可见响应，优先人工复核是否可进入极限样本。,可训练候选,0,5.375600000004892,-1.1750000000000114,3.5256000000032075,-0.0899999999999749,0.6783520000000001,-0.7040000000000077,0.90509375,0.0810000000000172,1.5247333787156798,0.7494825812243208,FAST_STEER_WEAK_POST_RESPONSE,锚点后车辆响应或方向盘活动较弱，不适合直接进入极限主训练。,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\fast_steer_vehicle_response_split_v0_3\00_快速转向且车辆响应可见_优先复核可训练\011_062_V03_yzy_2025_09_27_15_07_57_0017_低附着_rate5.4_delta-0.32.png,本轮临时加入：锚点后响应弱，但用户认为可先看训练效果,8
V03_zxy_2025_09_28_16_12_11_0000,extreme_condition_episodes_v0_3_all_raw,zxy,2025_09_28_16_12_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_12_11_vehicle.csv,zxy/Entity_Recording_2025_09_28_16_12_11_vehicle.csv,40863473,e94c334f2d43dd01f3d71c5fe9e5bd51e8ccef7ce6ef34aab05eda39039b1386,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,245570,613.925,0.0,613.925,250.0000000059117,35,0,0,21.741,43.371,39.891,21.630000000000003,3.657249693338757,1.871374031231145,medium,低附着,True,19.741,21.741,21.741,26.741,1,True,False,True,False,False,True,False,False,True,0.0010755,0.0011295,0.941234,0.036422,0.0527358,0.0156671,1.24441e-09,0.8,122.853,3.3606609775630005,0.1508815770000001,0.1158446446,0.047443670578537,0.0025,,none,,1.0,8.0,0.3116285,5.375600000001072,none,0.0,False,24.41,-0.2001889999999999,False,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,25.745,-4.004000000000001,middle_section,design_regular_road,roll_rate,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,NORMAL_CONTROL_OR_EXCLUDE_LIGHT_STEER,缺少明显车身姿态/横向动态，更像普通驾驶、正常弯道或直线保持微调,5,False,False,False,True,True,1.00566055,FAST_STEER_REVIEW_UNCLEAR,方向盘角速度较高，可能代表紧急操作；但原规则因车身动态弱、坐标风险或普通对照倾向未直接纳入。,1,7.353563938668824,FAST_STEER_ONLY_WEAK_VEHICLE_RESPONSE,方向盘角速度高，但车辆姿态/横向动态响应弱，更可能不是目标极限工况，不建议进入极限主训练。,普通/排除候选,2,5.375600000001072,-2.3200000000000003,3.6303000000007226,0.3049999999999997,0.6059137499999999,-2.9259999999999984,0.6591975,1.3539999999999992,1.480759165909154,0.9191687620174528,FAST_STEER_WEAK_POST_RESPONSE,锚点后车辆响应或方向盘活动较弱，不适合直接进入极限主训练。,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\fast_steer_vehicle_response_split_v0_3\02_只有快速转向车辆响应弱_不进极限主线\059_058_V03_zxy_2025_09_28_16_12_11_0000_低附着_rate5.4_delta0.31.png,本轮临时加入：锚点后响应弱，但用户认为可先看训练效果,8
V03_zxy_2025_09_28_16_01_55_N000,extreme_condition_episodes_v0_3_all_raw,zxy,2025_09_28_16_01_55,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_01_55_vehicle.csv,zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,37320870,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,225102,562.755,0.0,562.755,250.0000000059117,32,0,-1,503.0,503.0,503.0,0.0,1.9237192647159351,1.9237192647159351,normal,普通驾驶对照,True,501.0,503.0,503.0,508.0,0,False,False,False,False,False,False,False,False,True,0.002522,0.0026915,1.35581,0.0549589,0.0825097,0.0203387,4.26326e-08,1.0,94.9528,,,,,,,none,,1.0,8.0,0.392525,4.328400000003936,none,0.0,False,504.545,0.304735,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,504.545,-1.545000000000016,curve1,design_curve_context,roll_rate,,,normal_control,正常驾驶/普通弯道对照,远离高动态工况的普通驾驶对照窗口,正常对照,NORMAL_CONTROL_OR_EXCLUDE_LIGHT_STEER,缺少明显车身姿态/横向动态，更像普通驾驶、正常弯道或直线保持微调,5,False,True,False,True,True,1.4877710833333335,FAST_STEER_TRAIN_LIKE,方向盘角速度高，方向盘变化形成 return/countersteer 结构，建议优先人工复核是否可作为训练样本。,0,6.283243852947123,FAST_STEER_WITH_VISIBLE_VEHICLE_RESPONSE,方向盘角速度高，同时车辆横向/横摆/横滚至少有可见响应，优先人工复核是否可进入极限样本。,可训练候选,0,6.353000000005776,-3.194000000000017,4.293540000003904,1.995999999999981,0.88489125,-3.1200000000000045,0.6882550000000001,2.0,1.4796647987441598,1.285702610224408,FAST_STEER_WEAK_POST_RESPONSE,锚点后车辆响应或方向盘活动较弱，不适合直接进入极限主训练。,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\fast_steer_vehicle_response_split_v0_3\00_快速转向且车辆响应可见_优先复核可训练\012_031_V03_zxy_2025_09_28_16_01_55_N000_普通驾驶对照_rate4.3_delta0.39.png,本轮临时加入：锚点后响应弱，但用户认为可先看训练效果,8
V03_gzj_2025_09_27_12_28_14_0006,extreme_condition_episodes_v0_3_all_raw,gzj,2025_09_27_12_28_14,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_28_14_vehicle.csv,gzj/Entity_Recording_2025_09_27_12_28_14_vehicle.csv,43133899,4f0c93c6426234284e4be5038f0b87afc03f9cb28eaf25e6b30d2c098b0f7016,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,250995,627.485,0.0,627.485,400.0000000003638,24,0,6,134.855,155.413,153.99,20.55800000000002,8.595152573301814,2.196369269233305,extreme,低附着,True,132.855,134.855,134.855,139.855,4,True,True,True,True,True,True,True,True,True,0.001166,0.0011765,1.30548,0.0626727,0.0748308,0.0199114,8.66982e-08,0.8,115.4795,4.013363525000002,0.167015155625,0.111757538375,0.0588006821249999,0.0025,,none,,1.0,8.0,0.532849,5.096366000004635,none,0.0,False,136.605,0.327773,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,135.54,-0.6850000000000023,curve1,design_curve_context,roll_rate;roll_rate,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,NORMAL_CONTROL_OR_EXCLUDE_LIGHT_STEER,缺少明显车身姿态/横向动态，更像普通驾驶、正常弯道或直线保持微调,5,False,False,False,True,True,1.446942,FAST_STEER_TRAIN_LIKE,方向盘角速度高，方向盘变化形成 return/countersteer 结构，建议优先人工复核是否可作为训练样本。,0,8.946792514664997,FAST_STEER_WITH_VISIBLE_VEHICLE_RESPONSE,方向盘角速度高，同时车辆横向/横摆/横滚至少有可见响应，优先人工复核是否可进入极限样本。,可训练候选,0,7.435100000006762,-3.2620000000000005,5.096366000004635,1.578000000000003,1.434975,-2.6399999999999864,0.935385,1.7150000000000034,1.4589022844905566,1.5341009317019194,FAST_STEER_WEAK_POST_RESPONSE,锚点后车辆响应或方向盘活动较弱，不适合直接进入极限主训练。,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\fast_steer_vehicle_response_split_v0_3\00_快速转向且车辆响应可见_优先复核可训练\016_017_V03_gzj_2025_09_27_12_28_14_0006_低附着_rate5.1_delta0.53.png,本轮临时加入：锚点后响应弱，但用户认为可先看训练效果,8
V03_gf_2025_09_26_10_03_00_0002,extreme_condition_episodes_v0_3_all_raw,gf,2025_09_26_10_03_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_03_00_vehicle.csv,gf/Entity_Recording_2025_09_26_10_03_00_vehicle.csv,45216578,1e4232604e33cbf98c8e524d44c86abf65e3f9c0068e3630f80dfb47e73c793f,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,263709,659.27,0.0,659.27,400.0000000003638,29,0,2,21.19,21.394,21.345,0.203999999999997,2.477717834047769,2.408285627004395,weak,低附着,True,19.19,21.19,21.19,26.19,1,True,False,True,False,False,True,False,False,False,0.0031885,1.7476,0.810382,0.0469259,0.0362241,0.0104749,2.69561e-09,0.0,65.54315,1.792488825000002,0.0785189015,0.030620709125,0.033542694625,0.0025,,none,,1.0,8.0,-0.4579743,5.724800000001135,none,0.0,False,22.93,-0.47516575,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,13.03,8.160000000000002,middle_section,design_regular_road,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,0.82950965,FAST_STEER_REVIEW_UNCLEAR,方向盘角速度较高，可能代表紧急操作；但原规则因车身动态弱、坐标风险或普通对照倾向未直接纳入。,1,8.052240766810689,FAST_STEER_ONLY_WEAK_VEHICLE_RESPONSE,方向盘角速度高，但车辆姿态/横向动态响应弱，更可能不是目标极限工况，不建议进入极限主训练。,普通/排除候选,2,7.854000000001568,-2.761000000000003,5.724800000001135,0.0939999999999976,0.676379,-2.965,0.45280125,0.0849999999999973,1.3719256567915057,1.4937657526342958,FAST_STEER_WEAK_POST_RESPONSE,锚点后车辆响应或方向盘活动较弱，不适合直接进入极限主训练。,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\fast_steer_vehicle_response_split_v0_3\02_只有快速转向车辆响应弱_不进极限主线\065_050_V03_gf_2025_09_26_10_03_00_0002_低附着_rate5.7_delta-0.46.png,本轮临时加入：锚点后响应弱，但用户认为可先看训练效果,8
V03_zxy_2025_09_28_16_12_11_0003,extreme_condition_episodes_v0_3_all_raw,zxy,2025_09_28_16_12_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_12_11_vehicle.csv,zxy/Entity_Recording_2025_09_28_16_12_11_vehicle.csv,40863473,e94c334f2d43dd01f3d71c5fe9e5bd51e8ccef7ce6ef34aab05eda39039b1386,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,245570,613.925,0.0,613.925,250.0000000059117,35,0,3,86.851,109.011,94.376,22.16,5.1919011048842245,2.0988837063570545,strong,低附着,True,84.851,86.851,86.851,91.851,3,True,True,True,True,False,True,False,False,True,0.004245,0.004257,1.76981,0.0617098,0.0734623,0.0271704,2.04473e-09,0.8,122.709,3.3606609775630005,0.1508815770000001,0.1158446446,0.047443670578537,0.0025,,none,,1.0,8.0,0.5742134999999999,7.504800000006823,none,0.0,False,87.49,0.453611,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,85.005,1.846000000000004,middle_section,design_regular_road,roll_rate;roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,NORMAL_CONTROL_OR_EXCLUDE_LIGHT_STEER,缺少明显车身姿态/横向动态，更像普通驾驶、正常弯道或直线保持微调,5,False,False,False,True,True,1.6143268333333336,FAST_STEER_TRAIN_LIKE,方向盘角速度高，方向盘变化形成 return/countersteer 结构，建议优先人工复核是否可作为训练样本。,0,10.840034220983668,FAST_STEER_WITH_VISIBLE_VEHICLE_RESPONSE,方向盘角速度高，同时车辆横向/横摆/横滚至少有可见响应，优先人工复核是否可进入极限样本。,可训练候选,0,7.504800000006823,-1.9000000000000057,6.003800000005459,1.3700000000000043,0.90121,-0.7560000000000002,0.91827875,1.4140000000000017,1.250008328058896,0.9814122345747412,FAST_STEER_WEAK_POST_RESPONSE,锚点后车辆响应或方向盘活动较弱，不适合直接进入极限主训练。,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\fast_steer_vehicle_response_split_v0_3\00_快速转向且车辆响应可见_优先复核可训练\007_007_V03_zxy_2025_09_28_16_12_11_0003_低附着_rate7.5_delta0.57.png,本轮临时加入：锚点后响应弱，但用户认为可先看训练效果,8
V03_xst_2025_09_26_11_34_18_0015,extreme_condition_episodes_v0_3_all_raw,xst,2025_09_26_11_34_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,50510002,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,297149,742.871,0.0,742.871,400.0000000003638,33,0,15,326.195,326.396,326.346,0.2010000000000218,2.904467067295533,2.718508425416408,medium,低附着,True,324.195,326.195,326.195,331.195,1,True,False,True,False,False,True,False,False,True,0.00121985,0.0012264999999999,0.922623,0.0466763,0.0481337,0.0126934,2.24843e-09,0.0,85.1327,1.5695996562500012,0.092678742375,0.0369417144375,0.03977731375,0.00716723453125,,none,,1.0,8.0,0.307003,5.689800000005175,none,0.0,False,326.35,-0.3312635,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,342.415,-16.220000000000027,fix_road,design_special_event_segment,roll_rate,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,NORMAL_CONTROL_OR_EXCLUDE_LIGHT_STEER,缺少明显车身姿态/横向动态，更像普通驾驶、正常弯道或直线保持微调,5,False,False,False,True,True,0.9776877666666666,FAST_STEER_REVIEW_UNCLEAR,方向盘角速度较高，可能代表紧急操作；但原规则因车身动态弱、坐标风险或普通对照倾向未直接纳入。,1,7.498705413464282,FAST_STEER_ONLY_WEAK_VEHICLE_RESPONSE,方向盘角速度高，但车辆姿态/横向动态响应弱，更可能不是目标极限工况，不建议进入极限主训练。,普通/排除候选,2,3.700000000003363,-3.998999999999967,3.036800000002762,-0.093999999999994,0.4667629999999999,-0.714999999999975,0.60167125,0.1000000000000227,1.2183877766069535,0.7757774698392186,FAST_STEER_WEAK_POST_RESPONSE,锚点后车辆响应或方向盘活动较弱，不适合直接进入极限主训练。,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\fast_steer_vehicle_response_split_v0_3\02_只有快速转向车辆响应弱_不进极限主线\060_056_V03_xst_2025_09_26_11_34_18_0015_低附着_rate5.7_delta0.31.png,本轮临时加入：锚点后响应弱，但用户认为可先看训练效果,8
