sample_id,event_uid,subject,session_stamp,split,gt_peak_abs,is_large_response,is_difficult_peak_top20,rmse_delta_keypoint_minus_rbf,keypoint_better_rmse,selector_prob_keypoint,selector_threshold,selected_model,oracle_best_model,rmse_rbf,rmse_keypoint,rmse_best_of_two,rmse_oracle_gain_over_rbf,selector_used_keypoint,oracle_used_keypoint,rmse__keypoint_residual_vehicle_transformer_no_subject,rmse__oracle_best_of_rbf_keypoint_upper_bound,rmse__rbf_kernel_ridge_context_no_subject,rmse__selector_logreg_rbf_keypoint_no_subject,selector_correct_choice,selector_regret,oracle_gain_over_selector,oracle_gain_over_rbf
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000052510__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000052510,zdq,2025_09_26_15_27_09,train,1.880071997642517,1,1,0.0524395704269408,0,0.1877654245040685,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.38937882,0.4418281,0.38937882,0.0,0,0,0.4418281018733978,0.3893788158893585,0.3893788158893585,0.3893788158893585,1,0.0,0.0,0.0
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750,zdq,2025_09_26_15_27_09,train,0.7620109915733337,0,0,-0.0344164073467254,1,0.4828614444745157,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.1993813,0.16496183,0.16496183,0.034419477,0,1,0.1649618297815323,0.1649618297815323,0.19938130676746368,0.19938130676746368,0,0.034419476985931396,0.034419476985931396,0.034419476985931396
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530,zdq,2025_09_26_15_27_09,train,0.1340409964323043,0,0,0.0290033221244811,0,0.1957414357997942,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.101339564,0.13034832,0.101339564,0.0,0,0,0.1303483247756958,0.10133956372737885,0.10133956372737885,0.10133956372737885,1,0.0,0.0,0.0
vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020,zdq,2025_09_26_15_37_30,train,0.9688320159912108,0,0,-0.106580302119255,1,0.46512387099347,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.2841408,0.1775565,0.1775565,0.106584296,0,1,0.17755649983882904,0.17755649983882904,0.28414079546928406,0.28414079546928406,0,0.10658429563045502,0.10658429563045502,0.10658429563045502
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070,zdq,2025_09_26_15_52_46,train,1.419302225112915,0,0,0.1541317701339721,0,0.3896279797917946,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.18194336,0.3360721,0.18194336,0.0,0,0,0.33607208728790283,0.1819433569908142,0.1819433569908142,0.1819433569908142,1,0.0,0.0,0.0
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370,zdq,2025_09_26_15_52_46,train,1.4646830558776855,0,0,0.5550456643104555,0,0.0192832137320037,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.40331513,0.9583532,0.40331513,0.0,0,0,0.9583532214164734,0.40331512689590454,0.40331512689590454,0.40331512689590454,1,0.0,0.0,0.0
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885,zdq,2025_09_26_15_52_46,train,0.2476623058319091,0,0,0.4640205875039101,0,0.0775086082959372,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.08572128,0.5497403,0.08572128,0.0,0,0,0.5497403144836426,0.08572127670049667,0.08572127670049667,0.08572127670049667,1,0.0,0.0,0.0
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185,zdq,2025_09_26_16_03_48,train,1.2025330066680908,0,0,0.2499125301837921,0,0.4908657972672937,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.15133587,0.40124944,0.15133587,0.0,0,0,0.4012494385242462,0.15133586525917053,0.15133586525917053,0.15133586525917053,1,0.0,0.0,0.0
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380,zdq,2025_09_26_16_03_48,train,0.4153884053230285,0,0,0.1443075239658355,0,0.1290207076954014,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.14990923,0.29422954,0.14990923,0.0,0,0,0.29422953724861145,0.14990922808647156,0.14990922808647156,0.14990922808647156,1,0.0,0.0,0.0
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280,zt,2025_09_28_11_20_08,train,1.817582130432129,1,1,0.8776247501373289,0,0.0248019652857151,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.38382244,1.2614397,0.38382244,0.0,0,0,1.2614396810531616,0.3838224411010742,0.3838224411010742,0.3838224411010742,1,0.0,0.0,0.0
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535,zt,2025_09_28_11_20_08,train,1.5015029907226562,0,0,0.1347179114818573,0,0.3196233886018466,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.25431386,0.389035,0.25431386,0.0,0,0,0.3890349566936493,0.2543138563632965,0.2543138563632965,0.2543138563632965,1,0.0,0.0,0.0
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000416365__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000416365,zt,2025_09_28_11_20_08,train,0.9772099256515504,0,0,0.236650675535202,0,0.1744703304829151,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.23055643,0.46720457,0.23055643,0.0,0,0,0.46720457077026367,0.2305564284324646,0.2305564284324646,0.2305564284324646,1,0.0,0.0,0.0
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990,zt,2025_09_28_11_20_08,train,1.2395299673080444,0,0,-0.0524082481861115,1,0.8003153649915385,0.55,keypoint_residual_vehicle_transformer_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.28556678,0.23315106,0.23315106,0.052415714,1,1,0.23315106332302094,0.23315106332302094,0.2855667769908905,0.23315106332302094,1,0.0,0.0,0.05241571366786957
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585,zx,2025_09_27_16_32_00,train,0.016240119934082,0,0,0.0465180519968271,0,0.0057564530472206,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.020188434,0.06670986,0.020188434,0.0,0,0,0.06670986115932465,0.020188434049487114,0.020188434049487114,0.020188434049487114,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575,zx,2025_09_27_16_32_00,train,2.528111934661865,1,1,0.3185219168663025,0,0.3355435511197483,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.50073814,0.81925553,0.50073814,0.0,0,0,0.819255530834198,0.5007381439208984,0.5007381439208984,0.5007381439208984,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000398300__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000398300,zx,2025_09_27_16_32_00,train,1.5521210432052612,0,0,0.0534623265266417,0,0.1961895112409774,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.26916018,0.3226258,0.26916018,0.0,0,0,0.3226257860660553,0.2691601812839508,0.2691601812839508,0.2691601812839508,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000421025__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000421025,zx,2025_09_27_16_32_00,train,2.673145532608032,1,1,0.6374628543853761,0,0.2514597277830924,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.9316312,1.5690911,0.9316312,0.0,0,0,1.5690910816192627,0.9316312074661255,0.9316312074661255,0.9316312074661255,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620,zx,2025_09_27_16_32_00,train,1.7626051902770996,1,1,0.5858763605356216,0,0.1381135725717879,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.22394638,0.8098124,0.22394638,0.0,0,0,0.8098124265670776,0.22394637763500214,0.22394637763500214,0.22394637763500214,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585,zx,2025_09_27_16_32_00,train,0.9735440015792848,0,0,0.0812959149479866,0,0.6338854777850539,0.55,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,0.11121198,0.19251171,0.11121198,0.0,1,0,0.19251170754432678,0.11121197789907455,0.11121197789907455,0.19251170754432678,0,0.08129972964525223,0.08129972964525223,0.0
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335,zx,2025_09_27_17_14_07,train,1.7589459419250488,1,1,0.161246657371521,0,0.4704201175788496,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.44535494,0.60661244,0.44535494,0.0,0,0,0.6066124439239502,0.4453549385070801,0.4453549385070801,0.4453549385070801,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950,zx,2025_09_27_17_14_07,train,2.064727067947388,1,1,0.2279033660888672,0,0.5144699978232317,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.50001085,0.72791326,0.50001085,0.0,0,0,0.7279132604598999,0.5000108480453491,0.5000108480453491,0.5000108480453491,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420,zx,2025_09_27_17_25_16,train,1.8886197805404663,1,1,0.9528535753488538,0,0.1901036920060212,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.22283338,1.1756831,0.22283338,0.0,0,0,1.1756831407546997,0.22283338010311127,0.22283338010311127,0.22283338010311127,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950,zx,2025_09_27_17_25_16,train,1.3517570495605469,0,0,0.1280571818351745,0,0.39983675331469,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.4411561,0.5692098,0.4411561,0.0,0,0,0.5692098140716553,0.4411560893058777,0.4411560893058777,0.4411560893058777,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210,zx,2025_09_27_17_29_08,train,1.1142178773880005,0,0,0.1499349474906921,0,0.068843288984677,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.71415323,0.8640943,0.71415323,0.0,0,0,0.8640943169593811,0.7141532301902771,0.7141532301902771,0.7141532301902771,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530,zx,2025_09_27_17_29_08,train,0.3534294962882995,0,0,0.0228412151336669,0,0.0045985663378395,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.15488547,0.17772043,0.15488547,0.0,0,0,0.17772042751312256,0.15488547086715698,0.15488547086715698,0.15488547086715698,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875,zx,2025_09_27_17_56_42,train,1.4098749160766602,0,0,0.1135610938072205,0,0.9113878486008036,0.55,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,0.20428672,0.31785282,0.20428672,0.0,1,0,0.31785282492637634,0.20428672432899475,0.20428672432899475,0.31785282492637634,0,0.11356610059738159,0.11356610059738159,0.0
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650,zx,2025_09_27_17_56_42,train,0.9222320318222046,0,0,0.0664426982402801,0,0.3641946646278484,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.22349209,0.28993425,0.22349209,0.0,0,0,0.2899342477321625,0.2234920859336853,0.2234920859336853,0.2234920859336853,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255,zx,2025_09_27_18_07_01,train,1.1325459480285645,0,0,0.2905150353908539,0,0.3727553647488612,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.25710073,0.5476136,0.25710073,0.0,0,0,0.5476136803627014,0.2571007311344147,0.2571007311344147,0.2571007311344147,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000071310__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000071310,zx,2025_09_27_18_07_01,train,1.6484609842300415,1,0,0.3171915709972381,0,0.7071476998357316,0.55,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,0.45505315,0.7722506,0.45505315,0.0,1,0,0.7722505927085876,0.4550531804561615,0.4550531804561615,0.7722505927085876,0,0.31719741225242615,0.31719741225242615,0.0
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000376460__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000376460,zx,2025_09_27_18_07_01,train,0.0083799362182617,0,0,0.0480134512763471,0,0.0015467824067516,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.003350717,0.051372685,0.003350717,0.0,0,0,0.05137268453836441,0.0033507172483950853,0.0033507172483950853,0.0033507172483950853,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000584705__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000584705,zx,2025_09_27_18_07_01,train,0.218166172504425,0,0,0.4937166869640351,0,0.06020876192201,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.10771379,0.60141766,0.10771379,0.0,0,0,0.6014176607131958,0.10771378874778748,0.10771378874778748,0.10771378874778748,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000096340__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000096340,zx,2025_09_27_18_17_48,train,1.7685450315475464,1,1,0.0977326035499572,0,0.0994456069595933,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.61605024,0.713782,0.61605024,0.0,0,0,0.7137819528579712,0.6160502433776855,0.6160502433776855,0.6160502433776855,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000253945__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000253945,zx,2025_09_27_18_17_48,train,1.214576005935669,0,0,0.0047886073589324,0,0.92996331570089,0.55,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,0.3210606,0.3258461,0.3210606,0.0,1,0,0.3258461058139801,0.3210605978965759,0.3210605978965759,0.3258461058139801,0,0.004785507917404175,0.004785507917404175,0.0
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000377105__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000377105,zx,2025_09_27_18_17_48,train,1.170593023300171,0,0,0.102040946483612,0,0.4262459232903606,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.20735788,0.30940023,0.20735788,0.0,0,0,0.3094002306461334,0.20735788345336914,0.20735788345336914,0.20735788345336914,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000468965__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000468965,zx,2025_09_27_18_17_48,train,0.4288279712200165,0,0,0.2199675887823105,0,0.0322340299611343,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.1434397,0.3634151,0.1434397,0.0,0,0,0.36341509222984314,0.14343969523906708,0.14343969523906708,0.14343969523906708,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770,zx,2025_09_27_18_17_48,train,0.4501203894615173,0,0,0.2291492708027363,0,0.0961446674208112,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.032116424,0.2612696,0.032116424,0.0,0,0,0.26126959919929504,0.032116424292325974,0.032116424292325974,0.032116424292325974,1,0.0,0.0,0.0
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925,zxy,2025_09_28_16_12_11,train,0.8772020936012268,0,0,0.0768816024065018,0,0.3200987843578246,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.15392447,0.23080559,0.15392447,0.0,0,0,0.23080559074878693,0.15392446517944336,0.15392446517944336,0.15392446517944336,1,0.0,0.0,0.0
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000283050__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000283050,zxy,2025_09_28_16_12_11,train,0.5078909993171692,0,0,0.2467941790819168,0,0.942780285002199,0.55,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,0.14759816,0.39439863,0.14759816,0.0,1,0,0.39439862966537476,0.14759816229343414,0.14759816229343414,0.39439862966537476,0,0.2468004673719406,0.2468004673719406,0.0
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000387335__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000387335,zxy,2025_09_28_16_12_11,train,1.0789631605148315,0,0,-0.0104759931564331,1,0.5244277050403741,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.21700203,0.20652975,0.20652975,0.010472283,0,1,0.20652975142002106,0.20652975142002106,0.2170020192861557,0.2170020192861557,0,0.010472267866134644,0.010472267866134644,0.010472267866134644
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000205130__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000205130,cwh,2025_09_26_19_56_16,val,0.8892450332641602,0,0,-0.0864933431148529,1,0.6171099510123392,0.55,keypoint_residual_vehicle_transformer_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.3376335,0.25114498,0.25114498,0.086488515,1,1,0.25114497542381287,0.25114497542381287,0.33763349056243896,0.25114497542381287,1,0.0,0.0,0.0864885151386261
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000309365__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000309365,cwh,2025_09_26_19_56_16,val,1.358564019203186,0,0,0.0178208947181701,0,0.3625491839827254,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.3582754,0.3760926,0.3582754,0.0,0,0,0.3760926127433777,0.3582754135131836,0.3582754135131836,0.3582754135131836,1,0.0,0.0,0.0
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000329785__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000329785,cwh,2025_09_26_19_56_16,val,1.5020259618759155,0,0,-0.0400606989860534,1,0.7517073063301832,0.55,keypoint_residual_vehicle_transformer_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.83484614,0.794781,0.794781,0.04006511,1,1,0.7947810292243958,0.7947810292243958,0.8348461389541626,0.7947810292243958,1,0.0,0.0,0.040065109729766846
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000388180__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000388180,cwh,2025_09_26_19_56_16,val,0.9496341347694396,0,0,0.1090938746929168,0,0.4350816828125014,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.3551464,0.4642359,0.3551464,0.0,0,0,0.46423593163490295,0.3551464080810547,0.3551464080810547,0.3551464080810547,1,0.0,0.0,0.0
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000064705__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000064705,jy,2025_09_26_18_01_40,val,1.2203320264816284,0,0,-0.042237401008606,1,0.5008332488443057,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.22890048,0.18666232,0.18666232,0.04223816,0,1,0.18666231632232666,0.18666231632232666,0.2289004772901535,0.2289004772901535,0,0.04223816096782684,0.04223816096782684,0.04223816096782684
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000198735__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000198735,jy,2025_09_26_18_01_40,val,1.3861379623413086,0,0,0.1695136725902558,0,0.5175698434220447,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.27554795,0.44505927,0.27554795,0.0,0,0,0.44505923986434937,0.27554795145988464,0.27554795145988464,0.27554795145988464,1,0.0,0.0,0.0
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000326600__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000326600,jy,2025_09_26_18_01_40,val,1.1723370552062988,0,0,0.0502054393291473,0,0.6098274233891449,0.55,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,0.33360738,0.38381267,0.33360738,0.0,1,0,0.38381266593933105,0.33360737562179565,0.33360737562179565,0.38381266593933105,0,0.0502052903175354,0.0502052903175354,0.0
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000221270__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000221270,rjy,2025_09_28_20_15_42,val,0.7922049760818481,0,0,0.0346124768257141,0,0.7044435424904106,0.55,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,0.5874731,0.6220899,0.5874731,0.0,1,0,0.6220899224281311,0.5874730944633484,0.5874730944633484,0.6220899224281311,0,0.034616827964782715,0.034616827964782715,0.0
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000378840__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000378840,rjy,2025_09_28_20_15_42,val,0.3790860176086426,0,0,-0.066747784614563,1,0.0959615297577767,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.5422169,0.47546196,0.47546196,0.06675494,0,1,0.4754619300365448,0.4754619300365448,0.5422168970108032,0.5422168970108032,0,0.06675496697425842,0.06675496697425842,0.06675496697425842
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000382075__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000382075,rjy,2025_09_28_20_15_42,val,2.055994987487793,1,1,0.144124686717987,0,0.3016928957055374,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.7403136,0.88443923,0.7403136,0.0,0,0,0.88443922996521,0.7403135895729065,0.7403135895729065,0.7403135895729065,1,0.0,0.0,0.0
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000547420__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000547420,rjy,2025_09_28_20_15_42,val,0.511729896068573,0,0,-0.0908747911453247,1,0.5625682007829398,0.55,keypoint_residual_vehicle_transformer_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.44189796,0.35101643,0.35101643,0.09088153,1,1,0.35101643204689026,0.35101643204689026,0.4418979585170746,0.35101643204689026,1,0.0,0.0,0.09088152647018433
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000560065__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000560065,rjy,2025_09_28_20_15_42,val,1.0259090662002563,0,0,0.0067327320575714,0,0.4420914726258233,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.42369792,0.43042818,0.42369792,0.0,0,0,0.430428147315979,0.42369791865348816,0.42369791865348816,0.42369791865348816,1,0.0,0.0,0.0
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000139565__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000139565,txj,2025_09_27_08_40_46,val,0.2876300811767578,0,0,-0.1121574342250824,1,0.0197422080185073,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.4512886,0.3391292,0.3391292,0.1121594,0,1,0.3391292095184326,0.3391292095184326,0.4512886106967926,0.4512886106967926,0,0.11215940117835999,0.11215940117835999,0.11215940117835999
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000301130__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000301130,txj,2025_09_27_08_40_46,val,0.572642982006073,0,0,0.0330713093280792,0,0.8132239165213768,0.55,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,0.36693996,0.40002158,0.36693996,0.0,1,0,0.40002158284187317,0.3669399619102478,0.3669399619102478,0.40002158284187317,0,0.033081620931625366,0.033081620931625366,0.0
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000441855__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000441855,txj,2025_09_27_08_40_46,val,0.0088999271392822,0,0,-0.1150582581758499,1,0.4196762163503569,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.2627968,0.1477381,0.1477381,0.11505869,0,1,0.14773809909820557,0.14773809909820557,0.2627967894077301,0.2627967894077301,0,0.11505869030952454,0.11505869030952454,0.11505869030952454
