seed,fold,population,model,channel,windows,mae,rmse,endpoint_mae
20260902,2,low_mu_v2_70,extra_trees,steer_deg,22,3.8966126441955566,5.738259315490723,4.826506614685059
20260902,2,low_mu_v2_70,extra_trees,brake,22,0.010329225100576878,0.027516204863786697,0.016410348936915398
20260902,2,low_mu_v2_70,extra_trees,accelerator,22,0.053291115909814835,0.08504794538021088,0.08258355408906937
20260902,2,low_mu_v2_70,extra_trees,speed_kmh,22,0.24946248531341553,0.4255223572254181,0.5051538944244385
20260902,2,low_mu_v2_70,extra_trees,action_macro,22,0.6839097738265991,1.2265429496765137,0.9817264676094055
20260902,2,low_mu_v2_70,transformer,steer_deg,22,3.6435434818267822,5.155154705047607,4.682473659515381
20260902,2,low_mu_v2_70,transformer,brake,22,0.009110579267144203,0.021145863458514214,0.010618521831929684
20260902,2,low_mu_v2_70,transformer,accelerator,22,0.05169757828116417,0.08206748962402344,0.07447021454572678
20260902,2,low_mu_v2_70,transformer,speed_kmh,22,0.22641117870807648,0.37784332036972046,0.47281119227409363
20260902,2,low_mu_v2_70,transformer,action_macro,22,0.6482906341552734,1.1454130411148071,0.8794231414794922
20260902,2,low_mu_v2_70,et_transformer_residual,steer_deg,22,3.902836561203003,5.5463995933532715,4.338133335113525
20260902,2,low_mu_v2_70,et_transformer_residual,brake,22,0.007632765918970108,0.02195216901600361,0.01189070288091898
20260902,2,low_mu_v2_70,et_transformer_residual,accelerator,22,0.04801668971776962,0.08241994678974152,0.07275883853435516
20260902,2,low_mu_v2_70,et_transformer_residual,speed_kmh,22,0.24609646201133728,0.4327054023742676,0.4939803183078766
20260902,2,low_mu_v2_70,et_transformer_residual,action_macro,22,0.6311854720115662,1.1748021841049194,0.8535391688346863
20260902,2,high_dynamic_not_started,hold,steer_deg,1714,13.948095321655273,31.257593154907227,28.027462005615234
20260902,2,high_dynamic_not_started,hold,brake,1714,0.033087555319070816,0.08948693424463272,0.058730099350214005
20260902,2,high_dynamic_not_started,hold,accelerator,1714,0.024493923410773277,0.08499982953071594,0.04723687097430229
20260902,2,high_dynamic_not_started,hold,speed_kmh,1714,3.3744759559631348,5.435163974761963,6.105399131774902
20260902,2,high_dynamic_not_started,hold,action_macro,1714,1.3137496709823608,3.8804914951324463,2.574943780899048
20260902,2,high_dynamic_not_started,linear,steer_deg,1714,14.374678611755371,31.765121459960938,29.01711082458496
20260902,2,high_dynamic_not_started,linear,brake,1714,0.049087487161159515,0.09241057932376862,0.07593727856874466
20260902,2,high_dynamic_not_started,linear,accelerator,1714,0.025775711983442307,0.08594171702861786,0.049767982214689255
20260902,2,high_dynamic_not_started,linear,speed_kmh,1714,1.2488304376602173,3.0251030921936035,2.767604351043701
20260902,2,high_dynamic_not_started,linear,action_macro,1714,1.4573999643325806,3.9467787742614746,2.7725090980529785
20260902,2,high_dynamic_not_started,extra_trees,steer_deg,1714,12.37763500213623,23.166872024536133,21.41900634765625
20260902,2,high_dynamic_not_started,extra_trees,brake,1714,0.040761977434158325,0.07944672554731369,0.06618598103523254
20260902,2,high_dynamic_not_started,extra_trees,accelerator,1714,0.03964988514780998,0.08041726052761078,0.07328590005636215
20260902,2,high_dynamic_not_started,extra_trees,speed_kmh,1714,1.0150246620178223,2.164935827255249,2.082798719406128
20260902,2,high_dynamic_not_started,extra_trees,action_macro,1714,1.3612550497055054,2.976555347442627,2.3577463626861572
20260902,2,high_dynamic_not_started,transformer,steer_deg,1714,12.71744155883789,25.068078994750977,22.76997947692871
20260902,2,high_dynamic_not_started,transformer,brake,1714,0.03673075884580612,0.08232683688402176,0.06100830063223839
20260902,2,high_dynamic_not_started,transformer,accelerator,1714,0.03595869243144989,0.08211355656385422,0.061267610639333725
20260902,2,high_dynamic_not_started,transformer,speed_kmh,1714,1.4495667219161987,2.873128652572632,2.864196300506592
20260902,2,high_dynamic_not_started,transformer,action_macro,1714,1.332425832748413,3.190845489501953,2.3331716060638428
20260902,2,high_dynamic_not_started,et_transformer_residual,steer_deg,1714,12.412774085998535,23.401437759399414,21.416833877563477
20260902,2,high_dynamic_not_started,et_transformer_residual,brake,1714,0.03465196117758751,0.07884787023067474,0.05818331241607666
20260902,2,high_dynamic_not_started,et_transformer_residual,accelerator,1714,0.03391679376363754,0.08122867345809937,0.06121040880680084
20260902,2,high_dynamic_not_started,et_transformer_residual,speed_kmh,1714,0.9960165023803711,2.166059970855713,2.002760410308838
20260902,2,high_dynamic_not_started,et_transformer_residual,action_macro,1714,1.284643292427063,3.0017287731170654,2.2237472534179688
20260902,2,action_started,hold,steer_deg,82401,10.26268482208252,21.98943328857422,16.761476516723633
20260902,2,action_started,hold,brake,82401,0.009988072328269482,0.05060936510562897,0.0166269913315773
20260902,2,action_started,hold,accelerator,82401,0.058547962456941605,0.10992410778999329,0.0829227939248085
20260902,2,action_started,hold,speed_kmh,82401,1.2433011531829834,2.4149279594421387,2.341050863265991
20260902,2,action_started,hold,action_macro,82401,1.141086220741272,2.89823317527771,1.7810969352722168
20260902,2,action_started,linear,steer_deg,82401,15.637490272521973,33.987613677978516,30.686368942260742
20260902,2,action_started,linear,brake,82401,0.0383906252682209,0.06986106187105179,0.047875482589006424
