track_id,epoch,train_loss,val_rmse,window_config_id
B_response3s_strict_core,26,0.5142779772480329,0.6615369393065499,pre3_label3_response_coverage
B_response3s_strict_core,27,0.5117601255575815,0.7070288268801587,pre3_label3_response_coverage
B_response3s_strict_core,28,0.48847999423742294,0.6551753820378748,pre3_label3_response_coverage
B_response3s_strict_core,29,0.4747844412922859,0.6872255348374294,pre3_label3_response_coverage
B_response3s_strict_core,30,0.4726899911959966,0.6570270469624759,pre3_label3_response_coverage
B_response3s_strict_core,31,0.46748512362440425,0.6566692136777564,pre3_label3_response_coverage
B_response3s_strict_core,32,0.44907520711421967,0.6187924236887105,pre3_label3_response_coverage
B_response3s_strict_core,33,0.4378276690840721,0.6504479651719475,pre3_label3_response_coverage
B_response3s_strict_core,34,0.4333275531729062,0.63531083729074,pre3_label3_response_coverage
B_response3s_strict_core,35,0.4232297862569491,0.6426596846523012,pre3_label3_response_coverage
B_response3s_strict_core,36,0.40483999128142995,0.6423128947401587,pre3_label3_response_coverage
B_response3s_strict_core,37,0.40439824635783833,0.6170301645311242,pre3_label3_response_coverage
B_response3s_strict_core,38,0.3899299626549085,0.644179489148315,pre3_label3_response_coverage
B_response3s_strict_core,39,0.4021090691288312,0.6398492658697381,pre3_label3_response_coverage
B_response3s_strict_core,40,0.37999141092101735,0.6250272607495918,pre3_label3_response_coverage
B_response3s_strict_core,41,0.3889711486796538,0.6512611710770193,pre3_label3_response_coverage
B_response3s_strict_core,42,0.39394820233186084,0.6440925614916155,pre3_label3_response_coverage
B_response3s_strict_core,43,0.3869390810529391,0.6592206825228727,pre3_label3_response_coverage
B_response3s_strict_core,44,0.36479153484106064,0.6416054535052816,pre3_label3_response_coverage
B_response3s_strict_core,45,0.3444887076814969,0.602413808991589,pre3_label3_response_coverage
B_response3s_strict_core,46,0.34325628230969113,0.6439635872888477,pre3_label3_response_coverage
B_response3s_strict_core,47,0.3731224536895752,0.6204941523200674,pre3_label3_response_coverage
B_response3s_strict_core,48,0.3212244523068269,0.6463964688972698,pre3_label3_response_coverage
B_response3s_strict_core,49,0.31339317560195923,0.6348182564299005,pre3_label3_response_coverage
B_response3s_strict_core,50,0.3042370689411958,0.6603735084139805,pre3_label3_response_coverage
B_response3s_strict_core,51,0.2879636126259963,0.6225405052746574,pre3_label3_response_coverage
B_response3s_strict_core,52,0.29192552467187244,0.6217373334428955,pre3_label3_response_coverage
B_response3s_strict_core,53,0.3103556769589583,0.6117732082081544,pre3_label3_response_coverage
B_response3s_strict_core,54,0.26766648640235263,0.6377781385061123,pre3_label3_response_coverage
B_response3s_strict_core,55,0.2742461959520976,0.6085541872898714,pre3_label3_response_coverage
B_response3s_strict_core,56,0.2743137590587139,0.6076931491618136,pre3_label3_response_coverage
B_response3s_strict_core,57,0.2648882692058881,0.6376659568741007,pre3_label3_response_coverage
B_response3s_strict_core,58,0.2654738475879033,0.6401699606158675,pre3_label3_response_coverage
B_response3s_strict_core,59,0.26204804331064224,0.6380777679772307,pre3_label3_response_coverage
B_response3s_strict_core,60,0.23950875426332155,0.6388130123626153,pre3_label3_response_coverage
