window_config_id,split_strategy,split,model_name,n_samples,rmse_steer,peak_direction_accuracy,wrong_side_rate,large_response_recall,peak_amp_mae,peak_amp_ratio_pred_over_gt_mean,severe_amp_under_rate,peak_time_mae_s,onset_delay_mae_s,tail_abs_error_mean,tail_drift_risk_rate,zero_crossing_mismatch_rate,reversal_count_exact_match_rate,multi_segment_gt_rate,multi_segment_pred_rate,difficult_top20_rmse,track_id
pre3_label3_response_coverage,session_level_split,train,always_proto_tail_correction,188,0.7766469566616401,0.5638297872340425,0.43617021276595747,0.0,1.0604676877326789,0.21258756252671646,0.9468085106382979,1.0839361706154143,2.199999998779373,0.16428659860158656,0.06382978723404255,0.0851063829787234,0.031914893617021274,0.925531914893617,0.8936170212765957,1.2339994585975083,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,proto_amplitude__fallback_rbf_conf_prod_lt_0.10,188,0.7611296777177428,0.6329787234042553,0.3670212765957447,0.0425531914893617,0.9659347311851192,0.36373499273559934,0.8563829787234043,0.5253723288311604,1.9594680834561586,0.1556585540801802,0.0425531914893617,0.3723404255319149,0.026595744680851064,0.925531914893617,0.7021276595744681,1.2082753943983036,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,proto_amplitude__fallback_rbf_conf_prod_lt_0.18,188,0.6100619886702626,0.8191489361702128,0.18085106382978725,0.3191489361702128,0.6495474281304694,0.7259280271292493,0.40425531914893614,0.3853989283930748,0.974255317623945,0.12511067891969008,0.026595744680851064,0.23404255319148937,0.06914893617021277,0.925531914893617,0.9095744680851063,1.065977444694061,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,proto_amplitude__fallback_rbf_conf_prod_lt_0.25,188,0.4397381979310229,0.9361702127659575,0.06382978723404255,0.7446808510638298,0.41493240363420325,0.8837540924235503,0.12234042553191489,0.33069148303029383,0.39452127612968707,0.10877947406929997,0.015957446808510637,0.11702127659574468,0.06914893617021277,0.925531914893617,0.9627659574468085,0.7487302212911651,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,proto_amplitude__fallback_rbf_conf_prod_lt_0.32,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,proto_amplitude__fallback_rbf_conf_prod_lt_0.40,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,proto_amplitude__fallback_rbf_conf_prod_lt_0.50,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,proto_combo_full__fallback_rbf_conf_prod_lt_0.10,188,0.46930990490128643,0.9414893617021277,0.05851063829787234,0.9361702127659575,0.28606200467874393,1.3405867050793565,0.06914893617021277,0.32013297707159466,0.383484042943158,0.1562068691462318,0.0425531914893617,0.0851063829787234,0.0797872340425532,0.925531914893617,1.0,0.7390574073053785,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,proto_combo_full__fallback_rbf_conf_prod_lt_0.18,188,0.3873441095743289,0.9468085106382979,0.05319148936170213,0.851063829787234,0.2905671100350136,1.222029251749519,0.0425531914893617,0.29444148906684936,0.26002659537690753,0.12206036845677869,0.02127659574468085,0.06382978723404255,0.10106382978723404,0.925531914893617,0.9787234042553191,0.6402028724063692,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,proto_combo_full__fallback_rbf_conf_prod_lt_0.25,188,0.35087046572066505,0.9414893617021277,0.05851063829787234,0.8936170212765957,0.3152771401119993,0.951162728589953,0.026595744680851064,0.3014627602347668,0.21409574380897461,0.10917998550576158,0.015957446808510637,0.06382978723404255,0.07446808510638298,0.925531914893617,0.9680851063829787,0.5751750461523523,B_response3s_strict_core
