split,sample_id,oracle_winner_model,oracle_sample_rmse,pool_name,rbf_sample_rmse,wrong_side,is_large_response,severe_amp_under,tail_drift_risk,oracle_gain_vs_rbf
train,vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000542080__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.2592202126979828,oracle_rbf_plus_topk3,0.3100605010986328,0,0,0,0,0.050840288400650024
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.2074461132287979,oracle_rbf_plus_topk3,0.2571007311344147,0,0,0,0,0.04965461790561676
train,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000283210__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.1820516735315323,oracle_rbf_plus_topk3,0.2246386408805847,0,0,0,0,0.0425869673490524
train,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.3989304006099701,oracle_rbf_plus_topk3,0.4411560893058777,0,0,0,0,0.04222568869590759
train,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000447025__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.1248586028814315,oracle_rbf_plus_topk3,0.1623201668262481,0,0,0,0,0.03746156394481662
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000164150__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.2040464878082275,oracle_rbf_plus_topk3,0.2402490526437759,0,0,0,0,0.0362025648355484
train,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000455460__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.1742009669542312,oracle_rbf_plus_topk3,0.2063521891832351,0,0,0,0,0.032151222229003906
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000308055__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.326583057641983,oracle_rbf_plus_topk3,0.3585560321807861,0,0,0,0,0.0319729745388031
train,vehicle_instability_allraw__txj__2025_09_27_09_17_11__000243345__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.5992801785469055,oracle_rbf_plus_topk3,0.6301180124282837,0,1,0,0,0.030837833881378174
train,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000308920__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.1011525094509124,oracle_rbf_plus_topk3,0.1302984058856964,0,0,0,0,0.029145896434784005
train,vehicle_instability_allraw__txj__2025_09_27_09_17_11__000060790__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.2367924898862838,oracle_rbf_plus_topk3,0.264676958322525,0,0,0,0,0.027884468436241233
train,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.3559900224208832,oracle_rbf_plus_topk3,0.3838224411010742,0,1,0,0,0.02783241868019104
train,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.1964374184608459,oracle_rbf_plus_topk3,0.2239463776350021,0,1,0,0,0.027508959174156217
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000096340__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.5898112058639526,oracle_rbf_plus_topk3,0.6160502433776855,0,1,0,0,0.02623903751373291
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000463330__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.2374209910631179,oracle_rbf_plus_topk3,0.2602625489234924,0,0,0,0,0.02284155786037448
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000535550__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.0835231468081474,oracle_rbf_plus_topk3,0.1054359376430511,1,0,0,0,0.021912790834903703
train,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.5681679248809814,oracle_rbf_plus_topk3,0.5895391702651978,0,1,0,0,0.02137124538421631
train,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000543975__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.2047027051448822,oracle_rbf_plus_topk3,0.2255060970783233,0,0,0,0,0.020803391933441107
train,vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000286995__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.4270699918270111,oracle_rbf_plus_topk3,0.4467502236366272,0,1,0,0,0.01968023180961609
train,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.0830815061926841,oracle_rbf_plus_topk3,0.1013395637273788,1,0,0,0,0.0182580575346947
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000187815__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.2659793198108673,oracle_rbf_plus_topk3,0.2836828827857971,0,0,0,0,0.01770356297492981
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000431340__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.0913285315036773,oracle_rbf_plus_topk3,0.1015441566705703,0,0,0,0,0.010215625166893005
train,vehicle_instability_allraw__tyy__2025_09_28_14_57_17__000427465__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.0522421523928642,oracle_rbf_plus_topk3,0.0598721504211425,0,0,0,0,0.007629998028278302
train,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000283050__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.1401968300342559,oracle_rbf_plus_topk3,0.1475981622934341,0,0,0,0,0.007401332259178189
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000060840__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2963285148143768,oracle_rbf_plus_topk3,0.2963285148143768,0,1,0,0,0.0
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000349300__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2333856970071792,oracle_rbf_plus_topk3,0.2333856970071792,0,0,0,0,0.0
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000058865__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.6231074333190918,oracle_rbf_plus_topk3,0.6231074333190918,0,1,0,0,0.0
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000131145__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2145424932241439,oracle_rbf_plus_topk3,0.2145424932241439,0,1,0,0,0.0
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000216345__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1462903767824173,oracle_rbf_plus_topk3,0.1462903767824173,0,0,0,0,0.0
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000065550__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0118708098307251,oracle_rbf_plus_topk3,0.0118708098307251,0,0,0,0,0.0
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000275870__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0062738512642681,oracle_rbf_plus_topk3,0.0062738512642681,0,0,0,0,0.0
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.216630607843399,oracle_rbf_plus_topk3,0.216630607843399,0,0,0,0,0.0
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0025207225698977,oracle_rbf_plus_topk3,0.0025207225698977,0,0,0,0,0.0
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.4221305847167969,oracle_rbf_plus_topk3,0.4221305847167969,0,0,0,0,0.0
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1167935952544212,oracle_rbf_plus_topk3,0.1167935952544212,0,0,0,0,0.0
train,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000065145__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3007480204105377,oracle_rbf_plus_topk3,0.3007480204105377,0,0,0,0,0.0
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000453095__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0310606826096773,oracle_rbf_plus_topk3,0.0310606826096773,0,0,0,1,0.0
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000527630__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0214043855667114,oracle_rbf_plus_topk3,0.0214043855667114,0,0,0,0,0.0
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000165100__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1510205864906311,oracle_rbf_plus_topk3,0.1510205864906311,0,0,0,0,0.0
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000341005__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3621475994586944,oracle_rbf_plus_topk3,0.3621475994586944,0,0,0,0,0.0
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3437470197677612,oracle_rbf_plus_topk3,0.3437470197677612,0,1,0,0,0.0
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0073422826826572,oracle_rbf_plus_topk3,0.0073422826826572,0,0,0,0,0.0
train,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1044872775673866,oracle_rbf_plus_topk3,0.1044872775673866,0,0,0,0,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1843132227659225,oracle_rbf_plus_topk3,0.1843132227659225,0,0,0,0,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2552616894245147,oracle_rbf_plus_topk3,0.2552616894245147,0,0,0,0,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000413415__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2730563879013061,oracle_rbf_plus_topk3,0.2730563879013061,0,1,0,0,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000095835__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3590276837348938,oracle_rbf_plus_topk3,0.3590276837348938,0,1,0,0,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000215140__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1706414967775344,oracle_rbf_plus_topk3,0.1706414967775344,0,0,0,0,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000104490__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3012087643146515,oracle_rbf_plus_topk3,0.3012087643146515,0,0,0,0,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000198480__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.4725358784198761,oracle_rbf_plus_topk3,0.4725358784198761,0,0,0,0,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000362825__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.255219042301178,oracle_rbf_plus_topk3,0.255219042301178,0,0,0,0,0.0
train,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000110230__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1969930976629257,oracle_rbf_plus_topk3,0.1969930976629257,0,0,0,0,0.0
train,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.24772509932518,oracle_rbf_plus_topk3,0.24772509932518,0,0,0,0,0.0
train,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2498362809419632,oracle_rbf_plus_topk3,0.2498362809419632,0,1,0,0,0.0
train,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0894001051783561,oracle_rbf_plus_topk3,0.0894001051783561,0,0,0,0,0.0
train,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000059360__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2561657130718231,oracle_rbf_plus_topk3,0.2561657130718231,0,0,0,0,0.0
train,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000297885__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1541694551706314,oracle_rbf_plus_topk3,0.1541694551706314,0,0,0,0,0.0
train,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000511405__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1767843067646026,oracle_rbf_plus_topk3,0.1767843067646026,0,0,0,0,0.0
train,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000414405__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3020745515823364,oracle_rbf_plus_topk3,0.3020745515823364,0,1,0,0,0.0
train,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000547665__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0468060374259948,oracle_rbf_plus_topk3,0.0468060374259948,0,0,0,0,0.0
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000426110__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.4173553884029388,oracle_rbf_plus_topk3,0.4173553884029388,0,1,0,0,0.0
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000500270__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1101447343826294,oracle_rbf_plus_topk3,0.1101447343826294,0,1,0,0,0.0
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000540950__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0477919243276119,oracle_rbf_plus_topk3,0.0477919243276119,0,0,0,0,0.0
train,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000069905__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2146531790494918,oracle_rbf_plus_topk3,0.2146531790494918,0,0,0,0,0.0
train,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000228515__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.6089252233505249,oracle_rbf_plus_topk3,0.6089252233505249,0,1,0,0,0.0
train,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000526105__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3975248634815216,oracle_rbf_plus_topk3,0.3975248634815216,1,0,0,0,0.0
train,vehicle_instability_allraw__jy__2025_09_26_17_51_46__000542335__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0339282229542732,oracle_rbf_plus_topk3,0.0339282229542732,0,0,0,0,0.0
train,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000135315__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1458196938037872,oracle_rbf_plus_topk3,0.1458196938037872,0,0,0,0,0.0
train,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000385260__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1820683777332306,oracle_rbf_plus_topk3,0.1820683777332306,0,0,0,0,0.0
train,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000480490__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1406444460153579,oracle_rbf_plus_topk3,0.1406444460153579,0,1,0,0,0.0
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000089180__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1421731561422348,oracle_rbf_plus_topk3,0.1421731561422348,0,0,0,0,0.0
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000380645__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0570673234760761,oracle_rbf_plus_topk3,0.0570673234760761,0,0,0,0,0.0
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000448640__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0868243128061294,oracle_rbf_plus_topk3,0.0868243128061294,0,0,0,0,0.0
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000541050__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1487936079502105,oracle_rbf_plus_topk3,0.1487936079502105,0,0,0,0,0.0
train,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000057770__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2414779067039489,oracle_rbf_plus_topk3,0.2414779067039489,0,0,0,0,0.0
train,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000133655__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1814527660608291,oracle_rbf_plus_topk3,0.1814527660608291,0,0,0,0,0.0
train,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000250730__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1293587237596511,oracle_rbf_plus_topk3,0.1293587237596511,0,0,0,0,0.0
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000129055__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3499749600887298,oracle_rbf_plus_topk3,0.3499749600887298,0,1,0,0,0.0
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000175350__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3653832674026489,oracle_rbf_plus_topk3,0.3653832674026489,0,0,0,0,0.0
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000320035__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3150139153003692,oracle_rbf_plus_topk3,0.3150139153003692,0,1,0,0,0.0
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000334720__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0904351621866226,oracle_rbf_plus_topk3,0.0904351621866226,0,0,0,0,0.0
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000402090__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1966462135314941,oracle_rbf_plus_topk3,0.1966462135314941,0,0,0,0,0.0
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000481970__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0289542283862829,oracle_rbf_plus_topk3,0.0289542283862829,0,0,0,0,0.0
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000137120__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1756350845098495,oracle_rbf_plus_topk3,0.1756350845098495,0,0,0,0,0.0
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000439360__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3429090976715088,oracle_rbf_plus_topk3,0.3429090976715088,0,1,0,0,0.0
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000515545__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1187138855457305,oracle_rbf_plus_topk3,0.1187138855457305,0,0,0,0,0.0
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000209520__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1132330745458602,oracle_rbf_plus_topk3,0.1132330745458602,0,0,0,0,0.0
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000340405__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2646879553794861,oracle_rbf_plus_topk3,0.2646879553794861,0,0,0,0,0.0
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000384965__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.5069710612297058,oracle_rbf_plus_topk3,0.5069710612297058,0,1,0,0,0.0
train,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000137410__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3081273734569549,oracle_rbf_plus_topk3,0.3081273734569549,0,0,0,0,0.0
train,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000500840__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.066109262406826,oracle_rbf_plus_topk3,0.066109262406826,1,0,0,0,0.0
train,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000703720__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3243758082389831,oracle_rbf_plus_topk3,0.3243758082389831,0,0,0,0,0.0
train,vehicle_instability_allraw__txj__2025_09_27_09_06_19__000575870__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1420576572418213,oracle_rbf_plus_topk3,0.1420576572418213,0,0,0,0,0.0
train,vehicle_instability_allraw__txj__2025_09_27_09_06_19__000604150__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1993801891803741,oracle_rbf_plus_topk3,0.1993801891803741,0,0,0,0,0.0
train,vehicle_instability_allraw__txj__2025_09_27_09_17_11__000498455__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1159185171127319,oracle_rbf_plus_topk3,0.1159185171127319,0,0,0,0,0.0
train,vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000177395__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.6280750632286072,oracle_rbf_plus_topk3,0.6280750632286072,1,0,0,0,0.0
train,vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000302720__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2287512719631195,oracle_rbf_plus_topk3,0.2287512719631195,0,0,0,0,0.0
train,vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000628070__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0188200585544109,oracle_rbf_plus_topk3,0.0188200585544109,0,0,0,0,0.0
train,vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000685655__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2845663428306579,oracle_rbf_plus_topk3,0.2845663428306579,0,1,0,0,0.0
train,vehicle_instability_allraw__yyl__2025_09_28_09_14_23__000431885__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1317723989486694,oracle_rbf_plus_topk3,0.1317723989486694,0,0,0,0,0.0
train,vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000104675__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2984799742698669,oracle_rbf_plus_topk3,0.2984799742698669,0,0,0,0,0.0
train,vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000235890__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2520707249641418,oracle_rbf_plus_topk3,0.2520707249641418,0,0,0,0,0.0
train,vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000357555__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3091430962085724,oracle_rbf_plus_topk3,0.3091430962085724,0,0,0,0,0.0
train,vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000380585__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1727657169103622,oracle_rbf_plus_topk3,0.1727657169103622,0,0,0,0,0.0
train,vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000449070__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1709643900394439,oracle_rbf_plus_topk3,0.1709643900394439,0,0,0,0,0.0
train,vehicle_instability_allraw__yyl__2025_09_28_09_39_01__000513705__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1618762165307998,oracle_rbf_plus_topk3,0.1618762165307998,0,0,0,0,0.0
train,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000183010__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1766340881586074,oracle_rbf_plus_topk3,0.1766340881586074,0,0,0,0,0.0
train,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000195245__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0194535125046968,oracle_rbf_plus_topk3,0.0194535125046968,0,0,0,0,0.0
train,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000407925__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.5241154432296753,oracle_rbf_plus_topk3,0.5241154432296753,0,1,0,0,0.0
train,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000418350__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0463956743478775,oracle_rbf_plus_topk3,0.0463956743478775,0,0,0,0,0.0
train,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000524525__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.175938218832016,oracle_rbf_plus_topk3,0.175938218832016,0,0,0,0,0.0
train,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000573090__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0451421812176704,oracle_rbf_plus_topk3,0.0451421812176704,0,0,0,0,0.0
train,vehicle_instability_allraw__yzy__2025_09_27_15_04_26__000063290__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3902959525585174,oracle_rbf_plus_topk3,0.3902959525585174,0,0,0,0,0.0
train,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000292475__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1370156556367874,oracle_rbf_plus_topk3,0.1370156556367874,0,0,0,0,0.0
train,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000358900__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.227711483836174,oracle_rbf_plus_topk3,0.227711483836174,0,0,0,0,0.0
train,vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000239960__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.816636860370636,oracle_rbf_plus_topk3,0.816636860370636,0,1,0,0,0.0
train,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1993813067674636,oracle_rbf_plus_topk3,0.1993813067674636,0,0,0,0,0.0
train,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1819433569908142,oracle_rbf_plus_topk3,0.1819433569908142,0,0,0,0,0.0
train,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.4033151268959045,oracle_rbf_plus_topk3,0.4033151268959045,0,0,0,0,0.0
train,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0857212767004966,oracle_rbf_plus_topk3,0.0857212767004966,0,0,0,0,0.0
train,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1513358652591705,oracle_rbf_plus_topk3,0.1513358652591705,0,0,0,0,0.0
train,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1499092280864715,oracle_rbf_plus_topk3,0.1499092280864715,0,0,0,0,0.0
train,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2543138563632965,oracle_rbf_plus_topk3,0.2543138563632965,0,0,0,0,0.0
