feature_set,k,group_family,group_label,sample_count,rmse,tail_rmse,under_amp_rate,severe_under_amp_rate,opposite_peak_rate,model_id,label_scheme,prototype_mode,classifier_c,alpha,residual_scale
触发前车辆事件加连续风格,0,road_type_anchor,straight,470,0.38558671360320235,0.4243522892022466,0.425531914893617,0.18085106382978725,0.10212765957446808,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,10.0,0.75
触发前车辆事件加连续风格,0,subj,cwh,171,0.3651746203197025,0.40873990236231456,0.5847953216374269,0.24561403508771928,0.11695906432748537,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.25
触发前车辆事件加连续风格,0,subj,gf,267,0.3996627235066578,0.4479597778502531,0.5355805243445693,0.20224719101123595,0.10861423220973783,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.25
触发前车辆事件加连续风格,0,subj,tyy,311,0.5376232398847579,0.571469055070958,0.5401929260450161,0.31189710610932475,0.1189710610932476,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.25
触发前车辆事件加连续风格,0,eval_morphology_label,multi_correction,391,0.4147672326020572,0.45205658954589645,0.5933503836317136,0.2915601023017903,0.11253196930946291,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.25
触发前车辆事件加连续风格,0,eval_morphology_label,reverse_correction,247,0.474850881535575,0.514561749476306,0.6153846153846154,0.27530364372469635,0.13360323886639677,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.25
触发前车辆事件加连续风格,0,eval_morphology_label,single_lobe,111,0.5125538663821178,0.570952986341876,0.24324324324324326,0.0990990990990991,0.08108108108108109,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.25
触发前车辆事件加连续风格,0,true_peak_abs_bin,large_>=0.3,655,0.49694596559719273,0.5443986183906842,0.5709923664122137,0.27633587786259545,0.11603053435114503,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.25
触发前车辆事件加连续风格,0,true_peak_abs_bin,medium_0.1-0.3,91,0.1177684820083144,0.11549451455965147,0.4065934065934066,0.13186813186813187,0.10989010989010989,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.25
触发前车辆事件加连续风格,0,true_peak_abs_bin,tiny_<0.1,3,0.046365175396203995,0.04518808207164208,0.0,0.0,0.0,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.25
触发前车辆事件加连续风格,0,phase_type,primary,248,0.4825161177244398,0.5012577703906103,0.5040322580645161,0.20967741935483872,0.12096774193548387,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.25
触发前车辆事件加连续风格,0,phase_type,secondary,501,0.4325182388412084,0.48485974662708575,0.5708582834331337,0.281437125748503,0.11177644710578842,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.25
触发前车辆事件加连续风格,0,road_type_anchor,curve,279,0.5067227107462704,0.5638372199693328,0.46236559139784944,0.20430107526881722,0.12903225806451613,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.25
触发前车辆事件加连续风格,0,road_type_anchor,straight,470,0.4148510607593554,0.44662994839488823,0.6,0.28936170212765955,0.10638297872340426,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.25
触发前车辆事件加连续风格,0,subj,cwh,171,0.3395444377167532,0.39046047254307575,0.4619883040935672,0.19883040935672514,0.1111111111111111,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.5
触发前车辆事件加连续风格,0,subj,gf,267,0.38588977909266725,0.43826638180274197,0.4344569288389513,0.1647940074906367,0.10861423220973783,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.5
触发前车辆事件加连续风格,0,subj,tyy,311,0.5170164599391809,0.5581193114645852,0.48231511254019294,0.26688102893890675,0.11254019292604502,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.5
触发前车辆事件加连续风格,0,eval_morphology_label,multi_correction,391,0.4034864175064332,0.4478534569254007,0.5063938618925832,0.2506393861892583,0.11508951406649616,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.5
触发前车辆事件加连续风格,0,eval_morphology_label,reverse_correction,247,0.45219430757256657,0.4978672773709242,0.5020242914979757,0.21862348178137653,0.12550607287449392,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.5
触发前车辆事件加连续风格,0,eval_morphology_label,single_lobe,111,0.47235680804462044,0.5340274904795863,0.2072072072072072,0.08108108108108109,0.06306306306306306,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.5
触发前车辆事件加连续风格,0,true_peak_abs_bin,large_>=0.3,655,0.47389631982295566,0.5291755667368647,0.4900763358778626,0.23053435114503817,0.11297709923664122,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.5
触发前车辆事件加连续风格,0,true_peak_abs_bin,medium_0.1-0.3,91,0.12393986855398167,0.11606289126019884,0.26373626373626374,0.10989010989010989,0.0989010989010989,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.5
触发前车辆事件加连续风格,0,true_peak_abs_bin,tiny_<0.1,3,0.06872379531462987,0.0630837647865216,0.0,0.0,0.0,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.5
触发前车辆事件加连续风格,0,phase_type,primary,248,0.4530842124875034,0.4782183786831616,0.3951612903225806,0.17338709677419356,0.10887096774193548,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.5
触发前车辆事件加连续风格,0,phase_type,secondary,501,0.41820739363571124,0.4765724804356486,0.4930139720558882,0.23552894211576847,0.11177644710578842,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.5
触发前车辆事件加连续风格,0,road_type_anchor,curve,279,0.4858617343035223,0.5497709583210689,0.3978494623655914,0.17562724014336917,0.12903225806451613,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.5
触发前车辆事件加连续风格,0,road_type_anchor,straight,470,0.39644971284619035,0.4339890920002251,0.4978723404255319,0.23829787234042554,0.1,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.5
触发前车辆事件加连续风格,0,subj,cwh,171,0.3252827440393947,0.37870158198730725,0.38596491228070173,0.16374269005847952,0.09941520467836257,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.75
触发前车辆事件加连续风格,0,subj,gf,267,0.3831444609254487,0.4373182091820106,0.3707865168539326,0.1198501872659176,0.11235955056179775,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.75
触发前车辆事件加连续风格,0,subj,tyy,311,0.5051284594599074,0.5501789795594152,0.4212218649517685,0.20257234726688103,0.10289389067524116,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.75
触发前车辆事件加连续风格,0,eval_morphology_label,multi_correction,391,0.40031075143181455,0.4487071990052148,0.4398976982097187,0.1867007672634271,0.11253196930946291,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.75
触发前车辆事件加连续风格,0,eval_morphology_label,reverse_correction,247,0.43920649729880246,0.4898375915683927,0.41295546558704455,0.1700404858299595,0.10526315789473684,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.75
触发前车辆事件加连续风格,0,eval_morphology_label,single_lobe,111,0.4505618247497189,0.5062450007745275,0.1981981981981982,0.07207207207207207,0.08108108108108109,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.75
触发前车辆事件加连续风格,0,true_peak_abs_bin,large_>=0.3,655,0.4616101741733897,0.5211679018628677,0.42748091603053434,0.18167938931297709,0.10381679389312977,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.75
触发前车辆事件加连续风格,0,true_peak_abs_bin,medium_0.1-0.3,91,0.13608410315854208,0.12107844442988817,0.17582417582417584,0.04395604395604396,0.12087912087912088,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.75
触发前车辆事件加连续风格,0,true_peak_abs_bin,tiny_<0.1,3,0.09318457295497258,0.08149361703544855,0.0,0.0,0.0,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.75
触发前车辆事件加连续风格,0,phase_type,primary,248,0.43685370239038623,0.46352166038817694,0.32661290322580644,0.125,0.10483870967741936,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.75
触发前车辆事件加连续风格,0,phase_type,secondary,501,0.41253124350707926,0.4743996471819094,0.4291417165668663,0.18363273453093812,0.10578842315369262,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.75
触发前车辆事件加连续风格,0,road_type_anchor,curve,279,0.47967541860049345,0.5484400861028675,0.33691756272401435,0.12544802867383512,0.12544802867383512,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.75
触发前车辆事件加连续风格,0,road_type_anchor,straight,470,0.3855072965964358,0.42470810849298823,0.4297872340425532,0.18723404255319148,0.09361702127659574,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,100.0,0.75
触发前车辆事件加连续风格,0,subj,cwh,171,0.36678070376752414,0.41182315043495066,0.5906432748538012,0.2573099415204678,0.1111111111111111,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.25
触发前车辆事件加连续风格,0,subj,gf,267,0.40217967273507005,0.4504764269713019,0.5355805243445693,0.20224719101123595,0.11235955056179775,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.25
触发前车辆事件加连续风格,0,subj,tyy,311,0.540225777038376,0.5733243347687641,0.5466237942122186,0.3183279742765273,0.12218649517684887,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.25
触发前车辆事件加连续风格,0,eval_morphology_label,multi_correction,391,0.4166153714137004,0.45351112325963994,0.5959079283887468,0.29411764705882354,0.11508951406649616,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.25
触发前车辆事件加连续风格,0,eval_morphology_label,reverse_correction,247,0.4779932754725097,0.5173444691385606,0.6234817813765182,0.2874493927125506,0.12955465587044535,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.25
触发前车辆事件加连续风格,0,eval_morphology_label,single_lobe,111,0.5148715347655721,0.5756387366401451,0.24324324324324326,0.0990990990990991,0.09009009009009009,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.25
触发前车辆事件加连续风格,0,true_peak_abs_bin,large_>=0.3,655,0.49981398457902987,0.5472909113932544,0.5725190839694656,0.28091603053435116,0.12061068702290076,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.25
触发前车辆事件加连续风格,0,true_peak_abs_bin,medium_0.1-0.3,91,0.11648839769455102,0.11437866317394835,0.42857142857142855,0.14285714285714285,0.08791208791208792,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.25
触发前车辆事件加连续风格,0,true_peak_abs_bin,tiny_<0.1,3,0.044361844658851624,0.039609175796310105,0.0,0.0,0.0,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.25
触发前车辆事件加连续风格,0,phase_type,primary,248,0.48452560472181966,0.5040375330173711,0.5120967741935484,0.21370967741935484,0.125,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.25
触发前车辆事件加连续风格,0,phase_type,secondary,501,0.4350286220607465,0.48702899131834687,0.5728542914171657,0.2874251497005988,0.11177644710578842,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.25
触发前车辆事件加连续风格,0,road_type_anchor,curve,279,0.5099443233835654,0.5674205484689885,0.46953405017921146,0.2007168458781362,0.13261648745519714,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.25
触发前车辆事件加连续风格,0,road_type_anchor,straight,470,0.4166749434030436,0.4482819145020256,0.6021276595744681,0.3,0.10638297872340426,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.25
触发前车辆事件加连续风格,0,subj,cwh,171,0.342027098550434,0.3954316201124188,0.47368421052631576,0.21052631578947367,0.1111111111111111,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.5
触发前车辆事件加连续风格,0,subj,gf,267,0.3889813581097885,0.442950434644431,0.4419475655430712,0.1797752808988764,0.09737827715355805,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.5
触发前车辆事件加连续风格,0,subj,tyy,311,0.5209450945078464,0.5609446950002283,0.4887459807073955,0.2733118971061093,0.10932475884244373,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.5
触发前车辆事件加连续风格,0,eval_morphology_label,multi_correction,391,0.40629768845103587,0.450109551720264,0.5140664961636828,0.2608695652173913,0.10997442455242967,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.5
触发前车辆事件加连续风格,0,eval_morphology_label,reverse_correction,247,0.45665431039988513,0.5021828213001522,0.5101214574898786,0.23481781376518218,0.1214574898785425,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.5
触发前车辆事件加连续风格,0,eval_morphology_label,single_lobe,111,0.47479792798424625,0.5433187536089807,0.21621621621621623,0.08108108108108109,0.05405405405405406,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.5
触发前车辆事件加连续风格,0,true_peak_abs_bin,large_>=0.3,655,0.4781843297922884,0.5341818317145337,0.4961832061068702,0.24122137404580152,0.1083969465648855,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.5
触发前车辆事件加连续风格,0,true_peak_abs_bin,medium_0.1-0.3,91,0.12043055505133592,0.11335338681813452,0.2857142857142857,0.12087912087912088,0.08791208791208792,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.5
触发前车辆事件加连续风格,0,true_peak_abs_bin,tiny_<0.1,3,0.06288811191916466,0.04537175362929702,0.0,0.0,0.0,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.5
触发前车辆事件加连续风格,0,phase_type,primary,248,0.4555851192544064,0.48275880584110237,0.4112903225806452,0.18548387096774194,0.10887096774193548,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.5
触发前车辆事件加连续风格,0,phase_type,secondary,501,0.4219031362959784,0.48027183510132593,0.49700598802395207,0.24550898203592814,0.10379241516966067,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.5
触发前车辆事件加连续风格,0,road_type_anchor,curve,279,0.490313382505516,0.5558302539223838,0.4050179211469534,0.17562724014336917,0.12186379928315412,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.5
触发前车辆事件加连续风格,0,road_type_anchor,straight,470,0.3990662705113596,0.4367313455106651,0.5063829787234042,0.2553191489361702,0.09574468085106383,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.5
触发前车辆事件加连续风格,0,subj,cwh,171,0.3273363141070681,0.38435214380488586,0.39766081871345027,0.15204678362573099,0.10526315789473684,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.75
触发前车辆事件加连续风格,0,subj,gf,267,0.38458826890292014,0.44038212658272363,0.3707865168539326,0.11610486891385768,0.10112359550561797,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.75
触发前车辆事件加连续风格,0,subj,tyy,311,0.5087109838771092,0.553139897853202,0.4340836012861736,0.21543408360128619,0.10289389067524116,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.75
触发前车辆事件加连续风格,0,eval_morphology_label,multi_correction,391,0.40293725444685163,0.4507837674921126,0.4398976982097187,0.19437340153452684,0.10997442455242967,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.75
触发前车辆事件加连续风格,0,eval_morphology_label,reverse_correction,247,0.44289916007956753,0.4940777584742604,0.43724696356275305,0.1659919028340081,0.10931174089068826,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.75
触发前车辆事件加连续风格,0,eval_morphology_label,single_lobe,111,0.4497669771783524,0.5138657043964879,0.1981981981981982,0.06306306306306306,0.06306306306306306,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.75
触发前车辆事件加连续风格,0,true_peak_abs_bin,large_>=0.3,655,0.46536730858319586,0.5260972085870973,0.4351145038167939,0.1801526717557252,0.10534351145038168,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.75
触发前车辆事件加连续风格,0,true_peak_abs_bin,medium_0.1-0.3,91,0.12972365898991023,0.11628018697252968,0.18681318681318682,0.06593406593406594,0.08791208791208792,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.75
触发前车辆事件加连续风格,0,true_peak_abs_bin,tiny_<0.1,3,0.08275113503138225,0.05252799383985499,0.0,0.0,0.0,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.75
触发前车辆事件加连续风格,0,phase_type,primary,248,0.4374818667063429,0.46778476820984527,0.3387096774193548,0.12096774193548387,0.10483870967741936,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.75
触发前车辆事件加连续风格,0,phase_type,secondary,501,0.4159145519999925,0.4776888824441654,0.4351297405189621,0.18762475049900199,0.10179640718562874,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.75
触发前车辆事件加连续风格,0,road_type_anchor,curve,279,0.4823741637250429,0.5525668012912929,0.34408602150537637,0.12186379928315412,0.12544802867383512,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.75
触发前车辆事件加连续风格,0,road_type_anchor,straight,470,0.3878431953529411,0.42801407459637825,0.43829787234042555,0.19148936170212766,0.08936170212765958,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,5.0,1000.0,0.75
触发前车辆事件加连续风格和肌电,0,subj,cwh,171,0.4665194029282582,0.49970503113837095,0.38596491228070173,0.1871345029239766,0.2046783625730994,G16A_预测响应类型硬原型,方向幅值,预测类型硬原型,0.2,,
触发前车辆事件加连续风格和肌电,0,subj,gf,267,0.5069748887213205,0.5581992823170142,0.3782771535580524,0.14606741573033707,0.16853932584269662,G16A_预测响应类型硬原型,方向幅值,预测类型硬原型,0.2,,
触发前车辆事件加连续风格和肌电,0,subj,tyy,311,0.6416403605779364,0.6881902167098926,0.42765273311897106,0.22508038585209003,0.19292604501607716,G16A_预测响应类型硬原型,方向幅值,预测类型硬原型,0.2,,
触发前车辆事件加连续风格和肌电,0,eval_morphology_label,multi_correction,391,0.5306204320753322,0.5663083346246187,0.4040920716112532,0.17902813299232737,0.1918158567774936,G16A_预测响应类型硬原型,方向幅值,预测类型硬原型,0.2,,
触发前车辆事件加连续风格和肌电,0,eval_morphology_label,reverse_correction,247,0.5722405975043532,0.6235945713244424,0.47368421052631576,0.242914979757085,0.19838056680161945,G16A_预测响应类型硬原型,方向幅值,预测类型硬原型,0.2,,
触发前车辆事件加连续风格和肌电,0,eval_morphology_label,single_lobe,111,0.5934346739102054,0.6582117850875465,0.22522522522522523,0.0990990990990991,0.14414414414414414,G16A_预测响应类型硬原型,方向幅值,预测类型硬原型,0.2,,
触发前车辆事件加连续风格和肌电,0,true_peak_abs_bin,large_>=0.3,655,0.6103834424167871,0.6621311124037411,0.40916030534351144,0.19236641221374046,0.19541984732824427,G16A_预测响应类型硬原型,方向幅值,预测类型硬原型,0.2,,
触发前车辆事件加连续风格和肌电,0,true_peak_abs_bin,medium_0.1-0.3,91,0.16225564948559462,0.16183249092312876,0.3516483516483517,0.16483516483516483,0.13186813186813187,G16A_预测响应类型硬原型,方向幅值,预测类型硬原型,0.2,,
触发前车辆事件加连续风格和肌电,0,true_peak_abs_bin,tiny_<0.1,3,0.0402821476260821,0.031096933875232935,0.0,0.0,0.0,G16A_预测响应类型硬原型,方向幅值,预测类型硬原型,0.2,,
触发前车辆事件加连续风格和肌电,0,phase_type,primary,248,0.5636316263267109,0.5871103971317831,0.3709677419354839,0.15725806451612903,0.2056451612903226,G16A_预测响应类型硬原型,方向幅值,预测类型硬原型,0.2,,
触发前车辆事件加连续风格和肌电,0,phase_type,secondary,501,0.5487158123753266,0.6046158634958056,0.4151696606786427,0.20359281437125748,0.17764471057884232,G16A_预测响应类型硬原型,方向幅值,预测类型硬原型,0.2,,
触发前车辆事件加连续风格和肌电,0,road_type_anchor,curve,279,0.6093857229944305,0.6880083191725943,0.32616487455197135,0.16487455197132617,0.16845878136200718,G16A_预测响应类型硬原型,方向幅值,预测类型硬原型,0.2,,
触发前车辆事件加连续风格和肌电,0,road_type_anchor,straight,470,0.5205715927949294,0.5458757554275043,0.44468085106382976,0.20212765957446807,0.19787234042553192,G16A_预测响应类型硬原型,方向幅值,预测类型硬原型,0.2,,
触发前车辆事件加连续风格和肌电,0,subj,cwh,171,0.41200764839978593,0.44007642649941975,0.6023391812865497,0.3684210526315789,0.1871345029239766,G16B_预测响应类型软原型,方向幅值,预测类型软原型,0.2,,
触发前车辆事件加连续风格和肌电,0,subj,gf,267,0.4262364959825626,0.4622051446028891,0.5917602996254682,0.2846441947565543,0.13108614232209737,G16B_预测响应类型软原型,方向幅值,预测类型软原型,0.2,,
触发前车辆事件加连续风格和肌电,0,subj,tyy,311,0.566108524478924,0.5913106529992912,0.5916398713826366,0.3504823151125402,0.15112540192926044,G16B_预测响应类型软原型,方向幅值,预测类型软原型,0.2,,
触发前车辆事件加连续风格和肌电,0,eval_morphology_label,multi_correction,391,0.4326558103189444,0.4594676078147138,0.6419437340153452,0.3631713554987212,0.1483375959079284,G16B_预测响应类型软原型,方向幅值,预测类型软原型,0.2,,
触发前车辆事件加连续风格和肌电,0,eval_morphology_label,reverse_correction,247,0.5133645693820558,0.5438600211802056,0.6680161943319838,0.3724696356275304,0.15384615384615385,G16B_预测响应类型软原型,方向幅值,预测类型软原型,0.2,,
触发前车辆事件加连续风格和肌电,0,eval_morphology_label,single_lobe,111,0.5797183148160174,0.6177855471719627,0.26126126126126126,0.12612612612612611,0.16216216216216217,G16B_预测响应类型软原型,方向幅值,预测类型软原型,0.2,,
触发前车辆事件加连续风格和肌电,0,true_peak_abs_bin,large_>=0.3,655,0.5330357356039622,0.567716702941862,0.6122137404580152,0.34045801526717556,0.15572519083969466,G16B_预测响应类型软原型,方向幅值,预测类型软原型,0.2,,
触发前车辆事件加连续风格和肌电,0,true_peak_abs_bin,medium_0.1-0.3,91,0.12157065498100204,0.1162588472585552,0.4835164835164835,0.27472527472527475,0.13186813186813187,G16B_预测响应类型软原型,方向幅值,预测类型软原型,0.2,,
触发前车辆事件加连续风格和肌电,0,true_peak_abs_bin,tiny_<0.1,3,0.03895566426217556,0.041820031901200615,0.0,0.0,0.0,G16B_预测响应类型软原型,方向幅值,预测类型软原型,0.2,,
触发前车辆事件加连续风格和肌电,0,phase_type,primary,248,0.5246630126550313,0.5294216551326005,0.5403225806451613,0.27419354838709675,0.15725806451612903,G16B_预测响应类型软原型,方向幅值,预测类型软原型,0.2,,
触发前车辆事件加连续风格和肌电,0,phase_type,secondary,501,0.45948458338963116,0.5015227248508319,0.6207584830339321,0.3592814371257485,0.1497005988023952,G16B_预测响应类型软原型,方向幅值,预测类型软原型,0.2,,
触发前车辆事件加连续风格和肌电,0,road_type_anchor,curve,279,0.5439631813189089,0.5874931424978026,0.5089605734767025,0.25806451612903225,0.15053763440860216,G16B_预测响应类型软原型,方向幅值,预测类型软原型,0.2,,
触发前车辆事件加连续风格和肌电,0,road_type_anchor,straight,470,0.4437286719759094,0.46521035928992516,0.6446808510638298,0.37446808510638296,0.15319148936170213,G16B_预测响应类型软原型,方向幅值,预测类型软原型,0.2,,
触发前车辆事件加连续风格和肌电,0,subj,cwh,171,0.3739525559657847,0.41117675146578175,0.5847953216374269,0.29239766081871343,0.14035087719298245,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,0.2,1.0,0.25
触发前车辆事件加连续风格和肌电,0,subj,gf,267,0.40070293041483296,0.4425371434741866,0.550561797752809,0.2247191011235955,0.11235955056179775,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,0.2,1.0,0.25
触发前车辆事件加连续风格和肌电,0,subj,tyy,311,0.5349064999682248,0.5700308695634665,0.5337620578778135,0.31189710610932475,0.12218649517684887,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,0.2,1.0,0.25
触发前车辆事件加连续风格和肌电,0,eval_morphology_label,multi_correction,391,0.4113002722544591,0.44756933572270985,0.5959079283887468,0.31202046035805625,0.13043478260869565,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,0.2,1.0,0.25
触发前车辆事件加连续风格和肌电,0,eval_morphology_label,reverse_correction,247,0.4811760852196318,0.5191874700364646,0.6194331983805668,0.29959514170040485,0.12955465587044535,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,0.2,1.0,0.25
触发前车辆事件加连续风格和肌电,0,eval_morphology_label,single_lobe,111,0.5191044277503146,0.5631470889721468,0.24324324324324326,0.0990990990990991,0.08108108108108109,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,0.2,1.0,0.25
触发前车辆事件加连续风格和肌电,0,true_peak_abs_bin,large_>=0.3,655,0.4982057789468583,0.5427029719330968,0.5694656488549619,0.2961832061068702,0.1282442748091603,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,0.2,1.0,0.25
触发前车辆事件加连续风格和肌电,0,true_peak_abs_bin,medium_0.1-0.3,91,0.11885881225404503,0.11137033537398655,0.43956043956043955,0.14285714285714285,0.08791208791208792,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,0.2,1.0,0.25
触发前车辆事件加连续风格和肌电,0,true_peak_abs_bin,tiny_<0.1,3,0.049517951905727386,0.04769836909448107,0.0,0.0,0.0,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,0.2,1.0,0.25
触发前车辆事件加连续风格和肌电,0,phase_type,primary,248,0.48152192076668143,0.49439662678407564,0.5,0.22580645161290322,0.125,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,0.2,1.0,0.25
触发前车辆事件加连续风格和肌电,0,phase_type,secondary,501,0.43487436054069956,0.4853051473054767,0.5768463073852296,0.3013972055888224,0.1217564870259481,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,0.2,1.0,0.25
触发前车辆事件加连续风格和肌电,0,road_type_anchor,curve,279,0.5065203518423128,0.557967265460333,0.4659498207885305,0.21863799283154123,0.13261648745519714,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,0.2,1.0,0.25
触发前车辆事件加连续风格和肌电,0,road_type_anchor,straight,470,0.416958112376643,0.4469688833597057,0.6021276595744681,0.31063829787234043,0.11702127659574468,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,0.2,1.0,0.25
触发前车辆事件加连续风格和肌电,0,subj,cwh,171,0.34497545467831237,0.3874003966230006,0.5087719298245614,0.21052631578947367,0.11695906432748537,G16C_预测响应类型软原型加残差,方向幅值,软原型加残差,0.2,1.0,0.5
