sample_id,event_uid,subject,session_stamp,anchor_time_rel_s,curvature_anchor,event_type,event_level,road_type_anchor,road_design_module_name,road_design_instance_name,road_design_risk_class,road_design_mapping_reliability,split,top1_branch,top1_prob,prob_margin,prob_entropy,topk_branch_spread_mean,topk_branch_spread_peak,branch_peak_abs_spread,rbf_kernel_ridge_context_no_subject__pred_peak_abs,rbf_kernel_ridge_context_no_subject__pred_peak_sign,rbf_kernel_ridge_context_no_subject__pred_reversal_count,keypoint_residual_vehicle_transformer_no_subject__pred_peak_abs,keypoint_residual_vehicle_transformer_no_subject__pred_peak_sign,keypoint_residual_vehicle_transformer_no_subject__pred_reversal_count,topk_vehicle_transformer_top1_no_subject__pred_peak_abs,topk_vehicle_transformer_top1_no_subject__pred_peak_sign,topk_vehicle_transformer_top1_no_subject__pred_reversal_count,topk_vehicle_transformer_branch0_no_subject__pred_peak_abs,topk_vehicle_transformer_branch0_no_subject__pred_peak_sign,topk_vehicle_transformer_branch0_no_subject__pred_reversal_count,topk_vehicle_transformer_branch1_no_subject__pred_peak_abs,topk_vehicle_transformer_branch1_no_subject__pred_peak_sign,topk_vehicle_transformer_branch1_no_subject__pred_reversal_count,topk_vehicle_transformer_branch2_no_subject__pred_peak_abs,topk_vehicle_transformer_branch2_no_subject__pred_peak_sign,topk_vehicle_transformer_branch2_no_subject__pred_reversal_count,label_diag__rbf_sample_rmse,label_diag__rbf_topk_oracle_model,label_diag__rbf_topk_oracle_rmse,label_diag__rbf_topk_oracle_gain_over_rbf,label_diag__rbf_topk_oracle_uses_non_rbf,label_diag__broad_oracle_model,label_diag__broad_oracle_rmse,label_diag__broad_oracle_gain_over_rbf,label_diag__broad_oracle_uses_non_rbf
vehicle_instability_allraw__yzy__2025_09_27_15_04_26__000063290__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_04_26__000063290,yzy,2025_09_27_15_04_26,63.29,0.0,instability_ay_roll,extreme_active,straight,longstraight,longstraight,design_regular_road,high,train,0,0.3948728,0.0558168,1.085908,0.23051313,0.3789362,0.7336903,0.8806401,1,159,0.57070494,1,1,1.1260679,1,2,1.1260679,1,2,1.3883795,1,2,0.65468913,1,2,0.39029592,rbf_kernel_ridge_context_no_subject,0.39029592,0.0,0,rbf_kernel_ridge_context_no_subject,0.39029592,0.0,0
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000162845__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000162845,yzy,2025_09_27_15_07_57,162.845,0.0,instability_ay_roll,strong_active,curve,middle_section,section3,design_regular_road,low,train,2,0.38000777,0.010606617,1.0823591,0.2176562,0.3714009,0.45878315,1.2248554,-1,87,1.4314638,-1,1,1.2607924,-1,2,0.85681754,-1,2,0.8020092,-1,1,1.2607924,-1,2,0.33395147,topk_vehicle_transformer_branch2_no_subject,0.21730013,0.11665134,1,topk_vehicle_transformer_branch2_no_subject,0.21730013,0.11665134,1
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000292475__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000292475,yzy,2025_09_27_15_07_57,292.475,0.0,instability_ay_roll,weak,straight,middle_section,section4,design_regular_road,low,train,0,0.37039772,0.018769234,1.0912559,0.16247356,0.25790393,0.39259374,0.5572767,1,102,1.0894407,1,1,0.6376546,1,2,0.6376546,1,2,0.8610549,1,2,0.46846116,-1,2,0.13701566,rbf_kernel_ridge_context_no_subject,0.13701566,0.0,0,rbf_kernel_ridge_context_no_subject,0.13701566,0.0,0
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000328880__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000328880,yzy,2025_09_27_15_07_57,328.88,0.0,instability_ay_roll,medium_active,straight,curve2,curve2,design_curve_context,low,train,0,0.35059944,0.024131149,1.0979375,0.22212572,0.36934504,0.7765445,0.8057461,1,146,1.1045207,1,1,1.1832262,1,2,1.1832262,1,2,1.4893912,1,2,0.7128467,1,2,0.49353972,topk_vehicle_transformer_branch2_no_subject,0.34879416,0.14474556,1,topk_vehicle_transformer_branch2_no_subject,0.34879416,0.14474556,1
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000358900__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000358900,yzy,2025_09_27_15_07_57,358.9,0.0,instability_ay_roll,strong_active,straight,middle_section,section5,design_regular_road,very_low,train,0,0.40763843,0.1013132,1.0862337,0.22122253,0.40886858,0.9397385,1.355979,1,16,1.2271112,1,1,1.8245186,1,2,1.8245186,1,2,2.1995847,1,2,1.2598462,1,2,0.22771148,rbf_kernel_ridge_context_no_subject,0.22771148,0.0,0,rbf_kernel_ridge_context_no_subject,0.22771148,0.0,0
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000447025__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000447025,yzy,2025_09_27_15_07_57,447.025,0.0,instability_ay_roll,strong_active,straight,middle_section,section6,design_regular_road,very_low,train,1,0.39482483,0.046123624,1.083278,0.1956602,0.33724722,0.5067466,0.79690325,1,105,0.9822562,1,1,1.051868,1,2,0.68993175,1,1,1.051868,1,2,0.5451214,1,1,0.16232017,topk_vehicle_transformer_branch0_no_subject,0.124850936,0.03746923,1,topk_vehicle_transformer_branch0_no_subject,0.124850936,0.03746923,1
vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000239960__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000239960,zdq,2025_09_26_15_14_51,239.96,0.0,instability_ay_roll,extreme_active,straight,fix_road,fix_road,design_special_event_segment,low,train,2,0.35298052,0.011983991,1.0968063,0.24964811,0.47548628,0.75229526,3.3607833,1,150,1.1530098,1,1,2.4186735,1,2,2.9262536,1,2,3.1709688,1,2,2.4186735,1,2,0.81663686,rbf_kernel_ridge_context_no_subject,0.81663686,0.0,0,rbf_kernel_ridge_context_no_subject,0.81663686,0.0,0
vehicle_instability_allraw__zdq__2025_09_26_15_21_51__000231945__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_21_51__000231945,zdq,2025_09_26_15_21_51,231.945,-0.0,instability_ay_roll,strong_active,straight,fix_road,fix_road,design_special_event_segment,very_low,train,0,0.36505815,0.033287346,1.095737,0.19028117,0.351489,0.48494136,0.81554157,1,125,1.276966,1,1,0.5982035,1,2,0.5982035,1,2,0.93758607,1,2,0.4526447,1,2,0.16461954,topk_vehicle_transformer_branch0_no_subject,0.09099689,0.073622644,1,topk_vehicle_transformer_branch0_no_subject,0.09099689,0.073622644,1
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000052510__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000052510,zdq,2025_09_26_15_27_09,52.51,0.0,instability_ay_roll,extreme_active,straight,middle_section,section2,design_regular_road,high,train,0,0.38251713,0.04059705,1.089717,0.2508767,0.42396992,0.90863717,1.1838982,1,154,1.2300932,1,1,1.7996051,1,2,1.7996051,1,2,2.1205783,1,2,1.2119411,1,2,0.38937882,topk_vehicle_transformer_branch0_no_subject,0.28035095,0.10902786,1,topk_vehicle_transformer_branch0_no_subject,0.28035095,0.10902786,1
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750,zdq,2025_09_26_15_27_09,60.75,0.0,instability_ay_roll,strong_active,straight,middle_section,section2,design_regular_road,high,train,0,0.38692364,0.052415133,1.0897486,0.21271265,0.37817368,0.548481,0.5080255,1,179,0.68486816,1,1,0.5986923,1,2,0.5986923,1,2,0.9974172,1,2,0.4489362,1,1,0.1993813,rbf_kernel_ridge_context_no_subject,0.1993813,0.0,0,keypoint_residual_vehicle_transformer_no_subject,0.16496183,0.034419477,1
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530,zdq,2025_09_26_15_27_09,456.53,-0.0,instability_ay_roll,extreme_active,curve,differentmu_road,mu1,design_high_risk_surface,very_low,train,2,0.39735827,0.013463706,1.0667249,0.11699604,0.18148208,0.12549594,0.11482734,-1,125,0.13907078,-1,0,0.29361555,-1,0,0.16811961,-1,0,0.24686955,1,0,0.29361555,-1,0,0.101339564,topk_vehicle_transformer_branch0_no_subject,0.08307098,0.018268585,1,topk_vehicle_transformer_branch0_no_subject,0.08307098,0.018268585,1
vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020,zdq,2025_09_26_15_37_30,202.02,-0.0,instability_ay_roll,strong_active,straight,fix_road,fix_road,design_special_event_segment,low,train,0,0.34693277,0.005116284,1.0974834,0.24311475,0.41164726,0.86744124,1.5007575,1,51,1.2565992,1,1,1.2650868,1,2,1.2650868,1,2,1.6071419,1,2,0.7397006,1,2,0.2841408,topk_vehicle_transformer_branch0_no_subject,0.17743148,0.10670932,1,topk_vehicle_transformer_branch0_no_subject,0.17743148,0.10670932,1
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070,zdq,2025_09_26_15_52_46,58.07,0.0,instability_ay_roll,strong_active,straight,middle_section,section2,design_regular_road,high,train,0,0.39574438,0.039622664,1.080385,0.20639494,0.3419799,0.42160952,1.0199634,-1,119,1.1526444,-1,1,0.88705677,-1,2,0.88705677,-1,2,0.84388816,-1,1,1.2654977,-1,2,0.18194336,rbf_kernel_ridge_context_no_subject,0.18194336,0.0,0,rbf_kernel_ridge_context_no_subject,0.18194336,0.0,0
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370,zdq,2025_09_26_15_52_46,130.37,-0.00729802,instability_ay_roll,extreme_active,curve,curve1,curve1,design_curve_context,high,train,0,0.39126816,0.029970378,1.0805407,0.25157136,0.47033027,1.0488393,1.0509267,-1,187,0.29083937,-1,0,1.107686,-1,1,1.107686,-1,1,0.62563694,-1,1,1.6744763,-1,1,0.40331513,rbf_kernel_ridge_context_no_subject,0.40331513,0.0,0,rbf_kernel_ridge_context_no_subject,0.40331513,0.0,0
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885,zdq,2025_09_26_15_52_46,577.885,0.0,instability_ay_roll,instability_strong,design_high_risk_surface,differentmu_road,mu1,design_high_risk_surface,very_low,train,2,0.42717353,0.07549012,1.0645492,0.107786484,0.19347316,0.25538433,0.32456052,1,36,1.2300166,1,1,0.47736216,-1,2,0.51224786,1,2,0.7327465,1,2,0.47736216,-1,2,0.08572128,rbf_kernel_ridge_context_no_subject,0.08572128,0.0,0,rbf_kernel_ridge_context_no_subject,0.08572128,0.0,0
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185,zdq,2025_09_26_16_03_48,347.185,0.0,instability_ay_roll,strong_active,straight,middle_section,section5,design_regular_road,very_low,train,0,0.36174384,0.008719504,1.0932133,0.22691698,0.37836173,0.7788518,1.0968503,-1,111,1.0853024,1,1,1.250769,1,2,1.250769,1,2,1.5410064,1,2,0.76215464,1,2,0.15133587,rbf_kernel_ridge_context_no_subject,0.15133587,0.0,0,rbf_kernel_ridge_context_no_subject,0.15133587,0.0,0
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380,zdq,2025_09_26_16_03_48,471.38,0.0,instability_ay_roll,medium_active,curve,differentmu_road,mu1,design_high_risk_surface,very_low,train,0,0.3872533,0.003888309,1.0726702,0.10486868,0.20659158,0.025476396,0.21331882,1,74,0.07402342,-1,0,0.2862714,1,1,0.2862714,1,1,0.260795,1,0,0.27555013,1,1,0.14990923,rbf_kernel_ridge_context_no_subject,0.14990923,0.0,0,rbf_kernel_ridge_context_no_subject,0.14990923,0.0,0
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280,zt,2025_09_28_11_20_08,158.28,-0.00729802,instability_ay_roll,strong_active,straight,curve1,curve1,design_curve_context,high,train,0,0.43329266,0.09505832,1.0663356,0.26397094,0.47934705,0.75035346,1.370737,-1,186,0.34973505,-1,0,1.6648917,-1,1,1.6648917,-1,1,1.443009,-1,1,2.1933625,-1,1,0.38382244,topk_vehicle_transformer_branch0_no_subject,0.35604164,0.027780801,1,topk_vehicle_transformer_branch0_no_subject,0.35604164,0.027780801,1
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535,zt,2025_09_28_11_20_08,270.535,-0.0,instability_ay_roll,medium_active,straight,fix_road,fix_road,design_special_event_segment,low,train,1,0.37266818,0.040864795,1.0941443,0.21663971,0.40465286,0.8723662,1.2047815,1,128,1.2962515,1,1,1.7322716,1,2,1.3362767,1,2,1.7322716,1,2,0.85990536,1,2,0.25431386,rbf_kernel_ridge_context_no_subject,0.25431386,0.0,0,rbf_kernel_ridge_context_no_subject,0.25431386,0.0,0
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000416365__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000416365,zt,2025_09_28_11_20_08,416.365,0.0,instability_ay_roll,strong_active,straight,stop,stop,design_special_event_segment,very_low,train,0,0.36301535,0.041054398,1.0966197,0.2604122,0.42782918,0.80806756,0.73647827,1,130,0.8113596,1,1,0.71963847,1,2,0.71963847,1,2,1.1329446,1,2,0.32487705,-1,2,0.23055643,topk_vehicle_transformer_branch1_no_subject,0.168597,0.06195943,1,topk_vehicle_transformer_branch1_no_subject,0.168597,0.06195943,1
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990,zt,2025_09_28_11_20_08,472.99,-0.0,instability_ay_roll,strong_active,straight,middle_section,section6,design_regular_road,very_low,train,2,0.37866458,0.013744563,1.0845606,0.2117983,0.36900946,0.56788546,0.9435113,-1,183,0.96471643,-1,1,1.3840101,-1,2,0.95038366,-1,1,0.8161246,-1,1,1.3840101,-1,2,0.28556678,topk_vehicle_transformer_branch0_no_subject,0.22732732,0.05823946,1,topk_vehicle_transformer_branch0_no_subject,0.22732732,0.05823946,1
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585,zx,2025_09_27_16_32_00,101.585,0.0,instability_roll_only,strong_active,straight,middle_section,section2,design_regular_road,high,train,0,0.37714094,0.021659553,1.0881281,0.18260188,0.32167995,0.76214504,0.038745392,-1,0,0.17577711,1,0,0.525224,-1,1,0.525224,-1,1,0.20423798,-1,1,0.96638304,-1,1,0.020188434,rbf_kernel_ridge_context_no_subject,0.020188434,0.0,0,rbf_kernel_ridge_context_no_subject,0.020188434,0.0,0
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575,zx,2025_09_27_16_32_00,312.575,-0.0,instability_ay_roll,extreme_active,straight,fix_road,fix_road,design_special_event_segment,low,train,2,0.38110408,0.016586125,1.0837352,0.2631127,0.47028768,0.5733359,1.8183972,-1,75,1.4204872,-1,1,1.956876,-1,2,1.5758227,-1,2,1.3835402,-1,1,1.956876,-1,2,0.50073814,rbf_kernel_ridge_context_no_subject,0.50073814,0.0,0,rbf_kernel_ridge_context_no_subject,0.50073814,0.0,0
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000398300__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000398300,zx,2025_09_27_16_32_00,398.3,0.0,instability_ay_roll,extreme_active,straight,curve2,curve2,design_curve_context,very_low,train,1,0.38790867,0.049138367,1.088567,0.18019108,0.3702387,0.55876315,0.9771639,1,190,1.1576083,1,1,1.345932,1,1,0.9649773,1,1,1.345932,1,1,0.78716886,1,1,0.26916018,rbf_kernel_ridge_context_no_subject,0.26916018,0.0,0,rbf_kernel_ridge_context_no_subject,0.26916018,0.0,0
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000421025__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000421025,zx,2025_09_27_16_32_00,421.025,-0.0,instability_ay_roll,extreme_active,straight,middle_section,section5,design_regular_road,very_low,train,2,0.44680518,0.111727804,1.0584644,0.21085148,0.36382687,0.66146123,1.4625258,1,95,0.8803732,1,1,1.2791069,1,2,1.7356234,1,2,1.9405681,1,2,1.2791069,1,2,0.9316312,rbf_kernel_ridge_context_no_subject,0.9316312,0.0,0,rbf_kernel_ridge_context_no_subject,0.9316312,0.0,0
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620,zx,2025_09_27_16_32_00,490.62,0.0,instability_ay_roll,strong_active,straight,stop,stop,design_special_event_segment,very_low,train,0,0.40400305,0.093348145,1.0871773,0.2553271,0.43275404,0.44539106,1.4235213,-1,35,1.105562,-1,1,1.967215,-1,1,1.967215,-1,1,1.8666955,-1,1,2.3120866,-1,1,0.22394638,topk_vehicle_transformer_branch0_no_subject,0.19644134,0.02750504,1,topk_vehicle_transformer_branch0_no_subject,0.19644134,0.02750504,1
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585,zx,2025_09_27_16_32_00,645.585,0.0,instability_ay_roll,strong_active,straight,differentmu_road,mu1,design_high_risk_surface,high,train,2,0.3840718,0.024293512,1.084192,0.17845644,0.29506135,0.4277985,1.0600107,-1,78,1.245833,-1,1,1.2514167,-1,1,0.8686377,-1,1,0.8236182,-1,1,1.2514167,-1,1,0.11121198,rbf_kernel_ridge_context_no_subject,0.11121198,0.0,0,rbf_kernel_ridge_context_no_subject,0.11121198,0.0,0
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000078890__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000078890,zx,2025_09_27_16_46_13,78.89,-0.0,instability_ay_roll,extreme_active,straight,middle_section,section2,design_regular_road,high,val,1,0.35659835,0.021860272,1.0968795,0.2347177,0.414419,0.91731405,1.3212101,1,160,1.4277849,1,1,2.015745,1,2,1.649093,1,2,2.015745,1,2,1.0984309,1,2,0.73548925,topk_vehicle_transformer_branch1_no_subject,0.2834714,0.45201784,1,topk_vehicle_transformer_branch1_no_subject,0.2834714,0.45201784,1
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000087075__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000087075,zx,2025_09_27_16_46_13,87.075,-0.0,instability_ay_roll,extreme_active,straight,middle_section,section2,design_regular_road,high,val,0,0.39214414,0.042631894,1.0841683,0.2367146,0.406889,0.50928235,0.8760141,-1,213,0.8465736,-1,1,0.9478645,-1,2,0.9478645,-1,2,0.8453059,-1,1,1.3545883,-1,2,1.3378159,topk_vehicle_transformer_branch2_no_subject,0.95787066,0.37994522,1,topk_vehicle_transformer_branch2_no_subject,0.95787066,0.37994522,1
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000152930__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000152930,zx,2025_09_27_16_46_13,152.93,-0.00729802,instability_ay_roll,extreme_active,curve,curve1,curve1,design_curve_context,high,val,0,0.40710133,0.079071164,1.0833815,0.25810856,0.48516178,1.0413892,0.88887775,-1,200,0.44928297,-1,0,0.8385003,-1,1,0.8385003,-1,1,0.38123915,-1,1,1.4226284,-1,1,0.61156785,topk_vehicle_transformer_branch2_no_subject,0.49081814,0.12074971,1,topk_vehicle_transformer_branch2_no_subject,0.49081814,0.12074971,1
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000263295__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000263295,zx,2025_09_27_16_46_13,263.295,0.0,instability_ay_roll,extreme_active,straight,middle_section,section3,design_regular_road,low,val,0,0.37102696,0.03158158,1.093488,0.23556057,0.3910336,0.8069532,1.2458634,1,117,0.8760448,1,1,1.9089197,1,2,1.9089197,1,2,2.188472,1,2,1.3815188,1,2,0.5910531,rbf_kernel_ridge_context_no_subject,0.5910531,0.0,0,rbf_kernel_ridge_context_no_subject,0.5910531,0.0,0
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000293010__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000293010,zx,2025_09_27_16_46_13,293.01,0.0,instability_ay_roll,strong_active,straight,middle_section,section3,design_regular_road,low,val,1,0.36426902,0.025170654,1.0950707,0.2049766,0.36510187,0.7752923,1.4564983,1,142,1.2041104,1,1,1.6350013,1,2,1.3020455,1,2,1.6350013,1,2,0.859709,1,2,0.4929598,topk_vehicle_transformer_branch1_no_subject,0.23888963,0.25407016,1,topk_vehicle_transformer_branch1_no_subject,0.23888963,0.25407016,1
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000316255__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000316255,zx,2025_09_27_16_46_13,316.255,0.0,instability_ay_roll,extreme_active,straight,fix_road,fix_road,design_special_event_segment,low,val,0,0.35567003,0.0026080608,1.0945339,0.22508979,0.41998902,0.44984958,1.4232568,1,141,0.90255904,1,1,0.49076006,1,1,0.49076006,1,1,0.92067206,1,2,0.47082248,1,1,1.1165884,rbf_kernel_ridge_context_no_subject,1.1165884,0.0,0,rbf_kernel_ridge_context_no_subject,1.1165884,0.0,0
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000599550__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000599550,zx,2025_09_27_16_46_13,599.55,0.0,instability_ay_roll,strong_active,straight,differentmu_road,mu1,design_high_risk_surface,very_low,val,0,0.383673,0.033384234,1.0872625,0.1869929,0.32854816,0.5600309,0.49527377,-1,234,0.08585668,-1,0,0.81307787,-1,1,0.81307787,-1,1,0.6832997,-1,1,1.2433306,-1,1,0.5598909,topk_vehicle_transformer_branch2_no_subject,0.40560526,0.15428567,1,topk_vehicle_transformer_branch2_no_subject,0.40560526,0.15428567,1
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000632670__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000632670,zx,2025_09_27_16_46_13,632.67,-0.0,instability_ay_roll,weak,curve,differentmu_road,mu1,design_high_risk_surface,very_low,val,2,0.43691924,0.06605518,1.0466301,0.07819366,0.15989587,0.11423257,0.44551727,1,184,0.6599267,1,1,0.27470243,1,1,0.3200164,1,0,0.388935,1,0,0.27470243,1,1,0.26253211,topk_vehicle_transformer_branch0_no_subject,0.16267495,0.09985717,1,topk_vehicle_transformer_branch0_no_subject,0.16267495,0.09985717,1
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335,zx,2025_09_27_17_14_07,103.335,-0.0,instability_ay_roll,strong_active,straight,middle_section,section2,design_regular_road,high,train,0,0.3779539,0.051113993,1.0934184,0.22855523,0.38582742,0.76912713,1.1422806,1,146,1.1378648,1,1,1.9197348,1,2,1.9197348,1,2,2.1792433,1,2,1.4101162,1,2,0.44535494,topk_vehicle_transformer_branch0_no_subject,0.3750887,0.07026625,1,topk_vehicle_transformer_branch0_no_subject,0.3750887,0.07026625,1
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950,zx,2025_09_27_17_14_07,412.95,0.0,instability_ay_roll,extreme_active,straight,middle_section,section5,design_regular_road,very_low,train,2,0.38657385,0.031226099,1.084641,0.22709818,0.4190355,0.6783106,0.9824302,-1,235,0.7864637,-1,1,1.0761361,-1,2,0.56053865,-1,0,0.39782554,-1,2,1.0761361,-1,2,0.50001085,rbf_kernel_ridge_context_no_subject,0.50001085,0.0,0,rbf_kernel_ridge_context_no_subject,0.50001085,0.0,0
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420,zx,2025_09_27_17_25_16,18.42,0.0,instability_ay_roll,strong_active,straight,middle_section,section1,design_regular_road,high,train,0,0.37419307,0.036351442,1.0929363,0.23161878,0.38802192,0.7912729,1.544812,-1,43,0.33810943,-1,1,1.6533077,-1,1,1.6533077,-1,1,1.3268776,-1,1,2.1181505,-1,1,0.22283338,rbf_kernel_ridge_context_no_subject,0.22283338,0.0,0,rbf_kernel_ridge_context_no_subject,0.22283338,0.0,0
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950,zx,2025_09_27_17_25_16,55.95,0.0,instability_ay_roll,strong_active,straight,middle_section,section2,design_regular_road,high,train,0,0.36707187,0.033976316,1.0952168,0.18666616,0.37461627,0.6561149,1.1296326,1,120,1.1493008,1,1,1.0546563,1,2,1.0546563,1,2,1.4422585,1,2,0.7861436,1,1,0.4411561,topk_vehicle_transformer_branch2_no_subject,0.39894077,0.042215317,1,topk_vehicle_transformer_branch2_no_subject,0.39894077,0.042215317,1
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210,zx,2025_09_27_17_29_08,177.21,-0.00729802,instability_ay_roll,extreme_active,curve,curve1,curve1,design_curve_context,low,train,0,0.36379704,0.027988255,1.0955678,0.2818914,0.5428496,0.9078301,0.56314003,-1,143,0.26876074,-1,0,0.49782956,1,2,0.49782956,1,2,1.122651,1,2,0.21482088,-1,2,0.71415323,topk_vehicle_transformer_branch1_no_subject,0.29191244,0.4222408,1,topk_vehicle_transformer_branch1_no_subject,0.29191244,0.4222408,1
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530,zx,2025_09_27_17_29_08,199.53,-0.00729802,instability_ay_roll,extreme_active,curve,curve1,curve1,design_curve_context,very_low,train,2,0.3979161,0.030383646,1.074683,0.20652549,0.38204387,0.55783737,0.29518697,-1,122,0.14703408,-1,0,0.38078728,-1,2,0.52890146,1,2,0.9386246,1,2,0.38078728,-1,2,0.15488547,rbf_kernel_ridge_context_no_subject,0.15488547,0.0,0,rbf_kernel_ridge_context_no_subject,0.15488547,0.0,0
