episode_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_absolute_path,vehicle_raw_relative_path,vehicle_raw_size_bytes,vehicle_raw_sha256,read_status,read_error,available_columns,missing_required_columns,row_count,duration_s,time_start_s,time_end_s,sampling_rate_median_hz,episode_count,success_episode_count,event_index_in_session,t_condition_anchor,t_condition_end,t_condition_peak,condition_duration_s,condition_score_peak,condition_score_mean,condition_level,condition_context_cn,window_complete,recommended_input_start_s,recommended_input_end_s,recommended_label_start_s,recommended_label_end_s,vehicle_component_count,roll_evidence,lateral_evidence,is_roll_context,is_lateral_dynamic_context,is_curve_context,is_low_mu_context,is_brake_context,has_brake_response,coordinate_continuity_ok,local_lateral_step_p99,local_lateral_step_max,peak_abs_ay_window,peak_abs_yaw_rate_window,peak_abs_roll_rate_window,peak_abs_roll_window,peak_abs_curvature_window,min_mu_window,median_speed_kmh_window,ay_threshold,yaw_rate_threshold,roll_rate_threshold,roll_angle_threshold,curvature_threshold,t_steer_onset,steer_onset_relation,steer_response_delay_s,steer_amp_threshold,steer_rate_threshold,steer_delta_prepost,steer_rate_peak_near,steer_response_strength,steer_response_score,input_start_already_steering,t_response_peak,steer_peak_delta,has_return,has_countersteer,response_shape,nearest_old_context_table,nearest_old_context_time_s,delta_to_nearest_old_context_s,nearest_old_road_module,nearest_old_risk_class,nearest_old_event_types,nearest_old_v0_2_category,nearest_old_v0_2_category_cn,v0_3_category,v0_3_category_cn,v0_3_reason_cn,recommended_use,drop_reason
V03_yzy_2025_09_27_14_37_08_0019,extreme_condition_episodes_v0_3_all_raw,yzy,2025_09_27_14_37_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_37_08_vehicle.csv,yzy/Entity_Recording_2025_09_27_14_37_08_vehicle.csv,40890584,104d64b19efee3e4683f6f23d05a15a1229be15ce7e51607db23a9b6c734fa24,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,118986,594.925,0.0,594.925,200.0000000001819,20,0,19,584.77,587.845,585.74,3.075000000000045,6.526965426635355,5.4018485005163885,strong,横滚/姿态,True,582.77,584.77,584.77,589.77,4,True,True,True,True,False,False,True,True,False,0.0,,6.47746,0.358564,0.122476,0.0911915,,,,3.896694750000001,0.1491448750000001,0.0776618075,0.0706232475,0.0025,,none,,2.0153485605,8.0,-1.499408,4.34500000000395,none,0.0,False,587.19,-1.532395,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,594.435,-9.664999999999964,differentmu_road,design_high_risk_surface,ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_zdq_2025_09_26_15_37_30_0000,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_15_37_30,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,36181366,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,104736,523.675,0.0,523.675,200.0000000001819,12,0,0,50.18,50.44,50.39,0.259999999999998,2.4860674334716646,2.259500583947687,weak,横滚/姿态,True,48.18,50.18,50.18,55.18,1,True,False,True,False,False,False,True,True,False,0.0,,2.35776,0.0968144,0.106577,0.0298057,,,,2.6471893749999995,0.1031714512499999,0.0405483337499999,0.0390982775,0.0025,,none,,1.0,8.0,-0.177151,1.9372700000003864,none,0.0,False,55.08,0.596728,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,52.905,-2.7250000000000014,longstraight,design_regular_road,ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_zdq_2025_09_26_15_37_30_0001,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_15_37_30,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,36181366,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,104736,523.675,0.0,523.675,200.0000000001819,12,0,1,55.595,56.965,56.385,1.3700000000000043,5.603844651146462,3.85153457454494,strong,横滚/姿态,True,53.595,55.595,55.595,60.595,3,True,True,True,True,False,False,True,True,False,0.0,,2.89814,0.153372,0.0995231,0.0403967,,,,2.6471893749999995,0.1031714512499999,0.0405483337499999,0.0390982775,0.0025,,none,,1.6072062053000002,8.0,1.226966,4.258600000000849,none,0.0,False,59.5,-0.763058,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,52.905,2.6899999999999977,longstraight,design_regular_road,ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_zdq_2025_09_26_15_37_30_0002,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_15_37_30,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,36181366,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,104736,523.675,0.0,523.675,200.0000000001819,12,0,2,120.945,139.705,126.775,18.76000000000002,11.5,6.084132472227157,extreme,横滚/姿态,True,118.945,120.945,120.945,125.945,4,True,True,True,True,False,False,True,True,False,0.0,,8.18907,0.40309,0.282337,0.126338,,,,2.6471893749999995,0.1031714512499999,0.0405483337499999,0.0390982775,0.0025,122.295,after_condition,1.3500000000000083,2.998654,8.0,-3.564314,8.099000000007356,medium,2.201012968902967,False,122.73,-3.58456,False,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,120.99,-0.0450000000000017,curve1,design_curve_context,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_zdq_2025_09_26_15_37_30_0003,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_15_37_30,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,36181366,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,104736,523.675,0.0,523.675,200.0000000001819,12,0,3,180.075,182.47,181.99,2.3950000000000102,10.243985055629963,6.782619782874948,extreme,横滚/姿态,True,178.075,180.075,180.075,185.075,4,True,True,True,True,False,False,True,True,False,0.0,,6.42619,0.281714,0.279182,0.0930426,,,,2.6471893749999995,0.1031714512499999,0.0405483337499999,0.0390982775,0.0025,182.235,after_condition,2.160000000000025,1.2717550642999995,8.0,-0.575086,9.634199999981378,weak,1.6564737103810585,False,181.615,-1.3437263,True,False,return,episode_candidates_v0_6.csv,178.525,1.549999999999983,middle_section,design_regular_road,roll_rate;roll_rate;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_zdq_2025_09_26_15_37_30_0004,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_15_37_30,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,36181366,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,104736,523.675,0.0,523.675,200.0000000001819,12,0,4,202.15,204.655,202.285,2.5049999999999955,5.965673978799436,4.904252869294804,strong,横滚/姿态,True,200.15,202.15,202.15,207.15,4,True,True,True,True,False,False,True,True,False,0.0,,3.75947,0.154702,0.186608,0.0522498,,,,2.6471893749999995,0.1031714512499999,0.0405483337499999,0.0390982775,0.0025,202.855,after_condition,0.7049999999999841,1.0,8.0,0.58678,10.36719999997996,weak,1.882679999997495,False,202.27,-0.7045899999999999,True,True,countersteer,episode_candidates_v0_6.csv,202.02,0.1299999999999954,fix_road,design_special_event_segment,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_zdq_2025_09_26_15_37_30_0005,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_15_37_30,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,36181366,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,104736,523.675,0.0,523.675,200.0000000001819,12,0,5,253.745,260.075,259.26,6.329999999999984,8.63175497898708,5.604053430664894,extreme,横滚/姿态,True,251.745,253.745,253.745,258.745,4,True,True,True,True,False,False,True,True,False,0.0,,5.27138,0.21476,0.113325,0.0705672,,,,2.6471893749999995,0.1031714512499999,0.0405483337499999,0.0390982775,0.0025,,none,,1.0,8.0,0.6401870000000001,2.4609000000022427,none,0.0,False,257.18,1.0482474,True,False,return,episode_candidates_v0_6.csv,251.445,2.300000000000012,middle_section,design_regular_road,ay;ay;roll_rate;ay;ay;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_zdq_2025_09_26_15_37_30_0006,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_15_37_30,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,36181366,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,104736,523.675,0.0,523.675,200.0000000001819,12,0,6,262.885,270.34,267.45,7.454999999999984,8.575222210430466,4.41232807193078,extreme,横滚/姿态,True,260.885,262.885,262.885,267.885,4,True,True,True,True,False,False,True,True,False,0.0,,3.66553,0.181182,0.150957,0.044585,,,,2.6471893749999995,0.1031714512499999,0.0405483337499999,0.0390982775,0.0025,,none,,2.453987192,8.0,-1.418951,7.749300000007051,none,0.0,False,266.585,-1.3062,True,True,countersteer,episode_candidates_v0_6.csv,251.445,11.439999999999998,middle_section,design_regular_road,ay;ay;roll_rate;ay;ay;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_zdq_2025_09_26_15_37_30_0007,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_15_37_30,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,36181366,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,104736,523.675,0.0,523.675,200.0000000001819,12,0,7,309.7,309.93,309.7,0.2300000000000182,3.649354799647895,2.8206419421393507,medium,横滚/姿态,True,307.7,309.7,309.7,314.7,1,True,False,True,False,False,False,True,True,False,0.0,,1.93619,0.101628,0.0899561,0.0253459,,,,2.6471893749999995,0.1031714512499999,0.0405483337499999,0.0390982775,0.0025,,none,,1.0,8.0,-0.3778639,2.4784000000022512,none,0.0,False,310.85,0.327773,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,308.815,0.8849999999999909,middle_section,design_regular_road,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_zdq_2025_09_26_15_37_30_0008,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_15_37_30,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,36181366,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,104736,523.675,0.0,523.675,200.0000000001819,12,0,8,432.915,434.385,433.52,1.4699999999999704,3.836633451692101,3.039149356701869,medium,横滚/姿态,True,430.915,432.915,432.915,437.915,1,True,False,True,False,False,False,True,True,False,0.0,,2.32896,0.0873524,0.0754529,0.0323797,,,,2.6471893749999995,0.1031714512499999,0.0405483337499999,0.0390982775,0.0025,,none,,1.0,8.0,-0.3005462,1.221730000001111,none,0.0,False,433.49,0.396539,False,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,432.985,-0.0699999999999931,differentmu_road,design_high_risk_surface,ay;roll_rate;ay;ay;ay;ay;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_zdq_2025_09_26_15_37_30_0009,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_15_37_30,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,36181366,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,104736,523.675,0.0,523.675,200.0000000001819,12,0,9,440.36,451.205,445.635,10.84499999999997,8.80639491191356,4.703969289507094,extreme,横滚/姿态,True,438.36,440.36,440.36,445.36,4,True,True,True,True,False,False,True,True,False,0.0,,3.84206,0.137977,0.0804449,0.0558454,,,,2.6471893749999995,0.1031714512499999,0.0405483337499999,0.0390982775,0.0025,,none,,1.0,8.0,0.6518801,2.79250000000254,none,0.0,False,445.175,1.1411,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,432.985,7.375,differentmu_road,design_high_risk_surface,ay;roll_rate;ay;ay;ay;ay;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_zdq_2025_09_26_15_37_30_0010,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_15_37_30,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,36181366,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,104736,523.675,0.0,523.675,200.0000000001819,12,0,10,457.365,458.255,457.51,0.8899999999999864,5.954004615729492,5.202996394479969,strong,横滚/姿态,True,455.365,457.365,457.365,462.365,4,True,True,True,True,False,False,False,False,False,0.0,,4.29923,0.159236,0.0970335,0.0596563,,,,2.6471893749999995,0.1031714512499999,0.0405483337499999,0.0390982775,0.0025,,none,,1.0,8.0,0.556586,3.3336000000030297,none,0.0,False,457.555,0.7040659,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,432.985,24.379999999999995,differentmu_road,design_high_risk_surface,ay;roll_rate;ay;ay;ay;ay;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_zdq_2025_09_26_15_37_30_0011,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_15_37_30,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,36181366,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,104736,523.675,0.0,523.675,200.0000000001819,12,0,11,501.97,511.845,508.365,9.875,10.853382495877996,6.682529762205279,extreme,横滚/姿态,True,499.97,501.97,501.97,506.97,4,True,True,True,True,False,False,True,True,False,0.0,,5.80956,0.258953,0.886369,0.0801727,,,,2.6471893749999995,0.1031714512499999,0.0405483337499999,0.0390982775,0.0025,,none,,1.0,8.0,-0.6190690000000001,6.161000000005608,none,0.0,False,505.41,-1.558233,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,501.995,-0.0249999999999772,differentmu_road,design_high_risk_surface,roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_zdq_2025_09_26_15_52_46_0000,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_15_52_46,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_52_46_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,33874375,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,120274,601.365,0.0,601.365,200.0000000001819,29,0,0,0.075,0.685,0.29,0.6100000000000001,5.725993475132414,4.588888471558292,strong,低附着,False,-1.925,0.075,0.075,5.075,2,True,False,True,False,False,True,False,False,True,0.0021641499999999,0.002251,0.414941,0.0392902,0.730185,0.0583094,5.36014e-09,0.8,14.55085,2.0975714250000004,0.137739965,0.0372629248,0.0366839757,0.0041992752499999,,none,,1.0,8.0,-0.4562287,4.084099999999998,none,0.0,False,3.475,-1.0724175,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,0.1,-0.025,middle_section,design_regular_road,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_zdq_2025_09_26_16_03_48_0000,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_16_03_48,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,31355124,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,111575,557.87,0.0,557.87,200.0000000001819,22,0,0,1.315,1.69,1.335,0.375,5.087185474822052,4.330052778800959,strong,低附着,False,-0.685,1.315,1.315,6.315,1,True,False,True,False,False,True,False,False,True,0.0018779999999999,0.0019849999999999,0.359567,0.0397624,0.549362,0.0387689,5.36014e-09,0.8,8.209725,2.5258394500000003,0.1117130075,0.04408846525,0.039160235,0.003835314125,,none,,1.3003932514999998,8.0,0.944226,5.113800000000111,none,0.0,False,1.535,1.030619,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,1.33,-0.0150000000000001,middle_section,design_regular_road,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_zx_2025_09_27_17_29_08_0000,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_29_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,29079704,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,85307,426.53,0.0,426.53,200.0000000001819,12,0,0,66.855,72.635,68.275,5.780000000000001,8.59443882659659,5.5344216875876455,extreme,横滚/姿态,True,64.855,66.855,66.855,71.855,4,True,True,True,True,False,False,False,False,False,0.0,,7.17759,0.864074,0.856805,0.107182,,,,4.8912582,0.1958891775,0.099430414,0.07021112725,0.0025,66.78,near_sync,-0.0750000000000028,3.4609009959999995,9.470223999995191,-2.5439965,30.43856000002768,strong,3.7350676898704327,False,69.835,-3.042281,False,True,countersteer,episode_candidates_v0_6.csv,65.38,1.4750000000000083,middle_section,design_regular_road,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_zx_2025_09_27_17_29_08_0001,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_29_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,29079704,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,85307,426.53,0.0,426.53,200.0000000001819,12,0,1,83.855,91.61,84.06,7.7549999999999955,6.477613703581041,4.13395500703843,strong,横滚/姿态,True,81.855,83.855,83.855,88.855,3,True,True,True,True,False,False,True,True,False,0.0,,9.41434,0.471061,1.1016,0.126611,,,,4.8912582,0.1958891775,0.099430414,0.07021112725,0.0025,85.86,after_condition,2.0049999999999955,1.25839,8.0,-1.2802000000000002,0.52400000000049,weak,1.0828316698321483,False,88.6,-1.3042899999999995,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,82.59,1.2650000000000006,middle_section,design_regular_road,roll_rate;ay;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_zx_2025_09_27_17_29_08_0002,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_29_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,29079704,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,85307,426.53,0.0,426.53,200.0000000001819,12,0,2,95.345,97.985,97.17,2.640000000000001,6.34568873452998,3.5479876731454305,strong,横滚/姿态,True,93.345,95.345,95.345,100.345,2,True,True,True,True,False,False,True,True,False,0.0,,3.91984,0.206154,2.02731,0.313096,,,,4.8912582,0.1958891775,0.099430414,0.07021112725,0.0025,,none,,2.64732616,8.0,2.130347,5.236000000004759,none,0.0,False,100.335,0.63146,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,106.215,-10.870000000000005,middle_section,design_regular_road,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
