instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,nearby_old_context_count_m2_p5s,nearby_road_curvature_count_m5_p5s,nearby_steer_rate_count_p0_p4s,vehicle_read_status,vehicle_read_error,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,human_review_priority
vehicle_instability_onset__tyy__2025_09_28_14_44_09__000534975,vehicle_instability_onset_codex_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,534.975,534.975,551.205,16.23,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00065;raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00066,ay;ay,extreme;weak,4.91274,5.445443,0,0,0,ok,,5200,6492,4.11533,-4.11533,4.91274,0.086408,0.269022,366.812,0.0,34.86005,1.49697,0.08064,-0.08064,54.83,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__tyy__2025_09_28_14_44_09__000554145,vehicle_instability_onset_codex_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,554.145,554.145,554.995,0.85,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00067,ay,extreme,3.36514,28.042399,0,0,0,ok,,5200,339,3.36514,-3.36514,3.36514,1.41054,0.111605,24.38535,4e-08,27.11845,-0.360934,0.080111,0.080111,55.85,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__tyy__2025_09_28_14_57_17__000287755,vehicle_instability_onset_codex_v0_1,tyy,2025_09_28_14_57_17,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_57_17_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_57_17_vehicle.csv,dd1127e5cf3742fe46c2d55e839261b79b041c5e7825193aec04e11d57df8d54,287.755,287.755,288.5,0.745,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_57_17__00021,ay,medium,1.41653,1.544594,0,0,0,ok,,2600,149,3.91064,-3.91064,1.41653,0.159431,0.163645,1.74306,2e-08,98.2845,0.12706,0.487296,-0.487296,42.93,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__tyy__2025_09_28_14_57_17__000325090,vehicle_instability_onset_codex_v0_1,tyy,2025_09_28_14_57_17,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_57_17_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_57_17_vehicle.csv,dd1127e5cf3742fe46c2d55e839261b79b041c5e7825193aec04e11d57df8d54,325.09,325.09,328.445,3.355,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_57_17__00023,ay,strong,3.02173,3.124103,2,1,0,ok,,2600,671,3.46564,-3.46564,3.02173,0.185034,0.161513,1.706596,0.00818602,93.9396,-0.05428,0.48206,0.48206,45.92,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,high
vehicle_instability_onset__xst__2025_09_26_11_34_18__000013355,vehicle_instability_onset_codex_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,13.355,13.355,14.625,1.27,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00001,roll_rate,extreme,0.974215,19.4843,0,0,0,ok,,5200,508,0.573352,-0.573352,0.573352,0.99953,0.034099,1.793457,1e-08,8.89293,0.106203,0.529097,0.529097,40.52,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__xst__2025_09_26_11_34_18__000169710,vehicle_instability_onset_codex_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,169.71,169.71,171.045,1.335,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,2,2,raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00010;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00011,roll_rate;roll_rate,extreme;extreme,0.650531,13.010614,0,0,1,ok,,5200,534,0.800747,0.800747,0.640611,0.661954,0.07644,7.206078,0.00778078,7.62779,0.073827,0.987683,0.987683,38.59,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__xst__2025_09_26_11_34_18__000182330,vehicle_instability_onset_codex_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,182.33,182.33,184.92,2.59,raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,2,3,raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00016;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00017;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00018,ay;roll_rate;roll_rate,extreme;strong;extreme,0.5455,10.910006,1,0,1,ok,,5200,1036,0.50078,-0.50078,0.50078,0.573777,0.082423,3.180787,0.00743365,5.945235,-0.083689,0.225409,-0.225409,44.33,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__xst__2025_09_26_11_34_18__000218565,vehicle_instability_onset_codex_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,218.565,218.565,220.155,1.59,raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,2,raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00027;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00028,ay;roll_rate,extreme;extreme,0.593197,11.439412,1,0,2,ok,,5200,637,0.6176,0.6176,0.593196,0.588435,0.11227,2.076053,0.00778083,9.44859,-3.01383,0.46268,0.46268,44.15,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__xst__2025_09_26_11_34_18__000248350,vehicle_instability_onset_codex_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,248.35,248.35,256.205,7.855,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00039;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00040;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00041,ay;ay;ay,weak;medium;medium,2.15619,2.225295,0,0,0,ok,,5200,3142,2.15619,-2.15619,2.15619,0.054894,0.143929,1.753749,0.00716758,51.9045,0.478395,0.234223,0.234223,38.76,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__xst__2025_09_26_11_34_18__000403245,vehicle_instability_onset_codex_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,403.245,403.245,404.915,1.67,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00052,ay,weak,1.49243,1.148023,1,1,1,ok,,5200,669,3.35435,-3.35435,1.49243,0.055215,0.146889,1.283776,0.00796141,104.9245,-0.284838,0.375595,0.375595,39.85,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,high
vehicle_instability_onset__xst__2025_09_26_11_34_18__000578580,vehicle_instability_onset_codex_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,578.58,578.58,579.855,1.275,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00058,ay,strong,3.23739,3.792763,2,0,1,ok,,5200,510,3.23739,3.23739,3.23739,0.191477,0.12069,2.449514,0.0,123.29,-0.396539,0.68033,0.68033,40.83,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__xst__2025_09_26_11_34_18__000616255,vehicle_instability_onset_codex_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,616.255,616.255,644.565,28.31,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,6,0,6,raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00063;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00064;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00065;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00066;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00067;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00069,ay;ay;ay;ay;ay;ay,medium;weak;extreme;strong;strong;medium,7.027147,16.630122,1,1,0,ok,,5200,11324,2.8891,-2.8891,7.02715,0.08648,0.103045,1.250974,0.00250179,107.915,-0.128631,0.434413,0.434413,43.04,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,high
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000009235,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,9.235,9.235,10.62,1.385,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,2,2,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00001;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00002,roll_rate;roll_rate,extreme;extreme,0.977285,19.545692,0,0,0,ok,,2600,277,0.532908,0.532908,0.433946,1.0031,0.020271,0.971185,1e-08,8.91104,0.196524,0.288677,-0.288677,40.37,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000078830,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,78.83,78.83,79.805,0.975,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00003,ay,weak,1.55939,1.199531,1,0,1,ok,,2600,194,3.96014,-3.96014,1.55189,0.178082,0.134697,3.000536,0.0,121.39,-0.283616,0.705462,0.705462,44.02,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000278960,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,278.96,278.96,279.735,0.775,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00036,roll_rate,extreme,0.724837,14.496733,0,0,1,ok,,2600,156,0.725272,0.725272,0.530344,0.735443,0.079948,2.197469,0.00778093,6.650245,0.617148,1.707102,1.707102,39.1,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000298365,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,298.365,298.365,298.755,0.39,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00040,roll_rate,extreme,0.691476,13.82952,0,0,1,ok,,2600,78,0.704106,-0.704106,0.329685,0.6988,0.200939,2.662087,0.00778095,2.25178,-2.56162,2.266659,2.266659,40.5,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000393610,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,393.61,393.61,396.805,3.195,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00064,ay,strong,3.39509,3.656435,2,0,0,ok,,2600,638,3.39373,3.39373,3.39373,0.093104,0.146941,2.805542,0.0,97.9825,0.027663,1.036463,-1.036463,43.03,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000637420,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,637.42,637.42,637.595,0.175,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00087,ay,medium,1.57106,2.529802,4,0,1,ok,,2600,35,4.4211,4.4211,1.56804,0.251035,0.189005,2.928203,0.0,118.747,-0.054192,0.62317,-0.62317,47.08,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000694735,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,694.735,694.735,702.365,7.63,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00097;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00098;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00099,ay;ay;ay,weak;weak;weak,1.71957,1.326448,1,0,0,ok,,2600,1525,2.24951,-2.24951,1.7192,0.077046,0.109462,3.312982,0.00256614,84.7148,0.030892,0.294612,0.294612,39.0,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_29_01__000007335,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,3de1ae55d57dc132ce70fcb32d92de10d5d75309038b012cf5123e4f16b4b504,7.335,7.335,8.64,1.305,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00001,roll_rate,extreme,0.989506,19.790129,0,0,0,ok,,5200,523,0.555107,0.555107,0.464654,1.01481,0.026382,1.930437,1e-08,8.46602,0.537387,0.284838,-0.284838,40.22,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_29_01__000077970,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,3de1ae55d57dc132ce70fcb32d92de10d5d75309038b012cf5123e4f16b4b504,77.97,77.97,81.365,3.395,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00002,ay,strong,4.04913,3.324844,2,0,0,ok,,5200,1358,4.04913,4.04913,4.04913,0.149178,0.132638,2.955887,0.0,118.813,-0.082031,0.778242,-0.778242,47.87,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_29_01__000195940,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,3de1ae55d57dc132ce70fcb32d92de10d5d75309038b012cf5123e4f16b4b504,195.94,195.94,200.395,4.455,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00008;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00009,ay;ay,medium;medium,2.38104,1.980946,1,0,0,ok,,5200,1783,3.94351,-3.94351,2.38104,0.172525,0.16607,2.167226,0.0,115.0005,0.11397,0.641583,-0.641583,53.71,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_29_01__000337320,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,3de1ae55d57dc132ce70fcb32d92de10d5d75309038b012cf5123e4f16b4b504,337.32,337.32,340.375,3.055,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00017,ay,strong,3.67546,3.508088,2,0,0,ok,,5200,1222,3.67546,-3.67546,3.67546,0.118334,0.152386,3.267767,0.0,100.152,-0.3084,1.037424,1.037424,45.57,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_29_01__000380565,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,3de1ae55d57dc132ce70fcb32d92de10d5d75309038b012cf5123e4f16b4b504,380.565,380.565,393.05,12.485,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00019;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00020;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00022,ay;ay;ay,extreme;medium;medium,4.30484,5.17487,2,0,0,ok,,5200,4993,4.30484,-4.30484,4.30484,0.169017,0.176079,2.914816,0.0,108.338,-0.152716,0.901464,-0.901464,56.3,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_29_01__000441345,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,3de1ae55d57dc132ce70fcb32d92de10d5d75309038b012cf5123e4f16b4b504,441.345,441.345,442.08,0.735,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00024,ay,extreme,3.40492,5.714859,2,0,0,ok,,5200,295,3.40492,-3.40492,3.40492,0.290336,0.115081,2.876318,0.0,115.7385,0.276111,0.629366,-0.629366,42.19,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_29_01__000459940,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,3de1ae55d57dc132ce70fcb32d92de10d5d75309038b012cf5123e4f16b4b504,459.94,459.94,461.49,1.55,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00026,ay,medium,2.54506,2.905938,1,0,0,ok,,5200,620,3.87781,-3.87781,2.54506,0.175606,0.160755,2.06261,1.1e-07,115.088,-0.350637,0.759044,0.759044,46.55,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
