fold_id,model_name,rmse_steer_train,rmse_delta_vs_rbf_train,wrong_side_rate_train,wrong_side_delta_vs_rbf_train,large_response_recall_train,large_recall_delta_vs_rbf_train,difficult_top20_rmse_train,difficult_rmse_delta_vs_rbf_train,rmse_steer_val,rmse_delta_vs_rbf_val,wrong_side_rate_val,wrong_side_delta_vs_rbf_val,large_response_recall_val,large_recall_delta_vs_rbf_val,difficult_top20_rmse_val,difficult_rmse_delta_vs_rbf_val,rmse_steer_test,rmse_delta_vs_rbf_test,wrong_side_rate_test,wrong_side_delta_vs_rbf_test,large_response_recall_test,large_recall_delta_vs_rbf_test,difficult_top20_rmse_test,difficult_rmse_delta_vs_rbf_test,abs_train_val_delta_gap,score_stability_l05,score_stability_l10
3,rbf_resid_keypoint_scaled,0.49899128128519477,-0.06655083562069586,0.08092485549132948,-0.05780346820809247,0.8409090909090909,0.5909090909090909,0.7675415024971564,-0.17551582411855093,0.5046908950003629,0.013663221456933383,0.13953488372093023,-0.023255813953488386,0.8571428571428571,0.8571428571428571,0.8514771044021915,-0.07305843297110437,0.6564278273679189,0.008608517610235844,0.16666666666666666,0.018518518518518517,0.5,0.35714285714285715,0.912720193223103,-0.08280573511947464,0.08021405707762924,0.053770249995748004,0.09387727853456262
3,rbf_abs_keypoint_scaled,0.4954081701652439,-0.07013394674064671,0.08670520231213873,-0.052023121387283225,0.7954545454545454,0.5454545454545454,0.7694073732128898,-0.17364995340281753,0.5095081356855824,0.018480462142152876,0.09302325581395349,-0.06976744186046513,0.7142857142857143,0.7142857142857143,0.8893425872755288,-0.03519295009776702,0.6813246578544397,0.03350534809675665,0.2037037037037037,0.05555555555555555,0.5,0.35714285714285715,0.9476873237696157,-0.04783860457296196,0.08861440888279959,0.06278766658355267,0.10709487102495246
3,segment_abs_rf_piecewise,0.5502224380116064,-0.015319678894284205,0.09826589595375723,-0.04046242774566472,0.8636363636363636,0.6136363636363636,0.8648690409518827,-0.07818828566382463,0.5424653258286557,0.051437652285226176,0.13953488372093023,-0.023255813953488386,0.7142857142857143,0.7142857142857143,0.8947841088938467,-0.029751428479449116,0.6836462693942537,0.035826959636570566,0.14814814814814814,0.0,0.5,0.35714285714285715,0.9086181789916579,-0.08690774935091983,0.06675733117951038,0.08481631787498137,0.11819498346473656
3,segment_resid_rf_piecewise,0.5388953576646378,-0.026646759241252815,0.08670520231213873,-0.052023121387283225,0.8863636363636364,0.6363636363636364,0.8390195103573915,-0.10403781625831576,0.5565840618662563,0.06555638832282679,0.16279069767441862,0.0,0.8571428571428571,0.8571428571428571,1.0361997618828844,0.11166422450958857,0.6643368223607033,0.016517512603020257,0.14814814814814814,0.0,0.42857142857142855,0.2857142857142857,0.8371740744682539,-0.15835185387432382,0.0922031475640796,0.11165796210486659,0.1577595358869064
4,segment_abs_rf_blend_25,0.41592931069070926,0.0001779683493434714,0.09248554913294797,0.0,0.7954545454545454,0.0,0.6579252962070685,0.007033535397534041,0.4915509299619517,-0.0018718272745036346,0.20930232558139536,0.023255813953488386,0.7272727272727273,0.0,0.7933016351870033,-0.010210090675146666,0.553233956925846,-0.01119346919286035,0.07407407407407407,0.0,0.5833333333333334,0.25000000000000006,1.0258128844013268,-0.027767285516405282,0.002049795623847106,-0.0008469294625800816,0.0001779683493434714
4,segment_resid_rf_blend_25,0.41361279380507976,-0.0021385485362860335,0.10404624277456648,0.011560693641618505,0.8181818181818182,0.022727272727272818,0.6536657313631964,0.0027739705536619086,0.49460635875946224,0.0011836015230068941,0.16279069767441862,-0.023255813953488358,0.7272727272727273,0.0,0.7923396747876167,-0.011172051074533229,0.5506803313610895,-0.013747094757616818,0.07407407407407407,0.0,0.5,0.16666666666666669,1.0171637810874046,-0.036416388830327495,0.0033221500592929276,0.002844676552653358,0.004505751582299822
4,segment_abs_rf_blend_50,0.433180603501485,0.017429261160119225,0.08092485549132948,-0.011560693641618491,0.7954545454545454,0.0,0.6861454249286801,0.035253664119145656,0.5028866776067736,0.00946392037031829,0.18604651162790697,0.0,0.7272727272727273,0.0,0.7902254844298386,-0.013286241432311274,0.5523018860205555,-0.012125540098150811,0.07407407407407407,0.0,0.8333333333333334,0.5,1.005311356680486,-0.04826881323724597,0.007965340789800934,0.013446590765218758,0.017429261160119225
4,segment_resid_rf_blend_50,0.42850041043729675,0.01274906809593096,0.09826589595375723,0.0057803468208092595,0.7954545454545454,0.0,0.6793571099984406,0.028465349188906086,0.5093014120879253,0.015878654851469998,0.16279069767441862,-0.023255813953488358,0.7272727272727273,0.0,0.7886105039340655,-0.014901221928084407,0.5477854637794021,-0.01664196233930426,0.09259259259259259,0.018518518518518517,0.75,0.4166666666666667,0.9882727885151528,-0.0653073814025793,0.0031295867555390378,0.017443448229239517,0.019008241607009035
4,rbf_abs_keypoint_scaled_blend_50,0.40146045051872153,-0.014290891822644258,0.08092485549132948,-0.011560693641618491,0.8409090909090909,0.045454545454545525,0.6163253268404281,-0.034566433969106414,0.5038210617571968,0.01039830452074142,0.18604651162790697,0.0,0.7272727272727273,0.0,0.7959542794398007,-0.007557446422349234,0.5496205351032308,-0.014806891015475498,0.07407407407407407,0.0,0.8333333333333334,0.5,0.9949665194895213,-0.05861365042821076,0.024689196343385678,0.022742902692434258,0.0350875008641271
4,rbf_resid_keypoint_scaled_blend_50,0.3971407347088868,-0.018610607632479015,0.09248554913294797,0.0,0.8409090909090909,0.045454545454545525,0.6044676754709764,-0.04642408533855813,0.5066543905655667,0.01323163332911137,0.18604651162790697,0.0,0.7272727272727273,0.0,0.793514151762192,-0.00999757409995794,0.54741600679083,-0.01701141932787631,0.07407407407407407,0.0,0.75,0.4166666666666667,0.9904789586082159,-0.06310121130951618,0.031842240961590385,0.029152753809906562,0.045073874290701754
4,rbf_abs_keypoint_scaled,0.4106374452049267,-0.005113897136439116,0.06936416184971098,-0.023121387283236997,0.8636363636363636,0.06818181818181823,0.6070776518967458,-0.043814108912788696,0.5298779792278886,0.03645522199143325,0.13953488372093023,-0.046511627906976744,0.9090909090909091,0.18181818181818177,0.7927485487857736,-0.010763177076376307,0.548777968438754,-0.015649457679952294,0.07407407407407407,0.0,0.9166666666666666,0.5833333333333333,0.9550827020289046,-0.09849746788882752,0.04156911912787237,0.057239781555369434,0.07802434111930562
4,rbf_resid_keypoint_scaled,0.4049606421856156,-0.010790700155750177,0.06936416184971098,-0.023121387283236997,0.9090909090909091,0.11363636363636365,0.5933220306615433,-0.05756973014799116,0.5340612393318432,0.040638482095387896,0.18604651162790697,0.0,0.8181818181818182,0.09090909090909094,0.7860894652100392,-0.01742226065211072,0.5455275794638164,-0.018899846654889974,0.07407407407407407,0.0,0.8333333333333334,0.5,0.9470509371066214,-0.10652923281111071,0.05142918225113807,0.06635307322095693,0.09206766434652597
4,segment_abs_rf_piecewise,0.5103357910814638,0.09458444874009797,0.06936416184971098,-0.023121387283236997,0.8636363636363636,0.06818181818181823,0.7955048483799257,0.14461308757039126,0.5610611009214371,0.06763834368498178,0.16279069767441862,-0.023255813953488358,0.8181818181818182,0.09090909090909094,0.805612282340296,0.0021005564781461095,0.5808758626181563,0.016448436499449937,0.09259259259259259,0.018518518518518517,0.9166666666666666,0.5833333333333333,0.9877565231133585,-0.06582364680437358,0.026946105055116187,0.08111139621253988,0.09458444874009797
