instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,vehicle_read_status,vehicle_read_error,event_index_in_session,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,manual_label_match_type,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000358550,vehicle_instability_all_raw_rescreen_v0_1,lxy,2025_09_28_18_19_35,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,358.55,358.55,366.755,8.205,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,5,4,5,allraw_nonsteering_seed__lxy__2025_09_28_18_19_35__00031;allraw_nonsteering_seed__lxy__2025_09_28_18_19_35__00032;allraw_nonsteering_seed__lxy__2025_09_28_18_19_35__00033;allraw_nonsteering_seed__lxy__2025_09_28_18_19_35__00034;allraw_nonsteering_seed__lxy__2025_09_28_18_19_35__00035,roll_rate;roll_rate;roll_rate;ay;roll_rate,weak;weak;medium;weak;medium,1.84064,2.231497,ok,,16,2601,1642,2.43326,2.43326,2.43326,0.111575,0.091831,3.338672,0.0,131.529,-0.021991,0.393746,-0.393746,45.64,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,0.71169,18.151333,1,weak,straight,secondary,0.025,old_v400_context__lxy__2025_09_28_18_19_35__00052,ok,stop,stop,11918.911338,0.0,884.962531,0.0,very_low,design_special_event_segment,0,none,,,,,nearest_or_exact,53.01,hybrid_review_conflict_or_medium,base_dynamic_score=45.64; ay_support=+0.9; lateral_support=+1.0; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000396120,vehicle_instability_all_raw_rescreen_v0_1,lxy,2025_09_28_18_19_35,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,396.12,396.12,396.645,0.525,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__lxy__2025_09_28_18_19_35__00038,roll_rate,weak,0.072524,1.450488,ok,,18,2601,106,4.02108,4.02108,1.47696,0.17457,0.140164,2.804726,0.0,137.7076,-0.118333,0.183609,0.183609,52.19,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,middle_section,section6,13294.536031,0.0,772.41436,0.0,very_low,design_regular_road,0,none,,,,,nearest_or_exact,61.6,hybrid_review_conflict_or_medium,base_dynamic_score=52.19; ay_support=+4.0; yaw_rate_support=+5; lateral_support=+0.4
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000506610,vehicle_instability_all_raw_rescreen_v0_1,lxy,2025_09_28_18_19_35,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,506.61,506.61,539.9,33.29,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,7,5,7,allraw_nonsteering_seed__lxy__2025_09_28_18_19_35__00048;allraw_nonsteering_seed__lxy__2025_09_28_18_19_35__00049;allraw_nonsteering_seed__lxy__2025_09_28_18_19_35__00050;allraw_nonsteering_seed__lxy__2025_09_28_18_19_35__00051;allraw_nonsteering_seed__lxy__2025_09_28_18_19_35__00052;allraw_nonsteering_seed__lxy__2025_09_28_18_19_35__00053;allraw_nonsteering_seed__lxy__2025_09_28_18_19_35__00054,roll_rate;ay;ay;ay;ay;roll_rate;roll_rate,weak;medium;weak;weak;medium;extreme;extreme,2.53534,13.827471,ok,,22,2601,6659,2.20066,-2.20066,7.78331,0.082097,0.06701,3.313144,4.1e-06,123.971,-0.013439,0.353604,-0.353604,42.69,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.75634,13.555333,1,weak,straight,primary,0.835,old_v400_context__lxy__2025_09_28_18_19_35__00075,ok,differentmu_road,mu1,14611.160724,-0.0,550.674022,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,54.57,hybrid_review_conflict_or_medium,base_dynamic_score=42.69; ay_support=+0.4; lateral_support=+1.0; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000274215,vehicle_instability_all_raw_rescreen_v0_1,rjy,2025_09_28_19_33_26,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_33_26_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,01436a5bdee52567619ced49be5980032c8fe3c36e01f1ac42fee70dcf8a6f21,274.215,274.215,275.205,0.99,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__rjy__2025_09_28_19_33_26__00013,roll_rate,weak,0.069753,1.395058,ok,,8,2601,199,1.51999,1.51999,1.51999,0.073926,0.058556,0.671097,0.0,99.96246,0.020246,0.480315,-0.480315,32.92,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,1,1,0,0.973384,13.962667,1,weak,straight,primary,0.1,old_v400_context__rjy__2025_09_28_19_33_26__00023,ok,fix_road,fix_road,5919.199113,0.0,278.959245,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,45.05,hybrid_review_conflict_or_medium,base_dynamic_score=32.92; post_steering_response=+0.1; old_v400_nearby=+3.0; old_v400_primary=+5; design_special_segment=+4
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000428960,vehicle_instability_all_raw_rescreen_v0_1,rjy,2025_09_28_19_33_26,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_33_26_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,01436a5bdee52567619ced49be5980032c8fe3c36e01f1ac42fee70dcf8a6f21,428.96,428.96,430.125,1.165,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__rjy__2025_09_28_19_33_26__00028,roll_rate,medium,0.096825,1.936504,ok,,17,2601,234,2.05142,2.05142,2.05142,0.096825,0.078016,3.201504,0.0,118.4786,-0.124267,0.395492,-0.395492,39.21,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.726442,13.497333,1,weak,straight,primary,0.125,old_v400_context__rjy__2025_09_28_19_33_26__00045,ok,middle_section,section5,10923.286644,0.0,966.963463,0.0,very_low,design_regular_road,0,none,,,,,nearest_or_exact,46.65,hybrid_review_conflict_or_medium,base_dynamic_score=39.21; ay_support=+0.1; lateral_support=+0.8; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000538600,vehicle_instability_all_raw_rescreen_v0_1,rjy,2025_09_28_19_33_26,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_33_26_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,01436a5bdee52567619ced49be5980032c8fe3c36e01f1ac42fee70dcf8a6f21,538.6,538.6,544.34,5.74,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,1,2,allraw_nonsteering_seed__rjy__2025_09_28_19_33_26__00037;allraw_nonsteering_seed__rjy__2025_09_28_19_33_26__00038,roll_rate;ay,medium;weak,1.52004,2.685335,ok,,21,2601,1149,2.35203,2.35203,2.35203,0.134267,0.076329,3.38711,1.1e-07,119.7524,-0.1309,0.357269,-0.357269,45.3,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,0,0,1.116305,21.060667,1,weak,straight,secondary,0.02,old_v400_context__rjy__2025_09_28_19_33_26__00065,ok,differentmu_road,mu1,14256.160724,0.0,690.567345,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,54.07,hybrid_review_conflict_or_medium,base_dynamic_score=45.30; ay_support=+0.7; lateral_support=+1.1; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0
vehicle_instability_allraw__rjy__2025_09_28_19_49_06__000020700,vehicle_instability_all_raw_rescreen_v0_1,rjy,2025_09_28_19_49_06,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_49_06_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_49_06_vehicle.csv,0f77553cb88ef531340fbaee40806ddf4dfde56ff53ee471e653ad6e63095752,20.7,20.7,22.84,2.14,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,1,2,allraw_nonsteering_seed__rjy__2025_09_28_19_49_06__00001;allraw_nonsteering_seed__rjy__2025_09_28_19_49_06__00002,ay;ay,weak;weak,1.89245,1.455731,ok,,1,2601,429,2.33053,-2.33053,1.89245,0.089197,0.098202,2.412908,0.0,103.9658,-0.178547,0.484852,0.484852,44.67,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,1.099352,14.5444,1,weak,straight,secondary,1.045,old_v400_context__rjy__2025_09_28_19_49_06__00001,ok,longstraight,longstraight,1549.624693,-0.0,3.410745,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,46.98,hybrid_review_conflict_or_medium,base_dynamic_score=44.67; ay_support=+0.7; post_steering_response=+0.1; old_v400_nearby=+1.5
vehicle_instability_allraw__rjy__2025_09_28_19_49_06__000027075,vehicle_instability_all_raw_rescreen_v0_1,rjy,2025_09_28_19_49_06,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_49_06_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_49_06_vehicle.csv,0f77553cb88ef531340fbaee40806ddf4dfde56ff53ee471e653ad6e63095752,27.075,27.075,30.365,3.29,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,2,allraw_nonsteering_seed__rjy__2025_09_28_19_49_06__00003;allraw_nonsteering_seed__rjy__2025_09_28_19_49_06__00004,ay;ay,medium;medium,2.63446,2.026508,ok,,2,2601,659,2.63446,2.63446,2.63446,0.092881,0.11235,1.549931,0.0,104.9022,-0.087092,0.656593,-0.656593,47.15,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,1.155764,14.777067,1,weak,straight,primary,0.135,old_v400_context__rjy__2025_09_28_19_49_06__00002,ok,middle_section,section2,1742.516895,-0.0,5.900531,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,55.78,hybrid_review_conflict_or_medium,base_dynamic_score=47.15; ay_support=+1.3; post_steering_response=+0.9; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__rjy__2025_09_28_19_49_06__000054985,vehicle_instability_all_raw_rescreen_v0_1,rjy,2025_09_28_19_49_06,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_49_06_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_49_06_vehicle.csv,0f77553cb88ef531340fbaee40806ddf4dfde56ff53ee471e653ad6e63095752,54.985,54.985,56.95,1.965,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,3,allraw_nonsteering_seed__rjy__2025_09_28_19_49_06__00005;allraw_nonsteering_seed__rjy__2025_09_28_19_49_06__00006;allraw_nonsteering_seed__rjy__2025_09_28_19_49_06__00007,ay;roll_rate;roll_rate,weak;weak;weak,1.33297,1.345269,ok,,3,2148,394,1.64331,1.64331,1.64331,0.067263,0.124512,0.919537,0.0,76.454077,0.017628,0.544892,-0.544892,40.6,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.771526,20.595333,1,weak,straight,primary,1.585,old_v400_context__rjy__2025_09_28_19_49_06__00003,ok,middle_section,section2,2641.516895,0.0,3.551812,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,52.5,hybrid_review_conflict_or_medium,base_dynamic_score=40.60; yaw_rate_support=+5; post_steering_response=+0.4; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000333295,vehicle_instability_all_raw_rescreen_v0_1,rjy,2025_09_28_19_51_44,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,333.295,333.295,336.01,2.715,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,2,2,allraw_nonsteering_seed__rjy__2025_09_28_19_51_44__00023;allraw_nonsteering_seed__rjy__2025_09_28_19_51_44__00024,roll_rate;roll_rate,medium;medium,0.120965,2.419294,ok,,12,2601,544,2.50659,2.50659,2.17943,0.166841,0.093344,3.13201,2.2e-07,114.92,-0.16249,0.367043,0.367043,47.62,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,0,0,1.308126,15.067667,1,weak,straight,secondary,0.11,old_v400_context__rjy__2025_09_28_19_51_44__00037,ok,curve2,curve2,8956.880274,0.0,470.31042,0.0,low,design_curve_context,0,none,,,,,nearest_or_exact,52.39,hybrid_review_conflict_or_medium,base_dynamic_score=47.62; ay_support=+1.0; lateral_support=+0.8; old_v400_nearby=+3.0
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000254040,vehicle_instability_all_raw_rescreen_v0_1,rjy,2025_09_28_20_02_20,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,254.04,254.04,256.37,2.33,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,2,2,allraw_nonsteering_seed__rjy__2025_09_28_20_02_20__00020;allraw_nonsteering_seed__rjy__2025_09_28_20_02_20__00021,roll_rate;roll_rate,extreme;extreme,0.526441,10.528814,ok,,13,2600,467,0.627631,0.627631,0.627631,0.526441,0.141499,11.157353,0.006787,8.37313,-3.31037,0.26668,-0.26668,38.75,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4192.140084,-0.00729802,45.481569,0.0,medium,design_curve_context,0,none,,,,,nearest_or_exact,53.26,hybrid_review_conflict_or_medium,base_dynamic_score=38.75; roll_rate_support=+3.5; yaw_rate_support=+5; lateral_support=+6.0
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000326175,vehicle_instability_all_raw_rescreen_v0_1,rjy,2025_09_28_20_02_20,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,326.175,326.175,330.545,4.37,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,2,allraw_nonsteering_seed__rjy__2025_09_28_20_02_20__00029;allraw_nonsteering_seed__rjy__2025_09_28_20_02_20__00030,roll_rate;roll_rate,medium;medium,0.120322,2.406432,ok,,16,2601,875,1.91818,-1.91818,1.91818,0.120322,0.088078,1.112804,0.0,124.242,-0.189194,0.448899,0.448899,42.73,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,1,0,1.035239,15.009867,1,weak,straight,primary,0.165,old_v400_context__rjy__2025_09_28_20_02_20__00029,ok,middle_section,section3,5269.57442,0.0,278.823265,0.0,low,design_regular_road,0,none,,,,,nearest_or_exact,54.73,hybrid_review_conflict_or_medium,base_dynamic_score=42.73; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_v400_primary=+5
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000377625,vehicle_instability_all_raw_rescreen_v0_1,rjy,2025_09_28_20_02_20,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,377.625,377.625,377.805,0.18,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__rjy__2025_09_28_20_02_20__00034,roll_rate,weak,0.059034,1.180681,ok,,19,2601,37,2.59407,-2.59407,0.600304,0.118605,0.106973,2.55756,2e-08,123.075,-0.304909,0.359014,0.359014,33.92,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.514857,21.525333,1,weak,straight,primary,0.095,old_v400_context__rjy__2025_09_28_20_02_20__00038,ok,fix_road,fix_road,7004.199113,0.0,280.57265,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,45.68,hybrid_review_conflict_or_medium,base_dynamic_score=33.92; ay_support=+1.2; lateral_support=+0.1; old_v400_nearby=+1.5; old_v400_primary=+5; design_special_segment=+4
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000648240,vehicle_instability_all_raw_rescreen_v0_1,rjy,2025_09_28_20_02_20,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,648.24,648.24,649.505,1.265,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__rjy__2025_09_28_20_02_20__00067,roll_rate,medium,0.094495,1.889903,ok,,29,2601,254,2.19292,2.19292,2.19292,0.094495,0.101013,3.0052,0.0,100.392,-0.050265,0.558331,-0.558331,41.19,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,1.075171,13.497333,1,weak,straight,secondary,0.12,old_v400_context__rjy__2025_09_28_20_02_20__00079,ok,fix_road,fix_road,6546.199113,-0.0,272.144453,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,48.13,hybrid_review_conflict_or_medium,base_dynamic_score=41.19; ay_support=+0.4; lateral_support=+0.6; post_steering_response=+0.5; old_v400_nearby=+1.5; design_special_segment=+4
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000721365,vehicle_instability_all_raw_rescreen_v0_1,rjy,2025_09_28_20_02_20,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,721.365,721.365,723.805,2.44,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,allraw_nonsteering_seed__rjy__2025_09_28_20_02_20__00073,ay,medium,2.76819,2.129377,ok,,32,2303,489,2.76819,2.76819,2.76819,0.078694,0.157269,2.391241,0.00778104,69.447498,-0.262148,0.625177,-0.625177,38.81,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,1,0,0.962555,25.598333,1,weak,curve,secondary,2.355,old_v400_context__rjy__2025_09_28_20_02_20__00086,ok,curve1,curve1,4276.139593,-0.0001696,270.684987,0.0,low,design_curve_context,0,none,,,,,nearest_or_exact,54.08,hybrid_review_conflict_or_medium,base_dynamic_score=38.81; ay_support=+1.5; yaw_rate_support=+5; post_steering_response=+0.7; old_v400_nearby=+3.0; old_v400_primary=+5
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000072595,vehicle_instability_all_raw_rescreen_v0_1,rjy,2025_09_28_20_15_42,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,72.595,72.595,73.665,1.07,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__rjy__2025_09_28_20_15_42__00003,roll_rate,medium,0.099425,1.988508,ok,,3,2601,215,2.03109,2.03109,2.03109,0.099425,0.073089,0.863067,0.0,128.9282,-0.066148,0.472984,-0.472984,38.7,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.832029,14.660667,1,weak,straight,primary,0.035,old_v400_context__rjy__2025_09_28_20_15_42__00006,ok,middle_section,section2,2187.516895,-0.0,2.931515,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,45.36,hybrid_review_conflict_or_medium,base_dynamic_score=38.70; ay_support=+0.1; post_steering_response=+0.1; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000507485,vehicle_instability_all_raw_rescreen_v0_1,rjy,2025_09_28_20_15_42,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,507.485,507.485,534.02,26.535,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,4,2,5,allraw_nonsteering_seed__rjy__2025_09_28_20_15_42__00041;allraw_nonsteering_seed__rjy__2025_09_28_20_15_42__00042;allraw_nonsteering_seed__rjy__2025_09_28_20_15_42__00043;allraw_nonsteering_seed__rjy__2025_09_28_20_15_42__00044;allraw_nonsteering_seed__rjy__2025_09_28_20_15_42__00045,ay;ay;ay;ay;roll_rate,weak;strong;medium;weak;weak,6.1578,4.736769,ok,,24,2601,5308,2.78287,-2.78287,6.1578,0.036198,0.101886,0.503916,0.00585522,106.0114,0.011868,0.136485,0.136485,42.76,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14754.160724,0.0,644.772487,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,48.33,hybrid_review_conflict_or_medium,base_dynamic_score=42.76; ay_support=+1.6; multi_second_dynamic_episode=+4
