instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,vehicle_read_status,vehicle_read_error,event_index_in_session,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,manual_label_match_type,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000470740,vehicle_instability_all_raw_rescreen_v0_1,gzj,2025_09_27_12_17_12,原始车辆数据/gzj/Entity_Recording_2025_09_27_12_17_12_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_17_12_vehicle.csv,d13252a729d8fc94d0d11982947c1b07540e6ec3a83114fcee6b4e5de0483d30,470.74,470.74,470.895,0.155,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__gzj__2025_09_27_12_17_12__00049,roll_rate,weak,0.067315,1.346292,ok,,21,2601,32,1.08546,-1.08546,0.423834,0.433992,0.060487,3.051576,0.0,75.33942,0.139452,0.522028,-0.522028,32.25,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.89871,14.951867,1,weak,straight,primary,0.17,old_v400_context__gzj__2025_09_27_12_17_12__00075,ok,middle_section,section6,13561.536031,-0.0,748.920442,0.0,very_low,design_regular_road,0,none,,,,,nearest_or_exact,42.61,hybrid_reject_low_evidence,base_dynamic_score=32.25; roll_rate_support=+2.9; lateral_support=+0.7; post_steering_response=+0.3; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000581960,vehicle_instability_all_raw_rescreen_v0_1,gzj,2025_09_27_12_17_12,原始车辆数据/gzj/Entity_Recording_2025_09_27_12_17_12_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_17_12_vehicle.csv,d13252a729d8fc94d0d11982947c1b07540e6ec3a83114fcee6b4e5de0483d30,581.96,581.96,582.45,0.49,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__gzj__2025_09_27_12_17_12__00063,roll_rate,weak,0.068376,1.367521,ok,,26,2601,99,1.52395,-1.52395,1.52395,0.068376,0.057787,1.780672,1.522e-05,121.042,-0.149575,0.303688,0.303688,31.9,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.52484,18.384133,1,weak,straight,primary,0.145,old_v400_context__gzj__2025_09_27_12_17_12__00086,ok,differentmu_road,mu1,14477.160724,0.0,774.821017,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,38.4,hybrid_reject_low_evidence,base_dynamic_score=31.90; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000094065,vehicle_instability_all_raw_rescreen_v0_1,gzj,2025_09_27_12_28_14,原始车辆数据/gzj/Entity_Recording_2025_09_27_12_28_14_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_28_14_vehicle.csv,4f0c93c6426234284e4be5038f0b87afc03f9cb28eaf25e6b30d2c098b0f7016,94.065,94.065,94.56,0.495,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__gzj__2025_09_27_12_28_14__00007,roll_rate,weak,0.064307,1.286143,ok,,4,2601,100,1.5434,-1.5434,1.5434,0.064307,0.063755,1.778352,0.0,128.38,-0.162665,0.325853,0.325853,32.12,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.480928,13.846267,1,weak,straight,primary,0.135,old_v400_context__gzj__2025_09_27_12_28_14__00007,ok,middle_section,section2,2218.516895,-0.0,6.916112,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,38.62,hybrid_reject_low_evidence,base_dynamic_score=32.12; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000131625,vehicle_instability_all_raw_rescreen_v0_1,gzj,2025_09_27_12_28_14,原始车辆数据/gzj/Entity_Recording_2025_09_27_12_28_14_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_28_14_vehicle.csv,4f0c93c6426234284e4be5038f0b87afc03f9cb28eaf25e6b30d2c098b0f7016,131.625,131.625,132.685,1.06,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__gzj__2025_09_27_12_28_14__00011,roll_rate,medium,0.114294,2.285881,ok,,8,2601,213,1.55079,1.55079,1.55079,0.114294,0.078586,2.735284,7e-08,114.0412,-0.204553,0.392525,0.392525,36.28,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,1,1,0,1.063059,24.783667,1,weak,straight,primary,0.03,old_v400_context__gzj__2025_09_27_12_28_14__00013,ok,curve1,curve1,3454.141588,-0.0,5.319136,0.0,high,design_curve_context,0,none,,,,,nearest_or_exact,34.56,hybrid_reject_low_evidence,base_dynamic_score=36.28; lateral_support=+0.3; old_v400_nearby=+3.0; old_v400_primary=+5; normal_curve_context_without_enough_instability=-10
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000135540,vehicle_instability_all_raw_rescreen_v0_1,gzj,2025_09_27_12_28_14,原始车辆数据/gzj/Entity_Recording_2025_09_27_12_28_14_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_28_14_vehicle.csv,4f0c93c6426234284e4be5038f0b87afc03f9cb28eaf25e6b30d2c098b0f7016,135.54,135.54,136.715,1.175,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,2,2,allraw_nonsteering_seed__gzj__2025_09_27_12_28_14__00012;allraw_nonsteering_seed__gzj__2025_09_27_12_28_14__00013,roll_rate;roll_rate,weak;weak,0.074578,1.491554,ok,,9,2601,236,1.55079,1.55079,1.25277,0.114294,0.078586,3.161252,7e-08,116.571,-0.002269,0.309098,-0.309098,30.66,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,0.912467,14.951333,1,weak,straight,secondary,0.1,old_v400_context__gzj__2025_09_27_12_28_14__00014,ok,curve1,curve1,3577.141588,-0.0,5.393476,0.0,high,design_curve_context,0,none,,,,,nearest_or_exact,22.95,hybrid_reject_low_evidence,base_dynamic_score=30.66; lateral_support=+0.8; old_v400_nearby=+1.5; normal_curve_context_without_enough_instability=-10
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000252415,vehicle_instability_all_raw_rescreen_v0_1,gzj,2025_09_27_12_28_14,原始车辆数据/gzj/Entity_Recording_2025_09_27_12_28_14_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_28_14_vehicle.csv,4f0c93c6426234284e4be5038f0b87afc03f9cb28eaf25e6b30d2c098b0f7016,252.415,252.415,252.615,0.2,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__gzj__2025_09_27_12_28_14__00027,roll_rate,weak,0.064094,1.281889,ok,,16,2600,41,1.30509,1.30509,1.26233,0.064094,0.081633,1.955514,0.0,66.67378,-0.062483,0.591841,-0.591841,24.24,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.880329,18.034667,1,weak,straight,primary,0.025,old_v400_context__gzj__2025_09_27_12_28_14__00042,ok,fix_road,fix_road,6121.199113,-0.0,281.655239,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,35.33,hybrid_reject_low_evidence,base_dynamic_score=24.24; post_steering_response=+0.6; old_v400_nearby=+1.5; old_v400_primary=+5; design_special_segment=+4
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000294940,vehicle_instability_all_raw_rescreen_v0_1,gzj,2025_09_27_12_28_14,原始车辆数据/gzj/Entity_Recording_2025_09_27_12_28_14_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_28_14_vehicle.csv,4f0c93c6426234284e4be5038f0b87afc03f9cb28eaf25e6b30d2c098b0f7016,294.94,294.94,295.175,0.235,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__gzj__2025_09_27_12_28_14__00028,roll_rate,weak,0.06638,1.327606,ok,,17,2601,48,1.24108,1.24108,0.49542,0.06638,0.064761,2.370394,1e-08,89.22854,-0.284489,0.40928,0.40928,23.42,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,fix_road,fix_road,7041.199113,-0.0,280.011407,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,27.42,hybrid_reject_low_evidence,base_dynamic_score=23.42; design_special_segment=+4
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000596915,vehicle_instability_all_raw_rescreen_v0_1,gzj,2025_09_27_12_28_14,原始车辆数据/gzj/Entity_Recording_2025_09_27_12_28_14_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_28_14_vehicle.csv,4f0c93c6426234284e4be5038f0b87afc03f9cb28eaf25e6b30d2c098b0f7016,596.915,596.915,600.38,3.465,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,3,3,allraw_nonsteering_seed__gzj__2025_09_27_12_28_14__00071;allraw_nonsteering_seed__gzj__2025_09_27_12_28_14__00072;allraw_nonsteering_seed__gzj__2025_09_27_12_28_14__00073,roll_rate;roll_rate;roll_rate,medium;weak;weak,0.079697,1.59395,ok,,31,2601,694,1.70994,1.70994,1.70994,0.079697,0.073457,3.164152,1.73e-06,102.445,-0.094422,0.329868,-0.329868,39.84,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,0.668657,13.846667,1,weak,straight,secondary,1.32,old_v400_context__gzj__2025_09_27_12_28_14__00110,ok,differentmu_road,mu1,14522.160724,0.0,697.179445,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,42.14,hybrid_reject_low_evidence,base_dynamic_score=39.84; lateral_support=+0.8; old_v400_nearby=+1.5
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000179435,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,179.435,179.435,179.62,0.185,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00011,roll_rate,weak,0.053932,1.078637,ok,,7,2601,38,2.0438,2.0438,0.899655,0.095324,0.082105,2.021889,0.0001597,103.899,-0.260054,0.395841,0.395841,29.32,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,0,0,0,0.859801,13.439333,1,weak,straight,secondary,3.53,old_v400_context__hzh__2025_09_26_20_50_27__00018,ok,middle_section,section3,4670.57442,0.0,279.112887,0.0,low,design_regular_road,0,none,,,,,nearest_or_exact,30.91,hybrid_reject_low_evidence,base_dynamic_score=29.32; ay_support=+0.1; old_v400_nearby=+1.5
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000314900,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,314.9,314.9,315.3,0.4,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00024,roll_rate,extreme,0.48617,9.723406,ok,,16,2601,81,0.205956,-0.205956,0.156054,0.48617,0.031754,2.38816,0.0,0.551466,-1.90084,1.1561,-1.1561,13.89,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,fix_road,fix_road,6186.199113,-0.0,285.536734,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,12.07,hybrid_reject_low_evidence,base_dynamic_score=13.89; roll_rate_support=+3.2; post_steering_response=+2.9; design_special_segment=+4; low_speed_weak_dynamic=-12
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000318410,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,318.41,318.41,318.645,0.235,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00025,roll_rate,extreme,0.301183,6.023654,ok,,17,2601,48,0.205956,-0.205956,0.090807,0.48617,0.031754,2.38816,0.0,0.653664,-2.85169,3.030761,3.030761,14.87,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,fix_road,fix_road,6186.199113,-0.0,284.643435,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,15.11,hybrid_reject_low_evidence,base_dynamic_score=14.87; roll_rate_support=+3.2; post_steering_response=+5.0; design_special_segment=+4; low_speed_weak_dynamic=-12
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000464510,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,464.51,464.51,465.15,0.64,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00041,roll_rate,medium,0.081156,1.623118,ok,,27,2601,129,1.676491,1.676491,1.5482,0.081156,0.078209,2.28971,1e-08,102.685,-0.232303,0.460767,0.460767,34.49,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,1,0,0,0.779753,16.639333,1,weak,straight,secondary,0.11,old_v400_context__hzh__2025_09_26_20_50_27__00052,ok,curve2,curve2,9350.880274,0.0,808.567156,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,27.53,hybrid_reject_low_evidence,base_dynamic_score=34.49; post_steering_response=+0.0; old_v400_nearby=+3.0; normal_curve_context_without_enough_instability=-10
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000037005,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_21_03_19,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,37.005,37.005,40.04,3.035,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,1,2,allraw_nonsteering_seed__hzh__2025_09_26_21_03_19__00002;allraw_nonsteering_seed__hzh__2025_09_26_21_03_19__00003,roll_rate;ay,medium;weak,1.82541,1.64277,ok,,2,2601,608,1.82541,1.82541,1.82541,0.082139,0.058572,1.377785,0.0,128.1604,-0.00384,0.449073,-0.449073,40.28,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,middle_section,section1,772.624693,0.0,5.521729,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,40.28,hybrid_reject_low_evidence,base_dynamic_score=40.28
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000251355,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_21_03_19,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,251.355,251.355,252.01,0.655,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_26_21_03_19__00022,roll_rate,weak,0.061019,1.220387,ok,,10,2601,132,1.84704,-1.84704,1.39531,0.069585,0.074891,2.842112,2e-08,112.7132,-0.270351,0.412421,0.412421,35.12,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,1,1,0,0.688658,21.235333,1,weak,straight,secondary,0.13,old_v400_context__hzh__2025_09_26_21_03_19__00029,ok,middle_section,section4,7245.25558,0.0,282.29558,0.0,low,design_regular_road,0,none,,,,,nearest_or_exact,43.53,hybrid_reject_low_evidence,base_dynamic_score=35.12; lateral_support=+0.4; old_v400_nearby=+3.0; old_v400_primary=+5
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000124745,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_21_17_02,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,3f29be6faacf4866df22a866363d9fee1ed6c01b1ec827193044c011637766cd,124.745,124.745,125.93,1.185,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00008,ay,weak,1.71442,1.318785,ok,,5,2601,238,1.71442,-1.71442,1.71442,0.059441,0.072465,2.66108,6e-08,94.5896,-0.094597,0.381878,0.381878,36.07,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,2953.141588,0.0,6.045632,0.0,high,design_curve_context,0,none,,,,,nearest_or_exact,26.26,hybrid_reject_low_evidence,base_dynamic_score=36.07; lateral_support=+0.2; normal_curve_context_without_enough_instability=-10
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000265400,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_21_17_02,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,3f29be6faacf4866df22a866363d9fee1ed6c01b1ec827193044c011637766cd,265.4,265.4,267.07,1.67,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00018,roll_rate,weak,0.063601,1.272013,ok,,11,2600,335,1.6368,-1.6368,1.6368,0.063601,0.072055,1.771004,0.0,102.2515,-0.291295,0.535118,0.535118,37.78,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,fix_road,fix_road,6393.199113,-0.0,280.550062,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,42.13,hybrid_reject_low_evidence,base_dynamic_score=37.78; post_steering_response=+0.4; design_special_segment=+4
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000485325,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_21_17_02,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,3f29be6faacf4866df22a866363d9fee1ed6c01b1ec827193044c011637766cd,485.325,485.325,486.205,0.88,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00037,ay,medium,2.04079,1.569838,ok,,23,2601,177,2.04079,2.04079,2.04079,0.07764,0.077414,2.85204,0.0,111.062,-0.330914,0.333008,0.333008,37.4,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,0,0,0,1.058927,13.846667,1,weak,straight,secondary,3.715,old_v400_context__hzh__2025_09_26_21_17_02__00038,ok,middle_section,section6,13168.536031,0.0,778.182212,0.0,very_low,design_regular_road,0,none,,,,,nearest_or_exact,39.4,hybrid_reject_low_evidence,base_dynamic_score=37.40; ay_support=+0.1; lateral_support=+0.4; old_v400_nearby=+1.5
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000493830,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_21_17_02,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,3f29be6faacf4866df22a866363d9fee1ed6c01b1ec827193044c011637766cd,493.83,493.83,494.485,0.655,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00038,ay,weak,1.88201,1.4477,ok,,24,2601,132,2.4232,2.4232,1.88201,0.156442,0.109559,2.86168,0.0,100.640001,-0.113097,0.372278,0.372278,31.92,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,0.377649,13.4972,1,weak,straight,secondary,0.255,old_v400_context__hzh__2025_09_26_21_17_02__00039,ok,middle_section,section6,13427.536031,0.0,762.152231,0.0,very_low,design_regular_road,0,none,,,,,nearest_or_exact,34.7,hybrid_reject_low_evidence,base_dynamic_score=31.92; ay_support=+0.8; lateral_support=+0.4; old_v400_nearby=+1.5
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000511705,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_21_17_02,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,3f29be6faacf4866df22a866363d9fee1ed6c01b1ec827193044c011637766cd,511.705,511.705,512.345,0.64,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00040,ay,weak,1.65445,1.272654,ok,,26,2600,129,1.65445,1.65445,1.65445,0.069504,0.072004,2.552691,1.7e-07,92.2187,-0.281522,0.371057,0.371057,23.78,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.812245,13.497333,1,weak,straight,primary,0.53,old_v400_context__hzh__2025_09_26_21_17_02__00040,ok,differentmu_road,mu1,13882.160724,-0.0,720.147979,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,30.34,hybrid_reject_low_evidence,base_dynamic_score=23.78; lateral_support=+0.1; old_v400_nearby=+1.5; old_v400_primary=+5
