sample_id,event_uid,subject,session_stamp,window_config_id,split,split_strategy,track_id,gt_peak_abs,is_large_response,is_difficult_peak_top20,sample_rmse__keypoint_residual_vehicle_transformer_no_subject,sample_rmse__rbf_kernel_ridge_context_no_subject,wrong_side__keypoint_residual_vehicle_transformer_no_subject,wrong_side__rbf_kernel_ridge_context_no_subject,large_response_recalled__keypoint_residual_vehicle_transformer_no_subject,large_response_recalled__rbf_kernel_ridge_context_no_subject,severe_amp_under__keypoint_residual_vehicle_transformer_no_subject,severe_amp_under__rbf_kernel_ridge_context_no_subject,peak_amp_abs_error__keypoint_residual_vehicle_transformer_no_subject,peak_amp_abs_error__rbf_kernel_ridge_context_no_subject,peak_time_abs_error_s__keypoint_residual_vehicle_transformer_no_subject,peak_time_abs_error_s__rbf_kernel_ridge_context_no_subject,onset_delay_abs_error_s__keypoint_residual_vehicle_transformer_no_subject,onset_delay_abs_error_s__rbf_kernel_ridge_context_no_subject,tail_abs_error__keypoint_residual_vehicle_transformer_no_subject,tail_abs_error__rbf_kernel_ridge_context_no_subject,tail_drift_risk__keypoint_residual_vehicle_transformer_no_subject,tail_drift_risk__rbf_kernel_ridge_context_no_subject,zero_crossing_mismatch__keypoint_residual_vehicle_transformer_no_subject,zero_crossing_mismatch__rbf_kernel_ridge_context_no_subject,reversal_count_exact__keypoint_residual_vehicle_transformer_no_subject,reversal_count_exact__rbf_kernel_ridge_context_no_subject,pred_peak_abs__keypoint_residual_vehicle_transformer_no_subject,pred_peak_abs__rbf_kernel_ridge_context_no_subject,pred_reversal_count__keypoint_residual_vehicle_transformer_no_subject,pred_reversal_count__rbf_kernel_ridge_context_no_subject,pred_multi_segment__keypoint_residual_vehicle_transformer_no_subject,pred_multi_segment__rbf_kernel_ridge_context_no_subject,anchor_time_rel_s,curvature_anchor,input_valid_ratio,event_type,event_level,road_type_anchor,old_v400_road_type_mode,old_v400_phase_mode,road_design_module_name,road_design_instance_name,road_design_risk_class,road_design_mapping_reliability,keypoint_better_rmse,rmse_delta_keypoint_minus_rbf,pred_peak_abs__delta_keypoint_minus_rbf,pred_reversal_count__delta_keypoint_minus_rbf,pred_multi_segment__delta_keypoint_minus_rbf,selector_prob_keypoint,selector_threshold,selected_model,selected_keypoint,oracle_keypoint,selection_outcome,sample_rmse_rbf,sample_rmse_keypoint,sample_rmse_selected,sample_rmse_oracle,selector_regret_vs_oracle,selector_delta_vs_rbf,keypoint_delta_vs_rbf,selector_helped_rbf,selector_hurt_rbf,wrong_side__selected,wrong_side__delta_selected_minus_rbf,large_response_recalled__selected,large_response_recalled__delta_selected_minus_rbf,severe_amp_under__selected,severe_amp_under__delta_selected_minus_rbf,tail_drift_risk__selected,tail_drift_risk__delta_selected_minus_rbf,zero_crossing_mismatch__selected,zero_crossing_mismatch__delta_selected_minus_rbf,reversal_count_exact__selected,reversal_count_exact__delta_selected_minus_rbf
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,session_level_split,B_response3s_strict_core,0.2061300277709961,0,0,0.8666206002235413,0.1493924260139465,1.0,1.0,0.0,0.0,0.0,1.0,1.9194490909576416,0.2061300001157455,0.4449999332427978,0.6800000667572021,1.350000023841858,2.4800000190734863,0.0887514799833297,0.1884914693111361,0.0,1.0,1.0,0.0,1.0,0.0,2.1255791187286377,2.7655250534053263e-08,1.0,0.0,0.0,0.0,166.41,-0.00729802,1.0,instability_ay_roll,weak,curve,curve,primary,curve1,curve1,design_curve_context,low,0,0.7172281742095947,2.125579091073387,1.0,0.0,0.0011665072821103,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.1493924260139465,0.8666206002235413,0.1493924260139465,0.1493924260139465,0.0,0.0,0.7172281742095947,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,session_level_split,B_response3s_strict_core,0.8325225114822388,0,0,0.6114497184753418,0.678246021270752,0.0,0.0,0.0,0.0,0.0,0.0,0.0653339028358459,0.0010440349578857,0.6249999403953552,1.1049999594688416,0.25,0.5550000071525574,0.0513133108615875,0.2765510529279709,0.0,0.0,1.0,0.0,0.0,0.0,0.8978564143180847,0.831478476524353,1.0,190.0,0.0,1.0,242.01,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,1,-0.0667963027954101,0.0663779377937316,-189.0,-1.0,0.769717978652308,0.55,keypoint_residual_vehicle_transformer_no_subject,1,1,TP_select_keypoint_correct,0.678246021270752,0.6114497184753418,0.6114497184753418,0.6114497184753418,0.0,-0.06679630279541016,-0.06679630279541016,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,session_level_split,B_response3s_strict_core,1.652127027511597,1,0,0.9106487035751344,0.7106443047523499,0.0,0.0,1.0,1.0,0.0,0.0,0.2730509042739868,0.5090410709381104,0.1900000572204589,0.3350000381469726,0.7400000244379044,0.0150000005960464,0.0304154641926288,0.0905480086803436,0.0,0.0,0.0,0.0,0.0,0.0,1.37907612323761,1.1430859565734863,1.0,63.0,0.0,1.0,361.28,-0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section5,design_regular_road,very_low,0,0.2000043988227845,0.2359901666641237,-62.0,-1.0,0.155000309043129,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.7106443047523499,0.9106487035751344,0.7106443047523499,0.7106443047523499,0.0,0.0,0.20000439882278453,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,session_level_split,B_response3s_strict_core,1.1838561296463013,0,0,0.3056279122829437,0.6372591257095337,0.0,0.0,0.0,0.0,0.0,0.0,0.0245136022567749,0.3902877569198608,0.5,1.0850000381469729,0.1399999856948852,0.125,0.423025369644165,0.4808837920427322,0.0,0.0,0.0,0.0,0.0,0.0,1.1593425273895264,0.7935683727264404,1.0,137.0,0.0,1.0,449.82,0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section6,design_regular_road,very_low,1,-0.3316312134265899,0.3657741546630859,-136.0,-1.0,0.3585646220529381,0.55,rbf_kernel_ridge_context_no_subject,0,1,FN_missed_keypoint_gain,0.6372591257095337,0.3056279122829437,0.6372591257095337,0.3056279122829437,0.33163121342658997,0.0,-0.33163121342658997,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230,zxy,2025_09_28_16_01_55,pre3_label3_response_coverage,val,session_level_split,B_response3s_strict_core,0.0715599060058593,0,0,0.4916154742240906,0.2593437135219574,1.0,1.0,0.0,0.0,0.0,0.0,1.3104358911514282,0.5698181390762329,0.7700001001358032,0.5000001192092896,1.765000119805336,0.1549999937415123,0.0011436939239501,0.0285147987306118,0.0,0.0,1.0,1.0,1.0,0.0,1.3819957971572876,0.6413780450820923,1.0,2.0,0.0,1.0,349.23,-0.00729802,1.0,instability_ay_roll,extreme_active,curve,curve,secondary,curve1,curve1,design_curve_context,very_low,0,0.2322717607021331,0.7406177520751953,-1.0,-1.0,0.0057043744752145,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.2593437135219574,0.4916154742240906,0.2593437135219574,0.2593437135219574,0.0,0.0,0.23227176070213318,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385,zxy,2025_09_28_16_01_55,pre3_label3_response_coverage,val,session_level_split,B_response3s_strict_core,0.935322105884552,0,0,0.6781316995620728,1.062114715576172,0.0,0.0,0.0,0.0,0.0,0.0,0.1620616316795349,0.4402652382850647,0.755000114440918,1.1150000095367432,0.7149999737739563,0.0050000101327896,0.0685819238424301,0.0386095941066741,0.0,0.0,1.0,0.0,0.0,0.0,0.7732604742050171,1.3755873441696167,1.0,212.0,0.0,1.0,377.385,-0.00729802,1.0,instability_ay_roll,extreme_active,curve,curve,secondary,curve1,curve1,design_curve_context,very_low,1,-0.3839830160140993,-0.6023268699645996,-211.0,-1.0,0.0578926278563941,0.55,rbf_kernel_ridge_context_no_subject,0,1,FN_missed_keypoint_gain,1.062114715576172,0.6781316995620728,1.062114715576172,0.6781316995620728,0.38398301601409934,0.0,-0.38398301601409934,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580,byx,2025_09_28_17_46_00,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.4929579496383667,0,0,0.401835024356842,0.4272091090679168,0.0,0.0,0.0,0.0,0.0,1.0,0.4413157701492309,0.8355430364608765,0.1000000238418579,0.2799999713897705,0.8750000074505806,0.0700000002980232,0.296778991818428,0.2808642499148845,0.0,0.0,0.0,0.0,0.0,0.0,1.0516421794891355,0.6574149131774902,1.0,183.0,0.0,1.0,95.58,0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,1,-0.0253740847110748,0.3942272663116453,-182.0,-1.0,0.2243215686064555,0.55,rbf_kernel_ridge_context_no_subject,0,1,FN_missed_keypoint_gain,0.4272091090679168,0.401835024356842,0.4272091090679168,0.401835024356842,0.02537408471107483,0.0,-0.02537408471107483,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000215315__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000215315,byx,2025_09_28_17_46_00,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.1232937574386597,0,0,0.2174941450357437,0.2432198077440261,0.0,0.0,0.0,0.0,0.0,0.0,0.0791414976119995,0.3064603805541992,0.0699999332427978,0.2649999856948852,0.5300000309944153,0.20499999076128,0.1629786156117916,0.1189790787175297,0.0,0.0,1.0,0.0,0.0,0.0,1.2024352550506592,1.4297541379928589,1.0,130.0,0.0,1.0,215.315,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,1,-0.0257256627082823,-0.2273188829421997,-129.0,-1.0,0.6834633365479383,0.55,keypoint_residual_vehicle_transformer_no_subject,1,1,TP_select_keypoint_correct,0.2432198077440261,0.2174941450357437,0.2174941450357437,0.2174941450357437,0.0,-0.025725662708282387,-0.025725662708282387,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__gf__2025_09_26_10_30_12__000223260__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000223260,gf,2025_09_26_10_30_12,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.5163418054580688,0,0,0.5045560002326965,0.4370953738689422,0.0,0.0,0.0,0.0,0.0,0.0,0.3745222091674804,0.4851374626159668,0.1349999904632568,0.4650000333786011,0.819999985396862,0.0599999949336051,0.173672454431653,0.2603420913219452,0.0,0.0,0.0,0.0,0.0,0.0,1.1418195962905884,1.031204342842102,1.0,85.0,0.0,1.0,223.26,0.0,1.0,instability_ay_roll,strong_active,straight,straight,primary,fix_road,fix_road,design_special_event_segment,low,0,0.0674606263637543,0.1106152534484863,-84.0,-1.0,0.5207818116326346,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.4370953738689422,0.5045560002326965,0.4370953738689422,0.4370953738689422,0.0,0.0,0.06746062636375433,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__gf__2025_09_26_10_30_12__000425785__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000425785,gf,2025_09_26_10_30_12,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,2.145881175994873,1,1,0.8386187553405762,0.9934884309768676,0.0,0.0,1.0,0.0,0.0,1.0,0.9131383895874025,1.5916481614112854,0.5049999952316284,0.4049999713897705,0.7599999606609344,1.1099999845027924,0.0641012191772461,0.0515425652265548,0.0,0.0,1.0,0.0,0.0,0.0,1.2327427864074707,0.5542330145835876,1.0,177.0,0.0,1.0,425.785,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section6,design_regular_road,very_low,1,-0.1548696756362914,0.6785097718238831,-176.0,-1.0,0.7390108425211023,0.55,keypoint_residual_vehicle_transformer_no_subject,1,1,TP_select_keypoint_correct,0.9934884309768676,0.8386187553405762,0.8386187553405762,0.8386187553405762,0.0,-0.1548696756362914,-0.1548696756362914,1,0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__gf__2025_09_26_10_52_57__000300870__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000300870,gf,2025_09_26_10_52_57,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,0.559203028678894,0,0,0.595128059387207,0.151004672050476,0.0,1.0,0.0,0.0,0.0,0.0,0.420408546924591,0.17950239777565,0.6299999952316284,1.034999966621399,0.2649999856948852,0.3199999928474426,0.198306837119162,0.1401531957089901,0.0,0.0,1.0,0.0,0.0,0.0,0.9796115756034852,0.379700630903244,1.0,212.0,0.0,1.0,300.87,0.0,1.0,instability_ay_roll,weak,straight,straight,secondary,middle_section,section4,design_regular_road,low,0,0.444123387336731,0.5999109447002412,-211.0,-1.0,0.7219709622856909,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.151004672050476,0.595128059387207,0.595128059387207,0.151004672050476,0.44412338733673107,0.44412338733673107,0.44412338733673107,0,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__gf__2025_09_26_10_52_57__000471505__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000471505,gf,2025_09_26_10_52_57,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.254542589187622,0,0,0.2548958957195282,0.3514051735401153,0.0,0.0,0.0,0.0,0.0,0.0,0.1001574993133544,0.0129021406173706,0.2799999713897705,0.5249999761581421,0.1600000262260437,0.1349999904632568,0.1371708465740084,0.1648589223623275,0.0,0.0,0.0,0.0,0.0,0.0,1.3547000885009766,1.2416404485702517,1.0,167.0,0.0,1.0,471.505,0.0,1.0,instability_ay_roll,medium_active,straight,straight,primary,middle_section,section6,design_regular_road,very_low,1,-0.0965092778205871,0.1130596399307248,-166.0,-1.0,0.4360765627070384,0.55,rbf_kernel_ridge_context_no_subject,0,1,FN_missed_keypoint_gain,0.3514051735401153,0.2548958957195282,0.3514051735401153,0.2548958957195282,0.0965092778205871,0.0,-0.0965092778205871,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000053185__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000053185,gzj,2025_09_27_12_17_12,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,2.043076992034912,1,1,0.6648286581039429,0.5194991827011108,0.0,0.0,1.0,1.0,0.0,0.0,0.547865629196167,0.5476994514465332,0.0949999094009399,0.1150000095367431,0.6599999815225601,0.0450000017881393,0.1812723644543439,0.2298114113509655,0.0,0.0,1.0,0.0,0.0,0.0,1.4952113628387451,1.495377540588379,1.0,37.0,0.0,1.0,53.185,0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section1,design_regular_road,high,0,0.145329475402832,-0.0001661777496337,-36.0,-1.0,0.0598329094235758,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.5194991827011108,0.6648286581039429,0.5194991827011108,0.5194991827011108,0.0,0.0,0.14532947540283203,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000081700__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000081700,gzj,2025_09_27_12_17_12,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.3226046562194824,0,0,0.4863907992839813,0.6396094560623169,0.0,0.0,0.0,0.0,0.0,0.0,0.2848126888275146,0.1924540996551513,0.2000000476837158,0.6200000047683716,0.7599999904632568,0.3050000071525574,0.2266677282750606,0.2578946137800812,0.0,0.0,1.0,0.0,0.0,0.0,1.0377919673919678,1.130150556564331,1.0,200.0,0.0,1.0,81.7,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,primary,middle_section,section2,design_regular_road,high,1,-0.1532186567783355,-0.0923585891723632,-199.0,-1.0,0.5800467909899879,0.55,keypoint_residual_vehicle_transformer_no_subject,1,1,TP_select_keypoint_correct,0.6396094560623169,0.4863907992839813,0.4863907992839813,0.4863907992839813,0.0,-0.15321865677833557,-0.15321865677833557,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000175240__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000175240,gzj,2025_09_27_12_17_12,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,0.7986618280410767,0,0,0.3883647918701172,0.2888490557670593,0.0,0.0,0.0,0.0,0.0,0.0,0.7012456655502319,0.5351697206497192,0.3650000095367431,0.3799999952316284,0.6800000220537186,0.0300000011920928,0.0611336305737495,0.0270675718784332,0.0,0.0,1.0,0.0,0.0,0.0,1.4999074935913086,1.333831548690796,1.0,148.0,0.0,1.0,175.24,6.373e-05,1.0,instability_ay_roll,strong_active,straight,straight,secondary,curve1,curve1,design_curve_context,low,0,0.0995157361030578,0.1660759449005127,-147.0,-1.0,0.7453261043648596,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.2888490557670593,0.3883647918701172,0.3883647918701172,0.2888490557670593,0.09951573610305786,0.09951573610305786,0.09951573610305786,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000186555__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000186555,gzj,2025_09_27_12_17_12,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.19834303855896,0,0,0.4637450575828552,0.3693457245826721,0.0,0.0,0.0,0.0,0.0,0.0,0.2579314112663269,0.3382673859596252,0.699999988079071,0.4649999737739563,0.3649999797344208,0.1699999868869781,0.2640446629375219,0.321541940793395,0.0,0.0,0.0,0.0,0.0,0.0,0.9404116272926332,0.8600756525993347,1.0,191.0,0.0,1.0,186.555,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section3,design_regular_road,low,0,0.0943993330001831,0.0803359746932984,-190.0,-1.0,0.7832267389858099,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.3693457245826721,0.4637450575828552,0.4637450575828552,0.3693457245826721,0.0943993330001831,0.0943993330001831,0.0943993330001831,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000273440__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000273440,gzj,2025_09_27_12_17_12,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.2020080089569092,0,0,0.5331162214279175,0.4786141812801361,0.0,0.0,0.0,0.0,0.0,0.0,0.0382380485534668,0.3318999409675598,0.7050000429153442,0.8950001001358032,0.6500000357627869,0.020000010728836,0.1687876340001821,0.1716369483619928,0.0,0.0,1.0,0.0,0.0,0.0,1.240246057510376,0.8701080679893494,1.0,138.0,0.0,1.0,273.44,0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section4,design_regular_road,low,0,0.0545020401477813,0.3701379895210266,-137.0,-1.0,0.7649357092959947,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.4786141812801361,0.5331162214279175,0.5331162214279175,0.4786141812801361,0.05450204014778137,0.05450204014778137,0.05450204014778137,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000362460__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000362460,gzj,2025_09_27_12_17_12,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.0026919841766355,0,0,0.3724461495876312,0.510627806186676,0.0,0.0,0.0,0.0,0.0,0.0,0.1360280513763427,0.2490013837814331,0.4499999284744262,0.2299998998641967,0.4649999737739563,0.5049999952316284,0.018130037933588,0.005322940647602,0.0,0.0,1.0,0.0,0.0,0.0,1.1387200355529783,1.2516933679580688,1.0,68.0,0.0,1.0,362.46,-0.00018372,1.0,instability_ay_roll,strong_active,straight,straight,secondary,curve2,curve2,design_curve_context,very_low,1,-0.1381816565990448,-0.1129733324050905,-67.0,-1.0,0.218115932436025,0.55,rbf_kernel_ridge_context_no_subject,0,1,FN_missed_keypoint_gain,0.510627806186676,0.3724461495876312,0.510627806186676,0.3724461495876312,0.1381816565990448,0.0,-0.1381816565990448,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000392590__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000392590,gzj,2025_09_27_12_17_12,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,2.594604015350342,1,1,1.0947296619415283,1.0713049173355105,0.0,0.0,0.0,0.0,1.0,1.0,1.491088628768921,1.5137481689453125,0.1150000095367431,0.1499999761581421,0.9350000619888306,0.8450000286102295,0.7070476934313774,0.7766449600458145,0.0,0.0,1.0,0.0,0.0,0.0,1.103515386581421,1.0808558464050293,1.0,114.0,0.0,1.0,392.59,0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section5,design_regular_road,very_low,0,0.0234247446060178,0.0226595401763916,-113.0,-1.0,0.243760622805109,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,1.0713049173355105,1.0947296619415283,1.0713049173355105,1.0713049173355105,0.0,0.0,0.023424744606017844,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000518180__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000518180,gzj,2025_09_27_12_17_12,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,0.518537700176239,0,0,0.3630664050579071,0.5139289498329163,1.0,1.0,0.0,0.0,0.0,0.0,0.1718957424163818,0.0769501328468322,0.5800000429153442,0.3350000381469726,0.9700000137090684,0.0549999922513961,0.033184140920639,0.0501066334545612,0.0,0.0,1.0,0.0,0.0,0.0,0.3466419577598572,0.5954878330230713,0.0,116.0,0.0,1.0,518.18,-0.0,1.0,instability_ay_roll,medium_active,curve,curve,secondary,differentmu_road,mu1,design_high_risk_surface,very_low,1,-0.1508625447750091,-0.2488458752632141,-116.0,-1.0,0.2329240906926852,0.55,rbf_kernel_ridge_context_no_subject,0,1,FN_missed_keypoint_gain,0.5139289498329163,0.3630664050579071,0.5139289498329163,0.3630664050579071,0.15086254477500916,0.0,-0.15086254477500916,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000585940__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000585940,gzj,2025_09_27_12_17_12,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,0.2288129925727844,0,0,0.4591287672519684,0.2965598702430725,0.0,0.0,0.0,0.0,0.0,0.0,0.9656147360801696,0.4986426830291748,0.690000057220459,0.440000057220459,0.0799999833106994,0.5849999934434891,0.235365629196167,0.2777132242918014,1.0,1.0,0.0,0.0,0.0,0.0,1.194427728652954,0.7274556756019592,1.0,108.0,0.0,1.0,585.94,0.0,1.0,instability_ay_roll,instability_strong,design_high_risk_surface,none,none,differentmu_road,mu1,design_high_risk_surface,very_low,0,0.1625688970088958,0.4669720530509949,-107.0,-1.0,0.1672369188037776,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.2965598702430725,0.4591287672519684,0.2965598702430725,0.2965598702430725,0.0,0.0,0.16256889700889587,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000034605__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000034605,hzh,2025_09_26_20_50_27,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,0.5717697739601135,0,0,0.1759395897388458,0.3666880428791046,0.0,0.0,0.0,0.0,0.0,0.0,0.2736713290214538,0.2459719181060791,0.0950000286102294,0.2699999809265136,0.8199999928474426,0.0200000032782554,0.14433722384274,0.2100591324269771,0.0,0.0,1.0,0.0,0.0,0.0,0.8454411029815674,0.8177416920661926,1.0,164.0,0.0,1.0,34.605,-0.0,1.0,instability_ay_roll,weak,straight,straight,primary,middle_section,section1,design_regular_road,high,1,-0.1907484531402588,0.0276994109153747,-163.0,-1.0,0.0554016465780407,0.55,rbf_kernel_ridge_context_no_subject,0,1,FN_missed_keypoint_gain,0.3666880428791046,0.1759395897388458,0.3666880428791046,0.1759395897388458,0.19074845314025882,0.0,-0.19074845314025882,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
