sample_id,event_uid,subject,session_stamp,window_config_id,split_strategy,split,model_name,sample_rmse,gt_peak_abs,pred_peak_abs,peak_amp_abs_error,peak_amp_ratio_pred_over_gt,peak_direction_match,wrong_side,peak_time_abs_error_s,onset_delay_abs_error_s,tail_abs_error,tail_drift_risk,zero_crossing_mismatch,gt_reversal_count,pred_reversal_count,reversal_count_exact,gt_multi_segment,pred_multi_segment,is_large_response,large_response_recalled,severe_amp_under,is_difficult_peak_top20,track_id
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335,byx,2025_09_28_17_35_43,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.025710511952638626,0.040490150451660156,0.0,0.040490150451660156,0.0,0,1,1.065000057220459,2.2049999833106995,0.012040138244628906,0,1,1,0,0,0,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020,byx,2025_09_28_17_35_43,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.48669734597206116,0.9894275069236755,0.0,0.9894275069236755,0.0,0,1,0.9449999928474426,2.7950000017881393,0.2804744243621826,0,1,4,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825,byx,2025_09_28_17_35_43,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.1585075855255127,0.241902694106102,0.0,0.241902694106102,0.0,0,1,1.565000057220459,2.9400000013411045,0.11990415304899216,0,1,2,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000065145__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000065145,cwh,2025_09_26_19_27_21,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.7981879115104675,1.5481109619140625,0.0,1.5481109619140625,0.0,0,1,1.5149999856948853,2.7999999970197678,0.4331899881362915,0,1,6,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000225295__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000225295,cwh,2025_09_26_19_35_47,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.42860329151153564,0.6775369644165039,0.0,0.6775369644165039,0.0,1,0,1.5149999856948853,2.689999997615814,0.17348499596118927,0,1,6,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000453095__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000453095,cwh,2025_09_26_19_35_47,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.04108737036585808,0.06876599788665771,0.0,0.06876599788665771,0.0,1,0,1.149999976158142,2.8900000005960464,0.04904399812221527,1,1,2,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000527630__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000527630,cwh,2025_09_26_19_35_47,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.05185200646519661,0.110131174325943,0.0,0.110131174325943,0.0,0,1,0.4050000011920929,2.935000002384186,0.07522419095039368,1,1,2,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000089205__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000089205,cwh,2025_09_26_19_45_40,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.4466564655303955,0.6611310243606567,0.0,0.6611310243606567,0.0,1,0,1.9199999570846558,2.4649999737739563,0.130027174949646,0,1,1,0,0,0,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000165100__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000165100,cwh,2025_09_26_19_45_40,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.44875484704971313,0.6585130095481873,0.0,0.6585130095481873,0.0,1,0,2.140000104904175,2.9149999991059303,0.15358835458755493,0,1,2,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000214250__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000214250,cwh,2025_09_26_19_45_40,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.9086694121360779,1.488070011138916,0.0,1.488070011138916,0.0,0,1,1.7050000429153442,2.7549999952316284,0.23282694816589355,0,1,4,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000341005__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000341005,cwh,2025_09_26_19_45_40,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.7562265992164612,1.5233267545700073,0.0,1.5233267545700073,0.0,0,1,1.4299999475479126,2.769999995827675,0.14067354798316956,0,1,4,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045,cwh,2025_09_26_20_06_19,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.7772046327590942,1.6385160684585571,0.0,1.6385160684585571,0.0,1,0,1.309999942779541,2.1100000143051147,0.38187798857688904,0,1,4,0,0,1,0,1,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000315730__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000315730,cwh,2025_09_26_20_06_19,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.6430658102035522,1.178966999053955,0.0,1.178966999053955,0.0,0,1,1.090000033378601,2.844999998807907,0.09634249657392502,0,1,3,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390,cwh,2025_09_26_20_06_19,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.09120198339223862,0.19268402457237244,0.0,0.19268402457237244,0.0,0,1,0.9750000238418579,2.810000002384186,0.02513200044631958,0,0,2,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845,gf,2025_09_26_10_18_49,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,1.2356243133544922,1.8683719635009766,0.0,1.8683719635009766,0.0,1,0,2.2300000190734863,2.8599999994039536,0.2296850085258484,0,1,4,0,0,1,0,1,0,1,1,B_response3s_strict_core
vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375,gf,2025_09_26_10_18_49,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.21438094973564148,0.43615812063217163,0.0,0.43615812063217163,0.0,1,0,1.2549999952316284,2.5699999928474426,0.16528302431106567,0,1,7,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655,gf,2025_09_26_10_40_59,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,1.2931878566741943,2.2230300903320312,0.0,2.2230300903320312,0.0,0,1,1.6050000190734863,2.0049999952316284,0.3141602575778961,0,1,2,0,0,1,0,1,0,1,1,B_response3s_strict_core
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065,gf,2025_09_26_10_40_59,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,1.2251439094543457,2.1785199642181396,0.0,2.1785199642181396,0.0,1,0,1.7000000476837158,2.8250000029802322,0.42219600081443787,0,1,5,0,0,1,0,1,0,1,1,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015,gzj,2025_09_27_11_41_47,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.747570812702179,1.095018982887268,0.0,1.095018982887268,0.0,0,1,1.434999942779541,2.9299999997019768,0.3145102262496948,0,1,4,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485,gzj,2025_09_27_11_41_47,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.5455854535102844,1.0971187353134155,0.0,1.0971187353134155,0.0,0,1,1.5950000286102295,1.965000033378601,0.11746014654636383,0,1,5,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000260065__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000260065,gzj,2025_09_27_11_41_47,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.47556233406066895,0.8555600047111511,0.0,0.8555600047111511,0.0,0,1,2.365000009536743,2.0049999952316284,0.19477829337120056,0,1,2,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000413415__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000413415,gzj,2025_09_27_11_41_47,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,1.6030306816101074,2.721312999725342,0.0,2.721312999725342,0.0,0,1,1.375,2.8250000029802322,0.09442299604415894,0,1,6,0,0,1,0,1,0,1,1,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000431340__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000431340,gzj,2025_09_27_11_41_47,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.23196300864219666,0.2635442018508911,0.0,0.2635442018508911,0.0,1,0,0.6000000238418579,2.6200000047683716,0.13124901056289673,0,1,1,0,0,0,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000229945__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000229945,gzj,2025_09_27_11_53_25,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.5217746496200562,0.8979719877243042,0.0,0.8979719877243042,0.0,0,1,2.615000009536743,2.4850000143051147,0.17226451635360718,0,1,4,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000283210__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000283210,gzj,2025_09_27_11_53_25,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.16398769617080688,0.34330591559410095,0.0,0.34330591559410095,0.0,1,0,0.4099999964237213,2.9450000002980232,0.08709210902452469,0,1,4,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000308920__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000308920,gzj,2025_09_27_11_53_25,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.16362164914608002,0.4164358973503113,0.0,0.4164358973503113,0.0,0,1,1.2200000286102295,2.9299999997019768,0.1352631002664566,0,1,4,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000575025__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000575025,gzj,2025_09_27_11_53_25,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.2175292819738388,0.3851950168609619,0.0,0.3851950168609619,0.0,0,1,0.20000000298023224,2.980000000447035,0.07347899675369263,0,1,9,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000095835__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000095835,gzj,2025_09_27_12_04_23,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,1.1674877405166626,1.7285699844360352,0.0,1.7285699844360352,0.0,0,1,1.5099999904632568,2.899999998509884,0.4670499861240387,0,1,2,0,0,1,0,1,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000143790__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000143790,gzj,2025_09_27_12_04_23,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,1.0440374612808228,1.8774499893188477,0.0,1.8774499893188477,0.0,0,1,1.940000057220459,2.509999990463257,0.35971200466156006,0,1,5,0,0,1,0,1,0,1,1,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000173350__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000173350,gzj,2025_09_27_12_04_23,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.625438928604126,1.3058549165725708,0.0,1.3058549165725708,0.0,1,0,1.190000057220459,2.334999978542328,0.06562390923500061,0,0,6,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000215140__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000215140,gzj,2025_09_27_12_04_23,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.5133848190307617,0.7712610363960266,0.0,0.7712610363960266,0.0,0,1,1.690000057220459,2.5049999952316284,0.042411498725414276,0,1,6,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000297385__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000297385,gzj,2025_09_27_12_04_23,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.3584666848182678,0.6428040266036987,0.0,0.6428040266036987,0.0,1,0,2.134999990463257,1.7649999856948853,0.034382984042167664,0,0,3,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000104490__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000104490,gzj,2025_09_27_12_28_14,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,1.069492220878601,1.5514259338378906,0.0,1.5514259338378906,0.0,1,0,1.565000057220459,2.834999993443489,0.13072502613067627,0,1,5,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000184075__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000184075,gzj,2025_09_27_12_28_14,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.36083945631980896,0.8056439161300659,0.0,0.8056439161300659,0.0,0,1,0.9449999928474426,2.5850000083446503,0.03490648791193962,0,1,7,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000198480__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000198480,gzj,2025_09_27_12_28_14,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.6515164375305176,1.4226219654083252,0.0,1.4226219654083252,0.0,0,1,2.5399999618530273,2.2699999809265137,0.2003641277551651,0,1,4,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000308055__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000308055,gzj,2025_09_27_12_28_14,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.7986764311790466,1.182286024093628,0.0,1.182286024093628,0.0,0,1,1.5149999856948853,2.864999994635582,0.10576649755239487,0,1,6,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000331425__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000331425,gzj,2025_09_27_12_28_14,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.507881224155426,0.7747515439987183,0.0,0.7747515439987183,0.0,1,0,2.4149999618530273,2.949999999254942,0.17540520429611206,0,1,3,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000362825__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000362825,gzj,2025_09_27_12_28_14,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.50528883934021,0.9089670181274414,0.0,0.9089670181274414,0.0,1,0,1.25,2.8900000005960464,0.2267179936170578,0,1,3,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000110230__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000110230,hzh,2025_09_26_21_17_02,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.880882203578949,1.3772419691085815,0.0,1.3772419691085815,0.0,0,1,2.180000066757202,2.1100000143051147,0.181688591837883,0,1,2,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495,hzh,2025_09_26_21_17_02,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,1.0135165452957153,1.5268155336380005,0.0,1.5268155336380005,0.0,0,1,2.119999885559082,2.185000002384186,0.3492404520511627,0,1,2,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775,hzh,2025_09_27_19_22_27,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.9299024343490601,1.7856509685516357,0.0,1.7856509685516357,0.0,1,0,2.255000114440918,1.8049999475479126,0.10280001163482666,0,1,2,0,0,1,0,1,0,1,1,B_response3s_strict_core
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515,hzh,2025_09_27_19_22_27,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.7740941047668457,1.2948600053787231,0.0,1.2948600053787231,0.0,1,0,1.5399999618530273,2.7750000059604645,0.2556909918785095,0,1,2,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000331710__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000331710,hzh,2025_09_27_19_22_27,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.951751172542572,1.6920976638793945,0.0,1.6920976638793945,0.0,0,1,1.6649999618530273,2.115000009536743,0.05131086707115173,0,1,2,0,0,1,0,1,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000059360__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000059360,hzh,2025_09_27_19_33_25,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.721487820148468,1.0082778930664062,0.0,1.0082778930664062,0.0,1,0,1.3049999475479126,2.935000002384186,0.2886779308319092,0,1,6,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000164300__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000164300,hzh,2025_09_27_19_33_25,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.8743316531181335,1.6500362157821655,0.0,1.6500362157821655,0.0,0,1,1.684999942779541,2.810000002384186,0.12025320529937744,0,1,2,0,0,1,0,1,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000297885__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000297885,hzh,2025_09_27_19_33_25,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.5863956809043884,0.9880310297012329,0.0,0.9880310297012329,0.0,0,1,2.005000114440918,2.125,0.08272905647754669,0,1,4,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000511405__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000511405,hzh,2025_09_27_19_33_25,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,0.6999375224113464,1.0478951930999756,0.0,1.0478951930999756,0.0,0,1,1.75,2.8599999994039536,0.1645844280719757,0,1,4,0,0,1,0,0,0,1,0,B_response3s_strict_core
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000240445__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000240445,jy,2025_09_26_17_17_11,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,1.005584955215454,1.8395723104476929,0.0,1.8395723104476929,0.0,0,1,2.369999885559082,2.6599999964237213,0.4818856716156006,0,1,2,0,0,1,0,1,0,1,1,B_response3s_strict_core
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000414405__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000414405,jy,2025_09_26_17_17_11,pre3_label3_response_coverage,session_level_split,train,zero_response_hold_current,1.338510274887085,2.3631784915924072,0.0,2.3631784915924072,0.0,1,0,1.684999942779541,2.875,0.06632062792778015,0,1,5,0,0,1,0,1,0,1,1,B_response3s_strict_core
